,SKI (6497)
ACH-000004,-0.027604289976900002
ACH-000007,-0.9009510359909999
ACH-000009,-0.354264752288
ACH-000011,-0.029978407089900003
ACH-000012,-0.160649940204
ACH-000013,-0.137321144628
ACH-000014,-0.304989851277
ACH-000015,-0.0794614353518
ACH-000017,-0.124986284593
ACH-000018,-0.259385733992
ACH-000019,-0.357486833456
ACH-000021,-0.0665833948445
ACH-000022,-0.033892616759900004
ACH-000025,0.11170738605599999
ACH-000028,-0.324188260327
ACH-000030,-0.0645021577351
ACH-000035,-0.180290044165
ACH-000036,-0.17928020094
ACH-000037,-0.0505232825968
ACH-000039,-0.418253079741
ACH-000040,-0.15497979983100002
ACH-000041,-0.447488866651
ACH-000042,-0.150501422125
ACH-000045,-0.135817955514
ACH-000047,-0.022664149409
ACH-000052,0.17964133362100002
ACH-000053,-0.0667934203627
ACH-000054,-0.153145130382
ACH-000055,-0.134396172089
ACH-000060,-0.22556780898899997
ACH-000067,-0.0989650244438
ACH-000070,0.0927457235124
ACH-000075,-0.044537616009999996
ACH-000078,0.18686397927499998
ACH-000082,-0.022909966170200004
ACH-000085,-0.27517480740600003
ACH-000086,-0.0925280340368
ACH-000087,-0.529192219002
ACH-000092,-0.0522645956609
ACH-000095,0.0582450835723
ACH-000097,-0.110711846472
ACH-000098,0.07257364030239999
ACH-000099,-0.11617248954399999
ACH-000108,-0.00860746744754
ACH-000113,0.033096300787900004
ACH-000115,-0.42731325881399995
ACH-000116,0.0363643011925
ACH-000118,0.0345450428161
ACH-000120,-0.267267459104
ACH-000123,-0.18082278731600002
ACH-000127,-0.0921528106942
ACH-000128,-0.172588435253
ACH-000132,-0.21872784598900002
ACH-000133,-0.129612652516
ACH-000137,-0.0482978235893
ACH-000138,-0.107875405198
ACH-000142,-0.19109019252099999
ACH-000143,0.0957307302499
ACH-000146,-0.312769396775
ACH-000148,0.06634794222030001
ACH-000150,-0.237672981341
ACH-000152,0.106501123354
ACH-000153,0.167587285686
ACH-000159,-0.10921918191999999
ACH-000160,0.425146137522
ACH-000163,0.066588090466
ACH-000167,0.639405100581
ACH-000168,-0.0043087605241499995
ACH-000169,-0.411138625353
ACH-000178,-0.04278845471
ACH-000182,0.17935043269900003
ACH-000183,0.0536032446302
ACH-000188,-0.20395866681400002
ACH-000189,-0.268558293195
ACH-000190,0.426686183691
ACH-000198,0.246851655573
ACH-000204,-0.195580821469
ACH-000206,-0.101597025226
ACH-000207,-0.432166357885
ACH-000211,-0.0596707571509
ACH-000215,-0.192005095608
ACH-000221,-0.115954215769
ACH-000222,0.0838018205184
ACH-000223,-0.146151028235
ACH-000226,-0.00583610274808
ACH-000227,0.127755313588
ACH-000228,-0.142317254501
ACH-000231,-0.00284607909538
ACH-000232,-0.0295751493529
ACH-000233,-0.08202641762789999
ACH-000234,-0.00762068323523
ACH-000235,-0.0777781606505
ACH-000237,-0.0314222740304
ACH-000238,0.134808375805
ACH-000243,0.0697386151515
ACH-000244,-0.210481327513
ACH-000246,-0.276480977654
ACH-000248,-0.10526271585100001
ACH-000250,-0.117968015936
ACH-000251,0.275413173547
ACH-000253,-0.0699429806744
ACH-000255,0.206061782035
ACH-000256,-0.154287526283
ACH-000257,-0.32635507499099997
ACH-000258,0.0607012048511
ACH-000259,-0.093319511499
ACH-000260,-0.0329031163353
ACH-000261,-0.11298895258
ACH-000262,-0.05362023189119999
ACH-000263,0.012237119398900001
ACH-000264,-0.21399896069600002
ACH-000265,-0.07022195134630001
ACH-000266,-0.301542809014
ACH-000272,-0.0162951693727
ACH-000273,0.0607797151248
ACH-000274,-0.0294247099255
ACH-000277,-0.26488105504500004
ACH-000278,-0.125886514704
ACH-000279,-0.287096249835
ACH-000280,-0.140321331581
ACH-000281,0.0615437797836
ACH-000288,-0.39678022841
ACH-000291,-0.0143052903699
ACH-000293,-0.08714717367739999
ACH-000294,-0.45594786422600003
ACH-000295,-0.12317670033099999
ACH-000296,-0.19877571190499999
ACH-000302,0.005761164353359999
ACH-000304,0.0052400005033500004
ACH-000307,-0.054501383724699995
ACH-000308,-0.0030905600788799998
ACH-000310,-0.0967858248691
ACH-000311,-0.217289740706
ACH-000312,-0.06482444327959999
ACH-000315,-0.228030643839
ACH-000316,-0.038829012450699994
ACH-000317,-0.124217506328
ACH-000318,-0.150118653871
ACH-000319,0.162977215791
ACH-000320,-0.028127517198
ACH-000322,-0.331697027648
ACH-000323,-0.411545699444
ACH-000324,0.011380191929
ACH-000329,-0.26683421324400003
ACH-000330,0.146879827544
ACH-000331,0.06631072122880001
ACH-000332,0.0328125574155
ACH-000334,-0.20845101407699998
ACH-000335,-0.22305730545000002
ACH-000336,0.253341342317
ACH-000337,0.0211366692359
ACH-000339,0.00469992094822
ACH-000341,-0.21871549957199998
ACH-000348,-0.26100384144
ACH-000350,-0.0863624730675
ACH-000352,-0.0150760984407
ACH-000356,-0.0335315937222
ACH-000361,-0.158426746869
ACH-000362,-0.170438004106
ACH-000363,0.0319172335847
ACH-000364,-0.208616876373
ACH-000365,-0.0285886105848
ACH-000366,-0.0206348259969
ACH-000368,-0.00950032648844
ACH-000374,-0.027775621271900003
ACH-000375,0.0840314479113
ACH-000376,0.0444888672867
ACH-000381,-0.226746589163
ACH-000383,0.00450677504854
ACH-000387,-0.125359066154
ACH-000389,-0.144676943002
ACH-000390,-0.123515437202
ACH-000393,-0.22134594379
ACH-000395,-0.103317073106
ACH-000397,-0.17995125502599998
ACH-000401,-0.090022084661
ACH-000402,0.00108717519228
ACH-000403,-0.08039469396589999
ACH-000404,0.0177292110928
ACH-000406,-0.170761161932
ACH-000407,-0.0619090345863
ACH-000408,-0.099156002369
ACH-000410,0.15648603380599999
ACH-000411,-0.147514472436
ACH-000414,-0.15493230885700002
ACH-000415,0.095423755866
ACH-000416,-0.0583425633535
ACH-000420,-0.0861137366064
ACH-000421,-0.118093435393
ACH-000424,0.00481712806655
ACH-000425,-0.36694138840499996
ACH-000426,0.17050556500599998
ACH-000427,-0.265684367509
ACH-000433,-0.333449611315
ACH-000436,0.145801252467
ACH-000444,-0.00330762688935
ACH-000445,-0.0255618584154
ACH-000448,-0.10171222959899999
ACH-000450,0.107327439492
ACH-000452,-0.09446237101770001
ACH-000454,-0.158205877826
ACH-000458,-0.155942555979
ACH-000459,0.0788551909568
ACH-000460,-0.225675349781
ACH-000461,-0.0832514672815
ACH-000463,-0.053175571155599996
ACH-000464,-0.302988949892
ACH-000466,-0.0694629841237
ACH-000467,-0.208753484756
ACH-000468,0.0494390051673
ACH-000469,0.008290377700340001
ACH-000470,-0.316592015491
ACH-000471,-0.0940796823345
ACH-000472,-0.044518083186099996
ACH-000473,-0.0250960269489
ACH-000475,-0.0207055546765
ACH-000476,-0.105911143959
ACH-000477,-0.045375075511
ACH-000480,-0.159312305356
ACH-000481,-0.0276930754277
ACH-000483,-0.06070725246730001
ACH-000484,0.11815841097999999
ACH-000485,-0.187982429555
ACH-000486,-0.167837884343
ACH-000487,-0.1012780056
ACH-000488,0.0032348257785399996
ACH-000490,-0.140772326589
ACH-000491,0.05768762646819999
ACH-000495,0.00527823952263
ACH-000496,0.0510042661418
ACH-000499,-0.0733302875454
ACH-000500,-0.0291416712066
ACH-000502,-0.013576639535700001
ACH-000503,0.101309174125
ACH-000505,-0.00227271555528
ACH-000507,-0.360608173245
ACH-000510,0.00898339731751
ACH-000511,-0.0077608478266599995
ACH-000512,0.0373041535131
ACH-000516,0.0175503638831
ACH-000517,-0.0314801666364
ACH-000518,-0.022371553993599996
ACH-000520,-0.055281801594699996
ACH-000521,-0.14043677549699998
ACH-000522,0.348323206682
ACH-000524,-0.20671220857500003
ACH-000527,-0.05821330057369999
ACH-000528,-0.247352507874
ACH-000537,-0.031315045979299995
ACH-000541,-0.276345387158
ACH-000542,-0.07117442003619999
ACH-000544,-0.180320705022
ACH-000545,-0.021273457190400004
ACH-000547,0.018263590510099997
