,FITM2 (128486)
ACH-000004,-0.266794946992
ACH-000007,-0.137871852678
ACH-000009,-0.23908426882199998
ACH-000011,-0.136022694939
ACH-000012,-0.541131457103
ACH-000013,0.109193340621
ACH-000014,-0.257541574174
ACH-000015,-0.379207558996
ACH-000017,-0.192522654034
ACH-000018,-0.244430343328
ACH-000019,-0.008864662693690002
ACH-000021,-0.30443260171000003
ACH-000022,0.0383954938081
ACH-000025,-0.15011898040899999
ACH-000028,0.023463074563099998
ACH-000030,-0.17221783825399997
ACH-000035,0.0128644803628
ACH-000036,-0.243794961135
ACH-000037,0.115184899508
ACH-000039,-0.00177471477142
ACH-000040,0.004896720889819999
ACH-000041,-0.115360210794
ACH-000042,-0.22521648329799998
ACH-000045,-0.0487492214771
ACH-000047,-0.10733416487700001
ACH-000052,-0.0764719285675
ACH-000053,-0.088063537938
ACH-000054,0.037203134298
ACH-000055,-0.0774213652971
ACH-000060,0.08297635438539999
ACH-000067,-0.0682153118796
ACH-000070,0.0721741605967
ACH-000075,-0.229726224582
ACH-000078,-0.0674013425436
ACH-000082,-0.00549209356998
ACH-000085,-0.496691067685
ACH-000086,-0.140777958179
ACH-000087,0.0313277932805
ACH-000092,-0.140255684189
ACH-000095,-0.0911749544329
ACH-000097,-0.178001765474
ACH-000098,-0.00401872164104
ACH-000099,0.023913097853900004
ACH-000108,-0.127372417737
ACH-000113,-0.0063939615487
ACH-000115,-0.0440735932383
ACH-000116,-0.074852777505
ACH-000118,-0.6280144221639999
ACH-000120,-0.130774383123
ACH-000123,-0.08910523085310001
ACH-000127,-0.322679520288
ACH-000128,-0.159572834154
ACH-000132,0.138646962444
ACH-000133,-0.36078384979999994
ACH-000137,0.0641863380395
ACH-000138,-0.0978552060883
ACH-000142,0.09263020857149999
ACH-000143,-0.164252953426
ACH-000146,-0.320678770948
ACH-000148,-0.0549714427769
ACH-000150,-0.0203385352516
ACH-000152,-0.0351256382605
ACH-000153,-0.196401372663
ACH-000159,-0.14988635025
ACH-000160,0.0149608585548
ACH-000163,-0.422883358886
ACH-000167,-0.0286485943773
ACH-000168,0.0690226172596
ACH-000169,-0.061169331292500004
ACH-000178,-0.247988520561
ACH-000182,-0.047165268277
ACH-000183,-0.164423409242
ACH-000188,0.19645167385899998
ACH-000189,-0.153620310274
ACH-000190,-0.378610400239
ACH-000198,-0.00134011594807
ACH-000204,-0.181280291581
ACH-000206,0.19443601282
ACH-000207,-0.151607732331
ACH-000211,0.0368864843475
ACH-000215,-0.059173346220899994
ACH-000221,0.00174286762171
ACH-000222,0.0419490158391
ACH-000223,-0.131630134555
ACH-000226,-0.018135605927
ACH-000227,-0.23383094390200002
ACH-000228,-0.21296057303500002
ACH-000231,-0.0810535584014
ACH-000232,0.135053042864
ACH-000233,0.00522245375225
ACH-000234,-0.131296987064
ACH-000235,0.0756956150537
ACH-000237,-0.0483052116267
ACH-000238,-0.0177102575339
ACH-000243,-0.6930343778229999
ACH-000244,-0.148670176845
ACH-000246,-0.0518797271308
ACH-000248,-0.165931252859
ACH-000250,-0.44169476139200003
ACH-000251,0.0255888480382
ACH-000253,-0.0365643238036
ACH-000255,-0.0712257175631
ACH-000256,0.04681370568
ACH-000257,0.0732448086604
ACH-000258,-0.293390153298
ACH-000259,-0.0172748872466
ACH-000260,-0.16986021728700001
ACH-000261,-0.00013547685245299997
ACH-000262,-0.04546623216
ACH-000263,0.054649112965199996
ACH-000264,0.0021254076477
ACH-000265,0.04818190365680001
ACH-000266,0.0300955721641
ACH-000272,0.0142191620374
ACH-000273,-0.20505992380899998
ACH-000274,-0.09723061897669999
ACH-000277,-0.333366951067
ACH-000278,-0.0478535799351
ACH-000279,-0.0931714523194
ACH-000280,-0.39227297200000005
ACH-000281,-0.23622956795800001
ACH-000288,-0.0566709043844
ACH-000291,-0.034783152212400005
ACH-000293,0.033516827583900004
ACH-000294,-0.36914280738300004
ACH-000295,0.06318221399730001
ACH-000296,0.0689791694329
ACH-000302,-0.06436661243780001
ACH-000304,0.0689040706138
ACH-000307,-0.0644827854297
ACH-000308,-0.0732607968137
ACH-000310,-0.051738885868
ACH-000311,-0.085262253664
ACH-000312,-0.048705546683400006
ACH-000315,-0.23775583745999998
ACH-000316,-0.0062475175095500005
ACH-000317,-0.11310457833200001
ACH-000318,0.141898026756
ACH-000319,-0.0653126882485
ACH-000320,-0.0461125073822
ACH-000322,-0.267676649469
ACH-000323,0.0868841159007
ACH-000324,-0.135783920817
ACH-000329,0.0254737018519
ACH-000330,-0.182212116205
ACH-000331,-0.16926122058499998
ACH-000332,-0.11181513555299999
ACH-000334,0.367567671823
ACH-000335,-0.205741331547
ACH-000336,0.06057240627280001
ACH-000337,-0.164951956783
ACH-000339,-0.538539201339
ACH-000341,-0.10235150688200001
ACH-000348,-0.0297112834955
ACH-000350,-0.41247100171400003
ACH-000352,0.117428487088
ACH-000356,-0.21304205947000002
ACH-000361,-0.618927009416
ACH-000362,-0.172837461987
ACH-000363,-0.215516784254
ACH-000364,-0.273246096822
ACH-000365,-0.00371902671538
ACH-000366,0.00394077221016
ACH-000368,-0.257585313398
ACH-000374,0.13963778300000002
ACH-000375,0.21813879585999998
ACH-000376,-0.103111980197
ACH-000381,-0.336768496368
ACH-000383,0.0937414260372
ACH-000387,-0.425974637127
ACH-000389,-0.256991886024
ACH-000390,0.107008573861
ACH-000393,0.016369363559700003
ACH-000395,-0.551923169828
ACH-000397,0.2184502343
ACH-000401,0.059743417178199996
ACH-000402,0.008278069198
ACH-000403,-0.0871259849905
ACH-000404,-0.21969384255600002
ACH-000406,-0.0705308098995
ACH-000407,0.0603724047034
ACH-000408,-0.0468639270299
ACH-000410,-0.0226334612237
ACH-000411,-0.393150645581
ACH-000414,-0.016912584989
ACH-000415,0.11848045105699999
ACH-000416,0.0040252750279
ACH-000420,-0.017207476023400003
ACH-000421,-0.198902664129
ACH-000424,0.06104340609569999
ACH-000425,-0.19954144177299998
ACH-000426,-0.649872634186
ACH-000427,-0.220580593786
ACH-000433,-0.125186373871
ACH-000436,-0.229738200346
ACH-000444,-0.0578105689936
ACH-000445,0.0803441888353
ACH-000448,-0.019389672270299998
ACH-000450,-0.251129495104
ACH-000452,-0.046045451606
ACH-000454,-0.0577627530003
ACH-000458,-0.0376886841074
ACH-000459,0.023296150916
ACH-000460,-0.159610738501
ACH-000461,-0.06857931266440001
ACH-000463,-0.08941498488579999
ACH-000464,-0.007537872156220001
ACH-000466,-0.216951208792
ACH-000467,-0.155241733617
ACH-000468,-0.155280376627
ACH-000469,-0.152632847083
ACH-000470,-0.0711864244913
ACH-000471,-0.0666023404898
ACH-000472,-0.148612947161
ACH-000473,-0.238956904192
ACH-000475,-0.18238594232299998
ACH-000476,-0.0930245816066
ACH-000477,-0.184413138111
ACH-000480,-0.140627445322
ACH-000481,-0.250475911763
ACH-000483,0.0673795646356
ACH-000484,-0.35693477256899997
ACH-000485,0.0969188298902
ACH-000486,-0.0019589054081
ACH-000487,-0.031130645677900002
ACH-000488,-0.27972257871100004
ACH-000490,-0.014647549904399999
ACH-000491,-0.0868901439579
ACH-000495,-0.0836401891112
ACH-000496,-0.612127809317
ACH-000499,0.012605901918
ACH-000500,-0.10733936103599999
ACH-000502,0.0864211456115
ACH-000503,-0.352293268218
ACH-000505,0.0837056127558
ACH-000507,-0.0715796519312
ACH-000510,-0.212030564381
ACH-000511,-0.477182779961
ACH-000512,-0.519739068394
ACH-000516,-0.13924595174499999
ACH-000517,-0.0469548136373
ACH-000518,-0.0361118967976
ACH-000520,-0.08360578365339999
ACH-000521,-0.09831333671760001
ACH-000522,-0.5869316046540001
ACH-000524,-0.161091291551
ACH-000527,-0.616937457107
ACH-000528,-0.18144448275800001
ACH-000537,-0.0588769657341
ACH-000541,-0.34423616979500005
ACH-000542,-0.651641041549
ACH-000544,-0.167079704047
ACH-000545,-0.0181771795498
ACH-000547,0.0123072452124
ACH-000548,-0.314138209048
ACH-000549,-0.11932533036599999
ACH-000550,-0.0118114823269
ACH-000552,-0.170456264204
ACH-000556,0.0720428297529
ACH-000557,-0.0871053775824
ACH-000570,-0.166374090377
ACH-000571,-0.0210400275234
ACH-000573,-0.317982202781
ACH-000576,0.0275796571257
ACH-000580,-0.0796870067192
ACH-000584,-0.07944660869369999
ACH-000585,-0.00762675554246
ACH-000588,-0.206639080083
ACH-000589,-0.0106470492001
ACH-000591,0.006062720407310001
ACH-000593,0.041815358697
ACH-000600,-0.000527703781377
ACH-000601,-0.130698865603
ACH-000604,-0.489600400695
ACH-000605,-0.09716507546849999
ACH-000606,-0.157713706377
ACH-000608,-0.197706513433
ACH-000614,-0.102370293202
ACH-000616,-0.971739977298
ACH-000618,-0.22080354909000002
ACH-000619,0.10201837373299999
ACH-000620,-0.20807786473099998
ACH-000621,0.09064354687699999
ACH-000622,0.00645746450582
ACH-000623,0.020180151443
ACH-000624,-0.8862569133329999
ACH-000627,-1.15860915911
ACH-000630,-0.060878660087699994
ACH-000632,-0.0470503661839
ACH-000633,-0.0428463388349
ACH-000637,-0.236448298003
ACH-000638,-0.327511568689
ACH-000646,-0.024388208977600002
ACH-000647,-0.038553872825500005
ACH-000648,-0.0290287819128
ACH-000649,-0.0216855339344
ACH-000651,-0.17112329132100002
ACH-000652,-0.225948738171
ACH-000653,-0.258429105805
ACH-000657,-0.0277071037703
ACH-000658,-0.952164835749
ACH-000661,-0.15839025302999998
ACH-000662,-0.0259235653763
ACH-000663,-0.451886945462
ACH-000665,-0.040694707406300004
ACH-000671,-0.343615370279
ACH-000673,-0.00258986511992
ACH-000676,0.0116469293444
ACH-000677,-0.00699255419578
ACH-000681,-0.165451278498
ACH-000682,-0.128123172012
ACH-000683,0.020979968076800002
ACH-000684,-0.103144317148
ACH-000688,-0.11830251442399999
ACH-000693,0.0101118170793
ACH-000694,0.00974185567852
ACH-000695,-0.0116800738915
ACH-000696,-0.10728720140499999
ACH-000697,-0.196781456566
ACH-000699,-0.18224007233199999
ACH-000701,-0.126501582718
ACH-000706,0.0594558359065
ACH-000711,-0.171914603319
ACH-000713,-0.025989624457200003
ACH-000714,-0.0443944688674
ACH-000718,-0.570230174616
ACH-000720,-0.13993700539
ACH-000721,-0.167725866548
ACH-000724,0.132113698317
ACH-000725,-0.100194826182
ACH-000732,-0.613765191558
ACH-000734,0.00254968424073
ACH-000735,-0.06379007645069999
ACH-000736,0.109006155241
ACH-000738,-0.0897777889001
ACH-000746,-0.120698076739
ACH-000747,-0.0572598669307
ACH-000748,-0.035623891298000004
ACH-000753,-0.0439469123467
ACH-000756,0.0609592426937
ACH-000757,0.04911186291109999
ACH-000758,-0.0627474095069
ACH-000760,-0.09613582047389999
ACH-000763,-0.175608546052
ACH-000764,-0.0884043409385
ACH-000765,-0.181754134889
ACH-000766,-0.118838544135
ACH-000767,-0.0556382350181
ACH-000768,-0.519457582589
ACH-000769,-0.090447910413
ACH-000770,-0.083035975547
ACH-000771,0.0288689125083
ACH-000773,-0.00399923817819
ACH-000776,-0.207178893615
ACH-000777,0.17026381350699998
ACH-000778,-0.13192795557
ACH-000781,-0.40099268040799996
ACH-000782,-0.0671101685363
ACH-000783,-0.024124367333800002
ACH-000784,-0.07263017622569999
ACH-000785,-0.0365665457418
ACH-000787,-0.33074614566300004
ACH-000788,-0.091366611547
ACH-000791,0.099701155108
ACH-000792,0.116752309214
ACH-000794,0.09325097827230001
ACH-000796,-0.0091361433205
ACH-000799,-0.11971785110500001
ACH-000800,-0.19136576694000001
ACH-000802,0.039625167350599996
ACH-000804,-0.0531441891928
ACH-000805,-0.00163702371235
ACH-000809,0.0386985707544
ACH-000810,-0.20971820111900003
ACH-000811,-0.08043097594939999
ACH-000817,-0.337577195572
ACH-000819,-0.17060322286200003
ACH-000820,-0.11435435959200001
ACH-000821,-0.771726880007
ACH-000822,-0.0577169043256
ACH-000823,-0.675788684739
ACH-000824,0.0674152327848
ACH-000827,-0.10140446942
ACH-000829,0.154028736829
ACH-000831,-0.0247469859157
ACH-000832,-0.25508153994000005
ACH-000833,0.109219390429
ACH-000834,-0.31934263615499997
ACH-000835,-0.160541506557
ACH-000836,-0.518573605179
ACH-000837,-0.45399575210500004
ACH-000838,-0.14483190068
ACH-000839,-0.076812295471
ACH-000840,-0.239305460502
ACH-000841,-0.18610374124600002
ACH-000843,0.11644896712300001
ACH-000846,0.037753452934500005
ACH-000847,-0.501272954939
ACH-000848,-0.16558468444399999
ACH-000849,-0.118989449469
ACH-000851,-0.31411532210299997
ACH-000855,-0.148969353846
ACH-000856,-0.026663717262499997
ACH-000858,-0.203014732951
ACH-000859,-0.9168872575020001
ACH-000861,-0.34834814045999996
ACH-000862,-0.228661171814
ACH-000865,0.0340784664599
ACH-000866,-0.021749669710200002
ACH-000867,-0.08604224994349999
ACH-000869,-0.021403405981799996
ACH-000872,-0.12589668824300002
ACH-000873,0.165631811312
ACH-000876,-0.043570908651599995
ACH-000878,-0.15848913229800002
ACH-000880,0.0660657012924
ACH-000881,-0.19692677195099997
ACH-000882,-0.0365110587464
ACH-000884,-0.091483867587
ACH-000885,0.11244000823799999
ACH-000887,0.036814111635699996
ACH-000888,-0.0346109378566
ACH-000889,0.040739195361
ACH-000890,-0.199646287251
ACH-000896,-0.0178744269865
ACH-000898,-0.0274613665433
ACH-000900,-0.129446757157
ACH-000901,-0.656594122932
ACH-000905,-0.255272244581
ACH-000906,-0.472482143615
ACH-000907,-0.44827509684699995
ACH-000910,0.0884575568626
ACH-000911,-0.08685318219419999
ACH-000912,-0.241242116692
ACH-000913,-0.238705751967
ACH-000915,-0.149228571677
ACH-000916,-0.12264344510399999
ACH-000917,-0.00865630248714
ACH-000921,-0.17539650972100002
ACH-000924,0.0577045335726
ACH-000926,0.026787112969900002
ACH-000928,-0.0113831134173
ACH-000929,0.0579821977974
ACH-000932,-0.10986291123500001
ACH-000935,-0.0325845051485
ACH-000936,-0.138360845694
ACH-000937,0.0609892268448
ACH-000938,-0.0534095227655
ACH-000939,-0.176996656327
ACH-000941,-0.172520498602
ACH-000943,-0.170727444699
ACH-000946,0.025508803106
ACH-000947,0.005937399792770001
ACH-000948,-0.0647964000251
ACH-000950,-0.285614117123
ACH-000953,-0.0883552615235
ACH-000957,-0.035754464718699995
ACH-000958,-0.491696557558
ACH-000960,-0.041173180815900004
ACH-000963,-0.044284255733900005
ACH-000968,0.0211625716752
ACH-000969,-0.516589652972
ACH-000973,-0.334563069778
ACH-000974,-0.0577394777195
ACH-000975,0.0033645113663899997
ACH-000976,-0.249473620251
ACH-000978,-0.24374735041700002
ACH-000980,0.013596064080399999
ACH-000984,-0.0484659525428
ACH-000986,-0.0596117327534
ACH-000988,-0.428974125591
ACH-000993,-0.049840809609900005
ACH-000994,-0.0858082218022
