,TUBB8 (347688)
ACH-000004,-0.793639630826
ACH-000007,-0.9124290853899999
ACH-000009,-0.947522050755
ACH-000011,-1.17156719818
ACH-000012,-0.7430053658239999
ACH-000013,-0.8194176596100001
ACH-000014,-0.901007761395
ACH-000015,-1.09359153229
ACH-000017,-1.1252186366399999
ACH-000018,-0.936998959973
ACH-000019,-1.029993443
ACH-000021,-0.737352528661
ACH-000022,-0.988456850979
ACH-000025,-0.7210319614759999
ACH-000028,-0.676496424958
ACH-000030,-1.02345277959
ACH-000035,-0.7306933859389999
ACH-000036,-0.9115789875929999
ACH-000037,-1.00445776758
ACH-000039,-0.902015338554
ACH-000040,-0.830243140364
ACH-000041,-0.878801624173
ACH-000042,-0.936374825541
ACH-000045,-0.714614589636
ACH-000047,-0.709707380895
ACH-000052,-1.03129351213
ACH-000053,-0.880193389365
ACH-000054,-0.8098701390649999
ACH-000055,-0.390266200897
ACH-000060,-0.906275472338
ACH-000067,-0.8691936023819999
ACH-000070,-0.9184919571789999
ACH-000075,-0.6246160342620001
ACH-000078,-1.11383486597
ACH-000082,-0.5303028068410001
ACH-000085,-0.640575832281
ACH-000086,-0.686956427927
ACH-000087,-0.741125624197
ACH-000092,-0.9976928801970001
ACH-000095,-0.8558697135340001
ACH-000097,-0.70072500522
ACH-000098,-0.922863255709
ACH-000099,-0.9807812497939999
ACH-000108,-1.03247964619
ACH-000113,-0.752311107687
ACH-000115,-0.983523041416
ACH-000116,-0.632225062068
ACH-000118,-0.6934642892499999
ACH-000120,-0.752235595414
ACH-000123,-0.947392291484
ACH-000127,-0.805693979112
ACH-000128,-0.775567639428
ACH-000132,-0.560829726673
ACH-000133,-0.667766009429
ACH-000137,-0.697758317563
ACH-000138,-0.9628651528550001
ACH-000142,-0.785940805912
ACH-000143,-1.00885633276
ACH-000146,-1.02484825419
ACH-000148,-0.8953135131129999
ACH-000150,-0.5398513834790001
ACH-000152,-0.921416748175
ACH-000153,-0.196575806137
ACH-000159,-0.926145801302
ACH-000160,-1.14176151546
ACH-000163,-0.8279901800949999
ACH-000167,-0.757710736328
ACH-000168,-0.641600962147
ACH-000169,-0.8227033159899999
ACH-000178,-0.766778982358
ACH-000182,-0.8997119270819999
ACH-000183,-1.04244549248
ACH-000188,-0.86654059655
ACH-000189,-0.834840244679
ACH-000190,-0.705060357132
ACH-000198,-0.8678055998109999
ACH-000204,-0.9854221829090001
ACH-000206,-1.1650589761599999
ACH-000207,-1.2629631567
ACH-000211,-0.961943847413
ACH-000215,-0.9496080714630001
ACH-000221,-0.6869328777879999
ACH-000222,-0.7469497397
ACH-000223,-0.898596246134
ACH-000226,-0.9245848053299999
ACH-000227,-0.9823884468940001
ACH-000228,-0.7554412893379999
ACH-000231,-0.7798574099310001
ACH-000232,-0.998480157975
ACH-000233,-0.977906728401
ACH-000234,-1.0671527215
ACH-000235,-0.899989889305
ACH-000237,-0.937561800665
ACH-000238,-1.27361420435
ACH-000243,-0.7235964951039999
ACH-000244,-0.832511324349
ACH-000246,-0.9065669935330001
ACH-000248,-0.7234478668109999
ACH-000250,-0.981291802443
ACH-000251,-0.596586089491
ACH-000253,-0.8622540185459999
ACH-000255,-0.812800931541
ACH-000256,-0.848260097525
ACH-000257,-0.749027440185
ACH-000258,-0.723283062728
ACH-000259,-1.0085606381999999
ACH-000260,-0.8627548607019999
ACH-000261,-0.810553373618
ACH-000262,-0.837307455881
ACH-000263,-1.11853122581
ACH-000264,-0.828451501569
ACH-000265,-0.8519086122600001
ACH-000266,-0.957463039614
ACH-000272,-0.806212134959
ACH-000273,-1.0074847764700001
ACH-000274,-0.899112770211
ACH-000277,-1.00237705241
ACH-000278,-1.07741021887
ACH-000279,-0.936266865757
ACH-000280,-1.1110248661700002
ACH-000281,-0.6724620070399999
ACH-000288,-0.912819041021
ACH-000291,-0.7727597894149999
ACH-000293,-0.766327321126
ACH-000294,-1.48172593546
ACH-000295,-1.07368617077
ACH-000296,-0.8188720562240001
ACH-000302,-0.7151280473999999
ACH-000304,-0.41280334964500004
ACH-000307,-0.780694244557
ACH-000308,-0.9299989973170001
ACH-000310,-1.0557562415100001
ACH-000311,-1.0319012750399998
ACH-000312,-0.868361126446
ACH-000315,-1.23878926138
ACH-000316,-1.04857211832
ACH-000317,-0.698881798067
ACH-000318,-0.75368990444
ACH-000319,-0.866830049054
