,MFAP1 (4236)
ACH-000004,-1.1915000955
ACH-000007,-1.17761973343
ACH-000009,-1.17150005049
ACH-000011,-0.9323540720100001
ACH-000012,-1.4297589164700002
ACH-000013,-1.09650628331
ACH-000014,-1.30126484297
ACH-000015,-1.29759651199
ACH-000017,-1.10996490558
ACH-000018,-0.844303465796
ACH-000019,-1.1109736132299999
ACH-000021,-1.2083736868700001
ACH-000022,-1.44190633699
ACH-000025,-1.33145728903
ACH-000028,-1.0472815638600002
ACH-000030,-1.2710317560100002
ACH-000035,-0.901981460269
ACH-000036,-1.0734320662799999
ACH-000037,-1.3198380362200002
ACH-000039,-1.02260139731
ACH-000040,-1.14391294603
ACH-000041,-1.13570080299
ACH-000042,-1.05269195411
ACH-000045,-1.33195776694
ACH-000047,-1.28010266109
ACH-000052,-1.12831301732
ACH-000053,-0.955531283272
ACH-000054,-0.9919084038760001
ACH-000055,-1.15068442713
ACH-000060,-1.02068510831
ACH-000067,-1.1774330803
ACH-000070,-1.2885073607
ACH-000075,-1.3729140473399999
ACH-000078,-1.0925350648899999
ACH-000082,-1.5216209456099998
ACH-000085,-1.13791285769
ACH-000086,-1.1995705429999999
ACH-000087,-1.13867912115
ACH-000092,-1.06573925005
ACH-000095,-1.22630169714
ACH-000097,-1.16280986635
ACH-000098,-0.881278104128
ACH-000099,-0.9523621852259999
ACH-000108,-1.03662072389
ACH-000113,-1.14486479589
ACH-000115,-1.1858896023899999
ACH-000116,-1.04563533781
ACH-000118,-1.0931553137899999
ACH-000120,-1.0491114188400001
ACH-000123,-1.1990035807
ACH-000127,-1.12073079599
ACH-000128,-0.887702630532
ACH-000132,-1.4746287288
ACH-000133,-1.29165950991
ACH-000137,-1.14106587545
ACH-000138,-0.918402358504
ACH-000142,-1.13467588486
ACH-000143,-1.12711647153
ACH-000146,-0.9424890076729999
ACH-000148,-1.3146757126200002
ACH-000150,-1.19859142883
ACH-000152,-0.989618926749
ACH-000153,-1.17952312204
ACH-000159,-0.988076022849
ACH-000160,-1.27334591243
ACH-000163,-1.47050510292
ACH-000167,-1.35201595618
ACH-000168,-1.06829508365
ACH-000169,-1.22875886669
ACH-000178,-1.08613581521
ACH-000182,-1.2138804200700002
ACH-000183,-1.13064479198
ACH-000188,-1.28752923236
ACH-000189,-1.1162543859799998
ACH-000190,-1.27339433992
ACH-000198,-1.12564926376
ACH-000204,-1.0083770941799999
ACH-000206,-0.985241793624
ACH-000207,-0.837899553967
ACH-000211,-1.08750520046
ACH-000215,-1.11335801804
ACH-000221,-1.36736698102
ACH-000222,-1.1478352239899998
ACH-000223,-1.42986937247
ACH-000226,-1.33690847111
ACH-000227,-1.78307837908
ACH-000228,-1.28583082184
ACH-000231,-1.33589440875
ACH-000232,-1.22978279741
ACH-000233,-1.24674680289
ACH-000234,-1.00504247291
ACH-000235,-0.9537332858319999
ACH-000237,-1.25255974714
ACH-000238,-1.32986559029
ACH-000243,-1.3064512094
ACH-000244,-1.4221044616799998
ACH-000246,-1.09247571478
ACH-000248,-0.860847764135
ACH-000250,-1.20717561555
ACH-000251,-1.1621279646200002
ACH-000253,-1.29795080809
ACH-000255,-1.29601483799
ACH-000256,-1.2627810482100001
ACH-000257,-1.3858788387099998
ACH-000258,-1.01146094626
ACH-000259,-1.0512341022799998
ACH-000260,-1.21836292951
ACH-000261,-1.33497689437
ACH-000262,-0.96770633609
ACH-000263,-1.70914650146
ACH-000264,-1.36557853424
ACH-000265,-1.4182275838999998
ACH-000266,-1.2996718493000001
ACH-000272,-1.2181069071200001
ACH-000273,-1.18127418268
ACH-000274,-1.34998193815
ACH-000277,-1.3066313161299998
ACH-000278,-1.20541391896
ACH-000279,-1.16705627223
ACH-000280,-1.11849194256
ACH-000281,-1.35422776885
ACH-000288,-1.30336073509
ACH-000291,-1.38102811556
ACH-000293,-1.27241061375
ACH-000294,-1.16331967594
ACH-000295,-1.15243645127
ACH-000296,-1.2403137423100001
ACH-000302,-1.3686542212900001
ACH-000304,-1.0440989628100001
ACH-000307,-1.14500121576
ACH-000308,-1.0694060252700002
ACH-000310,-0.85179364497
ACH-000311,-1.14190845572
ACH-000312,-1.15398767715
ACH-000315,-1.0074867195200001
ACH-000316,-1.14991711495
ACH-000317,-0.8945653501080001
ACH-000318,-1.34458086919
ACH-000319,-1.12528227565
ACH-000320,-0.750684222763
ACH-000322,-1.39382425283
ACH-000323,-0.67770595365
ACH-000324,-1.1757578262100001
ACH-000329,-1.16491390817
ACH-000330,-1.0563070369299998
ACH-000331,-1.38165453163
ACH-000332,-1.19066747845
ACH-000334,-1.5696120553600001
ACH-000335,-1.1528967135100001
ACH-000336,-0.8413794202949999
ACH-000337,-1.1523963284899998
ACH-000339,-1.13692541361
ACH-000341,-1.2833404261299999
ACH-000348,-1.21672602802
ACH-000350,-1.02657219826
ACH-000352,-1.3967066826299999
ACH-000356,-1.3045668370799999
ACH-000361,-1.23245221965
ACH-000362,-1.1602643013200002
ACH-000363,-1.25702652854
ACH-000364,-1.0993108295899998
ACH-000365,-0.980536746787
ACH-000366,-1.2987143945
ACH-000368,-1.09273298954
ACH-000374,-1.11971947259
ACH-000375,-1.33412171481
ACH-000376,-1.35477734965
ACH-000381,-1.27051838228
ACH-000383,-1.4875690840200002
ACH-000387,-1.15225914406
ACH-000389,-0.944733279181
ACH-000390,-0.8014712320540001
ACH-000393,-1.17471596658
ACH-000395,-1.2662016497600002
ACH-000397,-1.3174880300299998
ACH-000401,-1.21064695206
ACH-000402,-0.912538107317
ACH-000403,-1.69444185301
ACH-000404,-1.19927374223
ACH-000406,-1.03454346678
ACH-000407,-1.28910595574
ACH-000408,-1.2270044685100001
ACH-000410,-1.42765558456
ACH-000411,-0.964220669459
ACH-000414,-0.9712540695020001
ACH-000415,-0.936856492546
ACH-000416,-1.15055690423
ACH-000420,-1.19392552836
ACH-000421,-1.05195434324
ACH-000424,-1.38331932194
ACH-000425,-1.06127337734
ACH-000426,-1.23451160884
ACH-000427,-1.39916312734
ACH-000433,-1.2569041985
ACH-000436,-1.1637591060299999
ACH-000444,-1.25234470051
ACH-000445,-1.30104160738
ACH-000448,-1.3121630616
ACH-000450,-1.1945672127299998
ACH-000452,-1.25770937137
ACH-000454,-1.0924720134299999
ACH-000458,-0.918176035205
ACH-000459,-1.14481702574
ACH-000460,-1.1831858450100001
ACH-000461,-1.08561530274
ACH-000463,-0.935256102386
ACH-000464,-1.28615440565
ACH-000466,-1.43678894977
ACH-000467,-1.03547146904
ACH-000468,-1.61798857107
ACH-000469,-1.4736939504799997
ACH-000470,-1.6630060659600001
