,SEPT5 (5413)
ACH-000004,-0.43284903403999997
ACH-000007,0.218055571485
ACH-000009,-0.193404263205
ACH-000011,-0.167428521364
ACH-000012,-0.324802782661
ACH-000013,-0.0026820289147800004
ACH-000014,-0.166361176922
ACH-000015,-0.210076960312
ACH-000017,0.00187319308046
ACH-000018,-0.43616631008400003
ACH-000019,-0.0769677232875
ACH-000021,-0.251115009177
ACH-000022,-0.09610410825020001
ACH-000025,-0.231173331217
ACH-000028,-0.161575356531
ACH-000030,-0.220161056862
ACH-000035,-0.0661378137197
ACH-000036,-0.16834130333
ACH-000037,-0.227265622916
ACH-000039,-0.197324574463
ACH-000040,0.0932087689395
ACH-000041,-0.131700579829
ACH-000042,-0.366574987246
ACH-000045,-0.113362868513
ACH-000047,-0.148060528118
ACH-000052,-0.0795270447795
ACH-000053,-0.14522690894999998
ACH-000054,0.028411473668
ACH-000055,-0.0809910234458
ACH-000060,-0.429156241863
ACH-000067,-0.11115931768500001
ACH-000070,-0.208587841546
ACH-000075,-0.0825370687235
ACH-000078,-0.20869232775600002
ACH-000082,0.0103768717388
ACH-000085,-0.0412472297939
ACH-000086,7.88889652343e-05
ACH-000087,-0.390907102578
ACH-000092,-0.37829850284
ACH-000095,-0.113329243824
ACH-000097,-0.118458933425
ACH-000098,-0.164123630514
ACH-000099,-0.20001220839699999
ACH-000108,-0.296218862097
ACH-000113,-0.241818165814
ACH-000115,-0.236742689138
ACH-000116,0.023892201154
ACH-000118,-0.134206303488
ACH-000120,-0.08759915648060002
ACH-000123,-0.24227015538899999
ACH-000127,-0.0592753329923
ACH-000128,-0.169788548906
ACH-000132,-0.156421719707
ACH-000133,-0.214451970153
ACH-000137,-0.23773727185899998
ACH-000138,0.059894732943199996
ACH-000142,0.00668974854736
ACH-000143,-0.0394319715929
ACH-000146,-0.21483768737700001
ACH-000148,0.0404520208751
ACH-000150,-0.198322336842
ACH-000152,-0.0430192145615
ACH-000153,-0.18400732622699997
ACH-000159,0.266328277652
ACH-000160,-0.241001194944
ACH-000163,-0.106875299684
ACH-000167,-0.270849141284
ACH-000168,-0.25921432469
ACH-000169,-0.0809767089451
ACH-000178,-0.160160498343
ACH-000182,0.0160863340804
ACH-000183,0.0106019261473
ACH-000188,-0.174992736098
ACH-000189,0.0497595902944
ACH-000190,-0.00449447726509
ACH-000198,-0.07279873244639999
ACH-000204,-0.13312276003100001
ACH-000206,-0.020639521273599998
ACH-000207,-0.0554231340987
ACH-000211,-0.0130683601929
ACH-000215,-0.0350092139745
ACH-000221,-0.0690890060549
ACH-000222,-0.0129720459434
ACH-000223,-0.0745911813974
ACH-000226,-0.18872555947900002
ACH-000227,0.20363179387400002
ACH-000228,-0.0330152058972
ACH-000231,-0.236772969232
ACH-000232,-0.0434555351727
ACH-000233,-0.285272719587
ACH-000234,0.0951366315625
ACH-000235,-0.0878571576125
ACH-000237,-0.00536033360523
ACH-000238,-0.152655551723
ACH-000243,-0.127551107975
ACH-000244,0.0759785434407
ACH-000246,-0.048425759314099995
ACH-000248,-0.20733108937199998
ACH-000250,-0.009096755228459999
ACH-000251,0.04673106699059999
ACH-000253,-0.053695521633199995
ACH-000255,-0.307682556437
ACH-000256,-0.17834063316399998
ACH-000257,0.00445771243842
ACH-000258,0.20043509118900002
ACH-000259,-0.0553454674449
ACH-000260,-0.109444299685
ACH-000261,-0.0242025520981
ACH-000262,0.104610655867
ACH-000263,-0.228399413891
ACH-000264,-0.09436400747639999
ACH-000265,-0.258129897366
ACH-000266,-0.108313610414
ACH-000272,-0.114965990404
ACH-000273,-0.058792875289400005
ACH-000274,-0.121770660786
ACH-000277,-0.110504997979
ACH-000278,-0.137908345286
ACH-000279,-0.104510282652
ACH-000280,-0.186692039566
ACH-000281,-0.0655776633581
ACH-000288,-0.0688382853521
ACH-000291,-0.07999183664580001
ACH-000293,-0.044534243886199996
ACH-000294,-0.0774881359926
ACH-000295,-0.149853414761
ACH-000296,0.076814515018
ACH-000302,-0.18703568686299998
ACH-000304,-0.0386146046095
ACH-000307,-0.12065099640799999
ACH-000308,-0.15561535153
ACH-000310,-0.164242739858
ACH-000311,-0.18460158539299998
ACH-000312,-0.0819754258577
ACH-000315,-0.241568634926
ACH-000316,-0.195587802273
ACH-000317,0.07271436722510001
ACH-000318,-0.19585213087499997
ACH-000319,-0.216047278372
ACH-000320,-0.0630047706636
ACH-000322,-0.142680360866
ACH-000323,-0.34146932121299994
ACH-000324,-0.0595664761548
ACH-000329,-0.0155616530241
ACH-000330,-0.146965065919
ACH-000331,0.051307057106
ACH-000332,-0.142242575
ACH-000334,0.0346261174143
ACH-000335,0.109946617931
ACH-000336,-0.043721405905999995
ACH-000337,-0.49103346190499997
ACH-000339,-0.053165768088800004
ACH-000341,0.013183068460600002
ACH-000348,-0.0038030460276599998
ACH-000350,-0.34865401619
ACH-000352,-0.0827476022857
ACH-000356,0.0064945359918
ACH-000361,0.13558884175799998
ACH-000362,-0.159208964839
ACH-000363,-0.146026017671
ACH-000364,-0.08522265636769999
ACH-000365,-0.20755041173
ACH-000366,-0.0180443705983
ACH-000368,-0.18786249930399998
ACH-000374,0.06728887629580001
ACH-000375,-0.226866875489
ACH-000376,-0.179053415735
ACH-000381,-0.102973298054
ACH-000383,-0.0805310465557
ACH-000387,-0.175165729335
ACH-000389,-0.0588591178702
ACH-000390,-0.30913600678
ACH-000393,-0.166244123892
ACH-000395,-0.248811255948
ACH-000397,-0.352351961652
ACH-000401,-0.225503520129
ACH-000402,-0.0804056994316
ACH-000403,-0.0950193781559
ACH-000404,0.117911996391
ACH-000406,-0.0973746717398
ACH-000407,-0.166916844113
ACH-000408,-0.21788429121
ACH-000410,-0.0923252476388
ACH-000411,0.015443884114299998
ACH-000414,-0.0397819696709
ACH-000415,-0.139171876367
ACH-000416,-0.127018097793
ACH-000420,-0.225554978968
ACH-000421,-0.309343950865
ACH-000424,-0.21253582085900002
ACH-000425,-0.153782348694
ACH-000426,0.0541966696829
ACH-000427,-0.163916023381
ACH-000433,-0.272739645181
ACH-000436,-0.0220197889609
ACH-000444,-0.0599810511637
ACH-000445,-0.291828261933
ACH-000448,-0.115935953005
ACH-000450,-0.30990687659
ACH-000452,-0.10938207271299999
ACH-000454,-0.22549812214899997
ACH-000458,-0.184268114373
ACH-000459,0.0402029567215
ACH-000460,-0.144780462143
ACH-000461,-0.035873680839699995
ACH-000463,-0.068249142034
ACH-000464,0.0768870499484
ACH-000466,-0.208548228856
ACH-000467,-0.0924982817918
ACH-000468,-0.340477920663
ACH-000469,-0.047012361605900006
ACH-000470,-0.0548916287185
ACH-000471,-0.135613178081
ACH-000472,-0.230105034349
ACH-000473,-0.408204168307
ACH-000475,-0.184048134182
ACH-000476,-0.008008079690959999
ACH-000477,-0.125532376625
ACH-000480,-0.130916606965
ACH-000481,-0.0658637865667
ACH-000483,-0.357266385683
ACH-000484,-0.038090458314499996
ACH-000485,-0.027967436314599997
ACH-000486,-0.237524523328
ACH-000487,0.0199791139302
ACH-000488,-0.185959971083
ACH-000490,-0.286418094376
ACH-000491,-0.20384111156100002
ACH-000495,-0.233177130973
ACH-000496,-0.0673163965975
ACH-000499,-0.0552651219362
ACH-000500,0.279538964369
ACH-000502,-0.388240957105
ACH-000503,-0.267908216672
ACH-000505,-0.128923066236
ACH-000507,-0.14240636965700001
