,EXOC3L1 (283849)
ACH-000004,-0.245934901155
ACH-000007,-0.35084503810999995
ACH-000009,-0.172080172944
ACH-000011,-0.117367396535
ACH-000012,-0.233645807221
ACH-000013,-0.300687632214
ACH-000014,-0.21521638857099998
ACH-000015,0.0666618642699
ACH-000017,-0.1347310195
ACH-000018,-0.180633477297
ACH-000019,-0.19811012260400002
ACH-000021,-0.33905531019
ACH-000022,-0.0454902775349
ACH-000025,-0.30366792653499997
ACH-000028,-0.192898858798
ACH-000030,-0.10971614152699999
ACH-000035,-0.08629140660019999
ACH-000036,-0.338872265916
ACH-000037,-0.442083928553
ACH-000039,-0.154242992044
ACH-000040,-0.23685176653099999
ACH-000041,-0.253039446756
ACH-000042,-0.316099391618
ACH-000045,-0.216283729925
ACH-000047,-0.238908523966
ACH-000052,-0.0387227543145
ACH-000053,-0.22068347821400003
ACH-000054,-0.330035652962
ACH-000055,-0.319914092402
ACH-000060,-0.35793199763800004
ACH-000067,0.00444280648266
ACH-000070,-0.376082143537
ACH-000075,-0.562296934444
ACH-000078,-0.19950046945099997
ACH-000082,-0.346478256866
ACH-000085,-0.539066945737
ACH-000086,-0.34305757055200004
ACH-000087,-0.38331177816699996
ACH-000092,-0.42706241304700004
ACH-000095,-0.275264041807
ACH-000097,-0.159448563863
ACH-000098,-0.37642769184299996
ACH-000099,-0.0937568650447
ACH-000108,-0.27213305221
ACH-000113,-0.0746129975869
ACH-000115,-0.23725935014199998
ACH-000116,-0.253524442617
ACH-000118,-0.11075423443099999
ACH-000120,0.041120091483
ACH-000123,-0.127886210894
ACH-000127,-0.184159752205
ACH-000128,-0.21090486660500002
ACH-000132,-0.610475167293
ACH-000133,-0.496794572948
ACH-000137,-0.38971417048199997
ACH-000138,-0.16439626586300002
ACH-000142,-0.135963930559
ACH-000143,-0.307677570083
ACH-000146,-0.13982070417300002
ACH-000148,-0.365847622849
ACH-000150,-0.196880389976
ACH-000152,-0.226758415683
ACH-000153,-0.359577937116
ACH-000159,-0.256355747417
ACH-000160,-0.137150537197
ACH-000163,-0.005789912563680001
ACH-000167,0.25350227798
ACH-000168,-0.138542006108
ACH-000169,-0.32548023146
ACH-000178,-0.154395187481
ACH-000182,-0.23135642987100002
ACH-000183,-0.0879462042234
ACH-000188,-0.25308851379999997
ACH-000189,-0.273118645723
ACH-000190,0.23046494633200001
ACH-000198,-0.110771623003
ACH-000204,-0.0250395775794
ACH-000206,-0.049900233090199995
ACH-000207,-0.0836417411022
ACH-000211,-0.226301671476
ACH-000215,-0.201189535401
ACH-000221,-0.285043105003
ACH-000222,-0.343007151906
ACH-000223,-0.0728136637441
ACH-000226,-0.303744216088
ACH-000227,-0.37100807978699996
ACH-000228,-0.20104491122
ACH-000231,-0.313212809312
ACH-000232,-0.341000029829
ACH-000233,-0.16914746395999997
ACH-000234,-0.34357790725000004
ACH-000235,-0.249536436277
ACH-000237,-0.21155273334600003
ACH-000238,-0.310326661299
ACH-000243,-0.255794572989
ACH-000244,-0.597358664298
ACH-000246,-0.19938820903499999
ACH-000248,-0.145079093853
ACH-000250,-0.27789067484200003
ACH-000251,-0.43254062288500006
ACH-000253,-0.24260829592799998
ACH-000255,-0.129813984628
ACH-000256,-0.23133109834899998
ACH-000257,-0.43104668596
ACH-000258,-0.140774931949
ACH-000259,-0.224725320765
ACH-000260,-0.34028095928
ACH-000261,-0.338328099358
ACH-000262,-0.18812406216
ACH-000263,-0.115194954406
ACH-000264,-0.262884487055
ACH-000265,-0.253777623285
ACH-000266,-0.249674373715
ACH-000272,-0.122630828134
ACH-000273,-0.24487490659800001
ACH-000274,-0.159215159102
ACH-000277,-0.430568564743
ACH-000278,-0.36367755287799997
ACH-000279,-0.152542570274
ACH-000280,-0.156127748221
ACH-000281,-0.35726207578
ACH-000288,-0.457173617731
ACH-000291,-0.230452500537
ACH-000293,-0.23750844286800002
ACH-000294,-0.23528878792599997
ACH-000295,-0.24687505941799998
ACH-000296,-0.20487890712
ACH-000302,-0.09084470315739998
ACH-000304,0.0412669949507
ACH-000307,-0.135074571907
ACH-000308,-0.291294675559
ACH-000310,-0.32373879611699996
ACH-000311,-0.0583708766536
ACH-000312,-0.23349304128000004
ACH-000315,-0.18702994418
ACH-000316,-0.0930304822276
ACH-000317,-0.199456632069
ACH-000318,-0.009684240682009999
ACH-000319,-0.150943622034
ACH-000320,-0.278711125322
ACH-000322,-0.530590845761
ACH-000323,-0.0837791022051
ACH-000324,-0.161994173243
ACH-000329,-0.430746609223
ACH-000330,-0.369623145441
ACH-000331,-0.211880182698
ACH-000332,-0.061486887186599996
ACH-000334,-0.287107679381
ACH-000335,-0.34131074763700003
ACH-000336,-0.263548319569
ACH-000337,-0.586452986269
ACH-000339,-0.258965309004
ACH-000341,-0.024150191181900003
ACH-000348,-0.265038488162
ACH-000350,-0.11721542499299999
ACH-000352,-0.106713481251
ACH-000356,-0.279868487499
ACH-000361,-0.08183619686589999
ACH-000362,-0.14446331586
ACH-000363,-0.13734726864
ACH-000364,-0.401593145707
ACH-000365,-0.246799123844
ACH-000366,-0.262052923295
ACH-000368,-0.24117700553399998
ACH-000374,-0.16946231630300002
ACH-000375,-0.325467978276
ACH-000376,-0.279803081908
ACH-000381,-0.256431790442
ACH-000383,-0.176353502652
ACH-000387,-0.130328795504
ACH-000389,-0.12529458992999998
ACH-000390,-0.0235948103095
ACH-000393,-0.289403930814
ACH-000395,-0.39070409569799996
ACH-000397,-0.222884806515
ACH-000401,-0.373266483714
ACH-000402,-0.270206104496
ACH-000403,-0.355751738834
ACH-000404,-0.014769854403299998
ACH-000406,-0.266406853544
ACH-000407,-0.161867668879
ACH-000408,-0.047261673970300004
ACH-000410,-0.278457040414
ACH-000411,-0.192645993444
ACH-000414,-0.00848028490524
ACH-000415,-0.0862575461408
ACH-000416,-0.44936857263700003
ACH-000420,-0.293967911671
ACH-000421,-0.07218796529430001
ACH-000424,-0.29355750976100004
ACH-000425,-0.23860729251499999
ACH-000426,-0.35582003607900003
ACH-000427,-0.0842007996225
ACH-000433,-0.43247051975699996
ACH-000436,-0.198383731345
ACH-000444,-0.305312504159
ACH-000445,-0.637677033586
ACH-000448,-0.225609748394
ACH-000450,0.0650497272269
ACH-000452,-0.330418163631
ACH-000454,-0.311136712044
ACH-000458,-0.056210704403300005
ACH-000459,-0.289736885242
ACH-000460,-0.285669885084
ACH-000461,-0.070319288865
ACH-000463,-0.21624791472399998
