,ZAK (51776)
ACH-000458,-0.012809291175299999
ACH-000459,-0.187929812452
ACH-000460,-0.16990016040300002
ACH-000461,-0.20988277917999998
ACH-000463,-0.223317903264
ACH-000464,-0.30470705573
ACH-000466,-0.35576888999300005
ACH-000467,-0.20008688078200002
ACH-000468,-0.245296477855
ACH-000469,-0.288401582157
ACH-000470,-0.133364215468
ACH-000471,-0.133152396358
ACH-000472,-0.226964147696
ACH-000473,-0.23161367694200002
ACH-000475,-0.17818811919
ACH-000476,-0.45408290408299995
ACH-000477,-0.049167911484199994
ACH-000480,-0.34069801223000007
ACH-000481,-0.277496099568
ACH-000483,-0.10534210949999999
ACH-000484,0.0377254688306
ACH-000485,-0.20238731775
ACH-000486,-0.09428520358470001
ACH-000487,-0.27834347766999995
ACH-000488,-0.135895892963
ACH-000490,-0.0836538347248
ACH-000491,-0.322257593101
ACH-000495,-0.33547105487
ACH-000496,-0.254956394102
ACH-000499,0.0120253398615
ACH-000500,0.0533814604189
ACH-000502,-0.18733555686500003
ACH-000503,-0.559681042549
ACH-000505,-0.25833738378000004
ACH-000507,-0.059334957277499996
ACH-000510,-0.244121653612
ACH-000511,-0.185149750141
ACH-000512,-0.39740426697400005
ACH-000516,-0.306917956411
ACH-000517,-0.260509488517
ACH-000518,-0.220568562986
ACH-000520,0.0575993792512
ACH-000521,-0.10987492728800001
ACH-000522,-0.134675903762
ACH-000524,-0.239797043228
ACH-000527,-0.152921000838
ACH-000528,-0.18002679677499997
ACH-000537,-0.241150601175
ACH-000541,-0.195038116668
ACH-000542,-0.143527590278
ACH-000544,-0.24143006344700002
ACH-000545,-0.259807448971
ACH-000547,0.0006540188887740001
ACH-000548,-0.192373363607
ACH-000549,-0.222542604325
ACH-000550,-0.189727405801
ACH-000552,0.0765441763936
ACH-000556,-0.107343594998
ACH-000557,-0.166193222331
ACH-000570,-0.284007467557
ACH-000571,-0.0457617451583
ACH-000573,-0.217780596533
ACH-000576,-0.14650900857899998
ACH-000580,-0.145742219477
ACH-000584,-0.16639095976399998
ACH-000585,-0.16687736889799998
ACH-000588,-0.043838016537100004
ACH-000589,-0.198473516622
ACH-000591,-0.247566439893
ACH-000593,-0.280093764079
ACH-000600,-0.249406850496
ACH-000601,-0.162174227019
ACH-000604,-0.0032951984282299997
ACH-000605,-0.002212579167
ACH-000606,-0.116576728978
ACH-000608,-0.249399316792
ACH-000614,-0.22171164344799998
ACH-000616,0.0521478497201
ACH-000618,-0.138389166216
ACH-000619,-0.29671119613
ACH-000620,-0.156633516318
ACH-000621,-0.247438476104
ACH-000622,-0.180523569309
ACH-000623,-0.11684481362400001
ACH-000624,-0.174666500963
ACH-000627,-0.17623545210900002
ACH-000630,-0.12258575525399999
ACH-000632,-0.184630172485
ACH-000633,-0.141860573257
ACH-000637,-0.0434744779457
ACH-000638,-0.178029691151
ACH-000646,-0.213310065702
ACH-000647,-0.161139891857
ACH-000648,-0.196008894886
ACH-000649,-0.14115622323
ACH-000651,-0.28664432695500003
ACH-000652,-0.0773707830802
ACH-000653,-0.185477194375
ACH-000657,-0.172527427817
ACH-000658,-0.198813529959
ACH-000661,-0.147472823707
ACH-000662,-0.5242342301030001
ACH-000663,-0.18825047318799998
ACH-000665,-0.38394466016900003
ACH-000671,-0.210517396365
ACH-000673,-0.22925014287599998
ACH-000676,-0.104448626185
ACH-000677,-0.0834409939443
ACH-000681,-0.102440789134
ACH-000682,-0.14488481191400002
ACH-000683,-0.232823294569
ACH-000684,-0.12203705657500001
ACH-000688,-0.17239226560899998
ACH-000693,-0.225723820588
ACH-000694,-0.327095890708
ACH-000695,-0.769482347513
ACH-000696,-0.26670611560199997
ACH-000697,-0.142683697772
ACH-000699,-0.0634711221956
ACH-000701,-0.21945063256900002
ACH-000706,-0.0934755632475
ACH-000711,-0.17599540001400002
ACH-000713,-0.152436392646
ACH-000714,-0.1861153502
ACH-000718,-0.208393604859
ACH-000720,-0.22912372566999997
ACH-000721,-0.186445466612
ACH-000724,0.141660545214
ACH-000725,-0.291970290682
ACH-000732,-0.164191049035
ACH-000734,-0.161090080764
ACH-000735,-0.134272767964
ACH-000736,-0.214639476129
ACH-000738,-0.0363156560744
ACH-000746,0.0109448405241
ACH-000747,-0.371433574059
ACH-000748,-0.14050861915899998
ACH-000753,-0.309576218736
ACH-000756,-0.283995536591
ACH-000757,-0.0684679744684
ACH-000758,-0.203884837318
ACH-000760,-0.234568531798
ACH-000763,-0.173017312991
ACH-000764,-0.275548461327
ACH-000765,-0.128873052772
ACH-000766,-0.22425636655099998
ACH-000767,-0.40015548830700004
ACH-000768,-0.15324502453299998
ACH-000769,-0.18451368715500002
ACH-000770,-0.160125042107
ACH-000771,-0.062503255622
ACH-000773,-0.201025551758
ACH-000776,-0.20321723356
ACH-000777,-0.22174933866000002
ACH-000778,-0.131661001207
ACH-000781,-0.132351463832
ACH-000782,-0.50502880427
ACH-000783,-0.20063531232299997
ACH-000784,-0.280217585085
ACH-000785,-0.148361815468
ACH-000787,-0.359093136294
ACH-000788,-0.100389318253
ACH-000791,-0.257706833741
ACH-000792,-0.12322884030200001
ACH-000794,-0.102850962918
ACH-000796,-0.20708225598299998
ACH-000799,-0.328401046762
ACH-000800,-0.38722721396700005
ACH-000802,-0.16958367295000001
ACH-000804,-0.241164144531
ACH-000805,-0.538957734949
ACH-000809,-0.311574801538
ACH-000810,-0.279319862541
ACH-000811,-0.317298186365
ACH-000817,-0.168484960409
ACH-000819,-0.21131054519099998
ACH-000820,-0.3138505307
ACH-000821,-0.143937642849
ACH-000822,-0.0787127776929
ACH-000823,-0.17688175664
ACH-000824,-0.0875958662565
ACH-000827,-0.24669295873599997
ACH-000829,-0.074185546524
ACH-000831,-0.20771036881299998
ACH-000832,-0.276366268661
ACH-000833,-0.451392526047
ACH-000834,-0.18916026941199998
ACH-000835,-0.21942084850000002
ACH-000836,-0.19694545962999999
ACH-000837,-0.200936409661
ACH-000838,-0.261946785773
ACH-000839,-0.330737211349
ACH-000840,-0.145097207511
ACH-000841,-0.280328526418
ACH-000843,-0.29436971379099997
ACH-000846,-0.15716372531
ACH-000847,-0.5561995891929999
ACH-000848,-0.22193049660999997
ACH-000849,-0.199367269962
ACH-000851,-0.251819848836
ACH-000855,-0.0628179339853
ACH-000856,-0.0253356773894
ACH-000858,-0.086905245121
ACH-000859,-0.376528947113
ACH-000861,-0.225393249052
ACH-000862,-0.207286544604
ACH-000865,-0.12585065851399999
ACH-000866,-0.0898711963363
ACH-000867,-0.218662437678
ACH-000869,-0.191778931703
ACH-000872,-0.23140238540600003
ACH-000873,-0.23862648988899998
ACH-000876,-0.133188062288
ACH-000878,-0.0311495528529
ACH-000880,-0.316354883114
ACH-000881,-0.265502127857
ACH-000882,-0.221979337082
ACH-000884,-0.127344327564
ACH-000885,-0.21882621367400001
ACH-000887,-0.130156516875
ACH-000888,-0.16081920398900001
ACH-000889,-0.136337400683
ACH-000890,-0.293704265924
ACH-000896,-0.17326134955800002
ACH-000898,-0.380410538217
ACH-000900,-0.0657276952809
ACH-000901,-0.287835854509
ACH-000905,-0.09551566793439999
ACH-000906,-0.159386998098
ACH-000907,-0.151624135796
ACH-000910,-0.20823973230599999
ACH-000911,-0.0838505200599
ACH-000912,-0.124317607239
ACH-000913,-0.09799391762399999
ACH-000915,0.119642051921
ACH-000916,-0.306305886531
ACH-000917,-0.08816985015110002
ACH-000921,-0.247131929355
ACH-000924,-0.313785218959
ACH-000926,-0.248078799997
ACH-000928,-0.0874409011
ACH-000929,-0.130516722511
ACH-000932,-0.16579860417
ACH-000935,0.00671310973585
ACH-000936,-0.124730882313
ACH-000937,-0.154178035713
ACH-000938,-0.09889789472110001
ACH-000939,0.21710919490299999
ACH-000941,-0.16775461976199998
ACH-000943,-0.10386674198899999
ACH-000946,-0.13592696806
ACH-000947,-0.18753705300999998
ACH-000948,-0.176842286864
ACH-000950,-0.0975951443232
ACH-000953,-0.0663197617534
ACH-000957,-0.00145643666509
ACH-000958,-0.166950880316
ACH-000960,-0.120367913331
ACH-000963,-0.167349785723
ACH-000968,-0.08729893043430001
ACH-000969,-0.123706090449
ACH-000973,-0.253836415313
ACH-000974,-0.31591590430100003
ACH-000975,-0.046829538197599996
ACH-000976,-0.33986420847300003
ACH-000978,-0.162525938916
ACH-000980,-0.212286486904
ACH-000984,-0.195794627449
ACH-000986,-0.243071876484
ACH-000988,-0.309707964736
ACH-000993,-0.22955142722600003
ACH-000994,-0.276363069159
ACH-000996,-0.28441417701099997
ACH-001001,-0.127575796252
ACH-001020,0.08080843173510001
ACH-001028,-0.1948691495
ACH-001031,0.0158535857656
ACH-001038,-0.160903388511
ACH-001048,-0.212503459934
ACH-001050,-0.176307655356
ACH-001053,-0.261848176003
ACH-001054,-0.212856027249
ACH-001061,-0.174457260977
ACH-001067,-0.048845475033400004
ACH-001075,-0.257096036063
ACH-001096,-0.128550272162
ACH-001128,-0.166623184816
ACH-001134,-0.268864903582
ACH-001151,-0.191611486759
ACH-001163,-0.164418377133
ACH-001164,-0.17271832770599999
ACH-001173,-0.185819406991
ACH-001183,-0.15249711909000002
ACH-001184,-0.178967647557
ACH-001190,-0.304970622626
ACH-001192,-0.413849144438
ACH-001193,-0.08535973265889998
ACH-001196,-0.26362991622299997
ACH-001197,-0.20287802653499998
ACH-001205,-0.471984458988
ACH-001211,-0.24175522441999997
ACH-001212,-0.384559716339
ACH-001228,-0.062731070988
ACH-001232,-0.17358363518800002
ACH-001239,-0.319720057854
ACH-001274,0.00622306183742
ACH-001275,-0.28360765930799997
ACH-001277,-0.053356391445699994
ACH-001278,-0.0542523922031
ACH-001280,-0.185802841487
ACH-001283,-0.0910118482027
ACH-001289,-0.203633181897
ACH-001295,-0.09779825501530001
ACH-001300,-0.27742248403700004
ACH-001301,-0.128931244692
ACH-001302,-0.00118751774177
ACH-001303,-0.42960386402500006
ACH-001306,-0.285824803861
ACH-001318,-0.283953371841
ACH-001322,-0.132017305856
ACH-001328,-0.20646980740200002
ACH-001332,-0.312888886943
ACH-001333,-0.09708924720560001
ACH-001336,-0.190117769907
ACH-001340,-0.09787336155300001
ACH-001346,0.0329937103676
ACH-001353,-0.12488067294399999
ACH-001354,-0.346360706628
ACH-001367,-0.26191875373
ACH-001368,-0.212213643699
ACH-001374,0.243743756839
ACH-001375,-0.20272769046300002
ACH-001377,-0.0994157418397
ACH-001380,-0.14823898282099998
ACH-001391,-0.159724363741
ACH-001407,-0.254922600233
ACH-001408,-0.173897806765
ACH-001413,-0.274453874149
ACH-001430,-0.181505681895
ACH-001431,0.027881959433499998
ACH-001450,-0.0480341559938
ACH-001496,-0.242360457653
ACH-001500,-0.058423903350300004
ACH-001521,-0.17420793048900002
ACH-001523,-0.163446401143
ACH-001532,0.010984174392799998
ACH-001536,0.0212370105937
ACH-001550,-0.36680919895499997
ACH-001552,-0.0554088992866
ACH-001554,-0.280215045543
ACH-001645,-0.189591126403
ACH-001654,-0.10827470710100001
ACH-001715,-0.043972711871600005
ACH-001735,-0.405248651018
ACH-001736,-0.19574872472399998
ACH-001737,-0.698692701308
ACH-001740,-0.16836615502
ACH-001745,-0.11504087096599999
ACH-001750,-0.20173726952399998
ACH-001765,-0.197766468475
ACH-001956,-0.24608064194899998
ACH-001957,-0.222872466821
