,PRADC1 (84279)
ACH-000547,-0.16444852484
ACH-000548,-0.11759109921800001
ACH-000549,-0.349398485994
ACH-000550,-0.0157435280582
ACH-000552,-0.263270387253
ACH-000556,-0.15479867269300002
ACH-000557,-0.159904649103
ACH-000570,-0.212825764769
ACH-000571,-0.121647670805
ACH-000573,-0.157068331978
ACH-000576,-0.212901487404
ACH-000580,-0.318159442324
ACH-000584,-0.201432875378
ACH-000585,-0.206199188862
ACH-000588,-0.24730651261999997
ACH-000589,-0.191953531987
ACH-000591,-0.34729771478
ACH-000593,-0.202674484019
ACH-000600,-0.114548668705
ACH-000601,-0.0849365250232
ACH-000604,-0.0481227520912
ACH-000605,-0.145424719411
ACH-000606,-0.222786280502
ACH-000608,-0.111345652193
ACH-000614,-0.35110793846999994
ACH-000616,-0.132319066217
ACH-000618,-0.265570088629
ACH-000619,-0.299201056847
ACH-000620,-0.277079932474
ACH-000621,-0.11856107940300001
ACH-000622,0.0614676609112
ACH-000623,-0.157314338062
ACH-000624,-0.20388440912099998
ACH-000627,-0.329028106472
ACH-000630,-0.270760395304
ACH-000632,-0.0470980720244
ACH-000633,-0.290431845233
ACH-000637,-0.12360871715399999
ACH-000638,-0.0317659471983
ACH-000646,-0.101032993306
ACH-000647,-0.164554017017
ACH-000648,-0.306844230313
ACH-000649,-0.18783704482799998
ACH-000651,-0.0932007654407
ACH-000652,-0.130859943772
ACH-000653,-0.17308344849800003
ACH-000657,-0.0681793425024
ACH-000658,-0.103628159128
ACH-000661,-0.155974692383
ACH-000662,0.0502394245709
ACH-000663,-0.09368953087310002
ACH-000665,-0.34340812478200006
ACH-000671,-0.165796640499
ACH-000673,-0.276813164619
ACH-000676,-0.110742661451
ACH-000677,0.023132441508299996
ACH-000681,-0.136789448321
ACH-000682,-0.218689699778
ACH-000683,-0.23881805121
ACH-000684,-0.29645617554000003
ACH-000688,-0.226253743688
ACH-000693,-0.163868501398
ACH-000694,-0.143590777203
ACH-000695,-0.168904845457
ACH-000696,-0.18206369755600002
ACH-000697,-0.0215649156512
ACH-000699,-0.0161727427139
ACH-000701,-0.22834697590599998
ACH-000706,-0.185675229904
ACH-000711,-0.10989906709899999
ACH-000713,-0.316951037178
ACH-000714,-0.151319661927
ACH-000718,-0.032046194793099995
ACH-000720,-0.270054301129
ACH-000721,-0.36233479768200005
ACH-000724,-0.0849806768568
ACH-000725,-0.04562939744009999
ACH-000732,-0.21320775013300003
ACH-000734,0.023241537475299997
ACH-000735,-0.267189242944
ACH-000736,-0.22817359264800002
ACH-000738,-0.30393252005
ACH-000746,0.0314383364046
ACH-000747,-0.147423689566
ACH-000748,0.012428723163299998
ACH-000753,-0.22964844779899998
ACH-000756,-0.132149342089
ACH-000757,0.19230374454
ACH-000758,-0.0627512040543
ACH-000760,-0.0252796925563
ACH-000763,-0.0421593477372
ACH-000764,-0.3407055177
ACH-000765,0.04941762030500001
ACH-000766,-0.212265268127
ACH-000767,-0.06253438894050001
ACH-000768,-0.25614149109900003
ACH-000769,-0.19950158720800001
ACH-000770,-0.230368388825
ACH-000771,-0.0808906866747
ACH-000773,-0.203775592428
ACH-000776,-0.16791247436
ACH-000777,-0.0718652141235
ACH-000778,-0.0765779729689
ACH-000781,-0.153278455828
ACH-000782,-0.269289665512
ACH-000783,-0.0800299236823
ACH-000784,-0.16794612653700003
ACH-000785,0.030197064858900002
ACH-000787,-0.17384853188299998
ACH-000788,-0.19581145399500002
ACH-000791,-0.09367810201360001
ACH-000792,-0.138117329299
ACH-000794,-0.232358200286
ACH-000796,-0.131477730099
ACH-000799,-0.5681801112579999
ACH-000800,-0.301445631236
ACH-000802,-0.117362792618
ACH-000804,-0.22822732336100002
ACH-000805,-0.176810044037
ACH-000809,-0.0914981673707
ACH-000810,-0.371473652016
ACH-000811,-0.23676729262600002
ACH-000817,-0.207980932499
ACH-000819,-0.0251877168396
ACH-000820,-0.35001173184100004
ACH-000821,0.150644071488
ACH-000822,-0.258147476109
ACH-000823,-0.0730999073302
ACH-000824,-0.06396944916280001
ACH-000827,-0.127230156532
ACH-000829,-0.13539895492999998
ACH-000831,-0.025634582532900005
ACH-000832,-0.109840130508
ACH-000833,-0.101579792444
ACH-000834,-0.25756430667
ACH-000835,-0.0671797597579
ACH-000836,-0.21842866294799998
ACH-000837,-0.10760200518200001
ACH-000838,0.0267634361492
ACH-000839,-0.130716333522
ACH-000840,-0.0872270577736
ACH-000841,-0.013935297182100001
ACH-000843,-0.133841781517
ACH-000846,-0.226245203916
ACH-000847,-0.23992298142299998
ACH-000848,-0.07087043995299999
ACH-000849,-0.09026768005899999
ACH-000851,-0.0856107614327
ACH-000855,-0.40719253666599997
ACH-000856,-0.197490123567
ACH-000858,-0.17928449485999998
ACH-000859,-0.22694728020399998
ACH-000861,-0.0272308865625
ACH-000862,-0.122859041787
ACH-000865,-0.11269946879899999
ACH-000866,-0.37462485635799997
ACH-000867,-0.102275035125
ACH-000869,-0.184285350289
ACH-000872,-0.106831976638
ACH-000873,-0.121412382356
ACH-000876,-0.0601536105186
ACH-000878,-0.25763548714699996
ACH-000880,-0.24689652499200002
ACH-000881,-0.17690635274099997
ACH-000882,-0.260129531298
ACH-000884,-0.07460465951239999
ACH-000885,-0.0534919713459
ACH-000887,-0.180901345016
ACH-000888,-0.23587023518800002
ACH-000889,-0.0901205994599
ACH-000890,0.0556497494177
ACH-000896,-0.189159220205
ACH-000898,-0.129555755199
ACH-000900,-0.194001689253
ACH-000901,-0.173769600766
ACH-000905,-0.116136281779
ACH-000906,-0.0957061802286
ACH-000907,-0.13724415201999998
ACH-000910,-0.024949315591000002
ACH-000911,-0.2519113122
ACH-000912,-0.208040272068
ACH-000913,-0.0778811717337
ACH-000915,-0.281136681952
ACH-000916,0.11086873381
ACH-000917,-0.0943884690484
ACH-000921,-0.0730464952238
ACH-000924,-0.137444576314
ACH-000926,-0.171020974479
ACH-000928,-0.242523504571
ACH-000929,-0.20275529043200002
ACH-000932,-0.147341621456
ACH-000935,-0.018798623261900002
ACH-000936,-0.225288114933
ACH-000937,-0.214156959134
ACH-000938,-0.0234846880548
ACH-000939,-0.044687928853
ACH-000941,-0.0766593977509
ACH-000943,-0.198563970487
ACH-000946,-0.174438789267
ACH-000947,-0.10377293587200001
ACH-000948,-0.164573864466
ACH-000950,-0.18629232063999998
ACH-000953,-0.35943751655699996
ACH-000957,-0.43160979179700004
ACH-000958,-0.349094704834
ACH-000960,-0.121425423778
ACH-000963,0.011171219443399999
ACH-000968,-0.13141195097
ACH-000969,-0.18160252167100002
ACH-000973,-0.09210934961100001
ACH-000974,-0.305362650509
ACH-000975,-0.317277966527
ACH-000976,-0.12372987114499999
ACH-000978,-0.237569922465
ACH-000980,-0.205424066519
ACH-000984,-0.0589129926945
ACH-000986,-0.34460447299400004
ACH-000988,-0.277181105372
ACH-000993,-0.258636859374
ACH-000994,-0.23629966454300003
ACH-000996,-0.333869867676
ACH-001001,-0.203995062509
ACH-001020,-0.137799323181
ACH-001028,-0.157480917454
ACH-001031,-0.145581933508
ACH-001038,-0.365938688444
ACH-001048,-0.18765662713
ACH-001050,-0.137620295896
ACH-001053,-0.094278408008
ACH-001054,-0.0500480518493
ACH-001061,-0.0502220311873
ACH-001067,-0.148996408054
ACH-001075,-0.153404004359
ACH-001096,-0.250125999782
ACH-001128,-0.00973733493512
ACH-001134,-0.334458783906
ACH-001151,-0.109697268417
ACH-001163,-0.248031004505
ACH-001164,-0.356777265716
ACH-001173,-0.225108403169
ACH-001183,-0.25689406752300004
ACH-001184,-0.189518372314
ACH-001190,-0.373538830936
ACH-001192,-0.17413667604000002
ACH-001193,-0.45755601275300006
ACH-001196,0.0887668233791
ACH-001197,-0.0702962150434
ACH-001205,-0.160262868883
ACH-001211,0.0286711262224
ACH-001212,-0.150958933761
ACH-001228,-0.0571270390111
ACH-001232,-0.25076567325599997
ACH-001239,-0.153039449363
ACH-001274,-0.316396499488
ACH-001275,-0.104909136491
ACH-001277,-0.009802600467370002
ACH-001278,-0.16408237502800002
ACH-001280,-0.20517895049899998
ACH-001283,-0.0741013275204
ACH-001289,-0.148931095057
ACH-001295,-0.154259973353
ACH-001300,-0.138823089296
ACH-001301,-0.178029136283
ACH-001302,-0.0287791064993
ACH-001303,-0.18734324905400002
ACH-001306,-0.357892397292
ACH-001318,-0.242227031481
ACH-001322,-0.323452222248
ACH-001328,-0.24303638083
ACH-001332,-0.138173218797
ACH-001333,-0.09613397281300001
ACH-001336,-0.283661914961
ACH-001340,-0.220363059599
ACH-001346,-0.15984813396
ACH-001353,-0.0224750300512
ACH-001354,-0.22960527032400002
ACH-001367,-0.444897422472
ACH-001368,-0.139925095506
ACH-001374,-0.28318193454199997
ACH-001375,-0.22883928408100002
ACH-001377,-0.116665970768
ACH-001380,-0.1766535172
ACH-001391,0.0661790634437
ACH-001407,-0.253801875977
ACH-001408,-0.24420191848499997
ACH-001413,-0.299021588285
ACH-001430,-0.20735103172400002
ACH-001431,-0.011570107190300001
ACH-001450,-0.27991775185199996
ACH-001496,-0.082852499336
ACH-001500,-0.27340407732
ACH-001521,0.041547768594699996
ACH-001523,-0.407606095023
ACH-001532,-0.199715855132
ACH-001536,-0.0732988281455
ACH-001550,-0.167847685121
ACH-001552,0.06905023515030001
ACH-001554,-0.168467058091
ACH-001645,-0.40275449142700004
ACH-001654,-0.10409461148499999
ACH-001715,0.08834834415239999
ACH-001735,0.0560135426382
ACH-001736,-0.0759503604566
ACH-001737,-0.0519828228259
ACH-001740,-0.0656470677164
ACH-001745,-0.0798667371116
ACH-001750,-0.136901358447
ACH-001765,-0.0807157545637
ACH-001956,-0.116080032933
ACH-001957,-0.0608309000002
