,PSTK (118672)
ACH-000211,-1.03316327647
ACH-000215,-0.844984013008
ACH-000221,-0.604820084733
ACH-000222,-0.6047535363490001
ACH-000223,-0.858472419974
ACH-000226,-0.75386377544
ACH-000227,-1.0729661848999998
ACH-000228,-0.637042808074
ACH-000231,-0.753711793765
ACH-000232,-0.383972433589
ACH-000233,-0.944920485141
ACH-000234,-1.0494372109999999
ACH-000235,-0.593450142428
ACH-000237,-0.378569892603
ACH-000238,-0.719441558154
ACH-000243,-0.9877725104430001
ACH-000244,-0.986061465845
ACH-000246,-1.03717837888
ACH-000248,-0.535016761004
ACH-000250,-0.724866739367
ACH-000251,-1.31404511716
ACH-000253,-0.290304400473
ACH-000255,-0.72446576347
ACH-000256,-0.8964730027429999
ACH-000257,-0.54870070525
ACH-000258,-0.32467621591999996
ACH-000259,-1.1677871401200002
ACH-000260,-0.9211123207709999
ACH-000261,-1.21491648662
ACH-000262,-0.7282975330220001
ACH-000263,-0.686600738116
ACH-000264,-0.468548184169
ACH-000265,-0.781522186762
ACH-000266,-1.3293737946100002
ACH-000272,-1.03255527654
ACH-000273,-0.965545927645
ACH-000274,-0.6729139807619999
ACH-000277,-0.389322703969
ACH-000278,-0.5988682344899999
ACH-000279,-1.08569408968
ACH-000280,-0.592631698602
ACH-000281,-1.24109738249
ACH-000288,-0.946083440774
ACH-000291,-0.7135392350349999
ACH-000293,-0.6523361522119999
ACH-000294,-0.852688012098
ACH-000295,-0.456426972504
ACH-000296,-0.341682489384
ACH-000302,-1.00192843623
ACH-000304,-0.611673885646
ACH-000307,-0.353831378257
ACH-000308,-0.9381059068369999
ACH-000310,-0.301582198888
ACH-000311,-0.332346713421
ACH-000312,-0.426912349455
ACH-000315,-0.9971168050660001
ACH-000316,-0.493565526411
ACH-000317,-0.8090048583499999
ACH-000318,-0.37754280916500005
ACH-000319,-1.1438500759999999
ACH-000320,-0.665440187443
ACH-000322,-0.557905818906
ACH-000323,-1.39090216563
ACH-000324,-0.413141227215
ACH-000329,-0.8842522135750001
ACH-000330,-1.0341747141
ACH-000331,-0.8109415692990001
ACH-000332,-0.405326894886
ACH-000334,-0.81433500058
ACH-000335,-0.813506002536
ACH-000336,-0.835679115078
ACH-000337,-0.96391630621
ACH-000339,-1.20773943283
ACH-000341,-0.652485271348
ACH-000348,-1.09390919537
ACH-000350,-0.439688114314
ACH-000352,-0.272998513429
ACH-000356,-0.360920126671
ACH-000361,-0.846468418732
ACH-000362,-0.657046790926
ACH-000363,-1.21964740134
ACH-000364,-0.847137675991
ACH-000365,-0.995607477621
ACH-000366,-1.14364370896
ACH-000368,-1.0763957960100001
ACH-000374,-0.751015602269
ACH-000375,-0.7918511324140001
ACH-000376,-0.9715870288580001
ACH-000381,-0.270900752375
ACH-000383,-0.31778786016800004
ACH-000387,-0.21927002284000002
ACH-000389,-0.75387358522
ACH-000390,-0.39327211348499996
ACH-000393,-1.0032075899500001
ACH-000395,-0.269525096612
ACH-000397,-0.886578665634
ACH-000401,-1.12221846143
ACH-000402,-0.8316027222600001
ACH-000403,-0.314255654694
ACH-000404,-1.0871773322299998
ACH-000406,-1.10348461291
ACH-000407,-0.882798641374
ACH-000408,-0.351481074905
ACH-000410,-1.08786362909
ACH-000411,-0.543141962224
ACH-000414,-0.765758285297
ACH-000415,-0.682408124709
ACH-000416,-1.17553077653
ACH-000420,-0.587098519634
ACH-000421,-0.298272001459
ACH-000424,-0.662592182197
ACH-000425,-1.11917545532
ACH-000426,-0.861493791947
ACH-000427,-0.512312982074
ACH-000433,-0.8215461618880001
ACH-000436,-1.02949447036
ACH-000444,-0.0952748316605
ACH-000445,-0.113478684821
ACH-000448,-0.314630977631
ACH-000450,-0.278427962344
ACH-000452,-1.01912765686
ACH-000454,-0.45200540802
ACH-000458,-0.8732398097700002
ACH-000459,-0.9545219053990001
ACH-000460,-1.04865583463
ACH-000461,-0.41922984577399997
ACH-000463,-0.527366579415
ACH-000464,-1.2918979689399999
ACH-000466,-0.362817804343
ACH-000467,-0.54901615617
ACH-000468,-0.449926961895
ACH-000469,-0.838991872339
ACH-000470,-0.813623053635
ACH-000471,-0.179134613472
ACH-000472,-0.8926404789460001
ACH-000473,-0.9036902787209999
ACH-000475,-0.332037987246
ACH-000476,-0.388188544303
ACH-000477,-1.30404676665
ACH-000480,-1.1481628785200002
ACH-000481,-0.35179385869499996
ACH-000483,-0.9990412510359999
ACH-000484,-1.40052479538
ACH-000485,-0.423273475577
ACH-000486,-0.910904722646
ACH-000487,-0.599855802313
ACH-000488,-0.517077436602
ACH-000490,-0.355729564551
ACH-000491,-0.6491227424930001
ACH-000495,-0.9273445911589999
ACH-000496,-0.7699220079369999
ACH-000499,-0.743676734229
ACH-000500,-0.733648453567
ACH-000502,-0.367008995398
ACH-000503,-0.263704500582
ACH-000505,-1.32276975342
ACH-000507,-0.590064772614
ACH-000510,-0.289342324247
ACH-000511,-1.0398577737999999
ACH-000512,-0.7149682802420001
ACH-000516,-0.48192124090300004
ACH-000517,-1.08393400147
ACH-000518,-0.547124318882
ACH-000520,-0.9449348347480001
ACH-000521,-1.03959313001
ACH-000522,-0.331936857753
ACH-000524,-0.828135342129
ACH-000527,-0.912638398605
ACH-000528,-0.527256917339
ACH-000537,-1.0136163564700003
ACH-000541,-0.630902671114
ACH-000542,-0.59235716704
ACH-000544,-0.728670753465
ACH-000545,-0.383202795176
ACH-000547,-0.831666863698
ACH-000548,-0.761919513961
ACH-000549,-0.749640231938
ACH-000550,-1.1480265434299999
ACH-000552,-0.577451432389
ACH-000556,-0.934422345729
ACH-000557,-0.325459407482
ACH-000570,-0.39506856152
ACH-000571,-1.43607970669
ACH-000573,-0.627310003224
ACH-000576,-0.958685924357
ACH-000580,-0.671660428643
ACH-000584,-1.05670581126
ACH-000585,-0.862818611903
ACH-000588,-0.7422538302030001
ACH-000589,-0.461501825848
ACH-000591,-1.07119966688
ACH-000593,-0.287247176414
ACH-000600,-0.9762954288510001
ACH-000601,-0.715250682781
ACH-000604,-1.13630281442
ACH-000605,-0.21736205238
ACH-000606,-0.793395084411
ACH-000608,-0.333583196479
ACH-000614,-0.33723640052299997
ACH-000616,-0.7578907416949999
ACH-000618,-0.280306578634
ACH-000619,-0.547331950944
ACH-000620,-0.7141916623289999
ACH-000621,-1.2307233848
ACH-000622,-0.7275638298010001
ACH-000623,-1.3261963212899999
ACH-000624,-0.488932313229
ACH-000627,-0.573059387153
ACH-000630,-0.712052283132
ACH-000632,-0.542418630307
ACH-000633,-0.8934740730149999
ACH-000637,-0.450062060304
ACH-000638,-0.974297159429
ACH-000646,-0.848710142808
ACH-000647,-0.46367791960500004
ACH-000648,-0.6981286263809999
ACH-000649,-0.9399602429709999
ACH-000651,-0.47497156188999995
ACH-000652,-0.27485290009
ACH-000653,-0.637744909618
ACH-000657,-0.705833245617
ACH-000658,-0.327907455623
ACH-000661,-1.03643131912
ACH-000662,-0.471246058103
ACH-000663,-0.8143117545399999
ACH-000665,-0.43174764453599995
ACH-000671,-0.24086691645599997
ACH-000673,-0.9380430784329999
ACH-000676,-0.9874532946439999
ACH-000677,-0.338216427533
ACH-000681,-0.784050952605
ACH-000682,-0.5847696229179999
ACH-000683,-0.40500728082599996
ACH-000684,-0.96070937124
ACH-000688,-1.7757784092900002
ACH-000693,-0.8333083483779999
ACH-000694,-0.7683284271269999
ACH-000695,-0.5510964083259999
ACH-000696,-0.75069432094
ACH-000697,-0.428163697303
ACH-000699,-1.13258602933
ACH-000701,-0.800634946796
ACH-000706,-0.8109029586419999
ACH-000711,-0.44376969387299997
ACH-000713,-0.6886284766859999
ACH-000714,-0.646347591333
ACH-000718,-0.959051823485
ACH-000720,-0.879095954329
ACH-000721,-0.335000334861
ACH-000724,-0.6697080023699999
ACH-000725,-0.21214456182100003
ACH-000732,-0.7092733457160001
ACH-000734,-0.921513836575
ACH-000735,-0.486324671308
ACH-000736,-0.7692755563339999
ACH-000738,-0.828074011296
ACH-000746,-0.36319961673
ACH-000747,-0.8878518248620001
ACH-000748,-1.27355318469
ACH-000753,-0.7845421156810001
ACH-000756,-0.986573991301
ACH-000757,-0.488877223684
ACH-000758,-0.45751633969899996
ACH-000760,-0.326969832042
ACH-000763,-0.472730503068
ACH-000764,-0.885009247168
ACH-000765,-1.02103289424
ACH-000766,-0.961989157546
ACH-000767,-1.6374223826899998
ACH-000768,-1.0
ACH-000769,-0.49453080700900004
ACH-000770,-0.8585768352509999
ACH-000771,-0.976913722233
ACH-000773,-0.877366139077
ACH-000776,-1.08252364189
ACH-000777,-0.901942975188
ACH-000778,-0.196489507152
ACH-000781,-0.37226193089599996
ACH-000782,-1.06615251465
ACH-000783,-1.2803944381
ACH-000784,-0.289643616344
ACH-000785,-0.335070316451
ACH-000787,-0.878715373074
ACH-000788,-0.601489997883
ACH-000791,-0.8289055390710001
ACH-000792,-0.360387869942
ACH-000794,-0.9139597174240001
ACH-000796,-0.41141011411
ACH-000799,-1.0852007294
ACH-000800,-1.3893967307600001
ACH-000802,-0.379899110965
ACH-000804,-0.918116003677
ACH-000805,-0.982637028434
ACH-000809,-0.455467845246
ACH-000810,-0.408328990684
ACH-000811,-0.8496613492209999
ACH-000817,-0.921107804187
ACH-000819,-0.334430537837
ACH-000820,-0.467536894736
ACH-000821,-1.55619739784
ACH-000822,-1.1296502419299999
ACH-000823,-0.573785010973
ACH-000824,-0.278753777513
ACH-000827,-0.761389079538
ACH-000829,-0.963282294708
ACH-000831,-0.490106001091
ACH-000832,-0.702294926183
ACH-000833,-0.9628597704780001
ACH-000834,-0.154803947858
ACH-000835,-0.917415086242
ACH-000836,-0.24192974735800002
ACH-000837,-0.629764953121
ACH-000838,-0.5256826815919999
ACH-000839,-0.805417034122
ACH-000840,-0.593408405593
ACH-000841,-0.8405706510609999
ACH-000843,-0.62710258761
ACH-000846,-0.377284076948
ACH-000847,-0.7411118639300001
ACH-000848,-0.34993600812200004
ACH-000849,-0.917655307868
ACH-000851,-0.737500527617
ACH-000855,-0.503492423261
ACH-000856,-1.03154395817
ACH-000858,-0.36791289257700005
ACH-000859,-0.9098360636280001
ACH-000861,-0.656785983282
ACH-000862,-1.6752308406799998
ACH-000865,-0.373067935294
ACH-000866,-0.801902154254
ACH-000867,-0.593062677565
ACH-000869,-0.392081481647
ACH-000872,-0.852593399093
ACH-000873,-0.734805717613
ACH-000876,-0.604951364926
ACH-000878,-0.953211400544
ACH-000880,-0.5220650675240001
ACH-000881,-0.746421271187
ACH-000882,-0.506929170439
ACH-000884,-0.60840766533
ACH-000885,-0.638403977715
ACH-000887,-0.438814914533
ACH-000888,-0.43843543591300005
ACH-000889,-0.589201361541
ACH-000890,-0.31965948182500004
ACH-000896,-0.277155897571
ACH-000898,-0.39037096545999994
ACH-000900,-1.00650024783
ACH-000901,-1.3485451685499998
ACH-000905,-1.0972641243799999
ACH-000906,-0.96453456635
ACH-000907,-1.07471760217
ACH-000910,-0.871069543671
ACH-000911,-0.51831721587
ACH-000912,-0.666050038048
ACH-000913,-0.898603687726
ACH-000915,-0.467836305541
ACH-000916,-1.1985605662799999
ACH-000917,-0.388502606272
ACH-000921,-0.9599530724609999
ACH-000924,-0.539437394627
ACH-000926,-0.46440001243199996
ACH-000928,-0.9809113205589999
ACH-000929,-0.275710175324
ACH-000932,-0.550257410856
ACH-000935,-0.6235677526210001
ACH-000936,-1.12126333169
ACH-000937,-1.1438677355700002
ACH-000938,-0.84560106762
ACH-000939,-0.889665513953
ACH-000941,-0.41470700913900005
ACH-000943,-0.359957783856
ACH-000946,-0.46665185363399997
ACH-000947,-0.737100476611
ACH-000948,-0.701938966743
ACH-000950,-1.00701714628
ACH-000953,-0.9709037127869999
ACH-000957,-0.471037019761
ACH-000958,-0.581694362611
ACH-000960,-0.951689526021
ACH-000963,-0.33847556764200004
ACH-000968,-1.0098608998799998
ACH-000969,-0.291912683966
ACH-000973,-0.929141040175
ACH-000974,-1.05048384641
ACH-000975,-0.322064891013
ACH-000976,-0.779436403705
ACH-000978,-0.10354126137700001
ACH-000980,-0.46372214486599994
ACH-000984,-0.8297415636750001
ACH-000986,-0.320088261335
ACH-000988,-0.849750108277
ACH-000993,-0.304394528358
ACH-000994,-0.140622928199
ACH-000996,-1.07470064924
ACH-001001,-0.863086815909
ACH-001020,-0.9180426768790001
ACH-001028,-0.8881495545999999
ACH-001031,-0.796119044993
ACH-001038,-0.967347191832
ACH-001048,-0.921854210203
ACH-001050,-0.6989275392120001
ACH-001053,-1.18726988302
ACH-001054,-0.9430664161660001
ACH-001061,-0.58109559452
ACH-001067,-0.6905879092380001
ACH-001075,-0.896726106852
ACH-001096,-0.934335698247
ACH-001128,-0.8242169187639999
ACH-001134,-0.631992416835
ACH-001151,-0.763979431557
ACH-001163,-0.66341859775
ACH-001164,-0.8903494439380001
ACH-001173,-0.360812268926
ACH-001183,-0.724056923584
ACH-001184,-1.0694560172299998
ACH-001190,-0.8506735743610001
ACH-001192,-0.886818805723
ACH-001193,-1.14368363783
ACH-001196,-0.6906322613950001
ACH-001197,-1.05846423604
ACH-001205,-0.6497318508609999
ACH-001211,-0.651474873799
ACH-001212,-1.03256988062
ACH-001228,-0.475664471272
ACH-001232,-0.913473383194
ACH-001239,-0.893615979558
ACH-001274,-0.502203092398
ACH-001275,-0.797003829794
ACH-001277,-1.0352371864399998
ACH-001278,-1.04665698625
ACH-001280,-1.4000080672400002
ACH-001283,-1.12491615779
ACH-001289,-0.960750522662
ACH-001295,-0.905146049505
ACH-001300,-0.9304241862229999
ACH-001301,-0.953652708535
ACH-001302,-1.17940863611
ACH-001303,-0.8288481839599999
ACH-001306,-0.793507037575
ACH-001318,-0.39097719927
ACH-001322,-0.6857373764470001
ACH-001328,-0.42268079884000004
ACH-001332,-0.669086632276
ACH-001333,-0.746322572472
ACH-001336,-0.6230886586300001
ACH-001340,-0.959906909198
ACH-001346,-0.546815882279
ACH-001353,-0.227236160984
ACH-001354,-0.725930312948
ACH-001367,-0.706347256029
ACH-001368,-0.758525219652
ACH-001374,-1.00755385988
ACH-001375,-0.478545948236
ACH-001377,-0.654231558345
ACH-001380,-0.806502821286
ACH-001391,-0.078729750855
ACH-001407,-0.9822384796160001
ACH-001408,-0.372271681086
ACH-001413,-0.828573911864
ACH-001430,-0.792314527219
ACH-001431,-0.988654852057
ACH-001450,-1.25819628594
ACH-001496,-0.559368829724
ACH-001500,-0.5336154000600001
ACH-001521,-0.394434611211
ACH-001523,-0.969152918919
ACH-001532,-1.02857763549
ACH-001536,-0.563403524963
ACH-001550,-0.354353771551
ACH-001552,-1.1012837311299999
ACH-001554,-0.6943500907089999
ACH-001645,-1.08711626488
ACH-001654,-0.702678164012
ACH-001715,-0.878971773395
ACH-001735,-0.7366745862080001
ACH-001736,-0.907851147378
ACH-001737,-0.637832859414
ACH-001740,-1.0144032491500001
ACH-001745,-0.9842823092890001
ACH-001750,-0.848375260492
ACH-001765,-0.797017326189
ACH-001956,-0.848151059359
ACH-001957,-0.5199910754339999
