,BCL2 (596)
ACH-000004,-0.10843530085999999
ACH-000007,0.113879622552
ACH-000009,-0.0595591284258
ACH-000011,0.125966757679
ACH-000012,-0.14843619979800002
ACH-000013,0.009753581306999999
ACH-000014,-0.1917425891
ACH-000015,0.030056830603099997
ACH-000017,0.0169097883366
ACH-000018,0.00434990332418
ACH-000019,0.059874338007
ACH-000021,0.127309926022
ACH-000022,-0.0336854486932
ACH-000025,0.00746610889428
ACH-000028,0.24059953946999996
ACH-000030,-0.05401562829559999
ACH-000035,0.129169246193
ACH-000036,-0.0852869077255
ACH-000037,-0.0587056322943
ACH-000039,-0.587732390737
ACH-000040,-0.00882823857127
ACH-000041,0.0965915331511
ACH-000042,0.0817101543497
ACH-000045,-0.48511986327600004
ACH-000047,0.10744144418
ACH-000052,-0.13531790925599999
ACH-000053,0.010622247172299999
ACH-000054,0.0544628722676
ACH-000055,0.078314677006
ACH-000060,-0.10362299021400001
ACH-000067,0.115717618277
ACH-000070,-0.541847114952
ACH-000075,-0.0373100799136
ACH-000078,-0.378292831626
ACH-000082,-0.0632758799309
ACH-000085,-0.0363144690012
ACH-000086,0.0653853281665
ACH-000087,-0.228694166974
ACH-000092,-0.06705989801109999
ACH-000095,0.131471006576
ACH-000097,0.08359995258510002
ACH-000098,-0.144534909355
ACH-000099,0.207487135292
ACH-000108,0.137939432303
ACH-000113,-0.398998762251
ACH-000115,-0.297572890547
ACH-000116,0.0601709513376
ACH-000118,0.22640812289
ACH-000120,0.0455780316959
ACH-000123,0.0431044661125
ACH-000127,0.0331402878906
ACH-000128,0.0673308946463
ACH-000132,0.0577087701841
ACH-000133,-0.137123947317
ACH-000137,-0.0827635495411
ACH-000138,0.043310338485500005
ACH-000142,0.0164906353842
ACH-000143,-0.308819520164
ACH-000146,-0.777435936935
ACH-000148,0.018346109894599998
ACH-000150,0.00305289740756
ACH-000152,-0.00625801133276
ACH-000153,-0.393846199495
ACH-000159,-0.261910627494
ACH-000160,0.040699950683199995
ACH-000163,-0.170288669182
ACH-000167,0.0382190946504
ACH-000168,-0.235306191706
ACH-000169,-0.00152725393413
ACH-000178,-0.017779873361599998
ACH-000182,0.031670023636
ACH-000183,-0.127830234862
ACH-000188,-0.0385510199536
ACH-000189,0.127582898316
ACH-000190,-0.015742339994099998
ACH-000198,-0.896380208213
ACH-000204,-0.277408471805
ACH-000206,-0.0635099604865
ACH-000207,-0.09712452993149999
ACH-000211,-0.124070536556
ACH-000215,-0.09126411113600001
ACH-000221,-0.0570237137911
ACH-000222,0.20993954871800002
ACH-000223,-0.146805520657
ACH-000226,0.09359714023499999
ACH-000227,-0.5934023692629999
ACH-000228,-0.148846787899
ACH-000231,-0.0759832738586
ACH-000232,-0.1715001054
ACH-000233,0.04445801925369999
ACH-000234,-0.049228230853900004
ACH-000235,0.045515681361300006
ACH-000237,-0.11977938447799999
ACH-000238,-0.0819776746126
ACH-000243,0.11239767723099998
ACH-000244,-0.00453549608643
ACH-000246,-0.15048378306399998
ACH-000248,0.150426808726
ACH-000250,-0.00580338101084
ACH-000251,0.171624122511
ACH-000253,0.00768457566719
ACH-000255,0.123052880889
ACH-000256,0.0365840003715
ACH-000257,0.367104537752
ACH-000258,-0.501165113406
ACH-000259,-0.0434998586221
ACH-000260,-0.0274451311687
ACH-000261,0.012831545449899999
ACH-000262,-0.010589379153799998
ACH-000263,-0.25996653328
ACH-000264,-0.12935221046599998
ACH-000265,0.257207225705
