,SART1 (9092)
ACH-000841,-0.673597337349
ACH-000843,-0.995681528157
ACH-000846,-0.959512215804
ACH-000847,-0.610253235911
ACH-000848,-0.905599811443
ACH-000849,-0.743021045106
ACH-000851,-0.6755807525509999
ACH-000855,-1.24376430734
ACH-000856,-0.9809825426700001
ACH-000858,-1.06412431594
ACH-000859,-0.634556293413
ACH-000861,-0.916167557499
ACH-000862,-1.2674769903
ACH-000865,-0.971134410582
ACH-000866,-1.18367672169
ACH-000867,-1.3379814897
ACH-000869,-1.3932116406600001
ACH-000872,-1.08337592783
ACH-000873,-1.17067456778
ACH-000876,-1.35050059238
ACH-000878,-0.891831962455
ACH-000880,-1.40157317413
ACH-000881,-1.10037635696
ACH-000882,-1.2193287377600002
ACH-000884,-0.9423603343510001
ACH-000885,-1.11851572238
ACH-000887,-1.12513952903
ACH-000888,-1.1350559002
ACH-000889,-1.13772282861
ACH-000890,-0.6577548904730001
ACH-000896,-0.9553856056319999
ACH-000898,-0.996049968713
ACH-000900,-0.9644445311700002
ACH-000901,-0.992728738015
ACH-000905,-0.867995761772
ACH-000906,-0.938783988281
ACH-000907,-1.1645984011900001
ACH-000910,-1.04751669552
ACH-000911,-1.01546768774
ACH-000912,-1.1439791461700002
ACH-000913,-0.81943737104
ACH-000915,-0.939615393224
ACH-000916,-0.7543817228249999
ACH-000917,-1.12580755294
ACH-000921,-0.947718318676
ACH-000924,-1.0427869881899998
ACH-000926,-0.594817310693
ACH-000928,-1.23938574901
ACH-000929,-0.8302156008079999
ACH-000932,-1.23112226429
ACH-000935,-0.576601367983
ACH-000936,-0.860405492003
ACH-000937,-0.8257844803509999
ACH-000938,-1.0413255397799999
ACH-000939,-1.7509560995200002
ACH-000941,-1.3845130914100001
ACH-000943,-1.3113913742799999
ACH-000946,-1.13320131383
ACH-000947,-0.948883255806
ACH-000948,-1.4382458009799999
ACH-000950,-1.17090105786
ACH-000953,-0.700098766127
ACH-000957,-1.10457211645
ACH-000958,-1.27255273357
ACH-000960,-1.0992130306799999
ACH-000963,-1.68436819155
ACH-000968,-0.7266388588860001
ACH-000969,-1.2300432513
ACH-000973,-1.04258028326
ACH-000974,-1.10802526237
ACH-000975,-0.7462099373700001
ACH-000976,-0.835585776295
ACH-000978,-1.63378575993
ACH-000980,-1.1314507682100001
ACH-000984,-1.19143925087
ACH-000986,-1.12333657178
ACH-000988,-1.1829366656
ACH-000993,-1.01171896526
ACH-000994,-1.22421230882
ACH-000996,-0.940909043502
ACH-001001,-0.825114692525
ACH-001020,-1.33319302815
ACH-001028,-1.08610255463
ACH-001031,-1.23317858328
ACH-001038,-1.14373711944
ACH-001048,-1.0291349855
ACH-001050,-0.893072011618
ACH-001053,-1.0573448068
ACH-001054,-0.98354655431
ACH-001061,-1.0267129207899999
ACH-001067,-0.8948276998029999
ACH-001075,-1.14102529366
ACH-001096,-0.829870998892
ACH-001128,-1.3992236794100001
ACH-001134,-1.01254759364
ACH-001151,-0.8451146817990001
ACH-001163,-1.1430919566700002
ACH-001164,-1.1087818149600002
ACH-001173,-1.0296829347299998
ACH-001183,-0.724442267608
ACH-001184,-1.0353878806299999
ACH-001190,-1.18033739771
ACH-001192,-1.00046598838
ACH-001193,-1.170277547
ACH-001196,-0.879874150644
ACH-001197,-1.1930511483700001
ACH-001205,-1.0453332271
ACH-001211,-1.1318291077299998
ACH-001212,-0.692460857561
ACH-001228,-1.11468850946
ACH-001232,-0.881985270177
ACH-001239,-0.999108275214
ACH-001274,-0.977376363262
ACH-001275,-1.0712975479
ACH-001277,-1.03512450009
ACH-001278,-1.3131963312000001
ACH-001280,-1.30444705985
ACH-001283,-0.870679496841
ACH-001289,-1.25621931648
ACH-001295,-1.0719656210200001
ACH-001300,-0.937317804203
ACH-001301,-0.835187685184
ACH-001302,-0.608542641196
ACH-001303,-0.940511592181
ACH-001306,-1.14205099065
ACH-001318,-0.950107987713
ACH-001322,-1.07872065631
ACH-001328,-1.04651325673
ACH-001332,-0.5975156047160001
ACH-001333,-1.11319488439
ACH-001336,-0.890913776963
ACH-001340,-1.07054629434
ACH-001346,-0.813644759571
ACH-001353,-0.980020978314
ACH-001354,-0.69495903253
ACH-001367,-1.06510297733
ACH-001368,-0.948094684867
ACH-001374,-0.9677442826260001
ACH-001375,-1.09946475937
ACH-001377,-0.875783965077
ACH-001380,-1.04869103149
ACH-001391,-1.03234954548
ACH-001407,-0.9823979919079999
ACH-001408,-0.9980209214069999
ACH-001413,-1.19716076938
ACH-001430,-0.721113627703
ACH-001431,-0.996390356126
ACH-001450,-0.975299519075
ACH-001496,-1.1949508362299999
ACH-001500,-1.02106990389
ACH-001521,-1.6789618312099999
ACH-001523,-1.22785689973
ACH-001532,-1.09064235994
ACH-001536,-1.16324605335
ACH-001550,-0.767376120641
ACH-001552,-0.496915114899
ACH-001554,-1.0317982613299999
ACH-001645,-1.27809401905
ACH-001654,-0.879834719747
ACH-001715,-0.602112774921
ACH-001735,-1.25281138852
ACH-001736,-1.18330376582
ACH-001737,-0.7253458453300001
ACH-001740,-1.23366319035
ACH-001745,-1.0442519865100002
ACH-001750,-0.7404474453919999
ACH-001765,-1.11296002534
ACH-001956,-1.0857674936700001
ACH-001957,-1.0119140192799998
