,CBFA2T2 (9139)
ACH-000004,-0.0751410268696
ACH-000007,-0.022712595345
ACH-000009,0.159555113595
ACH-000011,-0.0156818849337
ACH-000012,0.431215485689
ACH-000013,0.26140242417599996
ACH-000014,0.267925231461
ACH-000015,0.0741024046737
ACH-000017,0.33833115833099997
ACH-000018,-0.137479882157
ACH-000019,-0.0163070364576
ACH-000021,0.164174491005
ACH-000022,0.257213220325
ACH-000025,0.217074385633
ACH-000028,0.09092291916989999
ACH-000030,0.115108912214
ACH-000035,-0.081973649831
ACH-000036,0.0017417138610499997
ACH-000037,0.184123384384
ACH-000039,0.16968426391199998
ACH-000040,0.032757125632099995
ACH-000041,0.352366035381
ACH-000042,0.126260562933
ACH-000045,0.15310312169399998
ACH-000047,0.09077996058669999
ACH-000052,-0.0192150116127
ACH-000053,0.21777692616500002
ACH-000054,-0.020980608456099996
ACH-000055,0.109551429428
ACH-000060,0.0337586698283
ACH-000067,0.174668112233
ACH-000070,0.146062415389
ACH-000075,-0.348315930458
ACH-000078,0.236193254972
ACH-000082,0.153443215388
ACH-000085,0.149800034122
ACH-000086,0.231422720492
ACH-000087,0.11524750129000001
ACH-000092,0.0609367213525
ACH-000095,0.180927538227
ACH-000097,0.146765656325
ACH-000098,0.30130193634
ACH-000099,0.236020174388
ACH-000108,0.189022572014
ACH-000113,0.153260619922
ACH-000115,-0.21519771470899998
ACH-000116,0.0665259612088
ACH-000118,0.141780301611
ACH-000120,0.00654007235217
ACH-000123,0.130814086108
ACH-000127,0.156758813045
ACH-000128,0.179610871724
ACH-000132,0.260662696982
ACH-000133,0.0888953068926
ACH-000137,0.0425736547045
ACH-000138,0.21594059132100002
ACH-000142,0.292436115692
ACH-000143,0.07205467259880001
ACH-000146,0.260859859533
ACH-000148,0.046566622817000004
ACH-000150,0.356879473416
ACH-000152,0.250479177061
ACH-000153,0.0370021520394
ACH-000159,0.440220136795
ACH-000160,0.455232387884
ACH-000163,0.222979590394
ACH-000167,0.486006412159
ACH-000168,0.22965603592599998
ACH-000169,0.08450561073169999
ACH-000178,0.258265964051
ACH-000182,0.286243835866
ACH-000183,-0.066690216656
ACH-000188,0.0632627874206
ACH-000189,0.0319647761754
ACH-000190,0.350951466579
ACH-000198,0.190810160764
ACH-000204,-0.16974217508
ACH-000206,0.0992146631608
ACH-000207,-0.0805150278978
ACH-000211,0.12466077338300001
ACH-000215,0.11617887159700001
ACH-000221,0.238959907571
ACH-000222,-0.165650533056
ACH-000223,0.0907744245157
ACH-000226,0.09898316265599999
ACH-000227,0.100415757748
ACH-000228,0.108797505623
ACH-000231,0.10896469677899999
ACH-000232,0.0748103506355
ACH-000233,0.234721771367
ACH-000234,-0.0566746954968
ACH-000235,0.2723725466
ACH-000237,0.222248525915
ACH-000238,0.182593662685
ACH-000243,0.236351404949
ACH-000244,-0.044509352390099996
ACH-000246,0.165156719654
ACH-000248,0.147811121833
ACH-000250,0.183539096505
ACH-000251,0.388673929683
ACH-000253,0.208365062329
ACH-000255,0.0352118217842
ACH-000256,-0.0166965215855
ACH-000257,0.12342668548
ACH-000258,0.0137384595361
ACH-000259,0.199484336844
ACH-000260,0.0913551325451
ACH-000261,0.0501235501155
ACH-000262,0.292331424021
ACH-000263,0.06440010730380001
ACH-000264,0.08470723022019999
ACH-000265,0.175140136846
ACH-000266,0.28691999901299997
ACH-000272,0.0021565264611599997
ACH-000273,0.18383000137400002
ACH-000274,0.149552038412
ACH-000277,-0.103212172956
ACH-000278,0.173772667756
ACH-000279,0.20533143794300002
ACH-000280,0.119522954437
ACH-000281,0.232285601943
ACH-000288,0.192692956358
ACH-000291,0.00768657987814
ACH-000293,0.07678519327269999
ACH-000294,0.332353917069
ACH-000295,0.143972864077
ACH-000296,-0.054087730040999996
ACH-000302,0.131725339637
ACH-000304,0.0934930893425
ACH-000307,0.30246568881700003
ACH-000308,0.19248375219
ACH-000310,0.250537784873
ACH-000311,0.275994051666
ACH-000312,0.056133545524199996
ACH-000315,0.468262790001
ACH-000316,-0.0195979176524
ACH-000317,0.33636164110399996
ACH-000318,0.0029842140658499997
ACH-000319,0.139645701685
ACH-000320,0.365950993103
ACH-000322,0.06206744858990001
ACH-000323,0.297738383825
ACH-000324,0.249583705183
ACH-000329,0.0240851122492
ACH-000330,-0.0048852269675500005
ACH-000331,0.0866128156199
ACH-000332,0.206005413732
ACH-000334,0.0643029723432
ACH-000335,0.447487735014
ACH-000336,0.18992998653299997
ACH-000337,-0.032457005274499996
ACH-000339,0.271153905595
ACH-000341,0.165404298277
ACH-000348,0.170570952983
ACH-000350,0.00387964622491
ACH-000352,0.147005837465
ACH-000356,-0.021715798675199998
ACH-000361,0.29501733213000003
ACH-000362,0.18840684787099998
ACH-000363,0.0109329090809
ACH-000364,0.29839747512
ACH-000365,-0.0325111134611
ACH-000366,0.27920561149900003
ACH-000368,-0.089085734274
ACH-000374,0.171416490168
ACH-000375,0.22498970886999997
ACH-000376,0.0533389819928
ACH-000381,-0.0938357988106
ACH-000383,0.163675616401
ACH-000387,0.235466594639
ACH-000389,0.0140161571692
ACH-000390,0.252121951628
ACH-000393,0.415215449142
ACH-000395,0.172387836514
ACH-000397,0.21681724161999996
ACH-000401,0.197314369001
ACH-000402,-0.0022998725545
ACH-000403,-0.0748805831591
ACH-000404,-0.104000393395
ACH-000406,0.130606054227
ACH-000407,0.235699744942
ACH-000408,0.175229016454
ACH-000410,0.27918238772
ACH-000411,0.0884646099828
ACH-000414,0.264481653403
ACH-000415,0.262934336504
ACH-000416,0.131011640848
ACH-000420,0.08730325590949999
ACH-000421,0.124188651083
ACH-000424,-0.053396261432
ACH-000425,0.10401748056
ACH-000426,0.0801057042654
ACH-000427,0.123829059549
ACH-000433,0.055191548129400005
ACH-000436,-0.128066018531
ACH-000444,0.359092852825
ACH-000445,0.177876302731
ACH-000448,0.16506903050000002
ACH-000450,0.237002258297
ACH-000452,0.26357610275800003
ACH-000454,0.218461338095
ACH-000458,0.151745061585
ACH-000459,0.376646875284
ACH-000460,0.175018838844
ACH-000461,0.18670991774300003
ACH-000463,0.0385480333811
ACH-000464,-0.055843582718
ACH-000466,0.06695110779130001
ACH-000467,0.0674639781477
ACH-000468,0.0307874395088
ACH-000469,0.267034894127
ACH-000470,0.200871235231
ACH-000471,0.00853867912589
ACH-000472,0.22612301420699998
ACH-000473,0.209008530977
ACH-000475,0.163543146618
ACH-000476,0.128873582139
ACH-000477,0.165231315196
ACH-000480,0.270953514677
ACH-000481,0.09017366890839999
ACH-000483,0.339841028676
ACH-000484,0.311205969907
ACH-000485,0.27138029674
ACH-000486,0.188026290414
ACH-000487,0.10687054175899999
ACH-000488,0.0524971702092
ACH-000490,0.00922602393716
ACH-000491,0.13088071068
ACH-000495,0.0722950052078
ACH-000496,-0.0669838367227
ACH-000499,0.49822089958800003
ACH-000500,0.38623453946099995
ACH-000502,0.27464711008299997
ACH-000503,0.23652863765700002
ACH-000505,0.15822637934699998
ACH-000507,0.157107244142
ACH-000510,0.104276023707
ACH-000511,0.21921885346
ACH-000512,0.0637860526091
ACH-000516,0.079485389633
ACH-000517,0.119027974092
ACH-000518,0.223153325102
ACH-000520,0.21448637387400002
ACH-000521,0.268304574842
ACH-000522,0.10816114676699999
ACH-000524,0.20109153624499998
ACH-000527,0.11516695972799999
ACH-000528,0.243649522886
ACH-000537,0.221249478213
ACH-000541,0.08697183877149998
ACH-000542,0.0043044190379899995
ACH-000544,-0.0704560886674
ACH-000545,0.218435092028
ACH-000547,-0.08087487303669999
ACH-000548,0.218039511104
ACH-000549,0.232119381239
ACH-000550,0.20160961779199998
ACH-000552,0.187750366683
ACH-000556,0.27681527308000003
ACH-000557,0.181633963183
ACH-000570,0.0175694248845
ACH-000571,0.257744192256
ACH-000573,0.237435069418
ACH-000576,0.233735628255
ACH-000580,0.10575422492999999
ACH-000584,0.22187532060899998
ACH-000585,0.231746262281
ACH-000588,0.0699934578028
ACH-000589,0.135673199734
ACH-000591,0.13960513321499998
ACH-000593,0.170064249179
ACH-000600,-0.0496163293081
ACH-000601,0.20658543677700003
ACH-000604,0.239645517873
ACH-000605,0.175854160407
ACH-000606,0.160234931868
ACH-000608,0.0899040748615
ACH-000614,-0.283343440836
ACH-000616,0.0142132534916
ACH-000618,0.126419629935
ACH-000619,0.17989275366000002
ACH-000620,0.166376400509
ACH-000621,0.297234999568
ACH-000622,0.13914122863700001
ACH-000623,0.260491362979
ACH-000624,0.362990635532
ACH-000627,0.0550889531895
ACH-000630,0.213918006232
ACH-000632,0.18323165228
ACH-000633,0.294149232661
ACH-000637,0.35356234248400004
ACH-000638,0.0343563006345
ACH-000646,0.217493003466
ACH-000647,0.224521725263
ACH-000648,0.09342484269310002
ACH-000649,0.200492855726
ACH-000651,0.0458779992251
ACH-000652,0.150850184384
ACH-000653,-0.0197962518002
ACH-000657,0.136842133429
ACH-000658,0.0010144881251799999
ACH-000661,-0.15602998476
ACH-000662,-0.326064921046
ACH-000663,0.27773743334
ACH-000665,-0.152899402334
ACH-000671,-0.0409885892125
ACH-000673,0.117904944399
ACH-000676,0.178554600831
ACH-000677,0.00113954236979
ACH-000681,0.20035239352
ACH-000682,0.12035538036900001
ACH-000683,0.21163377467099997
ACH-000684,0.07048206911989999
ACH-000688,0.062302989593400006
ACH-000693,0.19489007090399998
ACH-000694,0.200679515779
ACH-000695,0.202001423917
ACH-000696,0.16761575370100001
ACH-000697,0.0222838471115
ACH-000699,0.265440584019
ACH-000701,0.165978973118
ACH-000706,0.238230350916
ACH-000711,0.254452309789
ACH-000713,0.0186142930093
ACH-000714,-0.0121619643741
ACH-000718,-0.12052004228499999
