,TELO2 (9894)
ACH-000454,-0.749453358375
ACH-000458,-1.04935595498
ACH-000459,-1.12147136137
ACH-000460,-0.849631457068
ACH-000461,-0.8794913016060001
ACH-000463,-0.921690942048
ACH-000464,-0.833083509515
ACH-000466,-0.866477613054
ACH-000467,-0.728072029638
ACH-000468,-0.571866630873
ACH-000469,-0.727864076271
ACH-000470,-0.801081491428
ACH-000471,-0.925874820077
ACH-000472,-0.831285343813
ACH-000473,-1.11717207184
ACH-000475,-1.02435058168
ACH-000476,-0.681281444102
ACH-000477,-1.16732034755
ACH-000480,-1.14478515941
ACH-000481,-0.8411757011830001
ACH-000483,-1.3924853568900002
ACH-000484,-0.6530811435320001
ACH-000485,-0.942857946208
ACH-000486,-0.821023203504
ACH-000487,-0.5727775121600001
ACH-000488,-0.759129700123
ACH-000490,-0.873514031999
ACH-000491,-0.665866409213
ACH-000495,-0.752291289376
ACH-000496,-1.02967781521
ACH-000499,-1.14213029921
ACH-000500,-0.340489959154
ACH-000502,-0.837076945141
ACH-000503,-0.373673526632
ACH-000505,-0.873393168832
ACH-000507,-1.08137682801
ACH-000510,-0.8770558378569999
ACH-000511,-0.5811418773439999
ACH-000512,-0.9431212464640001
ACH-000516,-0.75358670781
ACH-000517,-0.7719395755840001
ACH-000518,-0.652253740388
ACH-000520,-0.752419788996
ACH-000521,-1.04674037764
ACH-000522,-0.9742435783
ACH-000524,-0.807022715637
ACH-000527,-0.720745030758
ACH-000528,-0.860981226917
ACH-000537,-0.6878111659180001
ACH-000541,-0.860333727559
ACH-000542,-0.948014606559
ACH-000544,-0.704164709992
ACH-000545,-1.04819709726
ACH-000547,-0.49170526795599995
ACH-000548,-0.5493757512690001
ACH-000549,-0.832221646668
ACH-000550,-0.712782762519
ACH-000552,-1.12482708572
ACH-000556,-0.810728225812
ACH-000557,-0.730291103551
ACH-000570,-0.890737788581
ACH-000571,-0.570165295843
ACH-000573,-1.08499381846
ACH-000576,-1.1966356917299998
ACH-000580,-0.575399972781
ACH-000584,-1.1066429899899999
ACH-000585,-0.974253601766
ACH-000588,-0.824262745468
ACH-000589,-0.7893401548829999
ACH-000591,-0.84788403935
ACH-000593,-0.670766624739
ACH-000600,-0.7816657997390001
ACH-000601,-0.781476164585
ACH-000604,-0.731389363673
ACH-000605,-0.871127606655
ACH-000606,-0.9701416697040001
ACH-000608,-0.5847018721239999
ACH-000614,-0.415436087901
ACH-000616,-1.04848681743
ACH-000618,-1.04605294541
ACH-000619,-0.892579535508
ACH-000620,-1.04793595581
ACH-000621,-0.8280142261560001
ACH-000622,-1.30310303425
ACH-000623,-0.6821345691509999
ACH-000624,-0.701306106171
ACH-000627,-0.827473620885
ACH-000630,-0.8363422421179999
ACH-000632,-1.02626260529
ACH-000633,-0.536168822452
ACH-000637,-1.00218195529
ACH-000638,-0.842284063139
ACH-000646,-1.15496147265
ACH-000647,-0.7225682796590001
ACH-000648,-1.1905267785200002
ACH-000649,-0.995161779104
ACH-000651,-1.01103424314
ACH-000652,-1.2416038967
ACH-000653,-0.787446937888
ACH-000657,-0.9004110550130001
ACH-000658,-0.845301408161
ACH-000661,-1.01950357108
ACH-000662,-0.590886472708
ACH-000663,-0.501312308131
ACH-000665,-0.925354887914
ACH-000671,-1.12915660109
ACH-000673,-0.748238937207
ACH-000676,-0.986955900809
ACH-000677,-0.466458453301
ACH-000681,-1.34348273502
ACH-000682,-0.8692057331799999
ACH-000683,-0.900191830353
ACH-000684,-0.7220347123469999
ACH-000688,-0.800244919109
ACH-000693,-0.735701540042
ACH-000694,-0.758868695983
ACH-000695,-0.839221506765
ACH-000696,-0.8602459444310001
ACH-000697,-0.626617037784
ACH-000699,-0.815100824803
ACH-000701,-0.47368338993299997
ACH-000706,-1.04167867506
ACH-000711,-0.624405027656
ACH-000713,-1.16213824656
ACH-000714,-0.649296225332
ACH-000718,-0.557130180489
ACH-000720,-1.04204743236
ACH-000721,-0.75152630792
ACH-000724,-0.9684113321950001
ACH-000725,-0.9208350924269999
ACH-000732,-0.756708517602
ACH-000734,-0.674516781619
ACH-000735,-0.785888029475
ACH-000736,-1.1382728602299998
ACH-000738,-0.762614432331
ACH-000746,-0.720804487307
ACH-000747,-0.9190394126379999
ACH-000748,-0.7820237820229999
ACH-000753,-1.06939715415
ACH-000756,-1.0458709733700002
ACH-000757,-0.684122959817
ACH-000758,-1.06259422262
ACH-000760,-0.6161543077880001
ACH-000763,-0.27326715505
ACH-000764,-0.856947980852
ACH-000765,-1.18484159769
ACH-000766,-0.615546814521
ACH-000767,-0.8439391192550001
ACH-000768,-0.8422898729970001
ACH-000769,-0.9296417954780001
ACH-000770,-0.8839378123
ACH-000771,-0.7332913820300001
ACH-000773,-0.564120275437
ACH-000776,-1.0426738683
ACH-000777,-0.831023045201
ACH-000778,-0.768434431655
ACH-000781,-0.954413119082
ACH-000782,-0.610750069788
ACH-000783,-0.599720684446
ACH-000784,-0.996297560018
ACH-000785,-0.7802220726219999
ACH-000787,-0.66599466283
ACH-000788,-0.9265401675689999
ACH-000791,-0.799247984064
ACH-000792,-0.72660578302
ACH-000794,-0.7436269334479999
ACH-000796,-0.9984780649160001
ACH-000799,-0.144030364067
ACH-000800,-0.7147153090449999
ACH-000802,-0.88848662059
ACH-000804,-0.941866153278
ACH-000805,-0.628082512008
ACH-000809,-0.749868294756
ACH-000810,-1.06847926514
ACH-000811,-0.979354933953
ACH-000817,-0.712613978284
ACH-000819,-0.8019609301970001
ACH-000820,-1.1578475755600002
ACH-000821,-0.741946583193
ACH-000822,-0.603761042397
ACH-000823,-0.750589802444
ACH-000824,-0.915993109849
ACH-000827,-0.832453254332
ACH-000829,-0.588017120397
ACH-000831,-0.9385039269
ACH-000832,-0.6817796201430001
ACH-000833,-0.931323431996
ACH-000834,-0.8581952726540001
ACH-000835,-1.06356543841
ACH-000836,-0.8716531548790001
ACH-000837,-1.0319108646700001
ACH-000838,-1.0907867010299999
ACH-000839,-0.815053896859
ACH-000840,-0.6605754034319999
ACH-000841,-0.7884178803409999
ACH-000843,-0.995833765923
ACH-000846,-0.6769205521699999
ACH-000847,-0.8333457613349999
ACH-000848,-1.08464005249
ACH-000849,-1.0560201627299999
ACH-000851,-0.702285001034
ACH-000855,-0.881340694624
ACH-000856,-0.8472657284460001
ACH-000858,-0.82056180343
ACH-000859,-1.3823093971
ACH-000861,-1.08742875813
ACH-000862,-0.856602551813
ACH-000865,-0.902831174981
ACH-000866,-1.09651874119
ACH-000867,-0.632978136549
ACH-000869,-1.14857380376
ACH-000872,-1.00289699892
ACH-000873,-1.08797368285
ACH-000876,-0.8832881586589999
ACH-000878,-1.08978995207
ACH-000880,-0.751497190162
ACH-000881,-1.00843754585
ACH-000882,-0.632444460809
ACH-000884,-0.97399486104
ACH-000885,-0.7849786072149999
ACH-000887,-0.919217707916
ACH-000888,-1.00600311555
ACH-000889,-1.05752228467
ACH-000890,-0.942536411902
ACH-000896,-1.0285567517
ACH-000898,-0.7527872756980001
ACH-000900,-0.882046356945
ACH-000901,-1.03930833938
ACH-000905,-0.913440195066
ACH-000906,-1.01855576037
ACH-000907,-1.272962656
ACH-000910,-0.836356819999
ACH-000911,-0.864238967519
ACH-000912,-0.8946733329719999
ACH-000913,-0.851478263495
ACH-000915,-0.977426148392
ACH-000916,-1.41768316838
ACH-000917,-1.0585159582600001
ACH-000921,-0.68016897646
ACH-000924,-0.968375580658
ACH-000926,-0.9735348240899999
ACH-000928,-0.22494705647799998
ACH-000929,-0.819011216707
ACH-000932,-0.886236825173
ACH-000935,-0.876431561108
ACH-000936,-0.9984257968960001
ACH-000937,-0.607706047248
ACH-000938,-0.58601848028
ACH-000939,-1.6624140214399998
ACH-000941,-0.41307814262599996
ACH-000943,-0.971285721851
ACH-000946,-0.685411921612
ACH-000947,-0.9991660924690001
ACH-000948,-0.843161836433
ACH-000950,-0.97792974379
ACH-000953,-0.668879848253
ACH-000957,-0.5397011935939999
ACH-000958,-0.99782804456
ACH-000960,-0.772240060252
ACH-000963,-0.123371389104
ACH-000968,-0.967188564665
ACH-000969,-0.538981310152
ACH-000973,-0.543260905636
ACH-000974,-0.776877653096
ACH-000975,-0.741136197977
ACH-000976,-0.9978037654970001
ACH-000978,-1.2465403533
ACH-000980,-0.788090052978
ACH-000984,-0.768831759562
ACH-000986,-0.8208950731820001
ACH-000988,-1.70828778266
ACH-000993,-0.602053144504
ACH-000994,-0.556122949619
ACH-000996,-0.646633249706
ACH-001001,-0.772549469775
ACH-001020,-0.753387443873
ACH-001028,-0.799132039902
ACH-001031,-0.9478723025799999
ACH-001038,-0.9499376058239999
ACH-001048,-0.856717812459
ACH-001050,-0.740376845255
ACH-001053,-0.758948841054
ACH-001054,-0.8863933161740001
ACH-001061,-0.801461021892
ACH-001067,-0.708764552616
ACH-001075,-1.04362956735
ACH-001096,-1.01214953271
ACH-001128,-1.28322351617
ACH-001134,-0.662288111665
ACH-001151,-0.8668963529960001
ACH-001163,-0.779434044427
ACH-001164,-1.15286081562
ACH-001173,-0.744277724533
ACH-001183,-1.32799255384
ACH-001184,-0.9241719701960001
ACH-001190,-0.718626163477
ACH-001192,-1.0162480097
ACH-001193,-0.875453927124
ACH-001196,-1.2398576859200001
ACH-001197,-0.9237423185220001
ACH-001205,-0.814489395303
ACH-001211,-0.840065363755
ACH-001212,-1.3873963305099999
ACH-001228,-1.20396152512
ACH-001232,-1.0456514455700001
ACH-001239,-0.894417220872
ACH-001274,-0.993511428453
ACH-001275,-0.933551221691
ACH-001277,-1.1276025646899999
ACH-001278,-1.19383536027
ACH-001280,-0.9347308429729999
ACH-001283,-0.945595693344
ACH-001289,-0.8959815242139999
ACH-001295,-1.00889859294
ACH-001300,-1.0924925635
ACH-001301,-0.656969511064
ACH-001302,-0.8876743956659999
ACH-001303,-0.8025915608349999
ACH-001306,-0.7139306418100001
ACH-001318,-1.42385594657
ACH-001322,-0.910544208334
ACH-001328,-0.842966546387
ACH-001332,-0.534675733351
ACH-001333,-0.968909360023
ACH-001336,-0.938233649867
ACH-001340,-1.06058113985
ACH-001346,-1.05519599744
ACH-001353,-1.1337330509999999
ACH-001354,-1.62844315635
ACH-001367,-0.800940564175
ACH-001368,-1.09147594979
ACH-001374,-0.649089039589
ACH-001375,-1.15644484141
ACH-001377,-0.8098599261660001
ACH-001380,-1.00296338063
ACH-001391,-0.860568974381
ACH-001407,-0.831994831329
ACH-001408,-1.0576841450399999
ACH-001413,-0.527983740077
ACH-001430,-0.575144139847
ACH-001431,-0.79795913558
ACH-001450,-0.9051406866689999
ACH-001496,-0.88849064484
ACH-001500,-1.0403655253
ACH-001521,-0.49480199337999997
ACH-001523,-0.985075635526
ACH-001532,-0.8564515718629999
ACH-001536,-0.980731974475
ACH-001550,-0.8266905115340001
ACH-001552,-0.978151720248
ACH-001554,-0.9524517664830001
ACH-001645,-0.807380149252
ACH-001654,-0.719339098158
ACH-001715,-0.9745647919920001
ACH-001735,-0.784358381349
ACH-001736,-0.53948969772
ACH-001737,-0.283255571098
ACH-001740,-0.825934852887
ACH-001745,-0.921114714346
ACH-001750,-0.730601511243
ACH-001765,-0.773876938108
ACH-001956,-0.7177924940610001
ACH-001957,-1.16474545596
