,GLDN (342035)
ACH-000004,-0.060638912482400005
ACH-000007,0.0734439146437
ACH-000009,0.028898364987099998
ACH-000011,-0.18587618146600002
ACH-000012,-0.06914311908760001
ACH-000013,-0.0602506742505
ACH-000014,-0.287917426299
ACH-000015,0.029299368551599998
ACH-000017,-0.103196762182
ACH-000018,0.128162673773
ACH-000019,0.127148186669
ACH-000021,0.201522515671
ACH-000022,-0.148765015103
ACH-000025,-0.221257001177
ACH-000028,0.022570603859099998
ACH-000030,-0.0446465679559
ACH-000035,-0.274225016204
ACH-000036,-0.0520231075518
ACH-000037,0.172336356869
ACH-000039,0.11028541348899999
ACH-000040,0.134606982137
ACH-000041,0.0777534769728
ACH-000042,0.04880729171
ACH-000045,-0.026592201913799997
ACH-000047,-0.148980865656
ACH-000052,-0.369408069176
ACH-000053,0.0479557554595
ACH-000054,-0.0837342554482
ACH-000055,-0.0037838129657300004
ACH-000060,0.0603782469395
ACH-000067,-0.0858304468102
ACH-000070,-0.244218333291
ACH-000075,-0.141625883742
ACH-000078,-0.06237771604259999
ACH-000082,0.0366637142688
ACH-000085,-0.0744657251589
ACH-000086,0.0639453137667
ACH-000087,-0.243995216142
ACH-000092,0.044404808058400004
ACH-000095,-0.028086907367099997
ACH-000097,0.10977797705600001
ACH-000098,-0.00485062705472
ACH-000099,0.0543379686164
ACH-000108,0.0795929886994
ACH-000113,-0.127191764597
ACH-000115,0.0714605251461
ACH-000116,-0.0268914742735
ACH-000118,0.10898250772
ACH-000120,0.0028087097863000003
ACH-000123,0.15662233415100002
ACH-000127,0.0036229427747700004
ACH-000128,-0.0826009838252
ACH-000132,-0.117857105496
ACH-000133,-0.038170777770599996
ACH-000137,-0.0346577348115
ACH-000138,0.169668006908
ACH-000142,-0.08053028807639999
ACH-000143,-0.09351195086089999
ACH-000146,-0.0027288273368
ACH-000148,-0.0285660734245
ACH-000150,0.085028095479
ACH-000152,-0.0683664449608
ACH-000153,-0.147623701921
ACH-000159,-0.00812773931997
ACH-000160,-0.224051630057
ACH-000163,0.06814071584890001
ACH-000167,-0.236723266685
ACH-000168,0.062126354602499996
ACH-000169,0.059548478650699996
ACH-000178,0.0474393098545
ACH-000182,-0.184471507335
ACH-000183,-0.129512010615
ACH-000188,0.17051999075399998
ACH-000189,0.019250849314700003
ACH-000190,-0.0693275882707
ACH-000198,-0.056348370267
ACH-000204,-0.0467923128443
ACH-000206,-0.153566136646
ACH-000207,-0.250568104294
ACH-000211,-0.025833906080200003
ACH-000215,-0.012076010320999999
ACH-000221,-0.0977110554882
ACH-000222,0.184850004016
ACH-000223,-0.131304107275
ACH-000226,-0.025666726347400002
ACH-000227,-0.137923789041
ACH-000228,0.0116038467359
ACH-000231,-0.0815159362992
ACH-000232,-0.0219734722963
ACH-000233,-0.0530627227108
ACH-000234,0.047028881333599996
ACH-000235,0.09943945799000001
ACH-000237,-0.0697763680879
ACH-000238,0.010390443337600001
ACH-000243,0.0431312381307
ACH-000244,-0.140399343944
ACH-000246,0.0628188116794
ACH-000248,-0.272905013693
ACH-000250,-0.041760825852099996
ACH-000251,-0.204866371664
ACH-000253,-0.017869233381599996
ACH-000255,-0.236041228738
ACH-000256,-0.196203656585
ACH-000257,0.19274244338799998
ACH-000258,-0.07229078281389999
ACH-000259,-0.0389472097214
ACH-000260,0.0675346504594
ACH-000261,-0.071766924803
ACH-000262,-0.117283511813
ACH-000263,0.215128017905
ACH-000264,-0.130166185643
ACH-000265,0.0676904034188
ACH-000266,-0.026734461474700003
ACH-000272,-0.0385080132512
ACH-000273,0.138434561478
ACH-000274,-0.161874607452
ACH-000277,-0.0258118205222
ACH-000278,-0.1290439834
ACH-000279,-0.104313528721
ACH-000280,0.059516193965099995
ACH-000281,0.272303288746
ACH-000288,0.00607270882155
ACH-000291,0.00246447653681
ACH-000293,-0.0589598257839
ACH-000294,0.0896597673349
ACH-000295,-0.015036643664599999
ACH-000296,-0.0678103852323
ACH-000302,-0.022016439104299998
ACH-000304,0.156984062593
ACH-000307,-0.0994341371122
ACH-000308,0.0311795261325
ACH-000310,-0.0412436424191
ACH-000311,0.17476194654599997
ACH-000312,0.137370050284
