,PIK3CG (5294)
ACH-000004,-0.08985026367239998
ACH-000007,-0.209007607688
ACH-000009,0.0153312832654
ACH-000011,-0.000464991531567
ACH-000012,-0.186620063019
ACH-000013,0.011032322508900001
ACH-000014,-0.07630026609019999
ACH-000015,0.0261418844784
ACH-000017,-0.00992679538902
ACH-000018,-0.055310477011199996
ACH-000019,-0.0142450900914
ACH-000021,-0.22465387754500002
ACH-000022,-0.11342833814999999
ACH-000025,0.017675775190400003
ACH-000028,-0.0367054240894
ACH-000030,0.0254737249448
ACH-000035,-0.298297984375
ACH-000036,-0.0627267714408
ACH-000037,-0.0302273788757
ACH-000039,-0.08958312327680001
ACH-000040,-0.0773055320168
ACH-000041,-0.10712327495999999
ACH-000042,-0.132367443102
ACH-000045,-0.00748299654892
ACH-000047,-0.067322691044
ACH-000052,-0.258831767738
ACH-000053,-0.06052183965
ACH-000054,0.024223123579700002
ACH-000055,-0.00947021855168
ACH-000060,0.019622759442
ACH-000067,-0.09487729715189999
ACH-000070,0.07383159088039999
ACH-000075,0.0088405944111
ACH-000078,-0.162796901448
ACH-000082,-0.0817253596006
ACH-000085,0.022247686334099997
ACH-000086,0.131165306885
ACH-000087,-0.0812625603538
ACH-000092,0.0741292463129
ACH-000095,0.021640122061099998
ACH-000097,-0.0190496824794
ACH-000098,0.05620086259840001
ACH-000099,-0.034854451106599994
ACH-000108,-0.054279807762000004
ACH-000113,-0.0637064815004
ACH-000115,-0.0699626353882
ACH-000116,0.0320234840931
ACH-000118,-0.14736965881
ACH-000120,-0.14966039262599998
ACH-000123,-0.09125575971149999
ACH-000127,-0.0468357043585
ACH-000128,-0.146511390336
ACH-000132,0.0103645523929
ACH-000133,-0.19433252072
ACH-000137,-0.0451682948766
ACH-000138,0.028691235899499998
ACH-000142,-0.025689025084899998
ACH-000143,0.000822157927423
ACH-000146,-0.43648168037699997
ACH-000148,0.0486558860243
ACH-000150,0.178746409817
ACH-000152,-0.179579794883
ACH-000153,0.23028529341200002
ACH-000159,-0.0651024293212
ACH-000160,-0.233685475143
ACH-000163,0.0973112901739
ACH-000167,0.00527933153622
ACH-000168,-0.38225583940499996
ACH-000169,0.0447048953153
ACH-000178,0.042487245944999995
ACH-000182,-0.00782845464615
ACH-000183,-0.0885375843723
ACH-000188,-0.0929194535561
ACH-000189,0.12479019045999998
ACH-000190,-0.246865489566
ACH-000198,-0.09123295940060001
ACH-000204,0.00838706002843
ACH-000206,0.09549531360680001
ACH-000207,-0.12316216309599999
ACH-000211,-0.0376703303137
ACH-000215,0.0011107244266900002
ACH-000221,-0.107016722938
ACH-000222,-0.124797393008
ACH-000223,0.18741551018199998
ACH-000226,0.010541596269
ACH-000227,0.03584192991619999
ACH-000228,0.16814188274999997
ACH-000231,-0.0957825693258
ACH-000232,-0.0554321721111
ACH-000233,0.00938012005415
ACH-000234,0.13939719924799998
ACH-000235,-0.167589174669
ACH-000237,-0.0568616643243
ACH-000238,-0.0860829787941
ACH-000243,-0.023832377884299996
ACH-000244,0.015213129726
ACH-000246,0.030957938766400003
ACH-000248,0.017379553728
ACH-000250,-0.0783548193077
ACH-000251,-0.24886398844000002
ACH-000253,-0.049147717388300004
ACH-000255,-0.0366679175032
ACH-000256,0.049117393722599996
ACH-000257,-0.06908609855560001
ACH-000258,-0.133233508392
ACH-000259,-0.121716136459
ACH-000260,-0.040376039537
ACH-000261,0.000553635232401
ACH-000262,-0.05477419924100001
ACH-000263,-0.198830546721
ACH-000264,-0.0306084236776
ACH-000265,0.00247611239329
ACH-000266,0.00209199567556
ACH-000272,-0.027423467376599998
ACH-000273,-0.0515188542894
ACH-000274,-0.08486513511389998
ACH-000277,0.135016774845
ACH-000278,-0.0454341579211
ACH-000279,-0.0114754974416
ACH-000280,0.0285497871515
ACH-000281,-0.162075582015
ACH-000288,-0.137249512149
ACH-000291,-0.0360346016455
ACH-000293,-0.009713822795190001
ACH-000294,-0.0186427635862
ACH-000295,0.0801473749026
ACH-000296,-0.295716270151
ACH-000302,-0.121885110878
ACH-000304,0.0209116284011
ACH-000307,-0.06693915341699999
ACH-000308,-0.0280666077349
ACH-000310,-0.182380110666
ACH-000311,-0.23076246983000004
ACH-000312,0.07005207901260001
ACH-000315,-0.24835606945500002
ACH-000316,-0.09129560807399999
ACH-000317,-0.111618863244
ACH-000318,-0.0408357955343
ACH-000319,0.05919738142559999
ACH-000320,-0.283788211932
ACH-000322,-0.061216811862199995
ACH-000323,-0.0444118985001
ACH-000324,0.0604214371827
ACH-000329,0.035242654109900004
ACH-000330,-0.21897464212499998
ACH-000331,-0.043945271088
ACH-000332,-0.0205868677614
ACH-000334,0.111071920931
ACH-000335,-0.14546144423000001
ACH-000336,-0.24280529349500002
ACH-000337,-0.0177900458602
ACH-000339,-0.137779041214
ACH-000341,0.19569437202599999
ACH-000348,-0.14132862423800002
ACH-000350,0.0291261709793
ACH-000352,0.0352354541376
ACH-000356,-0.06936128616560001
ACH-000361,0.19115618253699998
ACH-000362,-0.11625002932
ACH-000363,0.170670627315
ACH-000364,-0.24383085341699998
ACH-000365,-0.055650007249300006
ACH-000366,-0.09434017678659999
ACH-000368,-0.13532191557
ACH-000374,-0.23251747666099998
ACH-000375,-0.273218971688
ACH-000376,0.011821253784
ACH-000381,-0.136507026067
ACH-000383,-0.224902237822
ACH-000387,-0.20865688024700002
ACH-000389,0.0159804888971
ACH-000390,-0.141943568908
ACH-000393,0.0162626613732
ACH-000395,-0.0647608349432
ACH-000397,-0.06067455654069999
ACH-000401,-0.11795688599899999
ACH-000402,0.446863281567
ACH-000403,-0.068231681387
ACH-000404,0.134547562587
ACH-000406,-0.401118802396
ACH-000407,-0.0895007057897
ACH-000408,-0.18937193157999999
ACH-000410,0.0108049527678
ACH-000411,0.0477983153134
ACH-000414,-0.16134822651699998
ACH-000415,-0.188215146114
ACH-000416,-0.0263677203069
ACH-000420,0.0411399170346
ACH-000421,-0.059292600199600004
ACH-000424,-0.116752684039
ACH-000425,-0.103934557864
ACH-000426,-0.165196816115
ACH-000427,0.08679081492110001
ACH-000433,0.013983721280799999
ACH-000436,0.004809686332010001
ACH-000444,-0.0183101058155
ACH-000445,-0.15092808204000002
ACH-000448,-0.03676033409
ACH-000450,0.0800946862347
ACH-000452,-0.263221913725
ACH-000454,0.144695876359
ACH-000458,-0.0719674546913
ACH-000459,-0.0801726694904
ACH-000460,-0.101728215626
ACH-000461,-0.0744524632451
ACH-000463,-0.08197625537480001
ACH-000464,-0.0046002876834499995
ACH-000466,0.029778494776
ACH-000467,-0.0869048401516
ACH-000468,-0.151181310182
ACH-000469,0.037100748251199994
ACH-000470,-0.0864230732402
ACH-000471,0.467376002153
ACH-000472,-0.024728735600400002
ACH-000473,-0.034504371386300005
ACH-000475,-0.016420127337
ACH-000476,0.00508676819554
ACH-000477,-0.129046553089
ACH-000480,-0.08248540665910001
ACH-000481,0.00881291012202
ACH-000483,-0.25999062083700003
ACH-000484,0.11400715658
ACH-000485,-0.015462233592100002
ACH-000486,-0.06320550224100001
ACH-000487,-0.00130756462759
ACH-000488,-0.0433631842344
ACH-000490,0.00125111661223
ACH-000491,-0.221226391653
ACH-000495,-0.16001369265
ACH-000496,-0.0336180664165
ACH-000499,0.364640191971
ACH-000500,0.189947666499
ACH-000502,0.0161716351134
ACH-000503,0.07262883236880001
ACH-000505,-0.06884720820710001
ACH-000507,-0.117044107879
ACH-000510,-0.0278533899407
ACH-000511,-0.041420292225199995
ACH-000512,-0.0356141148503
ACH-000516,-0.054582531735500005
ACH-000517,-0.022519905581400004
ACH-000518,-0.0749278191295
ACH-000520,0.10152048815999999
ACH-000521,-0.12269388511700001
ACH-000522,-0.16272083355
ACH-000524,-0.00538915150836
ACH-000527,0.014091101776900001
ACH-000528,-0.148311718497
ACH-000537,0.185540645361
ACH-000541,-0.155570757713
ACH-000542,-0.08646023567679999
ACH-000544,-0.0679531615255
ACH-000545,-0.166905936776
ACH-000547,-0.0618885064176
ACH-000548,-0.221420213557
ACH-000549,-0.146470021239
ACH-000550,-0.06757263151569999
ACH-000552,-0.0368107334876
ACH-000556,0.019614674066000003
ACH-000557,-0.0711224964889
ACH-000570,-0.141778759481
