,LIN52 (91750)
ACH-000004,-0.353339925404
ACH-000007,-0.380037431517
ACH-000009,-0.51073328788
ACH-000011,-0.54533652187
ACH-000012,-0.496378612234
ACH-000013,-0.5776057475540001
ACH-000014,-0.507704605366
ACH-000015,-0.436934921154
ACH-000017,-0.5013751325219999
ACH-000018,-0.256997045618
ACH-000019,-0.7594529021459999
ACH-000021,-0.411213722724
ACH-000022,-0.435381815761
ACH-000025,-0.34541457711999995
ACH-000028,-0.435621689655
ACH-000030,-0.267325570687
ACH-000035,-0.38458346131
ACH-000036,-0.725885079673
ACH-000037,-0.506457857453
ACH-000039,-0.34351989057800003
ACH-000040,-0.44428910003600003
ACH-000041,-0.738061920768
ACH-000042,-0.597531864785
ACH-000045,-0.719436320869
ACH-000047,-0.624731945923
ACH-000052,-0.376190153645
ACH-000053,-0.452894771004
ACH-000054,-0.564275712923
ACH-000055,-0.35587337214599996
ACH-000060,-0.595008314698
ACH-000067,-0.36148874615500004
ACH-000070,-0.805540012591
ACH-000075,-0.659505240831
ACH-000078,-0.473187660032
ACH-000082,-0.70492110995
ACH-000085,-0.338248323944
ACH-000086,-0.453414994054
ACH-000087,-0.397499602826
ACH-000092,-0.803760384166
ACH-000095,-0.400176569235
ACH-000097,-0.650780858987
ACH-000098,-0.645684345005
ACH-000099,-0.49035399599699997
ACH-000108,-0.538628159514
ACH-000113,-0.391834370318
ACH-000115,-0.569801948987
ACH-000116,-0.320841650132
ACH-000118,-0.388221865339
ACH-000120,-0.806901925355
ACH-000123,-0.38893605214500004
ACH-000127,-0.464910721538
ACH-000128,-0.224707472566
ACH-000132,-0.606488024295
ACH-000133,-0.568324196295
ACH-000137,-0.45597079319899997
ACH-000138,-0.499018664272
ACH-000142,-0.533236706049
ACH-000143,-0.46145252765
ACH-000146,-0.48249480987300003
ACH-000148,-0.383340836003
ACH-000150,-0.33228295582899997
ACH-000152,-0.582017812175
ACH-000153,-0.9008356384039999
ACH-000159,-0.5753952051460001
ACH-000160,-0.381090400645
ACH-000163,-0.520015312706
ACH-000167,-0.908530681247
ACH-000168,-0.493398193286
ACH-000169,-0.7566138402399999
ACH-000178,-0.5870898648589999
ACH-000182,-0.6226799014559999
ACH-000183,-0.499148127917
ACH-000188,-0.340142668855
ACH-000189,-0.64926782012
ACH-000190,-0.647220707513
ACH-000198,-0.61599697151
ACH-000204,-0.676288386029
ACH-000206,-0.469168439894
ACH-000207,-0.734245182521
ACH-000211,-0.475064233438
ACH-000215,-0.39913655343000004
ACH-000221,-0.124863811481
ACH-000222,-0.434471503327
ACH-000223,-0.43513403208400003
ACH-000226,-0.39983473571999995
ACH-000227,-0.481687253417
ACH-000228,-0.539174005764
ACH-000231,-0.442571592516
ACH-000232,-0.48795175063199997
ACH-000233,-0.408180745464
ACH-000234,-0.6193395859699999
ACH-000235,-0.647351133379
ACH-000237,-0.394387701907
ACH-000238,-0.664452449234
ACH-000243,-0.613314792844
ACH-000244,-0.276755700211
ACH-000246,-0.765627941957
ACH-000248,-0.587860076517
ACH-000250,-0.602404574043
ACH-000251,-0.414549735378
ACH-000253,-0.50777045114
ACH-000255,-0.332466342218
ACH-000256,-0.39344250466200004
ACH-000257,-0.645759688868
ACH-000258,-0.48388521967
ACH-000259,-0.525380914584
ACH-000260,-0.620367789981
ACH-000261,-0.6855643802320001
ACH-000262,-0.427219123626
ACH-000263,-0.485220798833
ACH-000264,-0.554778463011
ACH-000265,-0.462829591497
ACH-000266,-0.745194063844
ACH-000272,-0.750381316437
ACH-000273,-0.42481909273199997
ACH-000274,-0.37127242964699997
ACH-000277,-0.674033958892
ACH-000278,-0.499265819314
ACH-000279,-0.565708137898
ACH-000280,-0.26049174482500004
ACH-000281,-0.486337390931
ACH-000288,-0.47480714833899995
ACH-000291,-0.439453311564
ACH-000293,-0.415446435682
ACH-000294,-0.350924285331
ACH-000295,-0.546493278463
ACH-000296,-0.556752836044
ACH-000302,-0.427925009225
ACH-000304,-0.470686497861
ACH-000307,-0.46500525088999994
ACH-000308,-0.956668417182
ACH-000310,-0.627362648828
ACH-000311,-0.198124022111
ACH-000312,-0.5365080325230001
ACH-000315,-0.26662025078
ACH-000316,-0.5167178537470001
ACH-000317,-0.632818836583
ACH-000318,-0.40583855987499995
ACH-000319,-0.24860124101300002
ACH-000320,-0.304745820373
ACH-000322,-0.698180832298
ACH-000323,-0.398450060466
ACH-000324,-0.371792962478
ACH-000329,-0.34360564923799997
ACH-000330,-0.382651122014
ACH-000331,-0.665628613437
ACH-000332,-0.6389988573600001
ACH-000334,-0.6905612427560001
ACH-000335,-0.342164075256
ACH-000336,-0.482900224638
ACH-000337,-0.32753806562800003
ACH-000339,-0.35508742676
ACH-000341,-0.844383338179
ACH-000348,-0.447154846428
ACH-000350,-0.46451757994099996
ACH-000352,-0.535410869801
ACH-000356,-0.371738680006
ACH-000361,-0.8518199169249999
ACH-000362,-0.485813251027
ACH-000363,-0.388929669497
ACH-000364,-0.49546227083300004
ACH-000365,-0.44163727862700003
ACH-000366,-0.387322036611
ACH-000368,-0.46229419655500004
ACH-000374,-0.0343445536661
ACH-000375,-0.503978081933
ACH-000376,-0.666898810499
ACH-000381,-0.299402892967
ACH-000383,-0.569375743258
ACH-000387,-0.48496627141099996
ACH-000389,-0.447510241871
ACH-000390,-0.427003968714
ACH-000393,-0.451184906714
ACH-000395,-0.420526527565
ACH-000397,-0.630739480242
ACH-000401,-0.7214613164839999
ACH-000402,-0.7107419608040001
ACH-000403,-0.641320181266
ACH-000404,-0.642295410991
ACH-000406,-0.464194343304
ACH-000407,-0.19386527838300002
ACH-000408,-0.0481000978564
ACH-000410,-0.47754520787
ACH-000411,-0.6991447475020001
ACH-000414,-0.380319009481
ACH-000415,-0.272731545101
ACH-000416,-0.6879191576379999
ACH-000420,-0.982240368698
ACH-000421,-0.666267180062
ACH-000424,-0.43205877145000005
ACH-000425,-0.353091325985
ACH-000426,-0.41334832955
ACH-000427,-0.68158920779
ACH-000433,-0.73659397301
ACH-000436,-0.388671158381
ACH-000444,-0.506773956629
ACH-000445,-0.694166566252
ACH-000448,-0.582211847896
ACH-000450,-0.593704531027
ACH-000452,-0.631828354506
ACH-000454,-0.42925703644599994
ACH-000458,-0.45352338722499996
ACH-000459,-0.0498776169134
ACH-000460,-0.550018001889
ACH-000461,-0.395518971965
ACH-000463,-0.446297136659
ACH-000464,-0.536809232416
ACH-000466,-0.44688491223899995
ACH-000467,-0.681667609858
ACH-000468,-0.474340520254
ACH-000469,-0.440208627663
ACH-000470,-0.68244830462
ACH-000471,-0.733981407397
ACH-000472,-0.583313500433
ACH-000473,-0.432505553395
ACH-000475,-0.745535600226
ACH-000476,-0.571973389385
ACH-000477,-0.447226637928
ACH-000480,-0.834844933991
ACH-000481,-0.5931515958479999
ACH-000483,-0.45777867898999997
ACH-000484,-0.644963387956
ACH-000485,-0.316081238802
ACH-000486,-0.589660846607
ACH-000487,-0.576046811746
ACH-000488,-0.533026868788
ACH-000490,-0.531866027406
ACH-000491,-0.338971741214
ACH-000495,-0.9023174005
ACH-000496,-0.292635782804
ACH-000499,-0.389276344993
ACH-000500,-0.716915513972
ACH-000502,-0.525681267235
ACH-000503,-0.594853132627
ACH-000505,-0.444100354812
ACH-000507,-0.247633935099
ACH-000510,-0.259907971854
ACH-000511,-0.6790013772769999
ACH-000512,-0.513076117953
ACH-000516,-0.631671964863
ACH-000517,-0.65152494405
ACH-000518,-0.428037544625
ACH-000520,-0.458194324002
ACH-000521,-0.208470430885
ACH-000522,-0.302503673653
ACH-000524,-0.6098930971750001
ACH-000527,-0.5002342154789999
ACH-000528,-0.392809127509
ACH-000537,-0.510604095904
ACH-000541,-0.337676288539
ACH-000542,-0.466789937172
