,DEPTOR (64798)
ACH-000004,-0.057724516968199996
ACH-000007,0.049742345993900004
ACH-000009,-0.12510797756300002
ACH-000011,-0.07586509962730001
ACH-000012,0.062227033115999995
ACH-000013,-0.0521049023959
ACH-000014,-0.00670947092017
ACH-000015,-0.0630387877107
ACH-000017,-0.26611489783500003
ACH-000018,0.209844717493
ACH-000019,-0.103163775931
ACH-000021,0.0276068698868
ACH-000022,-0.110050531317
ACH-000025,-0.09861642816810001
ACH-000028,0.11010522890300001
ACH-000030,-0.0952215185901
ACH-000035,-0.0742213366512
ACH-000036,-0.143172253219
ACH-000037,-0.104264537634
ACH-000039,0.18140779771999999
ACH-000040,0.011051362289499999
ACH-000041,-0.252000004014
ACH-000042,-0.125952935731
ACH-000045,-0.256784282475
ACH-000047,0.0965242984726
ACH-000052,0.0547469676946
ACH-000053,-0.0630444497469
ACH-000054,-0.18292652121800002
ACH-000055,-0.23102966941599998
ACH-000060,-0.176481651237
ACH-000067,-0.0324175923797
ACH-000070,-0.112224876031
ACH-000075,-0.49207329401100003
ACH-000078,0.03866709678019999
ACH-000082,-0.00161235309714
ACH-000085,0.0593491146234
ACH-000086,-0.00757008053774
ACH-000087,-0.057979765302
ACH-000092,-0.0622754456441
ACH-000095,0.040959970928300005
ACH-000097,-0.181572615504
ACH-000098,-0.129004892883
ACH-000099,0.126190979604
ACH-000108,0.0182506954296
ACH-000113,-0.07312642079319999
ACH-000115,0.188603202236
ACH-000116,0.0429794203187
ACH-000118,-0.150804380373
ACH-000120,-0.0298705466871
ACH-000123,-0.08643544096139999
ACH-000127,0.01342604785
ACH-000128,-0.0520623199559
ACH-000132,-0.103151244245
ACH-000133,-0.08344778454969999
ACH-000137,0.0268375549336
ACH-000138,-0.020695232987400003
ACH-000142,0.138366195844
ACH-000143,-0.0211987609026
ACH-000146,-0.00895360989969
ACH-000148,0.043183125868100004
ACH-000150,-0.0754683214652
ACH-000152,-0.142771569913
ACH-000153,-0.143522869888
ACH-000159,0.0270063267668
ACH-000160,-0.129703689752
ACH-000163,0.17375511147999997
ACH-000167,-0.130487681149
ACH-000168,-0.164598430609
ACH-000169,-0.0146817435418
ACH-000178,0.0868183484233
ACH-000182,-0.0740400731602
ACH-000183,-0.0615622515861
ACH-000188,-0.132738845801
ACH-000189,0.49874324694
ACH-000190,-0.37203599385200004
ACH-000198,0.0379255711006
ACH-000204,0.142570071225
ACH-000206,-0.148921553406
ACH-000207,-0.233108566021
ACH-000211,-0.07471724482919999
ACH-000215,0.00489857110825
ACH-000221,0.0813351636229
ACH-000222,0.0754159067506
ACH-000223,-0.0335120054778
ACH-000226,-0.0351177451985
ACH-000227,-0.0513839641364
ACH-000228,-0.141745110338
ACH-000231,-0.0857479223607
ACH-000232,-0.0750795146354
ACH-000233,-0.0634393367531
ACH-000234,-0.0124610799654
ACH-000235,0.011309437608100001
ACH-000237,-0.064639478515
ACH-000238,0.0994165092461
ACH-000243,-0.0423849947256
ACH-000244,-0.05686631116330001
ACH-000246,-0.128552552184
ACH-000248,-0.180151832883
ACH-000250,-0.0244109954376
ACH-000251,-0.0436942112821
ACH-000253,-0.12448135524599999
ACH-000255,0.00641194541815
ACH-000256,-0.179880207324
ACH-000257,-0.0263327354594
ACH-000258,-0.308909342845
ACH-000259,-0.123945559542
ACH-000260,-0.111671579746
ACH-000261,-0.0563797953677
ACH-000262,-0.156298781902
ACH-000263,-0.040431682617599995
ACH-000264,-0.048564492537
ACH-000265,-0.155011403662
ACH-000266,0.0249206274811
ACH-000272,-0.149927243567
ACH-000273,-0.0499834678811
ACH-000274,-0.1203914012
ACH-000277,-0.284292823481
ACH-000278,-0.06646518311119999
ACH-000279,-0.123635040648
ACH-000280,0.022817159498
ACH-000281,-0.000558211800334
ACH-000288,0.13255663102499998
ACH-000291,-0.11213530260299999
ACH-000293,-0.021640513250000003
ACH-000294,0.027994681483999997
ACH-000295,-0.08038211584049999
ACH-000296,0.195604624902
ACH-000302,-0.0733328273357
ACH-000304,-0.0940321060405
ACH-000307,-0.0667683149974
ACH-000308,0.009304939854479999
ACH-000310,-0.14432431116900002
ACH-000311,-0.09419141672739999
ACH-000312,-0.019167178066099997
ACH-000315,-0.0355426942111
ACH-000316,-0.023599444317700002
ACH-000317,-0.0512975876809
ACH-000318,-0.219608768638
ACH-000319,-0.0180102395314
ACH-000320,0.0727170574147
ACH-000322,-0.14563616639799998
ACH-000323,0.095476916779
ACH-000324,0.09392996170199999
ACH-000329,0.0009941439837519998
ACH-000330,0.100358550899
ACH-000331,-0.0487573793145
ACH-000332,-0.0241456254156
ACH-000334,-0.0175014905997
ACH-000335,-0.0275885464346
ACH-000336,-0.028590325271
ACH-000337,-0.377392640363
ACH-000339,0.00511456232009
ACH-000341,-0.104385840105
ACH-000348,-0.15564630799100002
ACH-000350,-0.129915437621
ACH-000352,-0.147590399387
ACH-000356,-0.173373681604
ACH-000361,-0.379954955303
ACH-000362,-0.0056953447784499995
ACH-000363,0.104741770811
ACH-000364,0.054301327317699995
ACH-000365,-0.020486025717200002
ACH-000366,-0.00369167170392
ACH-000368,-0.184856235314
ACH-000374,0.24004965113200002
ACH-000375,0.304409496649
ACH-000376,-0.184153885326
ACH-000381,0.0143438869461
ACH-000383,-0.09191984853330001
ACH-000387,0.11728856247300001
ACH-000389,-0.07525179582239999
ACH-000390,-0.219638294201
ACH-000393,-0.105850402919
ACH-000395,-0.039486291048
ACH-000397,0.051749234943900005
ACH-000401,-0.21364853885
ACH-000402,-0.0271272357779
ACH-000403,-0.120650386674
ACH-000404,-0.0139850934485
ACH-000406,-0.0030443734647399995
ACH-000407,0.0319537884141
