,RIN1 (9610)
ACH-000004,-0.0318337553466
ACH-000007,-0.10750822747300001
ACH-000009,0.103431006205
ACH-000011,-0.182497154025
ACH-000012,-0.104091480417
ACH-000013,-0.236664154806
ACH-000014,0.220002569953
ACH-000015,-0.0377104416158
ACH-000017,-0.343960733468
ACH-000018,-0.06443855826719999
ACH-000019,-0.369918857268
ACH-000021,-0.23977362073300001
ACH-000022,-0.0782962624785
ACH-000025,-0.0816367034308
ACH-000028,-0.09866603602089999
ACH-000030,-0.079531461856
ACH-000035,-0.019285095307099997
ACH-000036,-0.023001432933799998
ACH-000037,-0.11562475577400001
ACH-000039,-0.43487594073700003
ACH-000040,-0.026320483905700003
ACH-000041,-0.352054159813
ACH-000042,-0.115833638135
ACH-000045,-0.273174488816
ACH-000047,-0.126053444195
ACH-000052,-0.0194076349608
ACH-000053,-0.101342025252
ACH-000054,-0.158626996461
ACH-000055,-0.264489157134
ACH-000060,-0.0719211811064
ACH-000067,0.224437890623
ACH-000070,-0.0103680480188
ACH-000075,0.0069695269917700005
ACH-000078,-0.18241055272
ACH-000082,-0.240371199058
ACH-000085,-0.06395152215469999
ACH-000086,-0.198874102344
ACH-000087,-0.230953243866
ACH-000092,-0.218366525457
ACH-000095,0.0065139701932800005
ACH-000097,-0.307119445107
ACH-000098,-0.0471435829929
ACH-000099,-0.256374113937
ACH-000108,-0.20841092301800002
ACH-000113,0.08933861299080001
ACH-000115,-0.5176400249409999
ACH-000116,-0.328489255923
ACH-000118,-0.0041772093263400005
ACH-000120,0.05131508681580001
ACH-000123,-0.15005723851
ACH-000127,-0.16328306133
ACH-000128,0.14180022321799998
ACH-000132,-0.256937149759
ACH-000133,0.021898855582499998
ACH-000137,-0.359046770752
ACH-000138,-0.226768221014
ACH-000142,0.031119154226500002
ACH-000143,-0.0012128449656
ACH-000146,-0.033440254245700005
ACH-000148,-0.06889788797119999
ACH-000150,-0.161419835452
ACH-000152,0.16708721387800002
ACH-000153,-0.00115344362722
ACH-000159,-0.11440090060699999
ACH-000160,-0.017348929712
ACH-000163,-0.337359473645
ACH-000167,-0.40234892012100004
ACH-000168,-0.05630714433180001
ACH-000169,-0.03665202361369999
ACH-000178,-0.028350991389299997
ACH-000182,-0.010376044676899999
ACH-000183,-0.2897803811
ACH-000188,-0.40798508125
ACH-000189,-0.6358760692800001
ACH-000190,0.09029923550669999
ACH-000198,-0.09629339128730001
ACH-000204,-0.148478020882
ACH-000206,-0.20665111445099998
ACH-000207,-0.116910699165
ACH-000211,-0.244324524399
ACH-000215,-0.177391326827
ACH-000221,-0.259402999355
ACH-000222,-0.108597167489
ACH-000223,-0.24662935292100002
ACH-000226,-0.15169579252999998
ACH-000227,0.0729441598504
ACH-000228,-0.0217441346371
ACH-000231,-0.167123049856
ACH-000232,-0.115960123224
ACH-000233,-0.21930973525400002
ACH-000234,-0.0727448524698
ACH-000235,-0.11159371058800001
ACH-000237,-0.12405356633400001
ACH-000238,-0.037118039165
ACH-000243,-0.043752651236899996
ACH-000244,-0.341023150229
ACH-000246,-0.0514987720582
ACH-000248,-0.10568828785
ACH-000250,-0.104145909442
ACH-000251,0.143939988356
ACH-000253,-0.369012355678
ACH-000255,-0.180683163794
ACH-000256,-0.391319224059
ACH-000257,0.1109319492
ACH-000258,-0.08327287006760001
ACH-000259,-0.33894274670100005
ACH-000260,-0.0520161318186
ACH-000261,-0.32562650363699996
ACH-000262,-0.216425095968
ACH-000263,0.216979174443
ACH-000264,-0.167363396955
ACH-000265,-0.118224898892
ACH-000266,-0.21091528579500002
ACH-000272,0.0150689330183
ACH-000273,0.00607241270885
ACH-000274,0.048646046931600004
ACH-000277,-0.39986105960100005
ACH-000278,-0.09136413944769999
ACH-000279,-0.209197303206
ACH-000280,-0.116428350087
ACH-000281,-0.009569639799629999
ACH-000288,-0.14948471951700001
ACH-000291,-0.05667118103280001
ACH-000293,-0.39632441179899996
ACH-000294,-0.10278859552000001
ACH-000295,0.148561601849
ACH-000296,0.162869294475
ACH-000302,-0.0831704592197
ACH-000304,0.356325556066
ACH-000307,-0.14362680105599998
ACH-000308,-0.241397047567
ACH-000310,0.0498713018502
ACH-000311,-0.318459556706
ACH-000312,0.0414668957755
ACH-000315,-0.058998027408300006
ACH-000316,-0.159253010902
ACH-000317,-0.081136747087
ACH-000318,0.035053500189099994
ACH-000319,-0.208573329206
ACH-000320,0.000284583266394
ACH-000322,-0.428360546753
ACH-000323,-0.140194294538
ACH-000324,-0.112483650413
ACH-000329,0.13480512829900002
ACH-000330,-0.493723985744
ACH-000331,0.0517199065151
ACH-000332,-0.347333665295
ACH-000334,-0.323251745696
ACH-000335,-0.0412475091074
ACH-000336,0.212912380253
ACH-000337,-0.274337881808
ACH-000339,-0.105698064812
ACH-000341,-0.350711537932
ACH-000348,-0.0600281104986
ACH-000350,-0.152098856097
ACH-000352,-0.104173896064
ACH-000356,-0.44130591386999996
ACH-000361,-0.07039802384039999
ACH-000362,-0.07642104556200001
ACH-000363,-0.019363591481700002
ACH-000364,-0.40440709508699996
ACH-000365,-0.104487801271
ACH-000366,-0.286825233249
ACH-000368,0.162928142356
ACH-000374,-0.377735739963
ACH-000375,-0.00515520417574
ACH-000376,-0.122209792981
ACH-000381,-0.14792727477
ACH-000383,-0.222190808212
ACH-000387,-0.179047471168
ACH-000389,-0.134956340986
ACH-000390,-0.027826205142099998
ACH-000393,-0.015290843973999999
ACH-000395,-0.430159142391
ACH-000397,-0.123123807619
ACH-000401,0.175132973439
ACH-000402,0.154631353237
ACH-000403,-0.263032155405
ACH-000404,-0.319422971755
ACH-000406,-0.0285825526667
ACH-000407,0.0246694867007
ACH-000408,-0.227988967635
ACH-000410,-0.170600536324
ACH-000411,0.03480765985
ACH-000414,-0.187979445946
ACH-000415,-0.21108839924400002
ACH-000416,-0.0670396285786
ACH-000420,0.07167784287939999
ACH-000421,-0.198083628418
ACH-000424,-0.384588549221
ACH-000425,-0.0609112302745
ACH-000426,-0.14631392214800001
ACH-000427,-0.22626149036899998
ACH-000433,0.0332352215052
ACH-000436,-0.118994394572
ACH-000444,0.0799983291405
ACH-000445,0.0954703135917
ACH-000448,-0.0709675190982
ACH-000450,-0.411760502664
ACH-000452,-0.0667027558861
ACH-000454,0.137615435092
ACH-000458,-0.00839288455118
ACH-000459,-0.0295107859462
ACH-000460,0.0135195138167
ACH-000461,-0.36268910749300004
ACH-000463,-0.021677907658700004
ACH-000464,-0.0751599064705
ACH-000466,-0.27089753751
ACH-000467,-0.158782708547
ACH-000468,-0.0788301496944
ACH-000469,-0.15461753303
ACH-000470,-0.160089263354
ACH-000471,-0.044133121458199996
ACH-000472,-0.144506756822
ACH-000473,0.12997916646500002
ACH-000475,-0.186411369362
ACH-000476,-0.288800835237
ACH-000477,-0.393241919258
ACH-000480,-0.38970960661700005
ACH-000481,0.073692280335
ACH-000483,0.0135569775242
ACH-000484,-0.271791797025
ACH-000485,-0.23675121781300001
ACH-000486,-0.190178913437
ACH-000487,-0.141749702226
ACH-000488,-0.16193286009500002
ACH-000490,-0.184087472859
ACH-000491,-0.0348794030529
ACH-000495,0.0481589523164
ACH-000496,-0.119638989457
ACH-000499,-0.390804997956
ACH-000500,-0.134843443018
ACH-000502,-0.132611184372
ACH-000503,-0.126277101353
ACH-000505,-0.10172982019099999
ACH-000507,-0.26412399277
ACH-000510,0.0492362850194
ACH-000511,-0.126697120596
ACH-000512,-0.283718230894
ACH-000516,-0.138591800086
ACH-000517,-0.129083460515
ACH-000518,0.0758056011745
ACH-000520,-0.0631355531259
ACH-000521,0.020718650106200002
ACH-000522,-0.129173110304
ACH-000524,-0.00836252479124
ACH-000527,-0.104692461351
ACH-000528,-0.256649085906
ACH-000537,-0.217736928883
ACH-000541,-0.27340516299199996
ACH-000542,-0.077374747268
ACH-000544,-0.07390986962139999
ACH-000545,-0.40289555783299996
ACH-000547,-0.25140705914
ACH-000548,-0.353532192125
ACH-000549,-0.174634662298
ACH-000550,0.08426777138739999
