,ABI1 (10006)
ACH-000004,0.00879797352143
ACH-000007,0.10268380881000001
ACH-000009,-0.130876285831
ACH-000011,-0.119354417091
ACH-000012,0.341652212557
ACH-000013,0.0444006942477
ACH-000014,-0.426917319734
ACH-000015,0.0921491319276
ACH-000017,0.047526939836900005
ACH-000018,-0.126157874405
ACH-000019,-0.330343751483
ACH-000021,0.0254395013796
ACH-000022,-0.018033825840200003
ACH-000025,0.126446000889
ACH-000028,-0.0891549668553
ACH-000030,-0.227897698298
ACH-000035,-0.035812049401599995
ACH-000036,0.040554778341800005
ACH-000037,0.040808879732199994
ACH-000039,-0.054994473524699994
ACH-000040,0.0486332175518
ACH-000041,-0.141468030364
ACH-000042,-0.24866591902399998
ACH-000045,-0.129003094744
ACH-000047,-0.15289847256300002
ACH-000052,-0.0459145097463
ACH-000053,0.040109622594800005
ACH-000054,-0.590063778647
ACH-000055,0.173945342535
ACH-000060,-0.267979400771
ACH-000067,-0.00391989769356
ACH-000070,-0.0877745392382
ACH-000075,-0.0825300487748
ACH-000078,0.19843779936099998
ACH-000082,0.07167729563849999
ACH-000085,-0.057539110727000006
ACH-000086,-0.0978574965575
ACH-000087,0.0513909374369
ACH-000092,0.0627704409706
ACH-000095,0.00409664820288
ACH-000097,-0.0905614872928
ACH-000098,-0.320284426391
ACH-000099,0.0202708447318
ACH-000108,-0.374215928767
ACH-000113,-0.0680883724886
ACH-000115,0.206121875971
ACH-000116,-0.027989887853299998
ACH-000118,-0.228503918925
ACH-000120,-0.0995052410743
ACH-000123,-0.0149725960143
ACH-000127,-0.158589350588
ACH-000128,0.175872711604
ACH-000132,-0.34024471999399997
ACH-000133,-0.11264070883199999
ACH-000137,0.13868721837200002
ACH-000138,-0.269793638836
ACH-000142,-0.08745440537869999
ACH-000143,-0.108439533959
ACH-000146,0.0358971779436
ACH-000148,0.0397444634066
ACH-000150,0.145874938866
ACH-000152,-0.036644260899600004
ACH-000153,0.0520127719956
ACH-000159,0.00899217891065
ACH-000160,-0.014326528702
ACH-000163,-0.36919111431999996
ACH-000167,-0.34791480986199996
ACH-000168,0.00868650220928
ACH-000169,0.11939852729900001
ACH-000178,-0.0552366872176
ACH-000182,-0.019719358250700002
ACH-000183,-0.0312539187517
ACH-000188,-0.22179229334699999
ACH-000189,-0.136363040956
ACH-000190,-0.187462965662
ACH-000198,-0.0991786971888
ACH-000204,-0.0160847144176
ACH-000206,-0.562289000427
ACH-000207,-0.378870321554
ACH-000211,-0.22093422641399998
ACH-000215,-0.0636727076958
ACH-000221,-0.056293194385
ACH-000222,-0.08583118763710001
ACH-000223,-0.256216151561
ACH-000226,0.11467196655300001
ACH-000227,0.213910216023
ACH-000228,-0.236340906767
ACH-000231,0.058763197406
ACH-000232,-0.07885162071280001
ACH-000233,-0.130583384569
ACH-000234,0.0389341744145
ACH-000235,-0.12288637270300001
ACH-000237,0.024761805119699998
ACH-000238,-0.18876328005800003
ACH-000243,-0.546245296364
ACH-000244,0.316574104834
ACH-000246,0.177839084129
ACH-000248,-0.163975858545
ACH-000250,0.07206374471210002
ACH-000251,-0.231419211194
ACH-000253,-0.35891350757299995
ACH-000255,-0.10652224889699999
ACH-000256,-0.014893200274
ACH-000257,0.104687645134
ACH-000258,-0.107003765869
ACH-000259,0.0536481391897
ACH-000260,0.039512352091
ACH-000261,0.0839564373555
ACH-000262,-0.146364060041
ACH-000263,0.0170485908305
ACH-000264,-0.101355193664
ACH-000265,-0.0868917336849
ACH-000266,-0.37137926357100004
ACH-000272,-0.290604955328
ACH-000273,0.045266698288099996
ACH-000274,0.057794009040599996
ACH-000277,-0.021081818012
ACH-000278,-0.0679232596512
ACH-000279,0.118778146897
ACH-000280,-0.192083330186
ACH-000281,-0.5406726699509999
ACH-000288,-0.09661651579669998
ACH-000291,0.0187312355495
ACH-000293,-0.112262400385
ACH-000294,0.116130648304
ACH-000295,-0.133562464343
ACH-000296,-0.172437492394
ACH-000302,-0.09074235387839999
ACH-000304,0.24988170613400001
ACH-000307,-0.0679852889445
ACH-000308,-0.237597776625
ACH-000310,-0.0415295103274
ACH-000311,-0.197327361925
ACH-000312,-0.16817690745000002
ACH-000315,-0.404770001715
ACH-000316,0.07447778039860001
ACH-000317,0.0619078420627
ACH-000318,-0.242271562586
ACH-000319,-0.028173067064700002
ACH-000320,-0.216142903016
ACH-000322,-0.14553235800699998
ACH-000323,-0.014671306730899999
ACH-000324,-0.156375705314
ACH-000329,0.0324968687262
ACH-000330,-0.21234724511300002
ACH-000331,-0.07488533463830001
ACH-000332,-0.229182240201
ACH-000334,-0.0607555067334
ACH-000335,-0.087547235244
ACH-000336,-0.239771895888
ACH-000337,-0.0287991679153
ACH-000339,-0.0792656294866
ACH-000341,0.137009335807
ACH-000348,0.10048321008099999
ACH-000350,-0.044489713008399996
ACH-000352,-0.08712309486410001
ACH-000356,-0.0211687107373
ACH-000361,-0.000582940908869
ACH-000362,-0.431319565016
ACH-000363,-0.019428329679
ACH-000364,-0.0661648336352
ACH-000365,0.0158725988718
ACH-000366,0.20603294631299998
ACH-000368,0.083492283039
ACH-000374,0.0459179962488
ACH-000375,0.0023708180556399998
ACH-000376,-0.00823592367451
ACH-000381,-0.167327238101
ACH-000383,-0.305910442102
ACH-000387,-0.053288604194800006
ACH-000389,-0.194279854295
ACH-000390,-0.10517933482899999
ACH-000393,-0.0795931046589
ACH-000395,-0.318529150963
ACH-000397,-0.09581117176819999
ACH-000401,-0.124635128029
ACH-000402,0.042279194582599995
ACH-000403,-0.23287314889199998
ACH-000404,-0.107705205801
ACH-000406,-0.05992221238469999
ACH-000407,0.030559758299699997
ACH-000408,-0.0638597133532
ACH-000410,0.09925498080339999
ACH-000411,-0.14163646875900002
ACH-000414,-0.22159181268199998
ACH-000415,-0.30420770302
ACH-000416,-0.10644308939500001
ACH-000420,0.0355054361131
ACH-000421,0.0874834985929
ACH-000424,-0.19480567879799998
ACH-000425,-0.0928461388023
ACH-000426,0.164220858996
ACH-000427,-0.0835709074878
ACH-000433,0.11306820157500001
ACH-000436,0.0101923493331
ACH-000444,0.0216115088923
ACH-000445,0.0498391307006
ACH-000448,0.0285035415724
ACH-000450,-0.036563513224800004
ACH-000452,-0.134694286618
ACH-000454,0.0961999663373
ACH-000458,-0.12247450282700001
ACH-000459,0.05224106464100001
ACH-000460,-0.0672923949294
ACH-000461,-0.0866121563263
ACH-000463,-0.00853092454307
ACH-000464,0.020979684424700003
ACH-000466,-0.155583905791
ACH-000467,-0.231203834502
ACH-000468,-0.116726342852
ACH-000469,-0.555373120374
ACH-000470,-0.0695701576296
ACH-000471,-0.33812383765
ACH-000472,0.031700219046200004
ACH-000473,-0.126974176982
ACH-000475,-0.11593163375700001
ACH-000476,-0.264803970412
ACH-000477,-0.23874213109
ACH-000480,-0.10566754879899999
ACH-000481,0.020378392308
ACH-000483,0.0261203961026
ACH-000484,0.199022671818
ACH-000485,0.0018611595251999998
ACH-000486,-0.0386394901872
ACH-000487,0.15689938065700001
ACH-000488,-0.060543379124499995
ACH-000490,-0.313152485873
ACH-000491,-0.0160048057085
ACH-000495,-0.12119707325899999
ACH-000496,-0.07353225666289999
ACH-000499,0.08554195755090001
ACH-000500,-0.164845453749
ACH-000502,-0.41780252501000004
ACH-000503,-0.057564194547699996
ACH-000505,0.213990789045
ACH-000507,-0.204226956996
ACH-000510,0.00387022858241
ACH-000511,-0.08984294877469999
ACH-000512,-0.0399521147836
ACH-000516,0.012484427597299999
ACH-000517,0.08210202410010001
ACH-000518,-0.0575774268675
ACH-000520,0.0815268805273
ACH-000521,0.0394078939114
ACH-000522,-0.0317045785106
ACH-000524,0.139085269388
ACH-000527,-0.238961746217
ACH-000528,-0.10845850424
