,CSH1 (1442)
ACH-000004,0.402301760715
ACH-000007,0.373177490683
ACH-000009,0.206504258946
ACH-000011,0.303141338301
ACH-000012,0.443770563693
ACH-000013,0.406130575302
ACH-000014,0.309720878742
ACH-000015,0.269646385124
ACH-000017,0.0717537949667
ACH-000018,0.465704038652
ACH-000019,0.47076116075900004
ACH-000021,0.235045006217
ACH-000022,0.261277399058
ACH-000025,0.36617166172700005
ACH-000028,0.32212457223900004
ACH-000030,0.251837168451
ACH-000035,0.165531198692
ACH-000036,0.31359718283000004
ACH-000037,0.236757644291
ACH-000039,0.5037250861079999
ACH-000040,0.105696676744
ACH-000041,0.13064151905500002
ACH-000042,0.293229525849
ACH-000045,0.559461981059
ACH-000047,0.29227875735
ACH-000052,0.510466109129
ACH-000053,0.166699609918
ACH-000054,0.07795905692010001
ACH-000055,0.268923423221
ACH-000060,0.349917667895
ACH-000067,0.36333289389
ACH-000070,0.253962685551
ACH-000075,0.26886691949200003
ACH-000078,0.18378210489900002
ACH-000082,0.40013539375
ACH-000085,0.50565592648
ACH-000086,0.233446104524
ACH-000087,0.46204754268299997
ACH-000092,0.39115111212
ACH-000095,0.30465545386
ACH-000097,0.152938630078
ACH-000098,0.316145857592
ACH-000099,0.23184581614799998
ACH-000108,0.593539222338
ACH-000113,0.285534810407
ACH-000115,0.239570769293
ACH-000116,0.313758632304
ACH-000118,0.252409461272
ACH-000120,0.166234642874
ACH-000123,0.245089434173
ACH-000127,0.367287361599
ACH-000128,0.116744927742
ACH-000132,0.383039032104
ACH-000133,0.372430367331
ACH-000137,0.402080453113
ACH-000138,0.285781726493
ACH-000142,0.135209655721
ACH-000143,0.381991711779
ACH-000146,0.29708309438999997
ACH-000148,0.212703019235
ACH-000150,0.320522962271
ACH-000152,-0.028509859842500002
ACH-000153,0.0
ACH-000159,0.298726621747
ACH-000160,0.37002918479999997
ACH-000163,0.37843776381899996
ACH-000167,0.32898844822900003
ACH-000168,0.365235077584
ACH-000169,0.33790940070799996
ACH-000178,0.251923259369
ACH-000182,0.394369972273
ACH-000183,0.39031414256499997
ACH-000188,0.14879534975199998
ACH-000189,0.693329774575
ACH-000190,0.177868057478
ACH-000198,0.36040943508900003
ACH-000204,0.522820105242
ACH-000206,0.40618829304399995
ACH-000207,0.513732644511
ACH-000211,0.28365630199
ACH-000215,0.289892335168
ACH-000221,0.121601815604
ACH-000222,0.38226679657300006
ACH-000223,0.256497251035
ACH-000226,0.46298077076300004
ACH-000227,0.262211808221
ACH-000228,0.16512195095499999
ACH-000231,0.305319370521
ACH-000232,0.45573481328800003
ACH-000233,0.417133981971
ACH-000234,0.293917088808
ACH-000235,0.355921052294
ACH-000237,0.206263748606
ACH-000238,0.213124940379
ACH-000243,0.305442169505
ACH-000244,0.36574002789000004
ACH-000246,0.342034849222
ACH-000248,0.305510921225
ACH-000250,0.33323729199499996
ACH-000251,0.47905613119499996
ACH-000253,0.300662834963
ACH-000255,0.393868864777
ACH-000256,0.331938765625
ACH-000257,0.284896373725
ACH-000258,0.294035188406
ACH-000259,0.27684962935400004
ACH-000260,0.301242492988
ACH-000261,0.24589744736699998
ACH-000262,0.269901104016
ACH-000263,0.0834319818124
ACH-000264,0.205850586293
ACH-000265,0.418439449474
ACH-000266,0.335381668962
ACH-000272,0.35966957758199997
ACH-000273,0.24391032636999999
ACH-000274,0.240832476608
ACH-000277,0.363939012967
ACH-000278,0.260612109037
ACH-000279,0.321775857462
