,MLYCD (23417)
ACH-000004,-0.0685562046047
ACH-000007,0.09077275955710001
ACH-000009,0.17683835253
ACH-000011,0.0452201483545
ACH-000012,0.0694864703705
ACH-000013,0.154740287587
ACH-000014,0.15513749009400002
ACH-000015,0.12702454953
ACH-000017,0.21980476884199998
ACH-000018,0.244286712668
ACH-000019,0.0228105130254
ACH-000021,0.113085095282
ACH-000022,0.162265943886
ACH-000025,-0.0198877215152
ACH-000028,0.154663064737
ACH-000030,0.18408771272
ACH-000035,0.25237247049
ACH-000036,0.0443429913251
ACH-000037,-0.12273785558700001
ACH-000039,0.16973041639199998
ACH-000040,0.0459659966029
ACH-000041,0.263335157323
ACH-000042,0.041421094578
ACH-000045,0.189845687564
ACH-000047,-0.017738165649700002
ACH-000052,0.141130461653
ACH-000053,0.129458036966
ACH-000054,-0.0777011908112
ACH-000055,0.134336744858
ACH-000060,0.0882897536849
ACH-000067,0.164793261199
ACH-000070,0.161133773697
ACH-000075,0.151270698973
ACH-000078,0.255020202699
ACH-000082,0.10983587540999999
ACH-000085,0.020717612064900002
ACH-000086,0.11640504489499999
ACH-000087,0.24540241552099998
ACH-000092,0.0921776626251
ACH-000095,0.124777720564
ACH-000097,0.09095181834629999
ACH-000098,0.08877019996039999
ACH-000099,0.20113623044
ACH-000108,-0.054635974325900005
ACH-000113,0.17541673685400003
ACH-000115,0.19905578517099998
ACH-000116,0.105194567916
ACH-000118,0.181595297365
ACH-000120,-0.243384455953
ACH-000123,0.203820280933
ACH-000127,-0.0486640804605
ACH-000128,0.140739758303
ACH-000132,0.19771615892499997
ACH-000133,0.0887445412144
ACH-000137,0.00840817696352
ACH-000138,0.0519758383127
ACH-000142,0.19716911341600002
ACH-000143,-0.07578689736260001
ACH-000146,0.024272341822799998
ACH-000148,0.08182177196830001
ACH-000150,0.142800018258
ACH-000152,0.07234650310330001
ACH-000153,0.42874303441100003
ACH-000159,0.10314201752800001
ACH-000160,0.0389074315677
ACH-000163,0.106144817532
ACH-000167,0.178036248644
ACH-000168,-0.051815320079800005
ACH-000169,0.126864624393
ACH-000178,0.165125992666
ACH-000182,0.040051851336400004
ACH-000183,0.040753129174300004
ACH-000188,0.0474932108227
ACH-000189,-0.0238878397519
ACH-000190,0.16859205188499998
ACH-000198,0.175898317269
ACH-000204,0.00665308886019
ACH-000206,0.10604313476
ACH-000207,0.278130752553
ACH-000211,0.104317257333
ACH-000215,0.111526157363
ACH-000221,0.14356095044000003
ACH-000222,0.23056840203899998
ACH-000223,0.125013416597
ACH-000226,0.29597251792199997
ACH-000227,0.248929791176
ACH-000228,0.095264484254
ACH-000231,0.103610317167
ACH-000232,0.10217541232699999
ACH-000233,0.214802142469
ACH-000234,0.251186649108
ACH-000235,0.12550525617799999
ACH-000237,0.11354520586
ACH-000238,0.235268720825
ACH-000243,0.17302734143100001
ACH-000244,0.119897731317
ACH-000246,0.015202416322200001
ACH-000248,-0.044139242273699995
ACH-000250,0.16670971361300002
ACH-000251,0.154702760681
ACH-000253,0.141905534711
ACH-000255,0.024131728724099997
ACH-000256,0.318304239774
ACH-000257,-0.150709578193
ACH-000258,0.376790147367
ACH-000259,0.11905044371300001
ACH-000260,-0.00106006671611
ACH-000261,0.140240264562
ACH-000262,0.00449667980732
ACH-000263,0.209349714831
ACH-000264,0.0678322294313
ACH-000265,0.19786090358800001
ACH-000266,0.076130165539
ACH-000272,0.248963845293
ACH-000273,0.102602029078
ACH-000274,0.0960412203551
ACH-000277,-0.06145896667640001
ACH-000278,0.156624265127
ACH-000279,0.0515568747913
ACH-000280,-0.0022351584850599997
ACH-000281,-0.0457643519635
ACH-000288,0.0376871889295
ACH-000291,0.0569810011579
ACH-000293,0.013568185152000001
ACH-000294,0.19758395114500002
ACH-000295,-0.0141974039761
ACH-000296,0.09140462049669999
ACH-000302,0.124265882776
ACH-000304,-0.0541788915791
ACH-000307,0.086403295772
ACH-000308,0.100805975598
ACH-000310,0.171421426677
ACH-000311,0.185835736252
ACH-000312,-0.012167253614100001
ACH-000315,0.11849693671299999
ACH-000316,0.0297573449659
ACH-000317,0.130113071447
ACH-000318,0.24474271040399997
ACH-000319,0.0702506163593
ACH-000320,0.044770187016
ACH-000322,-0.0654816441113
ACH-000323,0.107429956031
ACH-000324,0.153372762739
ACH-000329,-0.040921449957
ACH-000330,0.172795435577
ACH-000331,0.197975188866
ACH-000332,0.110392895824
ACH-000334,0.10326271401900002
ACH-000335,-0.0837937251315
ACH-000336,-0.0619898927728
ACH-000337,0.107610714107
ACH-000339,0.0690505656653
ACH-000341,0.039073335555
ACH-000348,0.15449327456599998
ACH-000350,0.116078899121
ACH-000352,0.14564764304199998
ACH-000356,0.333272670401
ACH-000361,0.154906804671
ACH-000362,0.011699780983799998
ACH-000363,-0.0806133438575
ACH-000364,0.07902814214380001
ACH-000365,0.1019616766
ACH-000366,0.161717108204
ACH-000368,0.115184236621
ACH-000374,0.084795173947
ACH-000375,0.027396082111900002
ACH-000376,0.062311109330599995
ACH-000381,0.0910857937266
ACH-000383,0.108199785591
ACH-000387,0.17411496206500002
ACH-000389,-0.0111619515134
ACH-000390,0.077265364502
ACH-000393,0.0850430308635
ACH-000395,0.11223364637800001
ACH-000397,0.0921806818412
ACH-000401,-0.12317913575999999
ACH-000402,0.053628739713199994
ACH-000403,-0.0163154749082
ACH-000404,0.0709730284035
ACH-000406,0.21679789272100003
ACH-000407,0.167101040609
ACH-000408,0.00831108453898
ACH-000410,0.217379397095
ACH-000411,-0.0436461787567
ACH-000414,0.139757073333
ACH-000415,0.247200008127
ACH-000416,-0.027057664808099995
ACH-000420,-0.133053725719
ACH-000421,0.10816156084
ACH-000424,0.13277373812100002
ACH-000425,0.130645140408
ACH-000426,0.27809563227699996
ACH-000427,-0.213975362888
ACH-000433,-0.0309677440949
ACH-000436,0.12543597306399998
ACH-000444,0.239802160234
ACH-000445,0.272099992926
ACH-000448,0.14238756939400002
ACH-000450,0.10810777827299999
ACH-000452,0.265293790322
ACH-000454,0.0843898558237
ACH-000458,-0.07136256740460001
ACH-000459,-0.121456638972
ACH-000460,0.13848670295499999
ACH-000461,0.23096562817
ACH-000463,0.17065075335700003
ACH-000464,0.016572812561899998
ACH-000466,0.175145385449
ACH-000467,0.207970010599
ACH-000468,-0.0041128914783699995
ACH-000469,-0.12822735533
ACH-000470,0.0167941476922
ACH-000471,0.120103964616
ACH-000472,0.06517639738
ACH-000473,0.0144217927626
ACH-000475,0.0334540578044
ACH-000476,0.09318745203420001
ACH-000477,-0.00550625387781
ACH-000480,-0.0461296675679
ACH-000481,0.216048117181
ACH-000483,0.220048634787
ACH-000484,0.158623025848
ACH-000485,0.120325387398
ACH-000486,0.206270927586
ACH-000487,0.191634829759
ACH-000488,0.04615273919769999
ACH-000490,0.103212180602
ACH-000491,0.11007007139200001
ACH-000495,0.251751006906
ACH-000496,0.10820035214700001
ACH-000499,0.146704676127
ACH-000500,0.00911829838678
ACH-000502,0.009955459266440002
ACH-000503,0.3965365724
ACH-000505,0.13251358432600002
ACH-000507,0.0582421086166
ACH-000510,0.023751077418499997
ACH-000511,0.18017767508299998
ACH-000512,0.1517586453
ACH-000516,0.11769243072699999
ACH-000517,0.117736299242
ACH-000518,0.0876657944797
ACH-000520,-0.0358186523168
ACH-000521,0.154049788356
ACH-000522,0.107019927239
ACH-000524,0.0261882911851
ACH-000527,0.107765047431
ACH-000528,0.234930841426
ACH-000537,0.09615047194839998
ACH-000541,-0.0706900331309
ACH-000542,0.0648267157663
ACH-000544,0.201989261182
ACH-000545,0.08461012842280001
ACH-000547,0.289511711386
ACH-000548,-0.11809189632400001
ACH-000549,-0.0990495804366
ACH-000550,0.12600783865499998
ACH-000552,0.0243082712952
ACH-000556,0.0154806123701
ACH-000557,0.148146345598
ACH-000570,0.165854647193
ACH-000571,0.0755894182785
ACH-000573,0.0662333650276
ACH-000576,0.171951392168
ACH-000580,0.013673769054499999
ACH-000584,0.22521190667
ACH-000585,0.12022768904000002
ACH-000588,0.129452530215
ACH-000589,-0.0499633606226
ACH-000591,-0.10582042077500001
ACH-000593,0.0210928776505
ACH-000600,0.173584962417
ACH-000601,-0.0197711364269
ACH-000604,0.019489221153500002
ACH-000605,0.048044710235900005
ACH-000606,0.142567363732
ACH-000608,0.135794232435
ACH-000614,0.062477052668
ACH-000616,0.0754460340594
ACH-000618,0.07929152087949999
ACH-000619,0.054010069139
ACH-000620,0.157980788038
ACH-000621,0.0700523270589
ACH-000622,-0.107255832959
ACH-000623,0.0614946420858
ACH-000624,0.138747989977
ACH-000627,0.16027246826400002
ACH-000630,0.0200279765054
ACH-000632,0.0510612267385
ACH-000633,0.054294192608599995
ACH-000637,0.16215183529000002
ACH-000638,0.24661810996800002
ACH-000646,-0.127713748338
ACH-000647,0.017603388777400003
ACH-000648,0.029886137595599997
ACH-000649,0.137274668278
ACH-000651,0.225064117214
ACH-000652,0.102370731676
