,CENPT (80152)
ACH-000421,-0.861950406892
ACH-000424,-0.7350915788179999
ACH-000425,-0.808640722517
ACH-000426,-1.16816926593
ACH-000427,-0.556501453622
ACH-000433,-0.49483559295400004
ACH-000436,-0.910116992702
ACH-000444,-1.01775939942
ACH-000445,-0.936440752226
ACH-000448,-1.01573960416
ACH-000450,-1.1205383243
ACH-000452,-0.8646009289990001
ACH-000454,-1.21940368791
ACH-000458,-0.8648160942049999
ACH-000459,-1.12918596281
ACH-000460,-0.991831302521
ACH-000461,-1.24778179925
ACH-000463,-0.848115642298
ACH-000464,-0.710006795903
ACH-000466,-0.630646366147
ACH-000467,-0.9078326217270001
ACH-000468,-1.0569002783299999
ACH-000469,-0.823382453716
ACH-000470,-1.10289108954
ACH-000471,-0.833649044622
ACH-000472,-0.9586931757680001
ACH-000473,-0.875200931884
ACH-000475,-1.02275754171
ACH-000476,-1.0717276185100002
ACH-000477,-0.733931020233
ACH-000480,-1.0285208027
ACH-000481,-0.842027868095
ACH-000483,-1.09639187811
ACH-000484,-0.8046844068819999
ACH-000485,-1.0839193517299999
ACH-000486,-0.531330962437
ACH-000487,-1.30026625209
ACH-000488,-0.8426037981569999
ACH-000490,-0.726663236117
ACH-000491,-0.6775093576919999
ACH-000495,-1.35427577114
ACH-000496,-0.740326634804
ACH-000499,-0.8289487749339999
ACH-000500,-0.647407753199
ACH-000502,-1.04491414992
ACH-000503,-0.6177880143860001
ACH-000505,-1.00855870998
ACH-000507,-0.874175195548
ACH-000510,-0.9310354547149999
ACH-000511,-1.08098098603
ACH-000512,-0.323488291002
ACH-000516,-0.901540347247
ACH-000517,-0.918278114613
ACH-000518,-1.02505862133
ACH-000520,-0.854885506971
ACH-000521,-0.26551688042300003
ACH-000522,-0.716364105574
ACH-000524,-1.17152729122
ACH-000527,-1.0077925250700002
ACH-000528,-0.9175759466910001
ACH-000537,-0.9611161415999999
ACH-000541,-0.9469745862260001
ACH-000542,-0.976036437977
ACH-000544,-0.803238705688
ACH-000545,-0.8824530310690001
ACH-000547,-1.0748135103899998
ACH-000548,-0.9441007781990001
ACH-000549,-0.80241577844
ACH-000550,-0.683443343839
ACH-000552,-0.921419244286
ACH-000556,-0.555286604067
ACH-000557,-1.08845938537
ACH-000570,-0.8791569924729999
ACH-000571,-0.687489304614
ACH-000573,-0.863445841464
ACH-000576,-0.808642939225
ACH-000580,-0.745263234984
ACH-000584,-1.23556102111
ACH-000585,-0.937581846222
ACH-000588,-0.697693372877
ACH-000589,-1.04130288281
ACH-000591,-1.0853865957100002
ACH-000593,-0.615262184191
ACH-000600,-0.7891780985600001
ACH-000601,-0.810232460062
ACH-000604,-1.36367590856
ACH-000605,-1.08335851883
ACH-000606,-0.918996990243
ACH-000608,-1.32376870664
ACH-000614,-0.5972916074
ACH-000616,-0.7262719275
ACH-000618,-1.11087946115
ACH-000619,-0.894594878724
ACH-000620,-0.802721329496
ACH-000621,-0.8254647911759999
ACH-000622,-0.958902681896
ACH-000623,-0.994778068605
ACH-000624,-0.9093053191179999
ACH-000627,-0.8523092197509999
ACH-000630,-0.609238230747
ACH-000632,-0.9117736768089999
ACH-000633,-0.689903706368
ACH-000637,-0.816841088521
ACH-000638,-0.923432587958
ACH-000646,-0.7267747125499999
ACH-000647,-1.24883099366
ACH-000648,-1.1179323627
ACH-000649,-0.364293270678
ACH-000651,-0.620339023059
ACH-000652,-0.622314584571
ACH-000653,-0.569478177469
ACH-000657,-0.884655802873
ACH-000658,-0.600237533448
ACH-000661,-0.8022739600130001
ACH-000662,-0.878051944742
ACH-000663,-0.819979412395
ACH-000665,-0.7946839247149999
ACH-000671,-0.716097524821
ACH-000673,-0.627460268647
ACH-000676,-0.6151748803729999
ACH-000677,-0.44311280083099996
ACH-000681,-0.953022091692
ACH-000682,-0.7281458253399999
ACH-000683,-0.578702675454
ACH-000684,-0.537429216166
ACH-000688,-1.1477577886900001
ACH-000693,-0.902521465756
ACH-000694,-0.924668057095
ACH-000695,-0.78879960043
ACH-000696,-0.763508160939
ACH-000697,-1.0080366743200002
ACH-000699,-0.9587550301369999
ACH-000701,-0.930489645466
ACH-000706,-0.6624594020269999
ACH-000711,-1.03436537031
ACH-000713,-0.8981580924860001
ACH-000714,-0.943219056655
ACH-000718,-0.939543880377
ACH-000720,-0.8247639340180001
ACH-000721,-1.17371036521
ACH-000724,-0.744193233536
ACH-000725,-0.86699918141
ACH-000732,-0.8979447295499999
ACH-000734,-0.848884844401
ACH-000735,-1.01355889922
ACH-000736,-0.9045267735200001
ACH-000738,-1.0650547564700001
ACH-000746,-0.7813298854449999
ACH-000747,-0.871216252332
ACH-000748,-0.557746625654
ACH-000753,-0.8754925150820001
ACH-000756,-0.6689883131859999
ACH-000757,-0.7264782168699999
ACH-000758,-0.937869338768
ACH-000760,-0.9275833994580001
ACH-000763,-0.906785305796
ACH-000764,-1.22814093781
ACH-000765,-0.8539283562860001
ACH-000766,-0.789510100835
ACH-000767,-1.28141649082
ACH-000768,-0.91282203816
ACH-000769,-0.782742147042
ACH-000770,-0.818526092221
ACH-000771,-0.984678575786
ACH-000773,-0.9747295342799999
ACH-000776,-0.86820719384
ACH-000777,-0.8338778178440001
ACH-000778,-1.1501651606799999
ACH-000781,-1.0325397732100001
ACH-000782,-0.8406907830079999
ACH-000783,-0.8640337396660001
ACH-000784,-1.10659165417
ACH-000785,-0.8186047759139999
ACH-000787,-0.883424899252
ACH-000788,-0.8264064056749999
ACH-000791,-0.992525366716
ACH-000792,-0.823658300843
ACH-000794,-0.706342661058
ACH-000796,-1.1967493622799998
ACH-000799,-1.01583832581
ACH-000800,-1.00412050199
ACH-000802,-0.980120288399
ACH-000804,-0.737073789276
ACH-000805,-0.868018307305
ACH-000809,-0.7984040945290001
ACH-000810,-0.603794422557
ACH-000811,-0.633731168545
ACH-000817,-0.765333228849
ACH-000819,-0.966743458957
ACH-000820,-1.0097435823799998
ACH-000821,-0.787624327977
ACH-000822,-0.7669910265100001
ACH-000823,-0.642168969944
ACH-000824,-0.784215290853
ACH-000827,-0.899223097185
ACH-000829,-0.904639535248
ACH-000831,-0.710733461725
ACH-000832,-0.8465841309119999
ACH-000833,-1.20554199039
ACH-000834,-1.01397360624
ACH-000835,-0.761311281057
ACH-000836,-0.8838633923029999
ACH-000837,-0.7043586121809999
ACH-000838,-0.684583140158
ACH-000839,-0.7498874670000001
ACH-000840,-1.01317950549
ACH-000841,-0.956487193636
ACH-000843,-0.610170716017
ACH-000846,-0.906211708698
ACH-000847,-0.749412521514
ACH-000848,-0.950326944244
ACH-000849,-0.7826559961949999
ACH-000851,-0.705362733609
ACH-000855,-0.648915962724
ACH-000856,-0.645634181139
ACH-000858,-0.7172132164589999
ACH-000859,-0.613112701969
ACH-000861,-0.798220451323
ACH-000862,-0.9359239899200001
ACH-000865,-0.8149660578219999
ACH-000866,-1.2000703722900001
ACH-000867,-0.7535536804549999
ACH-000869,-1.04966681452
ACH-000872,-0.7493905012209999
ACH-000873,-0.757126136582
ACH-000876,-0.666806686745
ACH-000878,-0.591331065573
ACH-000880,-0.8473178389280001
ACH-000881,-0.8234817083570001
ACH-000882,-1.0202255470000001
ACH-000884,-0.9386055505299998
ACH-000885,-0.924927065517
ACH-000887,-0.737196607174
ACH-000888,-0.7691186331829999
ACH-000889,-0.502476148044
ACH-000890,-0.843805010449
ACH-000896,-0.845122362454
ACH-000898,-0.9434187360299998
ACH-000900,-0.7697061789059999
ACH-000901,-0.8320300359559999
ACH-000905,-1.1105363406
ACH-000906,-0.721830500358
ACH-000907,-0.642113407862
ACH-000910,-0.928361998606
ACH-000911,-0.931527541881
ACH-000912,-0.7240207552869999
ACH-000913,-0.650237394355
ACH-000915,-0.786577327915
ACH-000916,-0.829486673192
ACH-000917,-0.891958343156
ACH-000921,-0.943389175341
ACH-000924,-0.672355117461
ACH-000926,-0.8953128255
ACH-000928,-1.02745934573
ACH-000929,-1.11017952758
ACH-000932,-0.830430596276
ACH-000935,-0.903368197904
ACH-000936,-0.737330703644
ACH-000937,-0.785758930328
ACH-000938,-0.7272048729699999
ACH-000939,-0.831471767941
ACH-000941,-0.827139875037
ACH-000943,-0.839430701157
ACH-000946,-0.934086425266
ACH-000947,-0.84859424768
ACH-000948,-0.923217747835
ACH-000950,-0.847229636471
ACH-000953,-0.589864823034
ACH-000957,-0.9700087691789999
ACH-000958,-0.815274099779
ACH-000960,-0.614915621661
ACH-000963,-0.49841297518999994
ACH-000968,-1.08735822279
ACH-000969,-0.8678253649850001
ACH-000973,-0.9861430120039999
ACH-000974,-0.9132378536700001
ACH-000975,-0.4997497953600001
ACH-000976,-1.18373876347
ACH-000978,-0.523030495654
ACH-000980,-0.866446948844
ACH-000984,-0.595666614716
ACH-000986,-0.715771792319
ACH-000988,-1.04605404653
ACH-000993,-0.626360190517
ACH-000994,-0.9070309403389999
ACH-000996,-0.923911277599
ACH-001001,-0.96296199559
ACH-001020,-1.11146881786
ACH-001028,-0.6922691987549999
ACH-001031,-0.714651778621
ACH-001038,-0.9679553922930001
ACH-001048,-0.9234776029790001
ACH-001050,-1.0055809185
ACH-001053,-0.865023672982
ACH-001054,-1.02040037646
ACH-001061,-0.765252379454
ACH-001067,-0.7969928651170001
ACH-001075,-0.788966167351
ACH-001096,-0.895857595676
ACH-001128,-0.9319518252429999
ACH-001134,-0.992210171611
ACH-001151,-1.31660371737
ACH-001163,-0.7987820505140001
ACH-001164,-0.931607660664
ACH-001173,-0.945880021316
ACH-001183,-0.711631104439
ACH-001184,-0.7030458247939999
ACH-001190,-0.937924545573
ACH-001192,-0.944617998113
ACH-001193,-0.6712866138689999
ACH-001196,-0.957582502735
ACH-001197,-0.9830605265160001
ACH-001205,-0.765018839443
ACH-001211,-0.702164524113
ACH-001212,-1.0178867282700002
ACH-001228,-1.20224103151
ACH-001232,-0.715438079543
ACH-001239,-0.9348603211130001
ACH-001274,-0.905230553142
ACH-001275,-0.948400902899
ACH-001277,-0.668548088412
ACH-001278,-0.9219365839579999
ACH-001280,-1.0364046062999999
ACH-001283,-0.571488835544
ACH-001289,-0.93423197108
ACH-001295,-0.805195800908
ACH-001300,-1.10696395334
ACH-001301,-1.0412461318700001
ACH-001302,-1.08261126819
ACH-001303,-0.7659253168729999
ACH-001306,-0.847195811241
ACH-001318,-0.811409158099
ACH-001322,-0.9584347321100001
ACH-001328,-0.766693260626
ACH-001332,-0.7941629101800001
ACH-001333,-1.1195762678399999
ACH-001336,-0.764592800166
ACH-001340,-1.10911700921
ACH-001346,-0.902874279233
ACH-001353,-1.12607728708
ACH-001354,-1.25136107912
ACH-001367,-0.9274956772509999
ACH-001368,-0.754937589932
ACH-001374,-0.863454768086
ACH-001375,-1.10706043815
ACH-001377,-1.01155369498
ACH-001380,-0.936123031443
ACH-001391,-0.728048380326
ACH-001407,-0.58958570152
ACH-001408,-0.8665713587360001
ACH-001413,-1.1353147944
ACH-001430,-0.8040573989219999
ACH-001431,-1.05573803984
ACH-001450,-0.6012200975299999
ACH-001496,-1.04546416115
ACH-001500,-0.651762058785
ACH-001521,-0.46928249463
ACH-001523,-0.836975002129
ACH-001532,-0.8599906684649999
ACH-001536,-0.879856152462
ACH-001550,-1.1317038838
ACH-001552,-0.9247080799709999
ACH-001554,-0.812914472553
ACH-001645,-1.10421255065
ACH-001654,-0.708745631132
ACH-001715,-0.7329117835019999
ACH-001735,-0.991601490501
ACH-001736,-0.767486547459
ACH-001737,-0.828072992766
ACH-001740,-1.0359404496100002
ACH-001745,-0.9342498483149999
ACH-001750,-0.9015438539239999
ACH-001765,-0.9987519690119999
ACH-001956,-1.27541677462
ACH-001957,-1.25073914745
