,SCO1 (6341)
ACH-000004,-0.134558913229
ACH-000007,-0.564294982038
ACH-000009,-0.332012438979
ACH-000011,-0.0688518337703
ACH-000012,-0.11660132004200001
ACH-000013,-0.24203002961
ACH-000014,-0.410678689724
ACH-000015,-0.49237505026100004
ACH-000017,-0.30774290947
ACH-000018,-0.31544513374899996
ACH-000019,-0.539249136328
ACH-000021,-0.27997597879
ACH-000022,-0.296921484384
ACH-000025,-0.680761449412
ACH-000028,-0.6796563098899999
ACH-000030,-0.36479370339100003
ACH-000035,-0.452484543359
ACH-000036,0.06280591692080001
ACH-000037,-0.188125344716
ACH-000039,-0.059851370312199996
ACH-000040,-0.25845015866300003
ACH-000041,-0.776062826609
ACH-000042,-0.291953183741
ACH-000045,-0.782415293765
ACH-000047,-0.428056003179
ACH-000052,-0.38999445825199996
ACH-000053,-0.16176948641799999
ACH-000054,-0.152451326428
ACH-000055,-0.0935606130081
ACH-000060,-0.44107693565300005
ACH-000067,-0.326622445787
ACH-000070,-0.451883305291
ACH-000075,-0.325439100018
ACH-000078,-0.084231663252
ACH-000082,-0.241553488607
ACH-000085,-0.200086425504
ACH-000086,-0.269556424296
ACH-000087,-0.546739577326
ACH-000092,-0.23178076578
ACH-000095,-0.207994352233
ACH-000097,-0.314242813031
ACH-000098,-0.231349971474
ACH-000099,-0.504200193792
ACH-000108,-0.23888081053100002
ACH-000113,-0.546669466542
ACH-000115,-0.33200625622499996
ACH-000116,-0.360953744767
ACH-000118,-0.657901686978
ACH-000120,-0.22770215986099998
ACH-000123,-0.46486641119800004
ACH-000127,-0.27646769046799996
ACH-000128,-0.121080846514
ACH-000132,-0.333587045125
ACH-000133,-0.265585488936
ACH-000137,-0.146859240989
ACH-000138,-0.595554155917
ACH-000142,-0.154854063488
ACH-000143,-0.419041368983
ACH-000146,-0.701488467965
ACH-000148,-0.5187410441
ACH-000150,-0.461700564234
ACH-000152,-0.42410618829499996
ACH-000153,-0.270173217099
ACH-000159,-0.37545750615400003
ACH-000160,-0.35062100473200003
ACH-000163,-0.43056239603299995
ACH-000167,-0.379699931319
ACH-000168,0.0641581473471
ACH-000169,-0.257118101415
ACH-000178,-0.257405687329
