,KCNN3 (3782)
ACH-000004,-0.0631080020861
ACH-000007,0.028244861347599997
ACH-000009,-0.18933856185400003
ACH-000011,0.0410517688127
ACH-000012,0.0178776367731
ACH-000013,0.0488008014274
ACH-000014,-0.0514054991734
ACH-000015,-0.0344715999108
ACH-000017,-0.169007632667
ACH-000018,0.040772349217199993
ACH-000019,0.022846561161899998
ACH-000021,-0.057320470259699996
ACH-000022,-0.042022290478400004
ACH-000025,-0.0169773413047
ACH-000028,-0.07783307252919999
ACH-000030,0.0356932575111
ACH-000035,0.146341908385
ACH-000036,0.129278938151
ACH-000037,0.154983150604
ACH-000039,-0.030197433034
ACH-000040,0.195213405868
ACH-000041,-0.104396743094
ACH-000042,0.029266701795000002
ACH-000045,0.032076860467099996
ACH-000047,-0.08904355685820001
ACH-000052,0.00849498175643
ACH-000053,-0.021240376997599997
ACH-000054,0.13148916309
ACH-000055,0.191686537596
ACH-000060,0.278468430047
ACH-000067,0.0100734907908
ACH-000070,0.0206497404526
ACH-000075,-0.169213898918
ACH-000078,0.156504106994
ACH-000082,0.00710478590065
ACH-000085,0.0716082535045
ACH-000086,-0.215796690697
ACH-000087,-0.14302468585699998
ACH-000092,0.0314474643003
ACH-000095,0.156901826689
ACH-000097,0.027584807133700002
ACH-000098,-0.0508412861723
ACH-000099,-0.0219592415747
ACH-000108,0.0659977539503
ACH-000113,0.032061501699900005
ACH-000115,-0.411328473478
ACH-000116,0.101061784093
ACH-000118,0.0329284439269
ACH-000120,0.166739252305
ACH-000123,0.10197440000600001
ACH-000127,-0.0870145935527
ACH-000128,0.00917286391791
ACH-000132,-0.240915965594
ACH-000133,0.141949100199
ACH-000137,-0.0797840292398
ACH-000138,-0.010877614301400001
ACH-000142,-0.1804075466
ACH-000143,-0.0440449851908
ACH-000146,0.127337618519
ACH-000148,-0.0205696938346
ACH-000150,-0.0690345007448
ACH-000152,0.055733607606
ACH-000153,0.0721178798562
ACH-000159,-0.10238595415400001
ACH-000160,0.069825713469
ACH-000163,0.029424298923999996
ACH-000167,0.0231286961025
ACH-000168,0.06825260125249999
ACH-000169,-0.0607101443465
ACH-000178,0.08707449582070001
ACH-000182,-0.0345247897086
ACH-000183,-0.16280148368
ACH-000188,-0.021273774300000003
ACH-000189,0.0346515672219
ACH-000190,0.12944163722899998
ACH-000198,0.0632655101199
ACH-000204,-0.306075919754
ACH-000206,0.0731694620865
ACH-000207,0.276313919359
ACH-000211,0.0440869694069
ACH-000215,-0.011120071813100001
ACH-000221,-0.263374638889
ACH-000222,-0.000998198451242
ACH-000223,0.024136318355799997
ACH-000226,0.120854541588
ACH-000227,0.215199561289
ACH-000228,-0.039103849985300004
ACH-000231,-0.0526038750605
ACH-000232,0.12749386474899999
ACH-000233,0.0814885854154
ACH-000234,-0.007937177492899999
ACH-000235,-0.0278490274988
ACH-000237,-0.138742770065
ACH-000238,0.00919497136966
ACH-000243,0.013080274335100001
ACH-000244,-0.34105346938000003
