,MICAL1 (64780)
ACH-000004,0.08314177951780001
ACH-000007,0.265124733506
ACH-000009,0.13844554337
ACH-000011,0.0269590595082
ACH-000012,0.008558973668930001
ACH-000013,0.07426965922880001
ACH-000014,0.16005721820399998
ACH-000015,0.157639519641
ACH-000017,0.06376443412819999
ACH-000018,-0.060233032659
ACH-000019,0.135205473556
ACH-000021,-0.0687921489953
ACH-000022,0.0680215717997
ACH-000025,0.15466845952
ACH-000028,0.10557385568199999
ACH-000030,0.0652842558605
ACH-000035,0.0855398802977
ACH-000036,0.110759341886
ACH-000037,-0.09761214059630001
ACH-000039,0.0668685577686
ACH-000040,-0.0316469535382
ACH-000041,-0.0791288494134
ACH-000042,0.0628189348326
ACH-000045,0.183359625482
ACH-000047,0.0787909428615
ACH-000052,0.055138899078699996
ACH-000053,0.181462880832
ACH-000054,-0.0785022440393
ACH-000055,-0.0555949751887
ACH-000060,0.056711329054199996
ACH-000067,0.0121557303724
ACH-000070,0.0321268846457
ACH-000075,0.0016577488691600002
ACH-000078,0.351730245174
ACH-000082,0.04671412410569999
ACH-000085,0.06149901042000001
ACH-000086,0.0324328285062
ACH-000087,0.182392287672
ACH-000092,-0.0997854424797
ACH-000095,0.0555756122739
ACH-000097,0.0375535131533
ACH-000098,0.123240143365
ACH-000099,0.114487487685
ACH-000108,0.068007814708
ACH-000113,0.0035852161097500003
ACH-000115,-0.0192156980583
ACH-000116,0.06308985367480001
ACH-000118,0.0176506440403
ACH-000120,0.109345328054
ACH-000123,0.278994367455
ACH-000127,-0.030102187911400003
ACH-000128,-0.018059737307400004
ACH-000132,0.0030113466531199997
ACH-000133,0.111188228854
ACH-000137,0.10831863252599999
ACH-000138,-0.07299453643460001
ACH-000142,0.200035986075
ACH-000143,0.0899396288968
ACH-000146,0.026465689537
ACH-000148,0.0359292299498
ACH-000150,0.174289575274
ACH-000152,-0.153543668463
ACH-000153,0.425581308943
ACH-000159,0.234880398956
ACH-000160,0.13771256128599998
ACH-000163,0.175681619351
ACH-000167,-0.386940059796
ACH-000168,-0.0894868671074
ACH-000169,0.0803976544144
ACH-000178,-0.0428564286749
ACH-000182,-0.000675664320955
ACH-000183,0.0590285579449
ACH-000188,0.0647261493207
ACH-000189,0.0820537866191
ACH-000190,0.0512625955141
ACH-000198,0.164734821649
ACH-000204,0.052846864483900004
ACH-000206,0.006830254176340001
ACH-000207,-0.130342916999
ACH-000211,0.059173733653300004
ACH-000215,0.0396746764949
ACH-000221,0.258912888986
ACH-000222,-0.167425646466
ACH-000223,0.06296207527419999
ACH-000226,-0.0033959805682
ACH-000227,-0.0157685939991
ACH-000228,0.11864809261600001
ACH-000231,-0.07023514587839999
ACH-000232,0.0761193572828
ACH-000233,0.140313308564
ACH-000234,-0.0431565847996
ACH-000235,0.132359417928
ACH-000237,0.19538419911200003
ACH-000238,-0.0290762479251
ACH-000243,0.0821935358077
ACH-000244,-0.0502265727422
ACH-000246,-0.0560145722332
ACH-000248,0.308634620897
ACH-000250,-0.0665103276927
ACH-000251,0.13172600447399999
ACH-000253,0.186280235877
ACH-000255,0.148781497993
ACH-000256,0.154823054965
ACH-000257,-0.21237155278499997
ACH-000258,0.118172141658
ACH-000259,-0.0557307914597
ACH-000260,0.0310556122554
ACH-000261,-0.010744693218399999
ACH-000262,0.0347103999665
ACH-000263,-0.20228709113200002
ACH-000264,0.0871266613141
ACH-000265,0.121561167928
ACH-000266,-0.0205725616036
ACH-000272,0.056634580834
ACH-000273,0.0248983615587
ACH-000274,-0.142412315033
ACH-000277,0.0299144902073
ACH-000278,-0.0397464127202
ACH-000279,0.0608552589052
ACH-000280,0.0708174713893
ACH-000281,0.0205046937633
ACH-000288,0.0303931412542
ACH-000291,0.0214552656158
ACH-000293,-0.033061841938
ACH-000294,0.144944626966
ACH-000295,0.0784975487265
ACH-000296,-0.016928140100799998
ACH-000302,0.010318547079700001
ACH-000304,-0.0512981596832
ACH-000307,0.0945681655418
ACH-000308,-0.0016218528206900001
ACH-000310,0.17665670822500001
ACH-000311,0.0830308318953
ACH-000312,0.19895120304699998
ACH-000315,0.41252912416599996
ACH-000316,0.118582757271
ACH-000317,0.00547664485
ACH-000318,-0.018134208315299997
ACH-000319,0.009832217094549999
ACH-000320,0.260872225601
ACH-000322,0.153069996635
ACH-000323,0.139984033417
ACH-000324,0.0640048962687
ACH-000329,-0.04399578014740001
ACH-000330,-0.0568921003682
ACH-000331,0.010206057648999999
ACH-000332,0.0246882917643
ACH-000334,0.283440016957
ACH-000335,0.038677508134800004
ACH-000336,0.0137981228072
ACH-000337,0.10387887995799999
ACH-000339,0.155883979345
ACH-000341,0.12276614528799999
ACH-000348,-0.075541858062
ACH-000350,0.1009089447
ACH-000352,0.176752304999
ACH-000356,-0.195780740685
ACH-000361,-0.0850946694811
ACH-000362,0.103588152236
ACH-000363,0.0511953206262
ACH-000364,0.0410868012662
ACH-000365,0.157289525356
ACH-000366,0.16183911717399999
ACH-000368,-0.111854926443
ACH-000374,0.0813252053322
ACH-000375,0.08460301337659999
ACH-000376,0.07096634090260001
ACH-000381,0.08031531678210001
ACH-000383,0.0827182821577
ACH-000387,0.023902956823900003
ACH-000389,-0.0889031031658
ACH-000390,0.14826462069399998
ACH-000393,-0.0554852374999
ACH-000395,-0.120604549327
ACH-000397,0.060991915446100005
ACH-000401,0.053483086331799996
ACH-000402,-0.195179479815
ACH-000403,0.14476782578
ACH-000404,0.471172384924
ACH-000406,0.0609593102796
ACH-000407,-0.0375992505201
ACH-000408,0.0352027703341
ACH-000410,0.013431943142600001
ACH-000411,-0.055343744364599996
ACH-000414,0.11939445485
ACH-000415,0.131340322632
ACH-000416,0.0228348460469
ACH-000420,0.07091688963939999
ACH-000421,0.0308542025797
ACH-000424,0.10962219196699999
ACH-000425,0.107431128332
ACH-000426,0.109686094561
ACH-000427,-0.0247191856754
ACH-000433,0.04988700370080001
ACH-000436,0.021649007217099996
ACH-000444,0.218207104894
ACH-000445,-0.0840383204736
ACH-000448,0.009024194282889999
ACH-000450,0.0915897827902
ACH-000452,0.0407366501489
ACH-000454,0.00956086084532
ACH-000458,0.0009559813849539999
ACH-000459,0.17036590397799997
ACH-000460,0.162587545012
ACH-000461,0.0183536305935
ACH-000463,0.114417566448
ACH-000464,0.187864433783
ACH-000466,0.155574792192
ACH-000467,-0.044117926787199994
ACH-000468,-0.0136008130541
ACH-000469,0.026748737700799996
ACH-000470,0.126033443201
ACH-000471,-0.0869991926682
ACH-000472,0.0019617880215100003
ACH-000473,0.0898326945292
ACH-000475,0.0112623795897
ACH-000476,-0.08907008073660001
ACH-000477,0.041101912996
ACH-000480,0.0804980425653
ACH-000481,0.0434052162704
ACH-000483,-0.152509382152
ACH-000484,-0.182852837355
ACH-000485,-0.145489047924
ACH-000486,0.19230408709600003
ACH-000487,-0.00781971981744
ACH-000488,0.0653383122712
ACH-000490,-0.0880836652431
ACH-000491,0.20895168759399999
ACH-000495,0.134010486349
ACH-000496,0.0758617271475
ACH-000499,0.019074246782500002
ACH-000500,-0.17605974573600003
ACH-000502,0.0773722628732
ACH-000503,0.18742135473299998
ACH-000505,0.0461521906359
ACH-000507,0.0393921875065
ACH-000510,0.038948968884
ACH-000511,-0.261250102933
ACH-000512,0.215575574227
ACH-000516,-0.0502701144379
ACH-000517,-0.0313255199753
ACH-000518,0.0651340386705
ACH-000520,-0.0385855026157
ACH-000521,0.0466125248344
ACH-000522,-0.0895999568929
ACH-000524,0.08690139232909999
ACH-000527,-0.0215818402263
ACH-000528,-0.00463454400558
ACH-000537,0.07298729758339999
ACH-000541,-0.0037389562429
ACH-000542,-0.127330291554
ACH-000544,0.0435207162976
ACH-000545,-0.07695994412519999
ACH-000547,-0.058128303303800005
ACH-000548,0.0457522209578
ACH-000549,0.148765091941
ACH-000550,0.140695972051
ACH-000552,0.0287179871233
ACH-000556,-0.056362998579699994
ACH-000557,0.15148003281300002
ACH-000570,-0.0325354414519
ACH-000571,0.0628886124898
ACH-000573,0.08702558583069998
ACH-000576,0.0557022096345
ACH-000580,0.17790119476
ACH-000584,0.0805835671237
ACH-000585,0.0858768508723
ACH-000588,0.415663838164
ACH-000589,0.053486704420300006
ACH-000591,0.0802571820538
ACH-000593,0.0397615096906
ACH-000600,-0.0521501336639
ACH-000601,0.060218804838
ACH-000604,0.269728506762
ACH-000605,0.115346525692
ACH-000606,0.0225024917793
ACH-000608,0.106117627491
ACH-000614,-0.22459334905699999
ACH-000616,0.220975734366
ACH-000618,0.13027077943499998
ACH-000619,0.00575025618404
ACH-000620,-0.0256499972058
ACH-000621,0.0115727649648
ACH-000622,0.0846258843218
ACH-000623,-0.18129831531399998
ACH-000624,0.0357012896347
ACH-000627,0.0344589280322
ACH-000630,0.00603212950861
ACH-000632,0.021225763600400002
ACH-000633,-0.09140340359539999
ACH-000637,0.149639179678
ACH-000638,0.0711782509688
ACH-000646,0.191797851281
ACH-000647,0.12090078137499999
ACH-000648,-0.00413081526829
ACH-000649,0.0198701712395
ACH-000651,0.191199097468
ACH-000652,0.232169635619
ACH-000653,-0.022750961074599996
ACH-000657,-0.0516899915124
ACH-000658,0.144640032243
ACH-000661,0.0381952988937
ACH-000662,0.0734470553576
ACH-000663,0.164087568358
ACH-000665,0.08387366412910001
ACH-000671,0.09373642940060001
