,HSD11B2 (3291)
ACH-000004,-0.281947542507
ACH-000007,-0.194972704581
ACH-000009,-0.164557957551
ACH-000011,-0.19213624856
ACH-000012,-0.464811982803
ACH-000013,-0.446237872852
ACH-000014,-0.32074788531
ACH-000015,-0.279513232813
ACH-000017,-0.09900993509160001
ACH-000018,-0.261635079382
ACH-000019,-0.4455211292399999
ACH-000021,-0.408078670333
ACH-000022,-0.309380033617
ACH-000025,-0.44570396700900006
ACH-000028,-0.287076666753
ACH-000030,-0.350701101377
ACH-000035,-0.413657019939
ACH-000036,-0.5415011960939999
ACH-000037,-0.8783009324969999
ACH-000039,-0.23109342022399998
ACH-000040,-0.43341113426100003
ACH-000041,-0.252543498909
ACH-000042,-0.40485728237199997
ACH-000045,-0.224394749972
ACH-000047,-0.45418137285300003
ACH-000052,-0.379122132635
ACH-000053,-0.316543986609
ACH-000054,-0.34988971674
ACH-000055,-0.550186752755
ACH-000060,-0.26019118604
ACH-000067,-0.20662430967300002
ACH-000070,-0.382904416088
ACH-000075,-0.404634241562
ACH-000078,-0.393575603656
ACH-000082,-0.18937115729899998
ACH-000085,-0.246857970587
ACH-000086,-0.43343119432300004
ACH-000087,-0.0542330286618
ACH-000092,-0.409199843563
ACH-000095,-0.297187641632
ACH-000097,-0.429736389043
ACH-000098,-0.399447825099
ACH-000099,-0.197655263349
ACH-000108,-0.294008259082
ACH-000113,-0.21972017913000003
ACH-000115,-0.177699361615
ACH-000116,-0.36350472928800004
ACH-000118,-0.344555025764
ACH-000120,-0.471317703088
ACH-000123,-0.279798530609
ACH-000127,-0.333003900217
ACH-000128,-0.12037588275399999
ACH-000132,-0.610928424436
ACH-000133,-0.310136195027
ACH-000137,-0.24153539066
ACH-000138,-0.16383238064000002
ACH-000142,-0.255418854554
ACH-000143,-0.259178557777
ACH-000146,-0.32648896386
ACH-000148,-0.329700284888
ACH-000150,-0.20603376355099998
ACH-000152,-0.47287606085100004
ACH-000153,-0.26417144271
ACH-000159,-0.169202460553
ACH-000160,-0.204341142185
ACH-000163,-0.530009382945
ACH-000167,-0.213887906916
ACH-000168,-0.334387453884
ACH-000169,-0.264857910144
ACH-000178,-0.363451788115
ACH-000182,-0.5169499006530001
ACH-000183,-0.359550617909
ACH-000188,-0.233626916888
ACH-000189,-0.42672940601899995
ACH-000190,-0.313825566608
ACH-000198,-0.251962421363
ACH-000204,-0.238158295055
ACH-000206,-0.33731486477600003
ACH-000207,0.038481077779800005
ACH-000211,-0.34108215288599997
ACH-000215,-0.450229696735
ACH-000221,-0.315590877901
ACH-000222,-0.32868890378000004
ACH-000223,-0.169450905292
ACH-000226,-0.252617160356
ACH-000227,-0.240386259619
ACH-000228,-0.35916014470200003
ACH-000231,-0.201419382383
ACH-000232,-0.281937658315
ACH-000233,-0.280013770963
ACH-000234,-0.347888759863
ACH-000235,-0.345384415074
ACH-000237,-0.269660464287
ACH-000238,-0.0758659864909
ACH-000243,-0.19441188571100002
ACH-000244,-0.416463182937
ACH-000246,-0.288310712395
ACH-000248,-0.35851504245300003
ACH-000250,-0.26319350151299997
ACH-000251,-0.30913954685
ACH-000253,-0.424518932661
ACH-000255,-0.268637208677
ACH-000256,2.75873426587e-05
ACH-000257,-0.228055331301
ACH-000258,-0.482185832272
ACH-000259,-0.306561133482
ACH-000260,-0.34130463129699995
ACH-000261,-0.409961737717
ACH-000262,-0.407850227335
ACH-000263,-0.247456611917
ACH-000264,-0.339040796867
ACH-000265,-0.180665324639
ACH-000266,-0.334667588338
ACH-000272,-0.21935397669599999
ACH-000273,-0.14805869348300002
ACH-000274,-0.26008499439800004
ACH-000277,-0.158650058767
ACH-000278,-0.232969339271
ACH-000279,-0.251507576939
ACH-000280,-0.42604961855800005
ACH-000281,-0.553091813581
ACH-000288,-0.540450218472
ACH-000291,-0.328841621586
ACH-000293,-0.310375979836
ACH-000294,-0.17405094131499999
ACH-000295,-0.200227405891
ACH-000296,-0.0317367440857
ACH-000302,-0.27057400088100003
ACH-000304,-0.135928842228
ACH-000307,-0.29239768741
ACH-000308,-0.274036304031
ACH-000310,-0.23570863421100002
ACH-000311,-0.374122595405
ACH-000312,-0.375892884124
ACH-000315,-0.40143401272
ACH-000316,-0.371371748988
ACH-000317,-0.117077065804
ACH-000318,-0.30498989871800003
ACH-000319,-0.30667795906999995
ACH-000320,-0.22145990034200003
ACH-000322,-0.5234189449159999
ACH-000323,-0.43149477516900003
ACH-000324,-0.174909284964
ACH-000329,-0.415562371071
ACH-000330,-0.12214059642000001
ACH-000331,-0.348861216619
ACH-000332,-0.24586874629299998
ACH-000334,-0.138900462826
ACH-000335,-0.49863871433
ACH-000336,-0.488648087262
ACH-000337,-0.5585391808919999
ACH-000339,-0.387302718815
ACH-000341,-0.34448700906999996
ACH-000348,-0.272084842514
ACH-000350,-0.361408840517
ACH-000352,-0.303492641239
ACH-000356,-0.481434107945
ACH-000361,-0.435169106141
ACH-000362,-0.27514772807300003
ACH-000363,-0.27327177334
ACH-000364,-0.3897307621
ACH-000365,-0.34000094025300004
ACH-000366,-0.297984387883
ACH-000368,-0.568330921484
ACH-000374,-0.257377323724
ACH-000375,-0.14154286022
ACH-000376,-0.417001840572
ACH-000381,-0.27596416021299996
ACH-000383,-0.222165797298
ACH-000387,-0.28061474831
ACH-000389,-0.313261078063
