,PIGP (51227)
ACH-000584,-0.133480806464
ACH-000585,-0.22579735028499998
ACH-000588,-0.201172674362
ACH-000589,-0.172867270534
ACH-000591,-0.18863562581
ACH-000593,-0.18363417106899999
ACH-000600,-0.22020710809500002
ACH-000601,-0.154672087427
ACH-000604,-0.24522030089699998
ACH-000605,-0.333841050381
ACH-000606,-0.0664058632729
ACH-000608,-0.143044488606
ACH-000614,-0.013272963944600001
ACH-000616,-0.0026246975544300002
ACH-000618,-0.154627681878
ACH-000619,-0.413874830144
ACH-000620,-0.680245790945
ACH-000621,-0.188192156151
ACH-000622,-0.231346577117
ACH-000623,-0.21094107725800001
ACH-000624,-0.0992015938738
ACH-000627,-0.355618456656
ACH-000630,-0.418627649398
ACH-000632,-0.117855609925
ACH-000633,-0.396141793683
ACH-000637,-0.262901993561
ACH-000638,0.0025020060333400002
ACH-000646,-0.66770281312
ACH-000647,-0.29360939972600003
ACH-000648,-0.133780743856
ACH-000649,-0.20242784062
ACH-000651,-0.222691602042
ACH-000652,-0.0007354494006360001
ACH-000653,0.0677745033711
ACH-000657,-0.227846148758
ACH-000658,-0.093434127465
ACH-000661,0.20301805352699998
ACH-000662,-0.194826289001
ACH-000663,-0.193368364643
ACH-000665,-0.09472233656069999
ACH-000671,-0.58581308819
ACH-000673,-0.181484502848
ACH-000676,-0.004303220142810001
ACH-000677,-0.029204444160400002
ACH-000681,-0.315704196967
ACH-000682,-0.0257592645432
ACH-000683,-0.111433136754
ACH-000684,-0.439331942203
ACH-000688,-0.230558728444
ACH-000693,-0.240564106934
ACH-000694,-0.0649618203677
ACH-000695,-0.250126074894
ACH-000696,-0.12462880115999998
ACH-000697,-0.21049339636199998
ACH-000699,-0.0723525483732
ACH-000701,-0.37274310285400003
ACH-000706,-0.5024750574719999
ACH-000711,-0.139242323748
ACH-000713,-0.367838099045
ACH-000714,-0.189660774682
ACH-000718,-0.244490039275
ACH-000720,-0.0875442279801
ACH-000721,-0.102655975878
ACH-000724,-0.406061026658
ACH-000725,-0.16989834816399998
ACH-000732,0.0326386083696
ACH-000734,-0.336271757971
ACH-000735,-0.311338272624
ACH-000736,-0.306053521471
ACH-000738,-0.203508405577
ACH-000746,-0.11687907287699999
ACH-000747,-0.177874532599
ACH-000748,-0.052312389915699996
ACH-000753,-0.0602575882585
ACH-000756,-0.12580894739700002
ACH-000757,-0.21231079595600003
ACH-000758,-0.09598246604939999
ACH-000760,-0.0914939898862
ACH-000763,-0.261464151027
ACH-000764,-0.357686208001
ACH-000765,0.105691230032
ACH-000766,-0.25177014160100003
ACH-000767,-0.157401691502
ACH-000768,0.041465473485500004
ACH-000769,-0.0810874613022
ACH-000770,-0.0847573646943
ACH-000771,-0.512437808938
ACH-000773,-0.284487074587
ACH-000776,-0.225692129028
ACH-000777,-0.325459204558
ACH-000778,-0.304971796136
ACH-000781,-0.13330398567600002
ACH-000782,-0.143189062654
ACH-000783,-0.284385031961
ACH-000784,-0.0981262481776
ACH-000785,-0.23963062593899997
ACH-000787,-0.23035622081
ACH-000788,-0.17509262815200002
ACH-000791,-0.15118466156
ACH-000792,-0.24014737472699998
ACH-000794,-0.167608051938
ACH-000796,-0.17905647550999998
ACH-000799,0.0569547532689
ACH-000800,-0.172175463667
ACH-000802,-0.06989120998930001
ACH-000804,-0.22454056322500002
ACH-000805,-0.0656970133739
ACH-000809,-0.12809740443499998
ACH-000810,0.0639155450837
ACH-000811,-0.154059918211
ACH-000817,-0.239154933523
ACH-000819,-0.288376940024
ACH-000820,-0.412355990379
ACH-000821,-0.149510288557
ACH-000822,-0.0503367497729
ACH-000823,-0.812764194698
ACH-000824,-0.252914728228
ACH-000827,-0.0478007289869
ACH-000829,-0.0770359112402
ACH-000831,0.010914389423799999
ACH-000832,-0.0996401534537
ACH-000833,-0.33772703109499996
ACH-000834,-0.238802585102
ACH-000835,-0.308556327251
ACH-000836,-0.429171899683
ACH-000837,-0.19710321687899998
ACH-000838,0.025919903163099996
ACH-000839,-0.409102179331
ACH-000840,-0.136470542224
ACH-000841,-0.0215554818652
ACH-000843,-0.194294796622
ACH-000846,-0.0663851021654
ACH-000847,-0.0940005442027
ACH-000848,-0.06734298577549999
ACH-000849,-0.331336181642
ACH-000851,-0.181657826813
ACH-000855,-0.284191616079
ACH-000856,-0.337034781097
ACH-000858,-0.019444760077200002
ACH-000859,-0.228957107953
ACH-000861,-0.09917469951760001
ACH-000862,-0.0132686388288
ACH-000865,-0.186337360772
ACH-000866,-0.218387999593
ACH-000867,-0.194732260432
ACH-000869,-0.226870939417
ACH-000872,-0.07177194508719999
ACH-000873,0.0195585711625
ACH-000876,-0.0399012434613
ACH-000878,-0.126040399959
ACH-000880,-0.37299417225500003
ACH-000881,-0.00468316152275
ACH-000882,-0.161533936629
ACH-000884,-0.164209784593
ACH-000885,-0.559934821167
ACH-000887,-0.306511103898
ACH-000888,-0.263264127101
ACH-000889,0.06377246014169999
ACH-000890,-0.26034426885899997
ACH-000896,-0.15547815649399999
ACH-000898,-0.165288775137
ACH-000900,-0.134988447837
ACH-000901,-0.21037312002300002
ACH-000905,0.006232088646710001
ACH-000906,-0.058416378003
ACH-000907,0.09426885801169999
ACH-000910,-0.20543542814500002
ACH-000911,-0.183238340743
ACH-000912,-0.0268832692692
ACH-000913,-0.0384854280991
ACH-000915,-0.105903958278
ACH-000916,-0.08095044841860001
ACH-000917,-0.168276323379
ACH-000921,-0.22343974245200002
ACH-000924,-0.124250988819
ACH-000926,-0.14493572877900002
ACH-000928,-0.166506876118
ACH-000929,-0.077171038841
ACH-000932,-0.203701139331
ACH-000935,-0.0737987981921
ACH-000936,-0.140936210462
ACH-000937,-0.0869232035317
ACH-000938,-0.142365002881
ACH-000939,-0.310791783602
ACH-000941,-0.110804596293
ACH-000943,-0.162881768938
ACH-000946,-0.107076272594
ACH-000947,-0.0986060698856
ACH-000948,-0.137545222924
ACH-000950,-0.269517404077
ACH-000953,-0.0624210984677
ACH-000957,-0.0657461367796
ACH-000958,-0.242947212478
ACH-000960,-0.179005265063
ACH-000963,-0.0464081003352
ACH-000968,-0.16185666814000002
ACH-000969,-0.104185983665
ACH-000973,0.137034761529
ACH-000974,-0.177021022296
ACH-000975,-0.0197166370426
ACH-000976,-0.0458280322429
ACH-000978,-0.173246434053
ACH-000980,-0.0712885225604
ACH-000984,-0.056776719501
ACH-000986,-0.10254755579600001
ACH-000988,-0.236829244809
ACH-000993,0.0882693422627
ACH-000994,-0.206461430187
ACH-000996,0.11001855507899999
ACH-001001,-0.105824896641
ACH-001020,-0.46966117261000007
ACH-001028,-0.0327223417241
ACH-001031,-0.129370542152
ACH-001038,-0.0263905389823
ACH-001048,-0.27255197708
ACH-001050,-0.350234096997
ACH-001053,0.130915614836
ACH-001054,-0.13116958167
ACH-001061,-0.19447925858100001
ACH-001067,-0.025189620689300002
ACH-001075,-0.242281578503
ACH-001096,-0.148526751446
ACH-001128,-0.22760534628100001
ACH-001134,-0.0682973175314
ACH-001151,-0.409578717862
ACH-001163,-0.139397980392
ACH-001164,0.0508626801528
ACH-001173,-0.211532595515
ACH-001183,-0.269105601266
ACH-001184,0.0485985419302
ACH-001190,-0.170048045055
ACH-001192,-0.12352342509099999
ACH-001193,0.018233574704
ACH-001196,-0.152417578981
ACH-001197,-0.13969878809699998
ACH-001205,-0.41357894156999997
ACH-001211,-0.225586033627
ACH-001212,0.0520644803919
ACH-001228,-0.352904324063
ACH-001232,-0.08399275693779999
ACH-001239,-0.184350070797
ACH-001274,-0.173289189463
ACH-001275,-0.20521325512400002
ACH-001277,0.0117830493119
ACH-001278,-0.171597265389
ACH-001280,-0.350625885018
ACH-001283,0.0252318346129
ACH-001289,-0.178235511231
ACH-001295,-0.283189882963
ACH-001300,-0.19149913109799999
ACH-001301,-0.46726233167
ACH-001302,-0.304141103622
ACH-001303,-0.009375422823549999
ACH-001306,-0.159180865636
ACH-001318,-0.187100395413
ACH-001322,-0.235962531337
ACH-001328,-0.297323784896
ACH-001332,-0.143783295869
ACH-001333,-0.24019130914200001
ACH-001336,-0.0920835582443
ACH-001340,-0.255551741074
ACH-001346,-0.08843580447869999
ACH-001353,-0.21291769743500003
ACH-001354,0.156680225485
ACH-001367,-0.259598830057
ACH-001368,-0.217722511649
ACH-001374,-0.328519362854
ACH-001375,-0.166066480194
ACH-001377,-0.123809464086
ACH-001380,-0.36374092730400004
ACH-001391,-0.173573247914
ACH-001407,-0.053036520215
ACH-001408,-0.16936662418499998
ACH-001413,-0.217967483614
ACH-001430,0.10731052283800001
ACH-001431,-0.162096710527
ACH-001450,-0.147849390579
ACH-001496,-0.0498599556568
ACH-001500,-0.236575184837
ACH-001521,-0.0635438672513
ACH-001523,-0.370027106954
ACH-001532,-0.0201365852879
ACH-001536,-0.284567563073
ACH-001550,-0.0391786057444
ACH-001552,-0.060953220164199996
ACH-001554,0.062318554397300004
ACH-001645,-0.0777288431495
ACH-001654,-0.10809413122000001
ACH-001715,-0.0451811389321
ACH-001735,-0.134191788924
ACH-001736,-0.10496630877499999
ACH-001737,0.06381740461230001
ACH-001740,-0.16994927927700001
ACH-001745,-0.08643028767719999
ACH-001750,-0.140649659165
ACH-001765,-0.0334387046989
ACH-001956,-0.136372338523
ACH-001957,-0.18530391010699998
