,NDUFS4 (4724)
ACH-000004,-0.10139672023
ACH-000007,-0.16884418962499997
ACH-000009,-0.127438804621
ACH-000011,-0.268462695352
ACH-000012,-0.17154777412500002
ACH-000013,-0.201990181705
ACH-000014,-0.38516268966899997
ACH-000015,-0.254527279894
ACH-000017,-0.12987189348099998
ACH-000018,-0.083332900997
ACH-000019,0.0801824229007
ACH-000021,-0.299784606697
ACH-000022,-0.0109175556683
ACH-000025,0.09252460006839999
ACH-000028,-0.303880536659
ACH-000030,-0.17289747207199999
ACH-000035,-0.171899067943
ACH-000036,-0.329205398996
ACH-000037,-0.166009289197
ACH-000039,-0.323450365124
ACH-000040,-0.10025549232999999
ACH-000041,-0.372838353094
ACH-000042,-0.101338950198
ACH-000045,-0.18134246825599998
ACH-000047,-0.163049919921
ACH-000052,-0.130984816348
ACH-000053,-0.210901885922
ACH-000054,-0.067592471043
ACH-000055,0.0135807169198
ACH-000060,-0.07934314960239999
ACH-000067,-0.362658417259
ACH-000070,-0.171258698315
ACH-000075,-0.0538999394687
ACH-000078,-0.299913058656
ACH-000082,-0.24710949707600002
ACH-000085,-0.395564725651
ACH-000086,-0.191627355482
ACH-000087,0.099100653395
ACH-000092,-0.145011908942
ACH-000095,-0.295838133742
ACH-000097,-0.19997117135099998
ACH-000098,-0.33658220414800005
ACH-000099,-0.22382057648200002
ACH-000108,-0.379818045745
ACH-000113,-0.189290998396
ACH-000115,-0.0577141245063
ACH-000116,-0.22055637237300002
ACH-000118,-0.218007432904
ACH-000120,-0.258285665816
ACH-000123,-0.101575646656
ACH-000127,-0.151726719333
ACH-000128,-0.21149163121
ACH-000132,-0.14138086893899998
ACH-000133,-0.105822301871
ACH-000137,-0.250477903885
ACH-000138,-0.09476453691369999
ACH-000142,-0.20315215814399998
ACH-000143,-0.219368499466
ACH-000146,-0.130728492392
ACH-000148,-0.186501723287
ACH-000150,-0.050555449204099996
ACH-000152,-0.172597823653
ACH-000153,-0.526407240011
ACH-000159,-0.134003532701
ACH-000160,0.00380195300736
ACH-000163,-0.18612227273200002
ACH-000167,-0.193318028048
ACH-000168,-0.0303569200415
ACH-000169,-0.275848753237
ACH-000178,-0.190699632277
ACH-000182,-0.22920726736400002
ACH-000183,-0.0681458806738
ACH-000188,-0.318776382027
ACH-000189,0.1894194123
ACH-000190,-0.37063998385200003
ACH-000198,-0.37938698142899996
ACH-000204,-0.352033726365
ACH-000206,-0.113452205828
ACH-000207,-0.20280035445500003
ACH-000211,-0.130689415406
ACH-000215,-0.258803911024
ACH-000221,-0.028263223230300002
ACH-000222,-0.102319099142
ACH-000223,-0.138246905452
ACH-000226,-0.273745602568
ACH-000227,-0.21640797289
ACH-000228,-0.351394502888
ACH-000231,-0.0915999642392
ACH-000232,-0.20362859873
ACH-000233,-0.0770808773227
ACH-000234,-0.14165474267
ACH-000235,-0.225515421037
ACH-000237,-0.0293656131063
ACH-000238,-0.248495718768
ACH-000243,-0.284267447096
ACH-000244,-0.560162624721
ACH-000246,-0.13151766764599998
ACH-000248,-0.17650209677499998
ACH-000250,-0.19309486046399998
ACH-000251,-0.024589756672
ACH-000253,-0.224390376278
ACH-000255,-0.215550905714
ACH-000256,-0.19711007176399997
ACH-000257,-0.266919572635
ACH-000258,-0.132133462623
ACH-000259,-0.27221866336899997
ACH-000260,-0.19256656734900002
ACH-000261,-0.252782187095
ACH-000262,-0.100441438574
ACH-000263,0.106313533653
ACH-000264,-0.298184038611
ACH-000265,-0.164534724544
ACH-000266,-0.227911136614
ACH-000272,-0.219367084765
ACH-000273,-0.180603122658
ACH-000274,-0.450026339441
ACH-000277,-0.18134723823399998
ACH-000278,-0.234236836035
ACH-000279,-0.20911128811700003
ACH-000280,-0.15525538296
ACH-000281,-0.007393691644939999
ACH-000288,-0.179775844437
ACH-000291,-0.172501393962
ACH-000293,-0.247060451655
ACH-000294,-0.133889140656
ACH-000295,0.0714443890727
ACH-000296,-0.144448834102
ACH-000302,-0.31318307487799996
ACH-000304,-0.391852160662
ACH-000307,-0.103447621339
ACH-000308,-0.295220449565
ACH-000310,-0.231801364658
ACH-000311,-0.22624944750999998
ACH-000312,-0.21221789946400002
ACH-000315,-0.268782905238
ACH-000316,-0.19468099567400002
ACH-000317,-0.334521131104
ACH-000318,-0.0114646516528
ACH-000319,-0.21566565091999995
ACH-000320,-0.254313817762
ACH-000322,-0.156918383934
ACH-000323,-0.21901117923
ACH-000324,-0.150176607642
ACH-000329,-0.409286216897
ACH-000330,-0.20333470021800001
ACH-000331,-0.254226355199
ACH-000332,-0.191823781037
ACH-000334,-0.227993744659
ACH-000335,-0.42882689575800004
ACH-000336,-0.174639791927
ACH-000337,-0.19498492685600002
ACH-000339,-0.349863912474
ACH-000341,-0.30479565109400003
ACH-000348,-0.474122915277
ACH-000350,-0.27214360007
ACH-000352,-0.135201889411
ACH-000356,-0.273381043693
ACH-000361,-0.117637076691
ACH-000362,-0.338084703713
ACH-000363,-0.265420221942
ACH-000364,-0.20897642680599998
ACH-000365,-0.236511320311
ACH-000366,-0.0602784171674
ACH-000368,-0.332449104253
ACH-000374,-0.299045328115
ACH-000375,-0.158648326014
ACH-000376,-0.115238410815
ACH-000381,-0.10981152732
ACH-000383,-0.130536140995
ACH-000387,-0.328815496642
ACH-000389,-0.135444233354
ACH-000390,-0.212238020323
ACH-000393,-0.267108839176
ACH-000395,-0.042767411277
ACH-000397,-0.385490833728
ACH-000401,-0.30277713731
ACH-000402,-0.091248342181
ACH-000403,-0.25101248936500004
ACH-000404,-0.09076102768510001
ACH-000406,-0.21103035604400003
ACH-000407,-0.257417168235
ACH-000408,0.024373557400000002
ACH-000410,-0.24366614462299999
ACH-000411,-0.145906891998
ACH-000414,-0.321665701637
ACH-000415,-0.314171974838
ACH-000416,-0.411342060825
ACH-000420,-0.181226088522
ACH-000421,-0.1648722544
ACH-000424,-0.10304638321799998
ACH-000425,-0.369275303197
ACH-000426,-0.308366244659
ACH-000427,-0.315501244111
ACH-000433,-0.0265830606721
ACH-000436,-0.168920340735
ACH-000444,-0.121617795978
ACH-000445,-0.134705250007
ACH-000448,-0.144711038765
ACH-000450,-0.340754739962
ACH-000452,-0.0677569897392
ACH-000454,-0.306802022021
ACH-000458,-0.23240824704399998
ACH-000459,0.00895591003989
ACH-000460,-0.149491092321
ACH-000461,-0.198603570165
ACH-000463,-0.391990419607
ACH-000464,0.07891586894949999
ACH-000466,-0.296443474805
ACH-000467,-0.09271527593569999
ACH-000468,-0.06639048450349999
ACH-000469,0.0376329741593
ACH-000470,-0.317349219982
ACH-000471,-0.0494884819907
ACH-000472,-0.13929097474500002
ACH-000473,-0.0559335731876
ACH-000475,-0.19205112795200002
ACH-000476,-0.221395931148
ACH-000477,-0.377731718333
ACH-000480,-0.301148447843
ACH-000481,-0.245757788448
ACH-000483,-0.170478948574
ACH-000484,-0.12284439545999998
ACH-000485,-0.26827315024
ACH-000486,-0.197946077487
ACH-000487,-0.308329686413
ACH-000488,-0.36050168210100003
ACH-000490,-0.101540852783
ACH-000491,-0.18833038308400002
ACH-000495,-0.077419447289
ACH-000496,-0.110181597113
ACH-000499,-0.273382826925
ACH-000500,-0.651152576272
ACH-000502,-0.111363093621
ACH-000503,-0.21073247534000003
ACH-000505,-0.284209768624
ACH-000507,-0.377826374541
ACH-000510,-0.194380802355
ACH-000511,-0.189870983932
ACH-000512,-0.0369609685487
ACH-000516,-0.262309571301
ACH-000517,-0.163863825473
ACH-000518,-0.09009470585179999
ACH-000520,-0.367002180085
ACH-000521,-0.266559014999
ACH-000522,-0.22849278542399998
ACH-000524,-0.21414034958500003
ACH-000527,-0.18436027608199998
ACH-000528,-0.170080722141
ACH-000537,-0.404292992236
ACH-000541,-0.169336330843
ACH-000542,-0.23604297430100002
ACH-000544,-0.18270345642799998
ACH-000545,-0.31285943685600004
ACH-000547,-0.138494356471
ACH-000548,-0.219940309176
ACH-000549,-0.237654643803
ACH-000550,-0.267922258441
ACH-000552,-0.413010713061
ACH-000556,-0.20031058795099999
ACH-000557,-0.0325946749101
ACH-000570,-0.022816899520900002
ACH-000571,-0.0895059812327
ACH-000573,-0.376677983518
ACH-000576,-0.108790206812
ACH-000580,0.0738486894616
ACH-000584,-0.155489212989
ACH-000585,-0.317211228703
ACH-000588,-0.172171801739
ACH-000589,-0.340247185157
ACH-000591,-0.07824410540519999
ACH-000593,-0.04729841947980001
ACH-000600,-0.101142677746
ACH-000601,-0.18693646922200002
ACH-000604,0.288648989076
