,GNAT2 (2780)
ACH-000817,-0.255011561256
ACH-000819,-0.11770122149399999
ACH-000820,-0.0808122876244
ACH-000821,-0.39916304192
ACH-000822,0.051581373712800006
ACH-000823,-0.125018225921
ACH-000824,-0.0700114502749
ACH-000827,-0.08215154302239999
ACH-000829,-0.0603230309241
ACH-000831,-0.321607544597
ACH-000832,-0.363987462827
ACH-000833,-0.016037696852599998
ACH-000834,-0.11923188206499999
ACH-000835,-0.25621792368900004
ACH-000836,-0.181273114623
ACH-000837,-0.178818701259
ACH-000838,0.0269107846811
ACH-000839,-0.562759720622
ACH-000840,-0.05347247559980001
ACH-000841,-0.187269466455
ACH-000843,-0.112438791286
ACH-000846,-0.24389683274500001
ACH-000847,-0.371244919811
ACH-000848,-0.109785311963
ACH-000849,-0.10477996962899999
ACH-000851,-0.20894584404
ACH-000855,-0.232774525544
ACH-000856,-0.22369513506799998
ACH-000858,-0.27837004318799996
ACH-000859,-0.39984881523000004
ACH-000861,-0.22150860006200002
ACH-000862,-0.0927833021216
ACH-000865,-0.0620990339249
ACH-000866,-0.030420644506900005
ACH-000867,-0.176794568593
ACH-000869,-0.316414003085
ACH-000872,-0.216000116057
ACH-000873,-0.279814853243
ACH-000876,-0.028654212572499997
ACH-000878,-0.116485072728
ACH-000880,-0.09084867443160001
ACH-000881,-0.18664817442899997
ACH-000882,-0.07020688143560001
ACH-000884,0.0602272770423
ACH-000885,-0.191547311882
ACH-000887,-0.287032532332
ACH-000888,-0.128216822045
ACH-000889,-0.259715022843
ACH-000890,-0.337461721557
ACH-000896,-0.281128986088
ACH-000898,-0.18591310367699998
ACH-000900,-0.012394429156799999
ACH-000901,-0.111398806886
ACH-000905,-0.307818587472
ACH-000906,-0.18952730559999997
ACH-000907,-0.188638676321
ACH-000910,-0.045656682291400005
ACH-000911,-0.120994591441
ACH-000912,-0.149032734523
ACH-000913,-0.026612119149500003
ACH-000915,-0.37302785574600006
ACH-000916,-0.10843617541400001
ACH-000917,-0.194620252582
ACH-000921,-0.44125011853
ACH-000924,-0.103343486864
ACH-000926,-0.18365458785900002
ACH-000928,-0.15163960244000002
ACH-000929,-0.134453025071
ACH-000932,-0.19093395615400002
ACH-000935,-0.300425835456
ACH-000936,-0.418382207015
ACH-000937,-0.266643184126
ACH-000938,-0.004944620624680001
ACH-000939,-0.17168709000500001
ACH-000941,0.026399881253999998
ACH-000943,-0.187284571383
ACH-000946,-0.149896504311
ACH-000947,-0.0967816046768
ACH-000948,-0.158953590166
ACH-000950,-0.121988606524
ACH-000953,-0.31943141829300004
ACH-000957,-0.229192818711
ACH-000958,-0.121886017545
ACH-000960,-0.192677342021
ACH-000963,-0.0510663943719
ACH-000968,-0.122528114828
ACH-000969,-0.0276508688723
ACH-000973,-0.26337188706
ACH-000974,-0.190435524745
ACH-000975,-0.243699731922
ACH-000976,-0.418992740972
ACH-000978,-0.0018015525353
ACH-000980,-0.226506462266
ACH-000984,-0.173013078692
ACH-000986,-0.29601407206700003
ACH-000988,-0.0466751963062
ACH-000993,-0.115662115622
ACH-000994,-0.195452233703
ACH-000996,-0.178672239802
ACH-001001,-0.297074103578
ACH-001020,0.040620424675199995
ACH-001028,-0.11268959951999999
ACH-001031,-0.0914870098186
ACH-001038,-0.0552298786151
ACH-001048,-0.0625201778785
ACH-001050,-0.300908568303
ACH-001053,0.0115559063157
ACH-001054,-0.14637141791400002
ACH-001061,-0.0868195426991
ACH-001067,-0.299605293017
ACH-001075,-0.176912304628
ACH-001096,-0.183046567766
ACH-001128,-0.22159232205600002
ACH-001134,0.017845169233599998
ACH-001151,-0.09449658699380001
ACH-001163,-0.208226545408
ACH-001164,-0.0173022731744
ACH-001173,-0.189096417975
ACH-001183,-0.24473636237399998
ACH-001184,-0.0786231734177
ACH-001190,-0.417759272012
ACH-001192,-0.278387011178
ACH-001193,-0.25177173945500003
ACH-001196,-0.0806576703326
ACH-001197,-0.15843792356
ACH-001205,-0.195569741692
ACH-001211,-0.0245188006032
ACH-001212,-0.0570198243026
ACH-001228,-0.07049807909960001
ACH-001232,-0.36752053151999997
ACH-001239,-0.389104092176
ACH-001274,-0.11073029896
ACH-001275,-0.26901760541299996
ACH-001277,-0.052261697334400004
ACH-001278,0.00101837049235
ACH-001280,-0.20672578230900002
ACH-001283,-0.19420144126
ACH-001289,-0.117865932391
ACH-001295,-0.166128733522
ACH-001300,-0.301036538957
ACH-001301,-0.493229738903
ACH-001302,-0.21139220252799998
ACH-001303,0.013908053766700002
ACH-001306,-0.22177761875500002
ACH-001318,-0.0856926425815
ACH-001322,-0.22948280366
ACH-001328,-0.34585105480800005
ACH-001332,-0.548938036254
ACH-001333,-0.268289913865
ACH-001336,-0.302871249485
ACH-001340,-0.161217364635
ACH-001346,-0.252991429109
ACH-001353,-0.23269164232200001
ACH-001354,-0.13071931037999998
ACH-001367,-0.48616485311700003
ACH-001368,-0.204594976641
ACH-001374,-0.259923277524
ACH-001375,-0.0346095656476
ACH-001377,-0.11312433583499999
ACH-001380,-0.163086909617
ACH-001391,0.0110645182482
ACH-001407,-0.357759593585
ACH-001408,-0.186583159353
ACH-001413,-0.216173334376
ACH-001430,-0.154681650757
ACH-001431,-0.14580836580999998
ACH-001450,-0.142566119478
ACH-001496,-0.238396307514
ACH-001500,-0.21442918207800002
ACH-001521,-0.136303696258
ACH-001523,-0.15808068181
ACH-001532,-0.128805686458
ACH-001536,-0.10948430316800001
ACH-001550,-0.08778796490520001
ACH-001552,-0.36411657547
ACH-001554,-0.197684364015
ACH-001645,-0.0397763007868
ACH-001654,-0.113982134909
ACH-001715,-0.22788869317
ACH-001735,-0.252046301813
ACH-001736,-0.20240071339200003
ACH-001737,0.22154800912500003
ACH-001740,-0.270754817454
ACH-001745,-0.147542913318
ACH-001750,-0.122080323364
ACH-001765,-0.118286033703
ACH-001956,-0.162901547358
ACH-001957,-0.128105831606
