,SLC35E1 (79939)
ACH-000004,-0.015363953301799998
ACH-000007,-0.17118112760499998
ACH-000009,-0.111249219876
ACH-000011,0.030871380330500003
ACH-000012,-0.0745669181021
ACH-000013,-0.0870653230813
ACH-000014,0.077931545953
ACH-000015,-0.22089418558899998
ACH-000017,-0.11415140364600002
ACH-000018,-0.330243492158
ACH-000019,-0.409336294906
ACH-000021,-0.248107502958
ACH-000022,-0.209265131153
ACH-000025,-0.360979366013
ACH-000028,-0.165852990892
ACH-000030,-0.159652656577
ACH-000035,-0.374370080793
ACH-000036,-0.22591616108000004
ACH-000037,0.0687727776976
ACH-000039,-0.258939127005
ACH-000040,-0.142270281545
ACH-000041,-0.0512647130126
ACH-000042,-0.0348117454921
ACH-000045,0.008364052200729999
ACH-000047,-0.0920654698204
ACH-000052,-0.100358163849
ACH-000053,0.0231883813942
ACH-000054,-0.08076233766219999
ACH-000055,0.032335958128999996
ACH-000060,-0.163519599784
ACH-000067,-0.20197430468699998
ACH-000070,-0.104367938589
ACH-000075,0.0828588204835
ACH-000078,0.188056720308
ACH-000082,0.0266095480944
ACH-000085,0.113812285715
ACH-000086,-0.23934886410300002
ACH-000087,-0.189961033536
ACH-000092,-0.0817209643623
ACH-000095,-0.178762956728
ACH-000097,0.0388837234204
ACH-000098,-0.125255547598
ACH-000099,-0.055726487810199996
ACH-000108,-0.027012822087500003
ACH-000113,-0.21496578787300002
ACH-000115,-0.135693354832
ACH-000116,-0.12609307668400002
ACH-000118,-0.21819534824200001
ACH-000120,-0.023342267472799997
ACH-000123,-0.259049066664
ACH-000127,-0.513956519982
ACH-000128,-0.025613353174
ACH-000132,-0.050301801651099994
ACH-000133,0.041309454899
ACH-000137,-0.174714131736
ACH-000138,-0.0238638745899
ACH-000142,-0.225162090658
ACH-000143,-0.08765738043560001
ACH-000146,-0.0220299766518
ACH-000148,-0.059006407669699994
ACH-000150,-0.0565145920081
ACH-000152,-0.014340166306000001
ACH-000153,0.205060372815
ACH-000159,-0.290494241338
ACH-000160,-0.0343833849519
ACH-000163,-0.19210298395300002
ACH-000167,-0.21334324465500001
ACH-000168,-0.0506929424243
ACH-000169,0.0364608661548
ACH-000178,-0.13510791687999998
