,TPT1 (7178)
ACH-000255,-1.06519341251
ACH-000256,-0.817851015597
ACH-000257,-0.786270900087
ACH-000258,-0.651151908503
ACH-000259,-0.831869814544
ACH-000260,-1.00376980406
ACH-000261,-0.8890575049639999
ACH-000262,-1.27601551843
ACH-000263,-1.13289093232
ACH-000264,-0.884843933416
ACH-000265,-0.979624777403
ACH-000266,-0.702152597279
ACH-000272,-0.940448791676
ACH-000273,-1.05502292844
ACH-000274,-0.636136494467
ACH-000277,-0.812684771079
ACH-000278,-1.00739942047
ACH-000279,-0.738255789398
ACH-000280,-0.8639960350220001
ACH-000281,-0.823826869884
ACH-000288,-0.9793667547120001
ACH-000291,-0.996176293416
ACH-000293,-1.4025567513
ACH-000294,-0.916188499443
ACH-000295,-0.702099951743
ACH-000296,-0.660767069644
ACH-000302,-0.885872440252
ACH-000304,-1.04852326864
ACH-000307,-1.1920181269
ACH-000308,-0.81131736854
ACH-000310,-0.981297883348
ACH-000311,-0.74280280793
ACH-000312,-0.807344319453
ACH-000315,-0.678297388434
ACH-000316,-1.1518759141700001
ACH-000317,-1.26969148105
ACH-000318,-0.8540063109620001
ACH-000319,-0.992822887789
ACH-000320,-0.779122261754
ACH-000322,-0.997759553315
ACH-000323,-0.6905373352709999
ACH-000324,-1.09927074425
ACH-000329,-0.801975875794
ACH-000330,-0.61500590547
ACH-000331,-1.03506944296
ACH-000332,-0.8715730339700002
ACH-000334,-0.300851794753
ACH-000335,-1.2279317372
ACH-000336,-1.11199531087
ACH-000337,-0.804070437732
ACH-000339,-0.778914327973
ACH-000341,-1.13979748945
ACH-000348,-0.914216366287
ACH-000350,-0.884809927524
ACH-000352,-0.976189892224
ACH-000356,-0.6899586994570001
ACH-000361,-0.628147248711
ACH-000362,-0.9125369720350001
ACH-000363,-1.24826031661
ACH-000364,-0.826465931753
ACH-000365,-0.575509470811
ACH-000366,-0.949992791761
ACH-000368,-0.956206951556
ACH-000374,-0.937942283405
ACH-000375,-0.8779471066410001
ACH-000376,-0.9700555573799999
ACH-000381,-1.04201502557
ACH-000383,-0.9633777154950001
ACH-000387,-0.9124985307960001
ACH-000389,-1.04266138754
ACH-000390,-0.818823554339
ACH-000393,-0.680672238352
ACH-000395,-0.63355824707
ACH-000397,-0.738772208435
ACH-000401,-1.0029291794700002
ACH-000402,-0.6281070267369999
ACH-000403,-0.909655025293
ACH-000404,-1.12371888066
ACH-000406,-0.6254057423480001
ACH-000407,-0.811410021419
ACH-000408,-1.0809482574
ACH-000410,-0.9129104661030001
ACH-000411,-0.965002084113
ACH-000414,-0.8295794878389999
ACH-000415,-0.8087356369059999
ACH-000416,-0.766830238034
ACH-000420,-1.13197307925
ACH-000421,-1.0934916417899998
ACH-000424,-1.0031018199700001
ACH-000425,-0.6528212269470001
ACH-000426,-1.31248797719
ACH-000427,-0.919210518655
ACH-000433,-0.905059883479
ACH-000436,-1.1598936920799998
ACH-000444,-0.922923276063
ACH-000445,-0.752017137269
ACH-000448,-1.0172272957
ACH-000450,-0.8671782638079999
ACH-000452,-1.01495751862
ACH-000454,-0.883706861159
ACH-000458,-1.1865979176500001
ACH-000459,-0.817567443864
ACH-000460,-0.788817056647
ACH-000461,-0.969952668461
ACH-000463,-0.990419655309
ACH-000464,-0.819980457
ACH-000466,-0.7779764963629999
ACH-000467,-0.966543870616
ACH-000468,-0.910076609944
ACH-000469,-0.57136291742
ACH-000470,-0.840583123223
ACH-000471,-0.776736221629
ACH-000472,-0.9037772828820001
ACH-000473,-1.04823123183
ACH-000475,-1.07094071232
ACH-000476,-0.760901045672
ACH-000477,-1.14995722084
ACH-000480,-1.11431619457
ACH-000481,-0.956563302623
ACH-000483,-0.781066658016
ACH-000484,-1.14902716234
ACH-000485,-0.9115719237369999
ACH-000486,-0.904908301968
ACH-000487,-1.10879729482
ACH-000488,-0.831370473234
ACH-000490,-0.5709750587820001
ACH-000491,-1.11222654733
ACH-000495,-0.839382524243
ACH-000496,-1.32501489317
ACH-000499,-0.805745713962
ACH-000500,-1.2255646496100001
ACH-000502,-0.91924934362
ACH-000503,-1.2175460610200002
ACH-000505,-0.955404600661
ACH-000507,-0.814204216147
ACH-000510,-1.10919072346
ACH-000511,-1.03935273031
ACH-000512,-0.69284811688
ACH-000516,-0.8375065398980001
ACH-000517,-1.0139806386299999
ACH-000518,-0.7093536421600001
ACH-000520,-0.862198020423
ACH-000521,-0.7000383811319999
ACH-000522,-0.790089508829
ACH-000524,-0.8989308220569999
ACH-000527,-0.902050103093
ACH-000528,-0.669760163408
ACH-000537,-0.7020738205
ACH-000541,-0.82635133169
ACH-000542,-0.8605793379440001
ACH-000544,-1.00810243961
ACH-000545,-0.8602345062819999
ACH-000547,-0.9190957910269999
ACH-000548,-0.8038824172229999
ACH-000549,-1.08140273199
ACH-000550,-0.851798089696
ACH-000552,-0.911173503978
ACH-000556,-1.03397705713
ACH-000557,-1.28116750209
ACH-000570,-1.2033227598899998
ACH-000571,-0.731829334066
ACH-000573,-1.10121189874
ACH-000576,-1.18098475945
ACH-000580,-1.16333263471
ACH-000584,-0.732209656664
ACH-000585,-0.7170538573199999
ACH-000588,-0.718205634727
ACH-000589,-1.00332639852
ACH-000591,-1.17743793602
ACH-000593,-0.912223177387
ACH-000600,-1.23098492
ACH-000601,-0.703584248065
ACH-000604,-0.81217357568
ACH-000605,-0.996187529442
ACH-000606,-0.748590856243
ACH-000608,-1.0259316952200002
ACH-000614,-0.319399807649
ACH-000616,-1.21083673113
ACH-000618,-0.859629492365
ACH-000619,-0.8447915047300001
ACH-000620,-0.800584837
ACH-000621,-1.18320393079
ACH-000622,-1.25522302467
ACH-000623,-1.10439116355
ACH-000624,-1.06274602802
ACH-000627,-0.919264669355
ACH-000630,-0.913291520521
ACH-000632,-0.9832443605490001
ACH-000633,-0.628338626277
ACH-000637,-1.01227607255
ACH-000638,-0.841078658715
ACH-000646,-1.1106089614399999
ACH-000647,-0.941801897949
ACH-000648,-0.881470914914
ACH-000649,-0.954777292554
ACH-000651,-1.0868185382200002
ACH-000652,-1.01736839214
ACH-000653,-0.858482606109
ACH-000657,-0.9026524491879999
ACH-000658,-1.08906581698
ACH-000661,-1.05659209499
ACH-000662,-0.952579336877
ACH-000663,-0.555310586523
ACH-000665,-1.00757457171
ACH-000671,-1.04459056752
ACH-000673,-0.770256634664
ACH-000676,-1.0161021933
ACH-000677,-0.927164841899
ACH-000681,-0.783901597008
ACH-000682,-0.825005540662
ACH-000683,-0.8755053152410001
ACH-000684,-1.01082940911
ACH-000688,-0.7464053155500001
ACH-000693,-0.9330222418430001
ACH-000694,-0.935638951344
ACH-000695,-0.965321228566
ACH-000696,-0.9523512509280001
ACH-000697,-0.8923927371539999
ACH-000699,-0.7680481077339999
ACH-000701,-0.569231556984
ACH-000706,-0.9137986250110001
ACH-000711,-0.930052064852
ACH-000713,-0.7805390766329999
ACH-000714,-0.981486905317
ACH-000718,-1.1157984950700002
ACH-000720,-0.7639946605689999
ACH-000721,-0.8579018904569999
ACH-000724,-0.79841062968
ACH-000725,-1.12324395245
ACH-000732,-0.791560889241
ACH-000734,-0.7236828472939999
ACH-000735,-1.04468288712
ACH-000736,-0.8777875951340001
ACH-000738,-0.98522801545
ACH-000746,-0.59440454139
ACH-000747,-0.7024431173029999
ACH-000748,-1.0813788201999999
ACH-000753,-0.9899422356
ACH-000756,-0.9591421656999999
ACH-000757,-0.856401670326
ACH-000758,-0.8118228604979999
ACH-000760,-0.831213834141
ACH-000763,-1.41566651363
ACH-000764,-0.906710620898
ACH-000765,-1.0657611067100001
ACH-000766,-0.7295051319020001
ACH-000767,-0.9780881051450001
ACH-000768,-1.03717011331
ACH-000769,-0.9012998663330001
ACH-000770,-0.660273072224
ACH-000771,-0.679089991287
ACH-000773,-0.5658561811680001
ACH-000776,-1.1644723155299999
ACH-000777,-0.857776255659
ACH-000778,-0.5712491979290001
ACH-000781,-1.06704637545
ACH-000782,-0.8922403657960001
ACH-000783,-0.532614977169
ACH-000784,-1.0294637458700002
ACH-000785,-0.9198924916660001
ACH-000787,-1.04073242714
ACH-000788,-0.942248334672
ACH-000791,-1.02379420677
ACH-000792,-1.06007328302
ACH-000794,-0.8591050089740001
ACH-000796,-0.724206964298
ACH-000799,-0.698267550526
ACH-000800,-1.1553332998499999
ACH-000802,-0.9160911474660001
ACH-000804,-0.733625295303
ACH-000805,-0.605997302095
ACH-000809,-0.7857930314229999
ACH-000810,-1.0338722664
ACH-000811,-1.00087330059
ACH-000817,-0.738978270343
ACH-000819,-0.913146644185
ACH-000820,-1.18122629325
ACH-000821,-1.1228233704200001
ACH-000822,-0.58822120696
ACH-000823,-0.995264457323
ACH-000824,-0.8708617718170001
ACH-000827,-0.860025258677
ACH-000829,-0.93212945796
ACH-000831,-1.1425506403
ACH-000832,-0.820610598583
ACH-000833,-1.14332031047
ACH-000834,-0.9251344594099999
ACH-000835,-0.868015074023
ACH-000836,-0.662106451492
ACH-000837,-0.827685203669
ACH-000838,-0.7640534485609999
ACH-000839,-1.00994407631
ACH-000840,-0.7605258230390001
ACH-000841,-0.7045281186910001
ACH-000843,-0.927429857991
ACH-000846,-0.6407006340429999
ACH-000847,-0.7486391016130001
ACH-000848,-0.8902834628630001
ACH-000849,-0.8798829932
ACH-000851,-0.765144798586
ACH-000855,-0.966912800474
ACH-000856,-0.924511554684
ACH-000858,-0.9536536090979999
ACH-000859,-1.2727169707700001
ACH-000861,-1.18168141172
ACH-000862,-1.1355776043999999
ACH-000865,-1.1975311128200001
ACH-000866,-1.0832016577899999
ACH-000867,-0.8781379222519999
ACH-000869,-0.7369584165240001
ACH-000872,-1.01713585464
ACH-000873,-0.820594160584
ACH-000876,-1.07684906604
ACH-000878,-1.31264190338
ACH-000880,-0.844521019461
ACH-000881,-1.0017395335400001
ACH-000882,-1.07798757289
ACH-000884,-0.953919394722
ACH-000885,-0.867107270249
ACH-000887,-0.78574267761
ACH-000888,-0.883738807832
ACH-000889,-1.07244156692
ACH-000890,-1.19949788003
ACH-000896,-0.9735650938420001
ACH-000898,-0.91848319264
ACH-000900,-0.763029269968
ACH-000901,-1.06856399736
ACH-000905,-0.960000116012
ACH-000906,-0.9917494355550001
ACH-000907,-0.646091474199
ACH-000910,-0.561674725938
ACH-000911,-0.882152249084
ACH-000912,-1.11295427585
ACH-000913,-0.793545185982
ACH-000915,-0.873090339471
ACH-000916,-0.7882695403129999
ACH-000917,-0.714563240373
ACH-000921,-0.780188111159
ACH-000924,-0.7079774606
ACH-000926,-0.810485120905
ACH-000928,-0.595503141709
ACH-000929,-0.980584087697
ACH-000932,-0.7925312460639999
ACH-000935,-0.915326776458
ACH-000936,-0.819547044217
ACH-000937,-1.1398629084899998
ACH-000938,-0.758905205103
ACH-000939,-0.8087090516329999
ACH-000941,-0.788394101602
ACH-000943,-0.899427343935
ACH-000946,-0.9536706962639999
ACH-000947,-0.841492898708
ACH-000948,-0.740025426673
ACH-000950,-0.888542414067
ACH-000953,-1.20965848373
ACH-000957,-0.663579485886
ACH-000958,-1.0224913343700002
ACH-000960,-0.802348301375
ACH-000963,-0.772396781807
ACH-000968,-0.89483911338
ACH-000969,-0.766102645611
ACH-000973,-0.824205465918
ACH-000974,-0.874882515407
ACH-000975,-0.8580221235150001
ACH-000976,-0.8875098003820001
ACH-000978,-0.7361794599349999
ACH-000980,-1.07034725416
ACH-000984,-0.8059961471170001
ACH-000986,-0.8005766122319999
ACH-000988,-0.8103878692890001
ACH-000993,-0.828382390647
ACH-000994,-0.7209292218800001
ACH-000996,-1.07274319845
ACH-001001,-0.865384584531
ACH-001020,-1.19606695761
ACH-001028,-0.903051334274
ACH-001031,-0.585005505302
ACH-001038,-0.697017007578
ACH-001048,-0.946331095279
ACH-001050,-0.8416908384649999
ACH-001053,-0.963189767736
ACH-001054,-0.831804147803
ACH-001061,-0.6545284633640001
ACH-001067,-0.936750336461
ACH-001075,-0.939766621694
ACH-001096,-0.923324910634
ACH-001128,-0.42194886111
ACH-001134,-0.8206015384209999
ACH-001151,-0.9910704946109999
ACH-001163,-1.04080824123
ACH-001164,-1.17766012033
ACH-001173,-0.784406042403
ACH-001183,-0.781129519684
ACH-001184,-1.07096996754
ACH-001190,-0.9125281790180001
ACH-001192,-0.933472318491
ACH-001193,-0.694431673396
ACH-001196,-1.14557167032
ACH-001197,-0.9989403553630001
ACH-001205,-1.00312305004
ACH-001211,-0.7785177026060001
ACH-001212,-1.09526320917
ACH-001228,-0.702694672441
ACH-001232,-0.9180999364519999
ACH-001239,-0.7127635709710001
ACH-001274,-0.968836104215
ACH-001275,-0.956390269933
ACH-001277,-1.02410443073
ACH-001278,-1.11178987586
ACH-001280,-1.0303555662700001
ACH-001283,-1.0977978080500002
ACH-001289,-0.6791099007960001
ACH-001295,-0.956602529547
ACH-001300,-0.860585997944
ACH-001301,-0.8076574270550001
ACH-001302,-0.968708541974
ACH-001303,-0.617024590615
ACH-001306,-0.996506379201
ACH-001318,-1.37827843403
ACH-001322,-1.1019807872799998
ACH-001328,-0.8574884315569999
ACH-001332,-0.766635285432
ACH-001333,-0.962200371962
ACH-001336,-1.11292936007
ACH-001340,-1.11537609159
ACH-001346,-0.992575869156
ACH-001353,-0.578123925382
ACH-001354,-0.9466845520020001
ACH-001367,-0.845935609726
ACH-001368,-0.705962375785
ACH-001374,-1.08584886654
ACH-001375,-0.69247874425
ACH-001377,-0.8518836109360001
ACH-001380,-0.931265207974
ACH-001391,-0.967285206503
ACH-001407,-0.824992564287
ACH-001408,-1.06058029899
ACH-001413,-1.01901681649
ACH-001430,-0.863374995733
ACH-001431,-1.0228673729100002
ACH-001450,-1.0771065277399998
ACH-001496,-0.862747362221
ACH-001500,-0.962582770803
ACH-001521,-0.8551157933490001
ACH-001523,-0.922981681456
ACH-001532,-0.848131679756
ACH-001536,-0.8028779067560001
ACH-001550,-0.885332071047
ACH-001552,-0.98365425466
ACH-001554,-1.03188221336
ACH-001645,-0.6996424463300001
ACH-001654,-1.2457536734
ACH-001715,-1.17037112381
ACH-001735,-1.0257448338200001
ACH-001736,-0.7299639095530001
ACH-001737,-1.16104539406
ACH-001740,-0.8017461920300001
ACH-001745,-0.839127284319
ACH-001750,-0.998569592215
ACH-001765,-0.959499058766
ACH-001956,-0.8689970418649999
ACH-001957,-0.844925186331
