,EFTUD2 (9343)
ACH-000510,-1.32710197396
ACH-000511,-1.08073560892
ACH-000512,-1.34924818245
ACH-000516,-1.4250728853999999
ACH-000517,-1.21806099264
ACH-000518,-1.10712842591
ACH-000520,-1.01020100683
ACH-000521,-1.1910619647299998
ACH-000522,-1.0668011049500001
ACH-000524,-1.42917143217
ACH-000527,-1.1287127726700001
ACH-000528,-1.02270908823
ACH-000537,-0.950222181417
ACH-000541,-1.5488007448299999
ACH-000542,-1.3674537802899998
ACH-000544,-1.21705061457
ACH-000545,-1.20909096995
ACH-000547,-1.17253229436
ACH-000548,-1.00033354755
ACH-000549,-1.03228341943
ACH-000550,-0.9927946058789999
ACH-000552,-1.2357969584100001
ACH-000556,-1.4980585289
ACH-000557,-1.32243306261
ACH-000570,-1.20649089623
ACH-000571,-1.42337903122
ACH-000573,-1.10695763672
ACH-000576,-1.2048861642
ACH-000580,-1.2632320715799998
ACH-000584,-1.329116798
ACH-000585,-1.31953851374
ACH-000588,-1.1379185000799998
ACH-000589,-1.24697431726
ACH-000591,-1.1141256166
ACH-000593,-1.08070565707
ACH-000600,-0.774226319112
ACH-000601,-1.14277595393
ACH-000604,-1.1399538874200001
ACH-000605,-1.36511015012
ACH-000606,-1.03863282909
ACH-000608,-1.59755892241
ACH-000614,-0.923734634287
ACH-000616,-1.39666717067
ACH-000618,-1.18958964185
ACH-000619,-1.08668766273
ACH-000620,-1.2087622337000001
ACH-000621,-1.46044568665
ACH-000622,-0.943145364036
ACH-000623,-1.0320771830700002
ACH-000624,-1.19888535839
ACH-000627,-1.02796376478
ACH-000630,-1.2258675087200002
ACH-000632,-1.01193743273
ACH-000633,-1.7285064930400003
ACH-000637,-1.37496347021
ACH-000638,-1.25639399218
ACH-000646,-1.2846107575799999
ACH-000647,-1.37449298976
ACH-000648,-1.01239314372
ACH-000649,-1.3426708165799999
ACH-000651,-1.30039506581
ACH-000652,-1.2687891039399999
ACH-000653,-1.1836053905
ACH-000657,-1.2545545920799999
ACH-000658,-1.09819823864
ACH-000661,-0.932677134147
ACH-000662,-1.0634075111799999
ACH-000663,-1.0934823976899999
ACH-000665,-1.0085274259600001
ACH-000671,-1.4041210204299999
ACH-000673,-1.5829167283399999
ACH-000676,-1.27177034751
ACH-000677,-1.1111083303799998
ACH-000681,-1.12398702268
ACH-000682,-1.31243058751
ACH-000683,-1.5673788972299998
ACH-000684,-0.8480562104530001
ACH-000688,-1.5654517054
ACH-000693,-1.16637437144
ACH-000694,-1.2163132999500001
ACH-000695,-1.44016526854
ACH-000696,-1.22038469942
ACH-000697,-1.36000895493
ACH-000699,-1.27322055448
ACH-000701,-1.2697325925799998
ACH-000706,-0.9919405017030001
ACH-000711,-1.3216295424200002
ACH-000713,-1.2449805733200001
ACH-000714,-1.2535753110299999
ACH-000718,-1.3020276100700001
ACH-000720,-1.3327724548200002
ACH-000721,-1.1880983139499999
ACH-000724,-1.7136165706200002
ACH-000725,-1.53129426932
ACH-000732,-0.9985303877959999
ACH-000734,-1.3628598893500001
ACH-000735,-1.22207484823
ACH-000736,-1.2849737691
ACH-000738,-1.30173382017
ACH-000746,-1.35742466381
ACH-000747,-0.6975232566089999
ACH-000748,-1.03474158881
ACH-000753,-1.32275722951
ACH-000756,-0.9435223475900001
ACH-000757,-1.3842360518999999
ACH-000758,-1.1558499327399998
ACH-000760,-1.31225187068
ACH-000763,-1.09511845517
ACH-000764,-1.14699104671
ACH-000765,-0.986289948202
ACH-000766,-1.25308805024
ACH-000767,-1.3580606556400001
ACH-000768,-1.16880601561
ACH-000769,-1.22080349826
ACH-000770,-1.31869753407
ACH-000771,-1.17507991786
ACH-000773,-1.29489134657
ACH-000776,-1.27806076338
ACH-000777,-1.13043221698
ACH-000778,-1.17733020749
ACH-000781,-1.14517682974
ACH-000782,-1.28860447401
ACH-000783,-1.2987404790100001
ACH-000784,-1.04793196139
ACH-000785,-1.2995524106
ACH-000787,-0.946258586606
ACH-000788,-0.9825011873489999
ACH-000791,-1.2323513556399999
ACH-000792,-0.978325746964
ACH-000794,-1.32926410938
ACH-000796,-1.2654648787799998
ACH-000799,-0.973592138516
ACH-000800,-1.18989531798
ACH-000802,-0.968849063197
ACH-000804,-1.49328461395
ACH-000805,-1.3465342616799998
ACH-000809,-1.5109237539200002
ACH-000810,-1.03253003518
ACH-000811,-1.30745994605
ACH-000817,-1.0217611815899998
ACH-000819,-1.2281914973899999
ACH-000820,-0.954743752993
ACH-000821,-1.56933531125
ACH-000822,-1.3449594901700002
ACH-000823,-1.4364034603
ACH-000824,-1.18741392412
ACH-000827,-1.1437660525700002
ACH-000829,-1.4744428620299999
ACH-000831,-1.22640847192
ACH-000832,-1.0652943588700001
ACH-000833,-1.32752178507
ACH-000834,-1.19217905761
ACH-000835,-1.01102375741
ACH-000836,-1.3652580140200001
ACH-000837,-1.27325979755
ACH-000838,-1.03262152514
ACH-000839,-1.16603896733
ACH-000840,-1.19103571611
ACH-000841,-1.26120542114
ACH-000843,-1.37735509336
ACH-000846,-1.31830197072
ACH-000847,-1.19302502681
ACH-000848,-1.2490248733299998
ACH-000849,-1.45924804235
ACH-000851,-1.17800719359
ACH-000855,-0.8770832736799998
ACH-000856,-1.26500932516
ACH-000858,-1.18986655437
ACH-000859,-1.24724555303
ACH-000861,-1.03116075073
ACH-000862,-1.3798754048
ACH-000865,-1.25807094983
ACH-000866,-1.3790140851
ACH-000867,-1.15048568256
ACH-000869,-1.3857689115600003
ACH-000872,-1.07810722799
ACH-000873,-1.26252450179
ACH-000876,-1.38147606886
ACH-000878,-0.921823121047
ACH-000880,-1.3789521669
ACH-000881,-1.01308069922
ACH-000882,-1.16744185925
ACH-000884,-1.04400951755
ACH-000885,-1.1742558938
ACH-000887,-1.38770138973
ACH-000888,-1.21224448552
ACH-000889,-1.3630468211500002
ACH-000890,-0.884969109605
ACH-000896,-0.9938283235590001
ACH-000898,-1.18424919161
ACH-000900,-1.31685255772
ACH-000901,-0.992799575457
ACH-000905,-1.09536433261
ACH-000906,-1.34855159283
ACH-000907,-1.17754735012
ACH-000910,-1.52596563361
ACH-000911,-1.31632613454
ACH-000912,-1.1339707138700001
ACH-000913,-1.6030102882799997
ACH-000915,-1.2758071102
ACH-000916,-1.20296206081
ACH-000917,-1.20598443297
ACH-000921,-0.936934815642
ACH-000924,-1.14345968348
ACH-000926,-1.66803016194
ACH-000928,-1.4196082561399999
ACH-000929,-1.20492649655
ACH-000932,-1.41406931342
ACH-000935,-1.1441475940999999
ACH-000936,-1.0
ACH-000937,-1.36321548536
ACH-000938,-1.25799077843
ACH-000939,-1.04742585821
ACH-000941,-1.5912919945100001
ACH-000943,-1.1179430487200002
ACH-000946,-1.26365254336
ACH-000947,-1.17836133459
ACH-000948,-1.1576238918200001
ACH-000950,-1.29452791871
ACH-000953,-1.7823070792700002
ACH-000957,-1.10098428156
ACH-000958,-1.15121138389
ACH-000960,-1.5837640223700002
ACH-000963,-1.3310651823000001
ACH-000968,-0.8264885443369999
ACH-000969,-1.25060290584
ACH-000973,-1.36034219405
ACH-000974,-1.33040650972
ACH-000975,-1.43200293407
ACH-000976,-1.18430018185
ACH-000978,-1.20188083452
ACH-000980,-1.51039466222
ACH-000984,-1.0761511699
ACH-000986,-1.2758722752
ACH-000988,-1.34609789184
ACH-000993,-1.14432066469
ACH-000994,-1.6063219098100001
ACH-000996,-0.9361588888019999
ACH-001001,-1.4172071057299997
ACH-001020,-1.61262289646
ACH-001028,-1.27273152057
ACH-001031,-1.2789568129
ACH-001038,-1.1981497434200001
ACH-001048,-1.34667493981
ACH-001050,-0.970949266093
ACH-001053,-1.16287347825
ACH-001054,-1.266837382
ACH-001061,-1.1838885956899998
ACH-001067,-1.18118337052
ACH-001075,-1.1636792489299999
ACH-001096,-1.3450940588999998
ACH-001128,-1.54391946028
ACH-001134,-1.20956607712
ACH-001151,-1.06949617007
ACH-001163,-1.21278375588
ACH-001164,-0.80875039407
ACH-001173,-1.19126999061
ACH-001183,-1.14624801114
ACH-001184,-1.1466677878
ACH-001190,-1.09066410389
ACH-001192,-1.23111936265
ACH-001193,-1.18770529199
ACH-001196,-1.4094203033700001
ACH-001197,-1.07537376809
ACH-001205,-1.19664088122
ACH-001211,-1.18729791162
ACH-001212,-1.21284847967
ACH-001228,-1.2920218573
ACH-001232,-1.08968969685
ACH-001239,-1.4020093670500002
ACH-001274,-1.28893621015
ACH-001275,-1.29680132079
ACH-001277,-1.30748297375
ACH-001278,-1.06457017112
ACH-001280,-1.02714558425
ACH-001283,-1.10575071912
ACH-001289,-1.34221398737
ACH-001295,-1.10519260183
ACH-001300,-1.1104772793000002
ACH-001301,-1.27187477714
ACH-001302,-1.14375157388
ACH-001303,-1.32896998542
ACH-001306,-1.02210014489
ACH-001318,-1.19195658178
ACH-001322,-1.0425807000799998
ACH-001328,-1.25959949199
ACH-001332,-0.9281210203829999
ACH-001333,-1.52150352478
ACH-001336,-1.0131880818999999
ACH-001340,-1.1386363252399998
ACH-001346,-1.2397888382200002
ACH-001353,-1.4178430634399999
ACH-001354,-1.01685773477
ACH-001367,-1.25293338839
ACH-001368,-0.9960682821700001
ACH-001374,-1.3552327745299997
ACH-001375,-1.0395755345200002
ACH-001377,-1.31082397478
ACH-001380,-1.16674125088
ACH-001391,-1.51234772065
ACH-001407,-0.941319941962
ACH-001408,-1.1229875555600002
ACH-001413,-1.14185759172
ACH-001430,-1.27537362501
ACH-001431,-0.505825202906
ACH-001450,-0.9457622108120001
ACH-001496,-1.1478989600299998
ACH-001500,-1.4662307619
ACH-001521,-1.04454296926
ACH-001523,-1.17668291595
ACH-001532,-1.01864057212
ACH-001536,-1.01584320768
ACH-001550,-1.43078001586
ACH-001552,-1.0840283872499998
ACH-001554,-1.30268837709
ACH-001645,-1.05801990144
ACH-001654,-1.2934481342200002
ACH-001715,-1.0868635925799999
ACH-001735,-1.20893202309
ACH-001736,-1.35870619093
ACH-001737,-1.0067392711799998
ACH-001740,-1.24074713715
ACH-001745,-1.3517970068399998
ACH-001750,-1.11883946869
ACH-001765,-1.42861181185
ACH-001956,-1.09982619878
ACH-001957,-1.15007429543
