,NUP35 (129401)
ACH-000004,-0.703698759836
ACH-000007,-0.551863767542
ACH-000009,-0.58772542874
ACH-000011,-0.853087977042
ACH-000012,-0.487154737175
ACH-000013,-0.6928597607870001
ACH-000014,-0.47747965046999996
ACH-000015,-0.333050351187
ACH-000017,-0.488686330233
ACH-000018,-0.661297153881
ACH-000019,-0.783361739195
ACH-000021,-0.4942878086
ACH-000022,-0.254806491171
ACH-000025,-0.847246093998
ACH-000028,-0.782732437605
ACH-000030,-0.746795274816
ACH-000035,-0.770381630196
ACH-000036,-0.787321965012
ACH-000037,-0.843018411058
ACH-000039,-0.760142447817
ACH-000040,-0.810869104209
ACH-000041,-0.318605255467
ACH-000042,-0.736143707905
ACH-000045,-0.652497423206
ACH-000047,-0.866552838896
ACH-000052,-0.720661540592
ACH-000053,-0.319198127242
ACH-000054,-0.328965458615
ACH-000055,-0.671942807766
ACH-000060,-0.693652798912
ACH-000067,-0.555698731013
ACH-000070,-0.48875106576000005
ACH-000075,-0.910692263037
ACH-000078,-0.574064456654
ACH-000082,-0.681878425551
ACH-000085,-0.535432476571
ACH-000086,-0.506147376788
ACH-000087,-0.700649228477
ACH-000092,-0.507513028226
ACH-000095,-0.755402425985
ACH-000097,-0.86289675801
ACH-000098,-0.7605439395129999
ACH-000099,-0.308588960347
ACH-000108,-1.00103681586
ACH-000113,-0.734941456611
ACH-000115,-0.543405018933
ACH-000116,-0.69665385323
ACH-000118,-0.638351828034
ACH-000120,-0.856651965248
ACH-000123,-0.741539267218
ACH-000127,-0.5482032334979999
ACH-000128,-0.593221864243
ACH-000132,-0.27617108750999997
ACH-000133,-0.582754877245
ACH-000137,-0.630225372494
ACH-000138,-0.7118986176980001
ACH-000142,-0.603073805242
ACH-000143,-0.42113844047399995
ACH-000146,-0.451094161281
ACH-000148,-0.5004473359830001
ACH-000150,-0.559648838287
ACH-000152,-1.00444636676
ACH-000153,-0.61877320662
ACH-000159,-0.7340051342880001
ACH-000160,-0.428353108377
ACH-000163,-0.7953683801770001
ACH-000167,-0.469451497022
ACH-000168,-0.909781476374
ACH-000169,-0.327691062988
ACH-000178,-0.670972092892
ACH-000182,-0.699168175263
ACH-000183,-0.551465142981
ACH-000188,-0.617583532653
ACH-000189,-0.509184348562
ACH-000190,-0.931057127016
ACH-000198,-0.95346518434
ACH-000204,-1.16466274663
ACH-000206,-0.5848615743159999
ACH-000207,-0.886651201031
ACH-000211,-0.790826428922
ACH-000215,-0.78167015367
ACH-000221,-0.379113248429
ACH-000222,-0.7393150863160001
ACH-000223,-0.542304304948
ACH-000226,-0.7394423963079999
ACH-000227,-0.815185167155
ACH-000228,-0.6719133813179999
ACH-000231,-0.663453052785
ACH-000232,-0.5357044104450001
ACH-000233,-0.341816980898
ACH-000234,-0.810657814903
ACH-000235,-0.850274257234
ACH-000237,-0.86487189317
ACH-000238,-0.40178779947899995
ACH-000243,-0.711152030952
ACH-000244,0.0050077135128
ACH-000246,-0.609547831986
ACH-000248,-0.586168015755
ACH-000250,-0.578605530298
ACH-000251,-0.476165388418
ACH-000253,-0.579733787178
ACH-000255,-0.824944301341
ACH-000256,-0.40268873578599995
ACH-000257,-0.26460220223700004
ACH-000258,-0.950892224019
ACH-000259,-0.524095281312
ACH-000260,-0.458445886144
ACH-000261,-0.750777077932
ACH-000262,-0.9186928163950001
ACH-000263,-0.619561131145
ACH-000264,-0.6036802574669999
ACH-000265,-0.614882593479
