,OR10Z1 (128368)
ACH-000004,0.263764475725
ACH-000007,0.346290352884
ACH-000009,0.186127768213
ACH-000011,0.42948439927500004
ACH-000012,0.321412412107
ACH-000013,0.34254106616999996
ACH-000014,0.36717957696500003
ACH-000015,0.359843280101
ACH-000017,0.342553416699
ACH-000018,0.374940023679
ACH-000019,0.14910313687
ACH-000021,0.259702085773
ACH-000022,0.283477545093
ACH-000025,0.140733570077
ACH-000028,0.3700245758199999
ACH-000030,0.285309976196
ACH-000035,0.12487705968599999
ACH-000036,0.364269729716
ACH-000037,0.379788697103
ACH-000039,0.203764158632
ACH-000040,0.328622299031
ACH-000041,0.268568520341
ACH-000042,0.36593703095799995
ACH-000045,0.28687673715399997
ACH-000047,0.19133924965100002
ACH-000052,0.20704717904300002
ACH-000053,0.276127205365
ACH-000054,0.27645611487300004
ACH-000055,0.34016627809100003
ACH-000060,0.374297349007
ACH-000067,0.285352895137
ACH-000070,0.273007082036
ACH-000075,0.563411722874
ACH-000078,0.270884597727
ACH-000082,0.269196044212
ACH-000085,0.344494808755
ACH-000086,0.213022254099
ACH-000087,0.446191599615
ACH-000092,0.29305991034
ACH-000095,0.412975976863
ACH-000097,0.269024356364
ACH-000098,0.31250094045800003
ACH-000099,0.22116959084899998
ACH-000108,0.354160789472
ACH-000113,0.26041373388
ACH-000115,0.156540336288
ACH-000116,0.289971272339
ACH-000118,0.260921145536
ACH-000120,0.330390163336
ACH-000123,0.307733505511
ACH-000127,0.25175189326999997
ACH-000128,0.38571372608300003
ACH-000132,0.35596327679300005
ACH-000133,0.264155228986
ACH-000137,0.296679164364
ACH-000138,0.31547128137499997
ACH-000142,0.24514159362500001
ACH-000143,0.268354615475
ACH-000146,0.24092705030499997
ACH-000148,0.199242518763
ACH-000150,0.300980345733
ACH-000152,0.279854399179
ACH-000153,0.23760410043900002
ACH-000159,0.21022714717399998
ACH-000160,0.36703368083800003
ACH-000163,0.30465462911400004
ACH-000167,0.08356570878320001
ACH-000168,0.298225299268
ACH-000169,0.206602825162
ACH-000178,0.31541242305
ACH-000182,0.38930834038
ACH-000183,0.24563757821899998
ACH-000188,0.271665071708
ACH-000189,0.379416802472
ACH-000190,0.32885996290999997
ACH-000198,0.16877390205200002
ACH-000204,0.334931836658
ACH-000206,0.104997899249
ACH-000207,0.426657296418
ACH-000211,0.32155674377099996
ACH-000215,0.265440807694
ACH-000221,0.369540649665
ACH-000222,0.155330938885
ACH-000223,0.19106726302299998
ACH-000226,0.201340437159
ACH-000227,0.32354223033199997
ACH-000228,0.210998154861
ACH-000231,0.228520266957
ACH-000232,0.29113854989599997
ACH-000233,0.364945892528
ACH-000234,0.166486878858
ACH-000235,0.247742607841
ACH-000237,0.348207916998
ACH-000238,0.34589457995800005
