,TMIE (259236)
ACH-000004,-0.07553736604349999
ACH-000007,-0.134140964054
ACH-000009,-0.0441658740094
ACH-000011,-0.006493903188510001
ACH-000012,-0.00683388214671
ACH-000013,0.0838639079141
ACH-000014,0.289830479649
ACH-000015,-0.11824559706900001
ACH-000017,-0.176991261677
ACH-000018,-0.14055746388
ACH-000019,-0.119245013303
ACH-000021,-0.020933049505300002
ACH-000022,-0.0097019018375
ACH-000025,-0.267953279128
ACH-000028,0.048453136601
ACH-000030,-0.037576710670800005
ACH-000035,0.0670099112242
ACH-000036,-0.07442256029120001
ACH-000037,-0.061576764449199996
ACH-000039,0.100264065387
ACH-000040,0.0017365347483800002
ACH-000041,0.133864632753
ACH-000042,0.0176952586243
ACH-000045,0.019666670844599998
ACH-000047,0.012752006630200001
ACH-000052,0.0911406203228
ACH-000053,0.0312679433746
ACH-000054,-0.0573774319856
ACH-000055,0.139587488866
ACH-000060,-0.0447948981144
ACH-000067,-0.10264938308499999
ACH-000070,-0.31616372086399996
ACH-000075,0.0848325240107
ACH-000078,0.0187793375275
ACH-000082,0.0109870533146
ACH-000085,0.180350380466
ACH-000086,-0.0743032242689
ACH-000087,0.26750329794
ACH-000092,0.0120493096548
ACH-000095,0.011211114120200002
ACH-000097,0.08353444698089998
ACH-000098,-0.07612589703110001
ACH-000099,0.08842574013860001
ACH-000108,0.0307626306143
ACH-000113,0.0998227028446
ACH-000115,0.229024121169
ACH-000116,-0.007087561107229999
ACH-000118,-0.020619291714400002
ACH-000120,0.00623826634435
ACH-000123,0.120688007263
ACH-000127,0.0447330460358
ACH-000128,-0.290365494212
ACH-000132,0.043762132499599996
ACH-000133,0.0368679695791
ACH-000137,0.07895119982189999
ACH-000138,-0.041108850537300005
ACH-000142,0.006554094033630001
ACH-000143,-0.204173466926
ACH-000146,-0.0414996883387
ACH-000148,0.0558577749965
ACH-000150,-0.150660015768
ACH-000152,-0.0153247243609
ACH-000153,0.214809949121
ACH-000159,0.0966984091404
ACH-000160,0.018169934885
ACH-000163,0.0977126810256
ACH-000167,-0.10830127264100001
ACH-000168,-0.07335186832
ACH-000169,0.0427867349429
ACH-000178,0.0487996630954
ACH-000182,-0.046446563515099994
ACH-000183,0.142216184603
ACH-000188,-0.00215882487603
ACH-000189,0.0422351826804
ACH-000190,-0.0913968477447
ACH-000198,-0.056633764567800005
ACH-000204,-0.128799092882
ACH-000206,-0.123714125385
ACH-000207,-0.236221732795
ACH-000211,0.0313744754447
ACH-000215,0.0317284668794
ACH-000221,0.0417485256501
ACH-000222,-0.0218807784202
