,ATF7IP (55729)
ACH-000231,0.059772032597300004
ACH-000232,-0.224882704245
ACH-000233,-0.232791777463
ACH-000234,-0.058346183196000004
ACH-000235,-0.00784660564917
ACH-000237,-0.171562298072
ACH-000238,-0.189722755277
ACH-000243,-0.254246327754
ACH-000244,-0.553255498914
ACH-000246,0.245844633843
ACH-000248,-0.356219275892
ACH-000250,0.02636250066
ACH-000251,-0.136968026859
ACH-000253,-0.461933918921
ACH-000255,0.17345769915999998
ACH-000256,0.276618790493
ACH-000257,0.364295705835
ACH-000258,-0.1751191183
ACH-000259,-0.036612531235
ACH-000260,-0.128314235317
ACH-000261,-0.25030759380999995
ACH-000262,0.55444863532
ACH-000263,-0.256997365602
ACH-000264,-0.199783869872
ACH-000265,0.08124636193969999
ACH-000266,-0.196124501516
ACH-000272,-0.059462703991900005
ACH-000273,0.133991864076
ACH-000274,-0.201104016504
ACH-000277,0.08923908117519999
ACH-000278,-0.183432684405
ACH-000279,-0.405290894824
ACH-000280,-0.008345463150180001
ACH-000281,-0.462660221861
ACH-000288,0.006075886987169999
ACH-000291,-0.21099168399999998
ACH-000293,0.0706610745629
ACH-000294,-0.68045199755
ACH-000295,-0.312750920496
ACH-000296,-0.560852386336
ACH-000302,-0.00528029721008
ACH-000304,-0.251882727452
ACH-000307,-0.247043612857
ACH-000308,-0.38243410186899995
ACH-000310,-0.114776875155
ACH-000311,-0.172930937236
ACH-000312,0.256862773937
ACH-000315,0.26312686665
ACH-000316,-0.11676056357
ACH-000317,0.006353407318159999
ACH-000318,-0.420868772856
ACH-000319,0.0164407432876
ACH-000320,0.5241502327040001
ACH-000322,-0.26004176785300004
ACH-000323,-0.205079260071
ACH-000324,-0.112561925472
ACH-000329,0.027510000013099997
ACH-000330,-0.322598731164
ACH-000331,-0.12066915591499999
ACH-000332,-0.212351232742
ACH-000334,-0.261082536068
ACH-000335,-0.174989556006
ACH-000336,-0.201929791192
ACH-000337,0.21117094949
ACH-000339,-0.124485221974
ACH-000341,0.0730972162735
ACH-000348,-0.289719335784
ACH-000350,-0.74243618762
ACH-000352,-0.44520867542099996
ACH-000356,-0.18545506945
ACH-000361,-0.525420026186
ACH-000362,-0.375178299852
ACH-000363,-0.244987628996
ACH-000364,-0.0704317708802
ACH-000365,-0.394468582759
ACH-000366,-0.055983672665800004
ACH-000368,-0.21770953788699998
ACH-000374,-0.344976872563
ACH-000375,0.211291131983
ACH-000376,-0.270135020361
ACH-000381,0.014082310910300001
ACH-000383,0.07456133296180001
ACH-000387,0.118880357264
ACH-000389,-0.242782284863
ACH-000390,-0.14516923334100001
ACH-000393,-0.135546319748
ACH-000395,-0.22293021057700002
ACH-000397,-0.55064962435
ACH-000401,-0.0022760275590700003
ACH-000402,-0.26965667478300004
ACH-000403,-0.103468132278
ACH-000404,-0.170548818185
ACH-000406,-0.637471818682
ACH-000407,-0.185202247549
ACH-000408,-0.113857207638
ACH-000410,0.00826809037021
ACH-000411,-0.17888820242800002
ACH-000414,-0.0594092342919
ACH-000415,-0.05384030545369999
ACH-000416,0.118669579892
ACH-000420,-0.0178825836998
ACH-000421,-0.17076753372
ACH-000424,-0.35802717743100004
ACH-000425,-0.258140437765
ACH-000426,-0.474589653562
ACH-000427,-0.057744066193199994
ACH-000433,0.10221597976800001
ACH-000436,-0.581465281037
ACH-000444,-0.14690387808900002
ACH-000445,-0.0418517893865
ACH-000448,-0.359941470087
ACH-000450,0.0635840931507
ACH-000452,-0.344085418864
ACH-000454,-0.20514024937
ACH-000458,-0.106120397034
ACH-000459,0.375899262051
ACH-000460,-0.116616408873
ACH-000461,0.0801945597703
ACH-000463,0.0340764805517
ACH-000464,-0.854186255659
ACH-000466,-0.318556006825
ACH-000467,-0.32794844733399997
ACH-000468,-0.687752644396
ACH-000469,0.042384629386
ACH-000470,-0.259640833929
ACH-000471,-0.0660101404964
ACH-000472,-0.115337778085
ACH-000473,-0.258694528664
ACH-000475,-0.0156735095554
ACH-000476,0.159777356596
ACH-000477,-0.29753291029
ACH-000480,0.205580591827
ACH-000481,-0.460776298486
ACH-000483,-0.13287483884
ACH-000484,-0.0625154957982
ACH-000485,-0.137013969921
ACH-000486,-0.325062537698
ACH-000487,-0.181154238465
ACH-000488,-0.135900754502
ACH-000490,-0.200405700601
ACH-000491,0.102258155849
ACH-000495,0.41303496998899997
ACH-000496,-0.144475141875
ACH-000499,-0.6508095789230001
ACH-000500,-0.224606701344
ACH-000502,-0.00980358116824
ACH-000503,-0.453387172465
ACH-000505,0.08425392922250001
ACH-000507,-0.384192608028
ACH-000510,-0.00018601056453999997
ACH-000511,-0.00431545053358
ACH-000512,-0.848403925204
ACH-000516,0.132772139167
ACH-000517,-0.1044565541
ACH-000518,-0.131489956641
ACH-000520,0.0165137814085
ACH-000521,-0.0167173731522
ACH-000522,-0.243098918508
ACH-000524,0.053378974098699995
ACH-000527,-0.156323524086
ACH-000528,-0.604856772671
ACH-000537,-0.19698190556200001
ACH-000541,-0.473914994257
ACH-000542,-0.32860256319200004
ACH-000544,-0.36200947990099996
ACH-000545,-0.166067135256
ACH-000547,-0.450372861658
ACH-000548,-0.23950602790999997
ACH-000549,-0.218620297243
ACH-000550,0.09731308755560002
ACH-000552,-0.182190857738
ACH-000556,-0.0361383747519
ACH-000557,-0.841161813265
ACH-000570,-0.32104080873
ACH-000571,-0.05548842477080001
ACH-000573,-0.0581753231219
ACH-000576,-0.451380707769
ACH-000580,-0.65074044761
ACH-000584,0.20511912674600002
ACH-000585,-0.129617484648
ACH-000588,-0.397640744415
ACH-000589,-0.213364512909
ACH-000591,-0.210442286246
ACH-000593,0.0988524096105
ACH-000600,0.576917814469
ACH-000601,-0.0112151150712
ACH-000604,0.200348387739
ACH-000605,-0.43121841928800003
ACH-000606,-0.0597149492577
ACH-000608,-0.21303670291
ACH-000614,-0.21450393017499997
ACH-000616,-0.027845283083
ACH-000618,-0.220068890313
ACH-000619,-0.287293851379
ACH-000620,-0.5693472666139999
ACH-000621,-0.145212427377
ACH-000622,-0.136663749557
ACH-000623,0.00125556262842
ACH-000624,-0.09528437438210001
ACH-000627,-0.284670236983
ACH-000630,0.04852242381230001
ACH-000632,0.0954055449727
ACH-000633,-0.0939966971508
ACH-000637,-0.5941628499239999
ACH-000638,-0.427102923131
ACH-000646,-0.978674678709
ACH-000647,-0.100838223513
ACH-000648,0.060568853458000005
ACH-000649,0.13704328199000002
ACH-000651,-0.296094113099
ACH-000652,-0.21425997215
ACH-000653,-0.302873665383
ACH-000657,-0.0035039368448600006
ACH-000658,-0.298490040143
ACH-000661,-0.10997060365599999
ACH-000662,-0.161352262492
ACH-000663,-0.167505200195
ACH-000665,-0.15053836566099998
ACH-000671,-0.14842020793299998
ACH-000673,-0.200372710344
ACH-000676,-0.22048525576699998
ACH-000677,-0.00125081627949
ACH-000681,-0.133324015878
ACH-000682,-0.190839121884
ACH-000683,-0.258596839064
ACH-000684,-0.31512427633
ACH-000688,-0.371727026853
ACH-000693,-0.0560536655406
ACH-000694,-0.212490035147
ACH-000695,-0.0718979637323
ACH-000696,-0.08218406485339999
ACH-000697,-0.360046918992
ACH-000699,-0.07970464597589999
ACH-000701,-0.07915183732639999
ACH-000706,0.059466874754599996
ACH-000711,-0.0150399392451
ACH-000713,0.23318715612500002
ACH-000714,-0.40020426935099995
ACH-000718,-0.0312286396912
ACH-000720,-0.12572298393200002
ACH-000721,-0.00862547056841
ACH-000724,-0.231789468862
ACH-000725,-0.172668749326
ACH-000732,-0.310977134536
ACH-000734,-0.117541600486
ACH-000735,-0.375216101759
ACH-000736,-0.0412100753895
ACH-000738,-0.222070845225
ACH-000746,-0.353500089381
ACH-000747,0.0169003352147
ACH-000748,-0.123361143266
ACH-000753,-0.00820178686756
ACH-000756,-0.0646970678026
ACH-000757,-0.033354044546900004
ACH-000758,-0.420686799036
ACH-000760,0.0225589153588
ACH-000763,-0.432396165686
ACH-000764,-0.0923607970067
ACH-000765,-0.346570253969
ACH-000766,-0.0321436440815
ACH-000767,-0.185627635218
ACH-000768,-0.103165172339
ACH-000769,-0.430036505397
ACH-000770,-0.441191805631
ACH-000771,-0.58171624099
ACH-000773,0.033455738049599996
ACH-000776,-0.20732841373
ACH-000777,-0.254806867675
ACH-000778,-0.224619456026
ACH-000781,-0.16958250154399998
ACH-000782,-0.261702454067
ACH-000783,-0.1729385775
ACH-000784,-0.344150962829
ACH-000785,0.015437438671799999
ACH-000787,-0.0993970972222
ACH-000788,-0.046885197330300006
ACH-000791,-0.179167834563
ACH-000792,-0.191542223574
ACH-000794,-0.296032496116
ACH-000796,-0.066227698294
ACH-000799,-0.146455856942
ACH-000800,-0.0642561205992
ACH-000802,-0.21360075847399998
ACH-000804,0.0887113998199
ACH-000805,0.0440959145295
ACH-000809,-0.261368122451
ACH-000810,-0.13034518875099999
ACH-000811,0.00023564758825699998
ACH-000817,-0.637768067026
ACH-000819,-0.04253828396869999
ACH-000820,0.0654299673889
ACH-000821,-0.561782962583
ACH-000822,0.08647285857699999
ACH-000823,-0.21266624339499998
ACH-000824,-0.22612758172400002
ACH-000827,-0.060571259298599994
ACH-000829,0.15133386083900002
ACH-000831,-0.0165926403005
ACH-000832,-0.20233196423500002
ACH-000833,-0.232254732764
ACH-000834,-0.339477859726
ACH-000835,-0.180474546781
ACH-000836,0.47174397503999993
ACH-000837,-0.07941877727
ACH-000838,-0.0164150045206
ACH-000839,-0.018270297764700003
ACH-000840,-0.071101857259
ACH-000841,-0.09526355729989999
ACH-000843,-0.39333107533699996
ACH-000846,0.09441929954949999
ACH-000847,-0.227800209003
ACH-000848,-0.268185556685
ACH-000849,-0.159455912161
ACH-000851,-0.0312171430025
ACH-000855,-0.296707537308
ACH-000856,0.208881134923
ACH-000858,-0.10004077880899999
ACH-000859,-0.19745923293499998
ACH-000861,0.0575702837019
ACH-000862,-0.177316138169
ACH-000865,-0.44342828518700006
ACH-000866,-0.103655436436
ACH-000867,-0.12755998483
ACH-000869,-0.289834182369
ACH-000872,-0.0360777060044
ACH-000873,-0.08388308115710001
ACH-000876,-0.518211138177
ACH-000878,-0.157447308568
ACH-000880,0.252654223608
ACH-000881,-0.247417771762
ACH-000882,-0.526168805428
ACH-000884,-0.08229562146439999
ACH-000885,0.236634112348
ACH-000887,0.105545711281
ACH-000888,-0.354381678368
ACH-000889,-0.29389851166299996
ACH-000890,-0.147525837478
ACH-000896,0.00405241980087
ACH-000898,-0.328972096651
ACH-000900,-0.056993088938100005
ACH-000901,0.0698882473694
ACH-000905,-0.16600831375
ACH-000906,-0.38417535520999996
ACH-000907,0.103252340931
ACH-000910,0.028814413999099998
ACH-000911,-0.165867657054
ACH-000912,0.056560411034399995
ACH-000913,0.15851064957
ACH-000915,-0.461550040751
ACH-000916,0.282742330473
ACH-000917,-0.0883798752263
ACH-000921,-0.152837666037
ACH-000924,0.00417481000818
ACH-000926,-0.06973166076560001
ACH-000928,0.22862522134500002
ACH-000929,-0.392503279587
ACH-000932,-0.010500596971700001
ACH-000935,0.160525431559
ACH-000936,-0.103465882226
ACH-000937,0.12477540159000002
ACH-000938,-0.777678268638
ACH-000939,0.299905788314
ACH-000941,-0.7661072474420001
ACH-000943,-0.0655365970406
ACH-000946,-0.239967798772
ACH-000947,-0.179294041634
ACH-000948,-0.398745867452
ACH-000950,-0.21789558038000004
ACH-000953,-0.526991989799
ACH-000957,-0.48546042041799997
ACH-000958,-0.448914131033
ACH-000960,-0.466635854502
ACH-000963,-0.0930812500264
ACH-000968,-0.0222908429099
ACH-000969,-0.203296136856
ACH-000973,-0.0531009258252
ACH-000974,-0.025644516040699998
ACH-000975,-0.00401015840499
ACH-000976,0.010722504938499999
ACH-000978,0.309992078287
ACH-000980,0.48362166833000003
ACH-000984,-0.20790470434
ACH-000986,-0.505034671507
ACH-000988,-0.397065856075
ACH-000993,0.11318169186799999
ACH-000994,-0.319450266029
ACH-000996,-0.39494402187600003
ACH-001001,-0.196297748193
ACH-001020,0.157118505159
ACH-001028,-0.0523669048823
ACH-001031,-0.481552643454
ACH-001038,-0.178509347662
ACH-001048,-0.149193893035
ACH-001050,-0.345109111458
ACH-001053,-0.0351360669088
ACH-001054,-0.114236114775
ACH-001061,-0.074719602051
ACH-001067,-0.37082423328100006
ACH-001075,-0.07931778038750001
ACH-001096,-0.0773952003087
ACH-001128,0.14540095075200002
ACH-001134,0.322065950225
ACH-001151,-0.368935693239
ACH-001163,0.0222365817202
ACH-001164,-0.27460781280200003
ACH-001173,-0.3239608091
ACH-001183,-0.239644235143
ACH-001184,-0.283200551186
ACH-001190,-0.385130778821
ACH-001192,-0.305465531437
ACH-001193,-0.036403100952800006
ACH-001196,-0.13310264124
ACH-001197,-0.0415470781658
ACH-001205,-0.5462181535589999
ACH-001211,0.00306390112557
ACH-001212,0.0393494607724
ACH-001228,-0.240904048864
ACH-001232,-0.038662465467300004
ACH-001239,-0.315656564972
ACH-001274,-0.09514988655310001
ACH-001275,-0.179860314544
ACH-001277,-0.0763626315091
ACH-001278,0.09882335893960001
ACH-001280,0.299229834866
ACH-001283,-0.247316512332
ACH-001289,0.05508216567509999
ACH-001295,-0.0034920615182800004
ACH-001300,-0.091829623152
ACH-001301,0.00696284422229
ACH-001302,-0.0413030583665
ACH-001303,0.681495835862
ACH-001306,-0.216627948292
ACH-001318,-0.0767696942524
ACH-001322,0.024096771543099995
ACH-001328,-0.33954517186
ACH-001332,-0.245367131256
ACH-001333,0.195492376925
ACH-001336,-0.32826599885
ACH-001340,0.22158731412399998
ACH-001346,-0.151748814223
ACH-001353,0.118695583621
ACH-001354,0.21391260320799999
ACH-001367,-0.33146850699700003
ACH-001368,-0.167305297712
ACH-001374,-0.007261713298760001
ACH-001375,-0.298266319771
ACH-001377,-0.0369879918282
ACH-001380,-0.156184435934
ACH-001391,0.00417148151585
ACH-001407,-0.0838863034752
ACH-001408,-0.131550854661
ACH-001413,0.039552163397199996
ACH-001430,-0.153314678111
ACH-001431,0.00973953819757
ACH-001450,-0.29980731689199996
ACH-001496,-0.008391405386670001
ACH-001500,-0.153652490287
ACH-001521,-0.18652609450899998
ACH-001523,0.0414835081569
ACH-001532,0.187139872929
ACH-001536,-0.158752760079
ACH-001550,0.0358431187186
ACH-001552,-0.004921134990319999
ACH-001554,-0.142041747884
ACH-001645,-0.0467241720061
ACH-001654,-0.216193599772
ACH-001715,-0.08570952347079999
ACH-001735,-0.295529718289
ACH-001736,0.077866470937
ACH-001737,0.0127585395235
ACH-001740,-0.0903408157742
ACH-001745,-0.180816922767
ACH-001750,-0.140260896963
ACH-001765,-0.254899200712
ACH-001956,-0.430012868788
ACH-001957,-0.4586288062899999
