,LRRC45 (201255)
ACH-000004,-0.37983709149800005
ACH-000007,0.047997675953
ACH-000009,-0.24841457083299998
ACH-000011,-0.189849799577
ACH-000012,-0.49899927787500004
ACH-000013,-0.236012814099
ACH-000014,0.0279969509914
ACH-000015,-0.452411643601
ACH-000017,-0.431628815104
ACH-000018,-0.400871187557
ACH-000019,-0.370780881183
ACH-000021,-0.23701378788000002
ACH-000022,-0.126674947762
ACH-000025,-0.115467805769
ACH-000028,-0.32524314081
ACH-000030,-0.269250811862
ACH-000035,-0.14218768287
ACH-000036,-0.266103831637
ACH-000037,-0.329860106321
ACH-000039,-0.22332001726599998
ACH-000040,-0.125282316388
ACH-000041,-0.13592591839600002
ACH-000042,-0.297270441919
ACH-000045,-0.353287031268
ACH-000047,-0.500384706505
ACH-000052,-0.020333321163400003
ACH-000053,-0.13419337949000001
ACH-000054,-0.315920758817
ACH-000055,-0.179966246586
ACH-000060,-0.287103701474
ACH-000067,-0.30680276232799997
ACH-000070,-0.104926120527
ACH-000075,-0.0569516843103
ACH-000078,-0.37347948800999997
ACH-000082,-0.257045685357
ACH-000085,-0.21386118216699998
ACH-000086,-0.16636054625
ACH-000087,-0.22644570928399999
ACH-000092,-0.044727561019900004
ACH-000095,-0.276575478589
ACH-000097,-0.250060401853
ACH-000098,-0.163022386689
ACH-000099,-0.47141698919200004
ACH-000108,-0.29228045251699997
ACH-000113,-0.161218036245
ACH-000115,-0.33507719344500003
ACH-000116,-0.124231884473
ACH-000118,-0.368886865356
ACH-000120,-0.501257896384
ACH-000123,-0.28126843036800003
ACH-000127,-0.24400784106600001
ACH-000128,-0.0077991206677
ACH-000132,-0.13153889662
ACH-000133,-0.242876115592
ACH-000137,-0.0519118949813
ACH-000138,-0.225344929637
ACH-000142,-0.23696984154599998
ACH-000143,-0.125523972057
ACH-000146,-0.19122858672499998
ACH-000148,-0.204087359284
ACH-000150,-0.292907683997
ACH-000152,-0.182800129958
ACH-000153,-0.48090908799300003
ACH-000159,-0.283947142412
ACH-000160,-0.276322041886
ACH-000163,-0.30830568535
ACH-000167,-0.425112725884
ACH-000168,-0.454216263704
ACH-000169,-0.19195695433499999
ACH-000178,-0.09067609145680001
ACH-000182,-0.506309476898
ACH-000183,-0.264992008738
ACH-000188,-0.19568816559399999
ACH-000189,-0.47662760443400004
ACH-000190,-0.26911070006099996
ACH-000198,-0.17076676248
ACH-000204,-0.492025542253
ACH-000206,-0.137510766555
ACH-000207,-0.138002233029
ACH-000211,-0.366878028126
ACH-000215,-0.330683577537
ACH-000221,-0.12768458174
ACH-000222,-0.386089038069
ACH-000223,-0.14621308569299998
ACH-000226,0.09581757640939999
ACH-000227,-0.31977352194200004
ACH-000228,0.0467038499403
ACH-000231,-0.10711686513
ACH-000232,-0.241908520229
ACH-000233,-0.318156181844
ACH-000234,-0.305266941124
ACH-000235,-0.335311341775
ACH-000237,-0.112406111476
ACH-000238,-0.44277937749799995
ACH-000243,-0.212290793596
ACH-000244,-0.505382730594
ACH-000246,-0.358348275406
ACH-000248,-0.31942167661800003
ACH-000250,-0.369274754331
ACH-000251,-0.058353606732
ACH-000253,-0.403572233834
ACH-000255,-0.18357167828899998
ACH-000256,-0.312853109564
ACH-000257,-0.359252569375
ACH-000258,-0.528855422673
ACH-000259,-0.22566479865800002
ACH-000260,-0.326589591259
ACH-000261,-0.488457502854
ACH-000262,-0.12985078076
ACH-000263,-0.308004555344
ACH-000264,-0.116813979051
ACH-000265,-0.150330103356
ACH-000266,-0.389934746642
ACH-000272,-0.293449698742
ACH-000273,-0.37938686884499995
ACH-000274,-0.391384551432
ACH-000277,-0.6779156365440001
ACH-000278,-0.15506498543299999
ACH-000279,-0.164852794701
ACH-000280,-0.277565080187
ACH-000281,-0.319835063532
ACH-000288,-0.429277407349
ACH-000291,-0.12165599048100001
ACH-000293,-0.0189054727476
ACH-000294,-0.186749059081
ACH-000295,-0.487425572694
ACH-000296,-0.356603846759
ACH-000302,-0.20061592206099998
ACH-000304,0.228165886751
ACH-000307,-0.162999709644
ACH-000308,-0.278512726003
ACH-000310,-0.44466862628200005
ACH-000311,-0.0286027498813
ACH-000312,-0.318617629925
ACH-000315,-0.0350368445692
ACH-000316,-0.443788913458
ACH-000317,-0.469036025706
ACH-000318,-0.34423643192599995
ACH-000319,-0.006178889435659999
ACH-000320,-0.04700435721480001
ACH-000322,-0.218554770928
ACH-000323,-0.509399255354
ACH-000324,-0.30798503987500003
ACH-000329,-0.306325501877
ACH-000330,-0.11137897196699999
ACH-000331,-0.13240789339700001
ACH-000332,-0.156476384155
ACH-000334,-0.370735719955
ACH-000335,-0.184877766447
ACH-000336,-0.11464742590600001
ACH-000337,-0.36574166903099997
ACH-000339,-0.21623911336999999
ACH-000341,-0.147866919097
ACH-000348,-0.270334811188
ACH-000350,-0.293507452997
ACH-000352,-0.301675568395
ACH-000356,-0.12127488412799999
ACH-000361,-0.126826651281
ACH-000362,-0.22701013072299997
ACH-000363,-0.300902526318
ACH-000364,0.022260430033299996
ACH-000365,-0.135712431743
ACH-000366,-0.206091575138
ACH-000368,-0.190376563759
ACH-000374,-0.375375149693
ACH-000375,-0.263174211291
ACH-000376,-0.06248535758769999
ACH-000381,-0.11220829395099999
ACH-000383,-0.300926159333
ACH-000387,-0.24226142909099999
ACH-000389,-0.09729945937380001
ACH-000390,-0.331498627341
ACH-000393,-0.12112649348400001
ACH-000395,-0.314909064329
ACH-000397,-0.350900034127
ACH-000401,-0.302107461321
ACH-000402,-0.529006066828
ACH-000403,-0.465802601312
ACH-000404,-0.17724641229600002
ACH-000406,-0.22600482828899998
ACH-000407,-0.469732980013
ACH-000408,-0.37008573176299997
ACH-000410,-0.012234550423999999
ACH-000411,-0.197777637804
ACH-000414,-0.109875201874
ACH-000415,-0.16549693013699998
ACH-000416,-0.24715389287700001
ACH-000420,-0.415062986205
ACH-000421,-0.22396713714299998
ACH-000424,-0.468748128846
ACH-000425,-0.250280529681
ACH-000426,-0.159789321822
ACH-000427,-0.23583562149999998
ACH-000433,-0.35581154530599995
ACH-000436,-0.521650291429
ACH-000444,-0.294974234088
ACH-000445,-0.208251229409
ACH-000448,-0.215364918045
ACH-000450,0.0394310088404
ACH-000452,-0.197064105016
ACH-000454,-0.0240217655543
ACH-000458,-0.365706081232
ACH-000459,-0.25552424475900004
ACH-000460,-0.163900107817
ACH-000461,-0.141303843752
ACH-000463,-0.289102694956
ACH-000464,-0.18993999919799998
ACH-000466,-0.16714315399000002
ACH-000467,-0.136352681434
ACH-000468,-0.154619396494
ACH-000469,-0.478694579071
ACH-000470,-0.33994555026699996
ACH-000471,-0.27753271829500004
ACH-000472,-0.259466596745
ACH-000473,-0.14799437930099998
ACH-000475,-0.361168990937
ACH-000476,-0.382956801753
ACH-000477,-0.172925149384
ACH-000480,-0.29369135521899997
ACH-000481,0.0250767990438
ACH-000483,-0.18383782027800002
ACH-000484,-0.21619405706099998
ACH-000485,-0.32923582441300003
ACH-000486,-0.266060722764
ACH-000487,-0.234468596746
ACH-000488,-0.500473055603
ACH-000490,-0.234522835379
ACH-000491,-0.141631290269
ACH-000495,-0.0846770266825
ACH-000496,-0.100486578224
ACH-000499,-0.370972928798
ACH-000500,-0.385700465679
ACH-000502,-0.398501908428
ACH-000503,-0.0572971995498
ACH-000505,-0.132160764198
ACH-000507,-0.25599692244399996
ACH-000510,-0.276161600618
ACH-000511,-0.208997015334
ACH-000512,0.19410865401500002
ACH-000516,-0.191027020141
ACH-000517,-0.285745769932
ACH-000518,-0.19286862462499998
ACH-000520,-0.463942762829
ACH-000521,-0.519302349894
ACH-000522,-0.109560450689
ACH-000524,-0.159223657389
ACH-000527,-0.180279716356
ACH-000528,-0.272720187416
ACH-000537,-0.196783506419
ACH-000541,-0.20520030082600002
ACH-000542,-0.16310724346799998
ACH-000544,-0.252496585976
ACH-000545,-0.159745475209
ACH-000547,-0.24032690729800002
ACH-000548,-0.213659140529
ACH-000549,-0.316090748549
ACH-000550,-0.37620972063
ACH-000552,-0.268165048352
ACH-000556,-0.40923469501599996
ACH-000557,-0.07846362635489999
ACH-000570,-0.180141125196
ACH-000571,-0.286212257598
ACH-000573,-0.244855914358
ACH-000576,-0.24852349823800002
ACH-000580,-0.13094669505200002
ACH-000584,-0.35999017382299997
ACH-000585,-0.18880306199400002
ACH-000588,-0.130762254646
ACH-000589,-0.209619019393
ACH-000591,-0.41491598433399995
ACH-000593,-0.265921923092
ACH-000600,-0.33793689108499997
ACH-000601,-0.332482862735
ACH-000604,-0.9202042832170001
ACH-000605,-0.127909478403
ACH-000606,-0.360927286654
ACH-000608,-0.41045244829099997
ACH-000614,-0.158411477946
ACH-000616,-0.45715720634999996
ACH-000618,-0.301009023034
ACH-000619,-0.29240049126699996
ACH-000620,-0.254917411311
ACH-000621,-0.400910864647
ACH-000622,-0.259301192191
ACH-000623,-0.46104475256300004
ACH-000624,-0.19469420382599997
ACH-000627,-0.359436290877
ACH-000630,-0.208993611468
ACH-000632,-0.188821289782
ACH-000633,-0.632285594991
ACH-000637,-0.147571624156
ACH-000638,-0.164553624708
ACH-000646,-0.198105688601
ACH-000647,-0.33644849486199996
ACH-000648,-0.0763572065688
ACH-000649,-0.296485746886
ACH-000651,-0.242738200027
ACH-000652,-0.187279997502
ACH-000653,-0.24069520679499998
ACH-000657,-0.342460372414
ACH-000658,-0.08853692473239999
ACH-000661,-0.144645098277
ACH-000662,-0.580430853296
ACH-000663,0.0399626714845
ACH-000665,-0.0919774489766
ACH-000671,-0.38507700073600004
ACH-000673,-0.41909529513099997
ACH-000676,-0.361358101253
ACH-000677,-0.0997321549559
ACH-000681,-0.14624097376700002
ACH-000682,-0.38857483072400006
ACH-000683,-0.258497342162
ACH-000684,-0.221938345945
ACH-000688,-0.364556756317
ACH-000693,-0.281161202839
ACH-000694,-0.232235956201
ACH-000695,-0.281533200143
ACH-000696,-0.196275344382
ACH-000697,0.138631141843
ACH-000699,-0.685310227414
ACH-000701,-0.223150675894
ACH-000706,-0.106939840781
ACH-000711,-0.30901671417
ACH-000713,-0.231525312165
ACH-000714,-0.42665220375600005
ACH-000718,-0.37099267991499996
ACH-000720,-0.323808460283
ACH-000721,-0.35366882093199997
ACH-000724,-0.299783112816
ACH-000725,-0.44572761675399997
ACH-000732,-0.448872428938
ACH-000734,-0.199786388202
ACH-000735,-0.269630907138
ACH-000736,-0.14681770499000002
ACH-000738,-0.0671262279311
ACH-000746,-0.14169781775
ACH-000747,-0.11506601387599999
ACH-000748,-0.179066689932
ACH-000753,-0.20587155732999998
ACH-000756,-0.22266835171399998
ACH-000757,0.201046803755
ACH-000758,-0.41963408184100004
ACH-000760,-0.176049529518
ACH-000763,-0.20947174912500002
ACH-000764,-0.220324916459
ACH-000765,-0.33429066567
ACH-000766,-0.16584443380799999
ACH-000767,-0.348533921254
ACH-000768,-0.13711051432399998
ACH-000769,-0.19314544629099997
ACH-000770,-0.12122613920999999
ACH-000771,-0.21963289353
ACH-000773,-0.539368104647
ACH-000776,-0.353821071109
ACH-000777,-0.175203671083
ACH-000778,-0.163427128475
ACH-000781,-0.177967311271
ACH-000782,-0.165052779987
ACH-000783,-0.295382589538
ACH-000784,-0.207340237798
ACH-000785,-0.301172909049
ACH-000787,-0.161305037418
ACH-000788,-0.15402492565300002
ACH-000791,-0.0670918968639
ACH-000792,-0.231499343837
ACH-000794,-0.289776682685
ACH-000796,-0.32526983039
ACH-000799,-0.180630740799
ACH-000800,-0.42657949145999996
ACH-000802,-0.22024978748399998
ACH-000804,-0.036684451813
ACH-000805,-0.555165196462
ACH-000809,-0.192139067763
ACH-000810,-0.359538919137
ACH-000811,-0.309147167712
ACH-000817,-0.0662806721959
ACH-000819,-0.139132126149
ACH-000820,0.11558486380300001
ACH-000821,-0.07681074189180001
ACH-000822,-0.0350407667767
ACH-000823,-0.36780796614699995
ACH-000824,-0.07556298827489999
ACH-000827,-0.248695288661
ACH-000829,-0.21775224474500002
ACH-000831,-0.18629916115400003
ACH-000832,-0.201582638811
ACH-000833,-0.27153529191799997
ACH-000834,-0.239053285776
ACH-000835,-0.213232923915
ACH-000836,-0.357105100576
ACH-000837,-0.11470291492799999
ACH-000838,-0.24101366406999997
ACH-000839,-0.172501578407
ACH-000840,-0.07986945206860001
ACH-000841,0.0203639880656
ACH-000843,-0.372779352685
ACH-000846,-0.559212659001
ACH-000847,-0.131985458516
ACH-000848,-0.0383518318694
ACH-000849,-0.156853242937
ACH-000851,-0.167442103236
ACH-000855,-0.0837852702344
ACH-000856,-0.196538857934
ACH-000858,-0.286287887512
ACH-000859,-0.366063485819
