,INA (9118)
ACH-000365,0.17460415019900002
ACH-000366,-0.060919249484
ACH-000368,0.225990628173
ACH-000374,-0.0610650325397
ACH-000375,-0.176916880163
ACH-000376,-0.26981125050500004
ACH-000381,-0.15715518758400002
ACH-000383,-0.05794921616859999
ACH-000387,0.09558229480000001
ACH-000389,-0.0173720906356
ACH-000390,-0.17948954255
ACH-000393,0.043269336236199996
ACH-000395,0.11282610037999999
ACH-000397,-0.192794253611
ACH-000401,-0.016979675499
ACH-000402,-0.51399029209
ACH-000403,0.0532529082606
ACH-000404,0.0440050768889
ACH-000406,-0.0697319666282
ACH-000407,-0.308325662551
ACH-000408,0.077526705
ACH-000410,-0.209432036833
ACH-000411,-0.186957835817
ACH-000414,-0.046196149558800005
ACH-000415,-0.10105626114399999
ACH-000416,-0.17799508933299998
ACH-000420,0.128564409298
ACH-000421,-0.0876868346758
ACH-000424,-0.186265043169
ACH-000425,-0.0010946079075599999
ACH-000426,-0.0521614210955
ACH-000427,0.123151790431
ACH-000433,-0.401426219436
ACH-000436,-0.06800901511230001
ACH-000444,-0.09910014524710001
ACH-000445,-0.0143373202226
ACH-000448,-0.203367114492
ACH-000450,0.137930113518
ACH-000452,-0.0922406773412
ACH-000454,-0.050235513900699996
ACH-000458,0.231402183222
ACH-000459,-0.310121533146
ACH-000460,-0.14070878581
ACH-000461,-0.0031545951644499997
ACH-000463,0.0603838918014
ACH-000464,-0.153419981546
ACH-000466,0.130077934624
ACH-000467,-0.04008881783630001
ACH-000468,0.140718631071
ACH-000469,-0.090482867873
ACH-000470,-0.128350362552
ACH-000471,0.05559677352419999
ACH-000472,-0.0916113264016
ACH-000473,0.0906605409362
ACH-000475,-0.203306535704
ACH-000476,-0.28181575949099996
ACH-000477,-0.163120002092
ACH-000480,-0.0617993362572
ACH-000481,-0.07046896290589999
ACH-000483,-0.35332331765600006
ACH-000484,-0.19049463439300002
ACH-000485,-0.142937547765
ACH-000486,-0.114202799333
ACH-000487,-0.09573922265789998
ACH-000488,-0.14862504141
ACH-000490,-0.060580484206600005
ACH-000491,-0.158343469478
ACH-000495,-0.154784942737
ACH-000496,-0.049179392313900006
ACH-000499,0.0200713128487
ACH-000500,0.32531877408000004
ACH-000502,0.0147034512953
ACH-000503,-0.21922355513500003
ACH-000505,-0.21010214281599998
ACH-000507,0.0621878390508
ACH-000510,0.024970999687200002
ACH-000511,0.0524141819178
ACH-000512,0.234817576866
ACH-000516,-0.0462666745218
ACH-000517,-0.0472378448481
ACH-000518,0.0576001437378
ACH-000520,-0.316816250771
ACH-000521,0.165784087064
ACH-000522,0.102219894436
ACH-000524,-0.20992981971799998
ACH-000527,-0.148884275244
ACH-000528,-0.131778504498
ACH-000537,-0.08429882238679999
ACH-000541,0.123132336417
ACH-000542,-0.0101938965805
ACH-000544,-0.100326732994
ACH-000545,-0.08652971753810001
ACH-000547,-0.008640887284370001
ACH-000548,-0.045856324807099995
ACH-000549,-0.253332866456
ACH-000550,-0.018108947133900002
ACH-000552,-0.025184800246900004
ACH-000556,-0.0111621717213
ACH-000557,0.0181535855107
ACH-000570,-0.10259732443700001
ACH-000571,-0.130339766984
ACH-000573,-0.07155645745280001
ACH-000576,-0.0118225531822
ACH-000580,-0.221665824699
ACH-000584,-0.08243243511710001
ACH-000585,-0.13028580900800002
ACH-000588,-0.39620098707400003
ACH-000589,-0.176236793373
ACH-000591,-0.007062675157859999
ACH-000593,-0.210417367242
ACH-000600,0.032631478034599995
ACH-000601,-0.0621868200653
ACH-000604,-0.022999372914
ACH-000605,-0.10007331967399999
ACH-000606,-0.0924247663713
ACH-000608,-0.027669061496900002
ACH-000614,-0.213580918172
ACH-000616,-0.126935846706
ACH-000618,0.0426332857946
ACH-000619,-0.0355709579242
ACH-000620,-0.031840701995
ACH-000621,-0.16456250615
ACH-000622,-0.13773810786
ACH-000623,-0.152488003757
ACH-000624,-0.18961161316300001
ACH-000627,0.0934485082302
ACH-000630,0.100319082964
ACH-000632,-0.08631384336339999
ACH-000633,-0.0556150521198
ACH-000637,-0.0577034272231
ACH-000638,-0.0873990321996
ACH-000646,-0.646335796779
ACH-000647,-0.116750245524
ACH-000648,0.0111534848451
ACH-000649,0.0183082606408
ACH-000651,-0.0890801256592
ACH-000652,-0.188334460698
ACH-000653,-0.0216878596668
ACH-000657,-0.000766288086947
ACH-000658,0.10468220001299999
ACH-000661,-0.153403271072
ACH-000662,-0.392442458518
ACH-000663,-0.217044084646
ACH-000665,-0.0655582917191
ACH-000671,-0.140908827557
ACH-000673,0.010726448605299999
ACH-000676,-0.29432019669799997
ACH-000677,-0.104113820898
ACH-000681,-0.058003228204300004
ACH-000682,0.0280993786607
ACH-000683,-0.19055333667399998
ACH-000684,-0.0588095223037
ACH-000688,-0.224731324317
ACH-000693,-0.262145271374
ACH-000694,0.0782299235348
ACH-000695,-0.563057645891
ACH-000696,-0.160364452846
ACH-000697,0.22985461995
ACH-000699,-0.07668185963839999
ACH-000701,-0.0255829356403
ACH-000706,-0.026933434586400004
ACH-000711,-0.0108354954318
ACH-000713,-0.164041148527
ACH-000714,-0.038915684177000004
ACH-000718,-0.016642958219
ACH-000720,-0.0795672800044
ACH-000721,-0.062204373604300006
ACH-000724,0.120697238387
ACH-000725,0.079270056579
ACH-000732,0.113596756306
ACH-000734,-0.132382758643
ACH-000735,-0.0360076075541
ACH-000736,-0.21871933194899998
ACH-000738,-0.340546283582
ACH-000746,0.137802991785
ACH-000747,-0.183211719176
ACH-000748,-0.150228306634
ACH-000753,-0.0298994822024
ACH-000756,-0.0728005444673
ACH-000757,-0.169191927971
ACH-000758,-0.189662393209
ACH-000760,-0.0514566045957
ACH-000763,-0.0119890253055
ACH-000764,0.10907022779400001
ACH-000765,-0.104014295054
ACH-000766,-0.109598298198
ACH-000767,0.0265613510109
ACH-000768,-0.128974907595
ACH-000769,0.142262863578
ACH-000770,-0.187762023851
ACH-000771,-0.279831302637
ACH-000773,-0.14235815672
ACH-000776,-0.122030727602
ACH-000777,-0.20341627108600002
ACH-000778,-0.07836833756560001
ACH-000781,-0.13964514391400001
ACH-000782,-0.153464457682
ACH-000783,-0.053606512890800005
ACH-000784,-0.00201174778921
ACH-000785,-0.103922384835
ACH-000787,-0.210491010984
ACH-000788,-0.022910550677999998
ACH-000791,0.11057847061699999
ACH-000792,0.04228309472019999
ACH-000794,-0.22341169304699998
ACH-000796,0.13390050118799998
ACH-000799,-0.310352742053
ACH-000800,-0.0506473333103
ACH-000802,-0.21288216910399999
ACH-000804,0.010820873552700002
ACH-000805,-0.115181315009
ACH-000809,-0.09746238124460001
ACH-000810,0.104507222895
ACH-000811,0.0724877716489
ACH-000817,-0.059061583201
ACH-000819,-0.045084327677800004
ACH-000820,-0.126762919968
ACH-000821,-0.181774059051
ACH-000822,-0.07330909848789999
ACH-000823,0.10550412508
ACH-000824,-0.10827420228599999
ACH-000827,-0.136151600559
ACH-000829,-0.0453218205578
ACH-000831,-0.254203929405
ACH-000832,0.0160662332655
ACH-000833,-0.219781733076
ACH-000834,-0.25908951338
ACH-000835,-0.192643587659
ACH-000836,0.0214154040999
ACH-000837,-0.0671498982022
ACH-000838,-0.0758419813781
ACH-000839,-0.010378831624299999
ACH-000840,-0.0421494609069
ACH-000841,-0.243073386332
ACH-000843,-0.006536251631220001
ACH-000846,-0.142376573031
ACH-000847,0.244378213372
ACH-000848,-0.24136366759599998
ACH-000849,-0.021032885219700002
ACH-000851,-0.188217332166
ACH-000855,-0.17354699740899998
ACH-000856,-0.0488405817921
ACH-000858,0.0229676899978
ACH-000859,-0.108050511865
ACH-000861,-0.161075713165
ACH-000862,-0.07761264917710001
ACH-000865,-0.13572185104599999
ACH-000866,-0.147377358402
ACH-000867,-0.160774331333
ACH-000869,-0.00133075034483
ACH-000872,0.0713745090038
ACH-000873,-0.159691976388
ACH-000876,0.010786926515899999
ACH-000878,-0.260863988598
ACH-000880,-0.366619271197
ACH-000881,0.00511002078309
ACH-000882,-0.150240312327
ACH-000884,0.00618739582769
ACH-000885,0.10167476556199999
ACH-000887,-0.05275107884380001
ACH-000888,-0.129427406162
ACH-000889,-0.158938011528
ACH-000890,0.11251084987400001
ACH-000896,-0.11571254656600001
ACH-000898,0.219473183307
ACH-000900,-0.20390088721799998
ACH-000901,0.0701969577403
ACH-000905,-0.136933510011
ACH-000906,-0.0820193310745
ACH-000907,0.145814397628
ACH-000910,0.136163485267
ACH-000911,0.0051696743007900005
ACH-000912,-0.0815535243138
ACH-000913,-0.061750416467599996
ACH-000915,0.0202578901959
ACH-000916,0.600791827587
ACH-000917,-0.09465765415100001
ACH-000921,-0.14340598278
ACH-000924,0.00802974220036
ACH-000926,-0.204560062007
ACH-000928,-0.42247598294600003
ACH-000929,-0.242411979937
ACH-000932,-0.0733990264351
ACH-000935,0.00215050105127
ACH-000936,-0.0732344581571
ACH-000937,0.150875450404
ACH-000938,0.056424786485
ACH-000939,0.07894498253610001
ACH-000941,-0.227792927582
ACH-000943,-0.051721291763699995
ACH-000946,-0.0512659657581
ACH-000947,0.0676571684064
ACH-000948,0.11808699899399999
ACH-000950,-0.30096844509599996
ACH-000953,-0.044581445255800004
ACH-000957,0.311634510446
ACH-000958,0.0412824585339
ACH-000960,0.0225307782523
ACH-000963,0.0334017012289
ACH-000968,-0.168524492419
ACH-000969,0.011071512848200002
ACH-000973,0.0029936875478700003
ACH-000974,-0.308232878125
ACH-000975,-0.136198961438
ACH-000976,0.00139429941142
ACH-000978,0.568914029702
ACH-000980,-0.149612561139
ACH-000984,0.240914826545
ACH-000986,-0.0298620012051
ACH-000988,0.0532386461933
ACH-000993,-0.228312419699
ACH-000994,-0.330656252764
ACH-000996,-0.514526989563
ACH-001001,-0.045022930641400005
ACH-001020,0.04749813662690001
ACH-001028,-0.0925158376582
ACH-001031,-0.14826121342
ACH-001038,-0.08345873040580001
ACH-001048,-0.151830643365
ACH-001050,-0.121637634361
ACH-001053,-0.274972524734
ACH-001054,-0.0960155907533
ACH-001061,-0.095237843009
ACH-001067,-0.0118402923153
ACH-001075,0.021663648226200004
ACH-001096,0.151805256532
ACH-001128,-0.281503783738
ACH-001134,0.177058696044
ACH-001151,-0.0224657358941
ACH-001163,-0.22686292123500001
ACH-001164,-0.0385059005061
ACH-001173,0.0498312779216
ACH-001183,0.007294801860989999
ACH-001184,-0.121147395388
ACH-001190,0.0306824780026
ACH-001192,-0.0450616945856
ACH-001193,-0.10864568566600001
ACH-001196,-0.165453739094
ACH-001197,-0.013674431266700001
ACH-001205,0.137249441847
ACH-001211,-0.166048700885
ACH-001212,-0.35294675348300003
ACH-001228,-0.173376770717
ACH-001232,-0.1302321675
ACH-001239,-0.042536281767100004
ACH-001274,-0.0267575361612
ACH-001275,-0.192088451448
ACH-001277,0.131677377395
ACH-001278,-0.23862253415600002
ACH-001280,-0.214389359098
ACH-001283,-0.18860214774099998
ACH-001289,-0.233444750955
ACH-001295,-0.126916064899
ACH-001300,-0.18996835884799998
ACH-001301,-0.137998052005
ACH-001302,-0.334533126793
ACH-001303,-0.33699751189800004
ACH-001306,-0.133344610518
ACH-001318,-0.154837774418
ACH-001322,-0.22831355546799997
ACH-001328,-0.0403218196315
ACH-001332,-0.40576122075599996
ACH-001333,-0.241329901652
ACH-001336,-0.084844467021
ACH-001340,0.0454048373632
ACH-001346,-0.0009012762090489999
ACH-001353,-0.0446117823404
ACH-001354,-0.0810868345077
ACH-001367,0.104042640705
ACH-001368,0.011380448586200001
ACH-001374,-0.35446397891099996
ACH-001375,-0.17900315441
ACH-001377,0.119227926726
ACH-001380,-0.0513021136253
ACH-001391,-0.139473526798
ACH-001407,-0.19717953463
ACH-001408,-0.279827175791
ACH-001413,-0.232796436217
ACH-001430,-0.288881175996
ACH-001431,-0.336291153258
ACH-001450,-0.123153488483
ACH-001496,-0.211909535205
ACH-001500,0.22083411930100003
ACH-001521,-0.222605701621
ACH-001523,0.043613580473600005
ACH-001532,0.019285162565
ACH-001536,0.12349224987
ACH-001550,0.0773868916205
ACH-001552,-0.171580402104
ACH-001554,-0.143095143052
ACH-001645,0.034105773045799995
ACH-001654,-0.0830034282818
ACH-001715,-0.280058884564
ACH-001735,-0.020959216663799997
ACH-001736,-0.07402098759980001
ACH-001737,-0.488703134968
ACH-001740,-0.0818383996666
ACH-001745,0.0576469902986
ACH-001750,-0.022480270698299998
ACH-001765,-0.076923605084
ACH-001956,-0.0664498405726
ACH-001957,-0.07373014293819999
