,GSTM3 (2947)
ACH-000004,-0.26124676789
ACH-000007,-0.42372654047799996
ACH-000009,-0.23617784116700002
ACH-000011,-0.293219962904
ACH-000012,-0.39583891835
ACH-000013,-0.22212580815699998
ACH-000014,-0.31740654416700004
ACH-000015,-0.298144579172
ACH-000017,-0.13913800645899999
ACH-000018,-0.251151655749
ACH-000019,-0.55864382101
ACH-000021,-0.218538751068
ACH-000022,-0.40679697725
ACH-000025,-0.427895827742
ACH-000028,-0.454309626445
ACH-000030,-0.288035089618
ACH-000035,-0.529229723926
ACH-000036,-0.18141384804699998
ACH-000037,-0.264802484974
ACH-000039,-0.35369250465700003
ACH-000040,-0.42511212613300003
ACH-000041,-0.172783156318
ACH-000042,-0.159097570242
ACH-000045,-0.546213321848
ACH-000047,-0.136774840003
ACH-000052,-0.322145218834
ACH-000053,-0.359598572915
ACH-000054,-0.290288313788
ACH-000055,-0.09281193160599999
ACH-000060,-0.330044392543
ACH-000067,-0.46556861629100005
ACH-000070,-0.275617348515
ACH-000075,-0.164642665491
ACH-000078,-0.15205443727
ACH-000082,-0.26402791816
ACH-000085,-0.302568258077
ACH-000086,-0.45532799126100004
ACH-000087,-0.186857743026
ACH-000092,-0.234004795248
ACH-000095,-0.294189197168
ACH-000097,-0.226890337487
ACH-000098,-0.315542430787
ACH-000099,-0.167464486195
ACH-000108,-0.277600724134
ACH-000113,-0.343628814032
ACH-000115,-0.185384934373
ACH-000116,-0.2076342935
ACH-000118,-0.17095618902399998
ACH-000120,-0.44509034673500003
ACH-000123,-0.329661621608
ACH-000127,-0.368974218313
ACH-000128,-0.536357585611
ACH-000132,-0.256115564587
ACH-000133,-0.418613004673
ACH-000137,-0.429871303911
ACH-000138,-0.30273562227699996
ACH-000142,-0.27876290737799997
ACH-000143,-0.2112558597
ACH-000146,-0.332960573206
ACH-000148,-0.31916790078
ACH-000150,-0.227759932128
ACH-000152,-0.302682839087
ACH-000153,-0.304496974745
ACH-000159,-0.36442060731799997
ACH-000160,-0.383133248125
ACH-000163,-0.221309278886
ACH-000167,-0.469965079502
ACH-000168,-0.17850051161
ACH-000169,-0.330223780365
ACH-000178,-0.18861576294500002
ACH-000182,-0.0972402029723
ACH-000183,-0.470086051277
ACH-000188,-0.515632004299
ACH-000189,-0.359404361215
ACH-000190,-0.363805101448
ACH-000198,-0.40480966164000004
ACH-000204,-0.234675647209
ACH-000206,-0.339415944234
ACH-000207,-0.480850615023
ACH-000211,-0.229127282406
ACH-000215,-0.356707041068
ACH-000221,-0.556594443327
ACH-000222,-0.481410840302
ACH-000223,-0.23984575519999998
ACH-000226,-0.250497984435
ACH-000227,-0.574511160329
ACH-000228,-0.140574056558
ACH-000231,-0.284191879265
ACH-000232,-0.294049962053
ACH-000233,-0.25937723227
ACH-000234,-0.17280278127999998
ACH-000235,-0.275530507764
ACH-000237,-0.225808623552
ACH-000238,-0.345525225303
ACH-000243,-0.35360285421300003
ACH-000244,-0.16463020188400002
ACH-000246,-0.1515567712
ACH-000248,-0.42326480712
ACH-000250,-0.19689312430300002
ACH-000251,-0.41604058216
ACH-000253,-0.26768972287500004
ACH-000255,-0.35711861804300005
ACH-000256,-0.234494603809
ACH-000257,-0.123602582883
ACH-000258,-0.295731802792
ACH-000259,-0.338056844027
ACH-000260,-0.29336081067499997
ACH-000261,-0.379190517134
ACH-000262,-0.12986828124299998
ACH-000263,-0.307711199732
ACH-000264,-0.23577124008499997
ACH-000265,-0.351388535272
ACH-000266,-0.171313690559
ACH-000272,-0.408643211554
ACH-000273,-0.352910700106
ACH-000274,-0.189205269191
ACH-000277,-0.407045466248
ACH-000278,-0.153048855802
ACH-000279,-0.22886063015
ACH-000280,-0.283172844595
ACH-000281,-0.113992002354
ACH-000288,-0.30344665703699997
ACH-000291,-0.225393839568
ACH-000293,-0.0758676839788
ACH-000294,-0.328738502126
ACH-000295,-0.167255864422
ACH-000296,-0.433135874024
ACH-000302,-0.386939814586
ACH-000304,-0.442735294979
ACH-000307,-0.297950719781
ACH-000308,-0.21406535436700003
ACH-000310,-0.464065462699
ACH-000311,-0.332591714361
ACH-000312,-0.230991143529
ACH-000315,-0.493358911553
ACH-000316,-0.14486037275900002
ACH-000317,-0.769127404041
ACH-000318,-0.511517628306
ACH-000319,-0.21966532551800003
ACH-000320,-0.45740476238600003
ACH-000322,-0.0290735217935
ACH-000323,-0.429508461522
ACH-000324,-0.340770163438
ACH-000329,-0.34944689425700004
ACH-000330,-0.342071485203
ACH-000331,-0.298250700296
ACH-000332,-0.243431034659
ACH-000334,-0.142853790664
ACH-000335,-0.352483508649
ACH-000336,-0.22781838916799999
ACH-000337,-0.31540127646
ACH-000339,-0.361818679882
ACH-000341,-0.531426480514
ACH-000348,-0.208012786418
ACH-000350,-0.049177684841
ACH-000352,-0.236073957765
ACH-000356,-0.125194165798
ACH-000361,-0.40972344382299997
ACH-000362,-0.30709716505
ACH-000363,-0.12352052612
ACH-000364,-0.400084061693
ACH-000365,-0.404137330871
ACH-000366,-0.33009286135000004
ACH-000368,-0.508208229536
ACH-000374,-0.37393342055100004
ACH-000375,-0.174718425871
ACH-000376,-0.41083911445
ACH-000381,-0.357705836065
ACH-000383,-0.43156388389300004
ACH-000387,-0.278324792904
ACH-000389,-0.21116627247699998
ACH-000390,-0.304660613369
ACH-000393,-0.47546089370899997
ACH-000395,-0.367985395127
ACH-000397,-0.42951973121799997
ACH-000401,-0.17336589577
ACH-000402,-0.869142825088
ACH-000403,-0.241361708246
ACH-000404,0.293470021553
ACH-000406,-0.270768469854
ACH-000407,-0.36863517770900006
ACH-000408,-0.636458346521
ACH-000410,-0.32985710372
ACH-000411,-0.21576776826299998
ACH-000414,-0.26946368519999997
ACH-000415,-0.359181271905
ACH-000416,-0.287070500288
ACH-000420,-0.187624195966
ACH-000421,-0.219038431675
ACH-000424,-0.6686502462699999
ACH-000425,-0.48566646384400003
ACH-000426,-0.27570974174199997
ACH-000427,-0.279430994456
ACH-000433,-0.260475060628
ACH-000436,-0.051697392795699994
ACH-000444,-0.26701170646899997
ACH-000445,-0.158809794383
ACH-000448,-0.468715177557
ACH-000450,-0.128255385025
ACH-000452,-0.323003622305
ACH-000454,-0.27859831037
ACH-000458,-0.25076598264600003
ACH-000459,0.109372214021
ACH-000460,-0.178795301978
ACH-000461,-0.462556926769
ACH-000463,-0.163754853283
ACH-000464,-0.30366684036999997
ACH-000466,-0.298283514682
ACH-000467,-0.253170587034
ACH-000468,-0.39220693459600003
ACH-000469,-0.317553014559
ACH-000470,-0.34382064756999997
ACH-000471,-0.146145002397
ACH-000472,-0.3951501823
ACH-000473,-0.472815505584
ACH-000475,-0.298943909577
ACH-000476,-0.520134367954
ACH-000477,-0.0933444102453
ACH-000480,-0.134770436752
ACH-000481,-0.331510286316
ACH-000483,-0.270892432226
ACH-000484,0.08934064902139999
ACH-000485,-0.252118654374
ACH-000486,-0.27073351985800004
ACH-000487,-0.28104447347
ACH-000488,-0.22586031549600002
ACH-000490,-0.369899409207
ACH-000491,-0.571410161244
ACH-000495,-0.36177781556599997
ACH-000496,-0.5485056113
ACH-000499,-0.482544777768
ACH-000500,-0.180465568162
ACH-000502,-0.204709654624
ACH-000503,-0.34317827034299997
ACH-000505,-0.30180544766399997
ACH-000507,-0.196779474738
ACH-000510,-0.332535688439
ACH-000511,-0.26560581386
ACH-000512,-0.35950343332400003
ACH-000516,-0.503806555358
ACH-000517,-0.259218303251
ACH-000518,-0.272967929153
ACH-000520,-0.335620996155
ACH-000521,-0.52842442742
ACH-000522,-0.557831879535
ACH-000524,-0.13221393083799998
ACH-000527,-0.179245880999
ACH-000528,-0.297099688484
ACH-000537,-0.217764279117
ACH-000541,-0.0646832853837
ACH-000542,-0.437981723745
ACH-000544,-0.288687913944
ACH-000545,-0.48295741941200004
ACH-000547,0.0256959520582
ACH-000548,-0.330686443064
ACH-000549,-0.517695897344
ACH-000550,-0.299454503263
ACH-000552,-0.373638672905
ACH-000556,-0.236947526212
ACH-000557,-0.5296325391059999
ACH-000570,-0.303671789835
ACH-000571,-0.33013944951499996
ACH-000573,-0.130215410791
ACH-000576,-0.24317582239799998
ACH-000580,-0.225045175618
ACH-000584,-0.294194526488
ACH-000585,-0.28050580066799996
ACH-000588,-0.274702634574
ACH-000589,-0.353120031541
ACH-000591,-0.263260840892
ACH-000593,-0.254828423033
ACH-000600,-0.582508311225
ACH-000601,-0.21558885125500002
ACH-000604,-0.48882556853200004
ACH-000605,-0.526846740334
ACH-000606,-0.503316910185
ACH-000608,-0.29196183924400004
ACH-000614,0.017815425227099998
ACH-000616,-0.164244158359
ACH-000618,-0.331934780111
ACH-000619,-0.414283773957
ACH-000620,-0.16474400128799999
ACH-000621,-0.255101099015
ACH-000622,-0.518245557904
ACH-000623,-0.142136233445
ACH-000624,-0.27101210168699996
ACH-000627,-0.325247709596
ACH-000630,-0.312700022596
ACH-000632,-0.419219286093
ACH-000633,-0.242039501972
ACH-000637,-0.117054866807
ACH-000638,-0.511354607103
ACH-000646,-0.204166230471
ACH-000647,-0.34142519592
ACH-000648,-0.380347516706
ACH-000649,-0.391337719514
ACH-000651,-0.39027597124700003
ACH-000652,-0.47987822708899996
ACH-000653,-0.41494354755
ACH-000657,-0.40076529374700004
ACH-000658,-0.116903893581
ACH-000661,-0.33766547554399995
ACH-000662,-0.45364931178900003
ACH-000663,-0.316776528443
ACH-000665,-0.492856235107
ACH-000671,-0.433325272633
ACH-000673,-0.35246526949699997
ACH-000676,-0.277159655637
ACH-000677,-0.18835469581
ACH-000681,-0.25649369587
ACH-000682,-0.391152776734
ACH-000683,-0.18271009184300002
ACH-000684,-0.590789939706
ACH-000688,-0.046221313899099996
ACH-000693,-0.29230694223299997
ACH-000694,-0.325582171639
ACH-000695,-0.298540861946
ACH-000696,-0.35780607007799997
ACH-000697,-0.170097987554
ACH-000699,-0.16112486416400001
ACH-000701,-0.245052317742
ACH-000706,-0.262194357086
ACH-000711,-0.23582682093199997
ACH-000713,-0.619595910229
ACH-000714,-0.348742084863
ACH-000718,-0.0809074558075
ACH-000720,-0.302074191405
ACH-000721,-0.534496832178
ACH-000724,-0.479892266185
ACH-000725,-0.172322917895
ACH-000732,-0.355125700087
ACH-000734,-0.38131487908600004
ACH-000735,-0.336195596602
ACH-000736,-0.262243515596
ACH-000738,-0.20311649150400002
ACH-000746,-0.201174445078
ACH-000747,-0.306808551155
ACH-000748,-0.293790604339
ACH-000753,-0.243263224319
ACH-000756,-0.281935836796
ACH-000757,-0.495399744118
ACH-000758,-0.382855926456
ACH-000760,-0.29800957899
ACH-000763,-0.09755959165179999
ACH-000764,-0.23971722542800003
ACH-000765,-0.356240830114
ACH-000766,-0.19276798939
ACH-000767,-0.318222459457
ACH-000768,-0.24719491729499998
ACH-000769,-0.31772497661
ACH-000770,-0.237919187517
ACH-000771,-0.301020882117
ACH-000773,-0.231443277475
ACH-000776,-0.264946013066
ACH-000777,-0.33736773698600003
ACH-000778,-0.312810675337
ACH-000781,-0.236423506468
ACH-000782,-0.7002363858699999
ACH-000783,-0.211024917221
ACH-000784,-0.299760581591
ACH-000785,-0.30931496743799997
ACH-000787,-0.316396953174
ACH-000788,-0.33882336912600003
ACH-000791,-0.329284428357
ACH-000792,-0.350255128131
ACH-000794,-0.32771213702199997
ACH-000796,-0.378636958792
ACH-000799,-0.0716317894815
ACH-000800,-0.420279070268
ACH-000802,-0.283171012136
ACH-000804,-0.143238854754
ACH-000805,-0.276697719252
ACH-000809,-0.304080585761
ACH-000810,-0.388580472461
ACH-000811,-0.328984080501
ACH-000817,-0.368566245646
ACH-000819,-0.28369359350400003
ACH-000820,-0.154126488395
ACH-000821,-0.32763059999099997
ACH-000822,-0.19087431067400001
ACH-000823,-0.33259262101500003
ACH-000824,-0.223441423862
ACH-000827,-0.298587168072
ACH-000829,-0.291084415883
ACH-000831,-0.583598552044
ACH-000832,-0.43898026794600004
ACH-000833,-0.42062728270099997
ACH-000834,-0.30834828283000004
ACH-000835,-0.234586649109
ACH-000836,-0.347254238345
ACH-000837,-0.34468399258
ACH-000838,-0.21318842724599998
ACH-000839,-0.148052592761
ACH-000840,-0.165558135932
ACH-000841,-0.5279314566960001
ACH-000843,-0.381726380809
ACH-000846,-0.473927901727
ACH-000847,-0.21172613588300002
ACH-000848,-0.0477925341158
ACH-000849,-0.318489517902
ACH-000851,-0.398970964629
