,ASPHD2 (57168)
ACH-000004,-0.12200192100299999
ACH-000007,0.155337799059
ACH-000009,-0.0748716793658
ACH-000011,0.219338999501
ACH-000012,-0.294071013364
ACH-000013,-0.10523374192900001
ACH-000014,-0.179621468828
ACH-000015,-0.115973285756
ACH-000017,-0.0551075445912
ACH-000018,-0.163919759355
ACH-000019,-0.0826239954175
ACH-000021,-0.012212433575299999
ACH-000022,-0.253045553165
ACH-000025,-0.210865803369
ACH-000028,-0.103628820202
ACH-000030,-0.107725712084
ACH-000035,-0.13802376498299998
ACH-000036,-0.139459104079
ACH-000037,-0.0385656347339
ACH-000039,-0.15719729055
ACH-000040,-0.04370627443609999
ACH-000041,-0.433352305551
ACH-000042,-0.273999079556
ACH-000045,-0.0400547230979
ACH-000047,-0.128725906764
ACH-000052,-0.124623984482
ACH-000053,-0.00880018076258
ACH-000054,-0.00276853222978
ACH-000055,0.0485376181647
ACH-000060,-0.20023188643599998
ACH-000067,-0.05595517479809999
ACH-000070,-0.0988393016887
ACH-000075,0.20855131112199998
ACH-000078,-0.146829216096
ACH-000082,0.0240903684503
ACH-000085,-0.418750994717
ACH-000086,0.059922791687900004
ACH-000087,-0.301842253809
ACH-000092,0.022814997751299998
ACH-000095,-0.13474960095000002
ACH-000097,-0.11024328862400001
ACH-000098,-0.17907083535100002
ACH-000099,-0.07718316135969999
ACH-000108,-0.0695836325585
ACH-000113,-0.09802131797380001
ACH-000115,-0.165679546448
ACH-000116,-0.121154896085
ACH-000118,-0.0885650187133
ACH-000120,-0.07841341106060001
ACH-000123,-0.06791885154459999
ACH-000127,-0.040609047669599996
ACH-000128,-0.09007089382349999
ACH-000132,-0.0626051059474
ACH-000133,-0.038355745910199995
ACH-000137,-0.188807616703
ACH-000138,0.12184430054199999
ACH-000142,0.07303436537039999
ACH-000143,0.037749903796599996
ACH-000146,-0.08515441864210001
ACH-000148,-0.0151827952218
ACH-000150,-0.0403262805789
ACH-000152,0.0576824136374
ACH-000153,0.25601412672400004
ACH-000159,0.0627724226163
ACH-000160,0.31773948614
ACH-000163,-0.0989088905604
ACH-000167,0.473575253203
ACH-000168,-0.10007695311
ACH-000169,-0.08942067229289999
ACH-000178,-0.09743633062969999
ACH-000182,0.0042804333677
ACH-000183,-0.0494402723002
ACH-000188,-0.263592015839
ACH-000189,-0.0381332938326
ACH-000190,0.31806784828400003
ACH-000198,-0.135203173038
ACH-000204,-0.172141583972
ACH-000206,0.0384253735911
ACH-000207,-0.332935057008
ACH-000211,-0.229620467066
ACH-000215,-0.18586560667899998
ACH-000221,-0.23969621021499998
ACH-000222,-0.09474699302819999
ACH-000223,-0.220788616985
ACH-000226,-0.015196590308299998
ACH-000227,-0.0542452494217
ACH-000228,0.153513763819
ACH-000231,-0.242010942408
ACH-000232,-0.197416812064
ACH-000233,-0.136007313243
ACH-000234,-0.0900195688389
