,DACT1 (51339)
ACH-000004,-0.11359305669700001
ACH-000007,0.154123398791
ACH-000009,0.10665176417000001
ACH-000011,0.232908197057
ACH-000012,0.23039929322799999
ACH-000013,0.00962359272982
ACH-000014,0.10347101690600001
ACH-000015,-0.00420507898483
ACH-000017,0.226342818149
ACH-000018,0.33702466211300003
ACH-000019,0.039128871549199994
ACH-000021,0.223359127779
ACH-000022,0.19046115016100001
ACH-000025,0.135526517923
ACH-000028,0.167566906002
ACH-000030,0.0950007576969
ACH-000035,0.290093014999
ACH-000036,0.35823257365
ACH-000037,0.306863342364
ACH-000039,0.602262063293
ACH-000040,0.0814456625695
ACH-000041,0.0630042673123
ACH-000042,0.13954006585
ACH-000045,0.167530873554
ACH-000047,0.033348969118800004
ACH-000052,0.03587992764930001
ACH-000053,0.323186494661
ACH-000054,0.0855829908924
ACH-000055,0.27712102425900004
ACH-000060,-0.0581942837158
ACH-000067,0.0544734784347
ACH-000070,0.212129683154
ACH-000075,0.154752887193
ACH-000078,0.31553863080600003
ACH-000082,0.269721552418
ACH-000085,-0.201848520429
ACH-000086,0.212239778041
ACH-000087,0.185575202031
ACH-000092,0.15085493935
ACH-000095,0.256233643854
ACH-000097,0.0532894467686
ACH-000098,0.16389621776799998
ACH-000099,0.270056827216
ACH-000108,0.21163725705400002
ACH-000113,0.09811146748410002
ACH-000115,0.23857761892700002
ACH-000116,0.20353796252999998
ACH-000118,0.19860117786400003
ACH-000120,0.23711454307399998
ACH-000123,0.305196080894
ACH-000127,0.143159353128
ACH-000128,0.172765118241
ACH-000132,0.251869478024
ACH-000133,0.223761163908
ACH-000137,0.012909280749700002
ACH-000138,0.156181023428
ACH-000142,0.24128372310899998
ACH-000143,0.131346788277
ACH-000146,0.25205460690299997
ACH-000148,0.0555634536254
ACH-000150,0.20547253842
ACH-000152,0.0832378705592
ACH-000153,0.176944560603
ACH-000159,0.28336764446400003
ACH-000160,0.09612426479939999
ACH-000163,0.326497344079
ACH-000167,0.211172655702
ACH-000168,0.338544936227
ACH-000169,-0.00404779521531
ACH-000178,0.156115401629
ACH-000182,0.11222700869300001
ACH-000183,0.291934328663
ACH-000188,0.364561511087
ACH-000189,0.263059275891
ACH-000190,0.36105258662100004
ACH-000198,0.156424938803
ACH-000204,0.293200265149
ACH-000206,0.383774926264
ACH-000207,0.42260893116899995
ACH-000211,-0.0236701030712
ACH-000215,0.159081915337
ACH-000221,0.300137173892
ACH-000222,-0.049845741374399996
ACH-000223,0.18073695059099998
ACH-000226,0.139200396294
ACH-000227,0.0356777011056
ACH-000228,0.0476162833308
ACH-000231,0.11069128216299999
ACH-000232,0.18788403050799998
ACH-000233,0.155459116226
ACH-000234,0.100677294398
ACH-000235,0.160517691894
ACH-000237,0.317279184372
ACH-000238,0.18344352669300001
ACH-000243,0.145474323411
ACH-000244,0.294810606589
ACH-000246,-0.0418015904909
ACH-000248,0.0664654877466
ACH-000250,0.162104861238
ACH-000251,0.296002849824
ACH-000253,0.286764204749
ACH-000255,0.116425904818
ACH-000256,0.11652310886
ACH-000257,-0.40326102374300005
ACH-000258,0.473195102988
ACH-000259,0.124787019541
ACH-000260,0.26636771515
ACH-000261,0.111058174777
ACH-000262,-0.126679929655
ACH-000263,0.0488630735542
ACH-000264,0.048600021404499996
ACH-000265,0.218952926756
ACH-000266,0.201696348592
ACH-000272,0.217226997384
ACH-000273,0.11377688268200001
ACH-000274,0.301780547706
ACH-000277,0.0986611106903
ACH-000278,0.16190500339299999
ACH-000279,0.0313198344079
ACH-000280,0.331521368087
ACH-000281,0.0532268620325
ACH-000288,0.199810261033
ACH-000291,0.154905578267
ACH-000293,0.129101738025
ACH-000294,0.07441153098839999
ACH-000295,-0.0126003593864
ACH-000296,0.425470912842
ACH-000302,0.246254814517
ACH-000304,0.486406136933
ACH-000307,0.2704496696
ACH-000308,0.0875127268125
ACH-000310,0.474177022047
ACH-000311,0.09437377631850001
ACH-000312,0.21987624271200001
ACH-000315,0.00730689454295
ACH-000316,0.0222858301719
ACH-000317,0.20855481969599998
ACH-000318,0.19235440710299997
ACH-000319,0.0571132174971
ACH-000320,0.26303538776700003
ACH-000322,0.0285929815288
ACH-000323,0.162305935842
ACH-000324,0.17931250468600002
ACH-000329,0.017538495652700003
ACH-000330,0.155152661911
ACH-000331,0.18391345921399999
ACH-000332,0.18079874914500002
ACH-000334,-0.126548320738
ACH-000335,0.0445740517457
ACH-000336,0.08247034882189999
ACH-000337,0.08387408502600001
ACH-000339,0.195516726356
ACH-000341,0.193084263068
ACH-000348,0.163833626186
ACH-000350,0.220519331556
ACH-000352,0.325189920054
ACH-000356,-0.0486373037313
