,SPARCL1 (8404)
ACH-000004,0.188037707803
ACH-000007,-0.0816208444845
ACH-000009,-0.0979289743636
ACH-000011,-0.0802513305493
ACH-000012,-0.136191421782
ACH-000013,0.128485881852
ACH-000014,0.04212089045030001
ACH-000015,-0.05923627080490001
ACH-000017,0.0272584678343
ACH-000018,0.043675350438
ACH-000019,-0.151825729223
ACH-000021,-0.141851629218
ACH-000022,-0.051747942224000004
ACH-000025,0.0657062539747
ACH-000028,-0.219140677478
ACH-000030,-0.0997617314043
ACH-000035,-0.151117280493
ACH-000036,0.0715732221799
ACH-000037,-0.136195171437
ACH-000039,-0.0972626723852
ACH-000040,-0.233251120405
ACH-000041,-0.00154838461515
ACH-000042,0.018202882658299998
ACH-000045,-0.157327552364
ACH-000047,-0.109794964245
ACH-000052,-0.102971909276
ACH-000053,0.014298757229
ACH-000054,0.061372917109199995
ACH-000055,-0.0727516632202
ACH-000060,-0.0484702234045
ACH-000067,-0.095517602618
ACH-000070,0.0760983945201
ACH-000075,0.0194392958288
ACH-000078,-0.137398199851
ACH-000082,0.159827994705
ACH-000085,-0.0282512173259
ACH-000086,-0.0767153690553
ACH-000087,0.19061998885
ACH-000092,0.00609254570175
ACH-000095,0.054854884434199995
ACH-000097,-0.170463251751
ACH-000098,-0.059338872731999996
ACH-000099,-0.203201922337
ACH-000108,-0.115439060254
ACH-000113,0.0496462368594
ACH-000115,0.0287282648837
ACH-000116,-0.129800221716
ACH-000118,-0.047524064758500004
ACH-000120,-0.24022055964400002
ACH-000123,0.0159553705587
ACH-000127,-0.0867300690359
ACH-000128,-0.0948102048178
ACH-000132,-0.021655881387900002
ACH-000133,-0.026061095150599997
ACH-000137,0.297445669784
ACH-000138,-0.0714020381677
ACH-000142,-0.21180811188700002
ACH-000143,-0.033494643482099996
ACH-000146,-0.0646265501039
ACH-000148,-0.107297978211
ACH-000150,0.00955325640206
ACH-000152,-0.101829119082
ACH-000153,-0.031014882147400002
ACH-000159,-0.0551749171782
ACH-000160,-0.09658995755489999
ACH-000163,-0.0977828547338
ACH-000167,0.109713923226
ACH-000168,0.09524161158710001
ACH-000169,-0.0635347490161
ACH-000178,-0.0320160305376
ACH-000182,-0.042302715433900004
ACH-000183,-0.119692547048
ACH-000188,0.112202995611
ACH-000189,-0.0276662363488
ACH-000190,0.17356367772300002
ACH-000198,0.024005247915
ACH-000204,-0.25608619063099997
ACH-000206,-0.018310575535099998
ACH-000207,-0.0899781755467
ACH-000211,-0.106043128259
ACH-000215,-0.0756432027862
ACH-000221,-0.106521195171
ACH-000222,-0.111137686595
ACH-000223,-0.22643983744600002
ACH-000226,0.039693936403
ACH-000227,-0.234104514436
ACH-000228,-0.196951859944
ACH-000231,0.0131944468324
ACH-000232,0.0019556442899899998
ACH-000233,0.0117805075595
ACH-000234,-0.11002688855699999
ACH-000235,-0.0444069668001
ACH-000237,-0.166737118125
ACH-000238,-0.184342958354
ACH-000243,-0.156750000431
ACH-000244,-0.0940003934053
ACH-000246,-0.0646197144673
ACH-000248,-0.109885957091
ACH-000250,-0.0370625852868
ACH-000251,0.27278115003000003
ACH-000253,0.0240316308649
ACH-000255,0.015816563286700003
ACH-000256,0.36461619683700003
ACH-000257,-0.217495526199
ACH-000258,-0.061838690908500006
ACH-000259,-0.017805846541
ACH-000260,-0.13902859308
ACH-000261,-0.0833087946965
ACH-000262,0.0555384883559
ACH-000263,0.271055324312
ACH-000264,0.000290210843468
ACH-000265,-0.219766959241
ACH-000266,-0.149361481432
ACH-000272,-0.201227625524
ACH-000273,-0.108528485459
ACH-000274,-0.00130036167073
ACH-000277,-0.0844837898569
ACH-000278,0.15764248918600002
ACH-000279,0.0806080502057
ACH-000280,0.10818393735500001
ACH-000281,-0.04523291802619999
ACH-000288,0.018848075932
ACH-000291,0.123785455206
ACH-000293,-0.260668379494
ACH-000294,0.043663408464400005
ACH-000295,-0.236917448709
ACH-000296,-0.10766658455700001
ACH-000302,-0.136528770312
ACH-000304,-0.072634865848
ACH-000307,-0.16598026387
ACH-000308,-0.0946625872317
ACH-000310,-0.0666509508091
ACH-000311,-0.263668233815
ACH-000312,-0.0560980145302
ACH-000315,-0.00513946345038
ACH-000316,-0.19810158943
ACH-000317,-0.056981779836900004
ACH-000318,-0.07642129745489999
ACH-000319,0.146201582337
ACH-000320,-0.022938556067599997
ACH-000322,-0.115368838171
ACH-000323,0.0193529314265
ACH-000324,-0.0622107893198
ACH-000329,-0.0730725049635
ACH-000330,-0.46008118201000003
ACH-000331,-0.00164725722592
ACH-000332,-0.07463459697580001
ACH-000334,0.079576493078
ACH-000335,0.0589098494479
ACH-000336,-0.40980480605400005
ACH-000337,-0.167808631116
ACH-000339,-0.09642576081769999
ACH-000341,-0.109737032311
ACH-000348,-0.0716074309672
ACH-000350,-0.146758893456
ACH-000352,0.0451450783679
ACH-000356,-0.0417493530242
ACH-000361,0.07899895028
ACH-000362,0.031733208023599996
ACH-000363,-0.102263725796
ACH-000364,-0.153539347562
ACH-000365,0.164345731583
ACH-000366,-0.0179634610875
ACH-000368,-0.17658631313499998
ACH-000374,0.0355135624007
ACH-000375,-0.267868431555
ACH-000376,-0.0714535460003
ACH-000381,-0.498323703696
ACH-000383,-0.0656470637373
ACH-000387,-0.199822206441
ACH-000389,0.126920967803
ACH-000390,-0.014282220884799999
ACH-000393,0.10702175407299999
ACH-000395,0.0354641442572
ACH-000397,-0.0231715829455
ACH-000401,0.11656178303300001
ACH-000402,0.0499281672611
ACH-000403,-0.0507033957582
ACH-000404,-0.239688858915
ACH-000406,-0.138448188556
ACH-000407,0.0014282098363900002
ACH-000408,-0.116590034997
ACH-000410,-0.08313204868480001
ACH-000411,-0.165315531811
ACH-000414,-0.020518036298200003
ACH-000415,-0.159980490975
ACH-000416,-0.0814222152624
ACH-000420,-0.160412641563
ACH-000421,-0.0504243599654
ACH-000424,-0.20227173323800002
ACH-000425,-0.214244730485
ACH-000426,0.21197638591600002
ACH-000427,0.143149941039
ACH-000433,0.0036160695394499994
ACH-000436,0.0473683454839
ACH-000444,-0.0801979411245
ACH-000445,-0.204857685583
ACH-000448,-0.17026670130999996
ACH-000450,-0.09082109101830001
ACH-000452,0.0014835248988900001
ACH-000454,-0.0650601900112
ACH-000458,0.091178919709
ACH-000459,-0.0559143285589
ACH-000460,-0.163866423343
ACH-000461,0.11372367031300001
ACH-000463,-0.155365447255
ACH-000464,-0.0317514212753
ACH-000466,-0.0894484827595
ACH-000467,-0.0967178182101
ACH-000468,-0.0655819168157
ACH-000469,0.0316640942032
ACH-000470,-0.0462582027515
ACH-000471,-0.197268427916
ACH-000472,-0.0368684385949
ACH-000473,-0.0899939822425
ACH-000475,-0.09497843778139999
ACH-000476,0.259719266608
ACH-000477,-0.028057113224900003
ACH-000480,-0.14374295465700002
ACH-000481,0.0529860030403
ACH-000483,-0.0368913641195
ACH-000484,-0.000560626071589
ACH-000485,0.0128101156628
ACH-000486,0.047794832117300005
ACH-000487,-0.0218880144088
ACH-000488,-0.0166235008712
ACH-000490,-0.08610291422380001
ACH-000491,-0.11566683905
ACH-000495,-0.335606344568
ACH-000496,-0.204497427793
ACH-000499,0.257431777877
ACH-000500,0.22320917589699998
ACH-000502,-0.11187809528300001
ACH-000503,0.06616213472919999
ACH-000505,-0.0767616713253
