,RPL13 (6137)
ACH-000004,-1.12018447215
ACH-000007,-1.59276668195
ACH-000009,-0.9845900211990001
ACH-000011,-1.20327657476
ACH-000012,-0.920558128055
ACH-000013,-1.0144114554299999
ACH-000014,-1.3711665153200001
ACH-000015,-1.24033491442
ACH-000017,-1.31164847844
ACH-000018,-1.00359565809
ACH-000019,-1.0605905571799998
ACH-000021,-1.0977207732799998
ACH-000022,-1.34554961861
ACH-000025,-1.3174620758
ACH-000028,-1.09826574275
ACH-000030,-1.24639066318
ACH-000035,-0.800005116913
ACH-000036,-1.11287947052
ACH-000037,-1.7087144781499999
ACH-000039,-1.3535385795800001
ACH-000040,-1.28208065449
ACH-000041,-1.37514800146
ACH-000042,-1.3582227614500002
ACH-000045,-1.37050825481
ACH-000047,-1.3611456735299998
ACH-000052,-1.23985276646
ACH-000053,-1.21243112575
ACH-000054,-1.2101850018
ACH-000055,-1.19598208645
ACH-000060,-1.1886218880700001
ACH-000067,-1.2248215833
ACH-000070,-1.43813167601
ACH-000075,-1.1709116560100001
ACH-000078,-1.3347436461700002
ACH-000082,-1.27293606034
ACH-000085,-1.35701681069
ACH-000086,-1.1807192638500001
ACH-000087,-1.17361381725
ACH-000092,-1.22483773169
ACH-000095,-1.21202324675
ACH-000097,-1.18109807489
ACH-000098,-1.32262485699
ACH-000099,-1.04172289778
ACH-000108,-1.09853101211
ACH-000113,-1.1051231503499999
ACH-000115,-1.7225128991599998
ACH-000116,-1.14852257425
ACH-000118,-0.996353667065
ACH-000120,-1.25308331491
ACH-000123,-1.13570825876
ACH-000127,-1.1370543269
ACH-000128,-1.33279344511
ACH-000132,-1.00810234469
ACH-000133,-1.19280268857
ACH-000137,-1.16236337155
ACH-000138,-1.2984844569299998
ACH-000142,-1.04018253975
ACH-000143,-1.20342537029
ACH-000146,-1.35566644511
ACH-000148,-1.22912038217
ACH-000150,-1.25538988532
ACH-000152,-1.56424101324
ACH-000153,-0.617304632333
ACH-000159,-1.39929737143
ACH-000160,-1.0
ACH-000163,-1.2208372674899999
ACH-000167,1.81140423143
ACH-000168,-1.5252136515799999
ACH-000169,-1.2077657883600001
ACH-000178,-1.3271243702200002
ACH-000182,-1.4577885828100001
ACH-000183,-1.30004673067
ACH-000188,-1.44051124917
ACH-000189,-0.9976224085850001
ACH-000190,-1.17372745419
ACH-000198,-1.3705421807799998
ACH-000204,-1.25584230668
ACH-000206,-1.8179669358200001
ACH-000207,-1.12810971773
ACH-000211,-1.32158181294
ACH-000215,-1.3517876787099998
ACH-000221,-1.08635620741
ACH-000222,-0.99497855998
ACH-000223,-0.878267962581
ACH-000226,-1.2808852374
ACH-000227,-1.46329147467
ACH-000228,-0.94661222165
ACH-000231,-1.32303077082
ACH-000232,-1.3292756800799999
ACH-000233,-1.13067880035
ACH-000234,-1.07267153817
ACH-000235,-1.25257140904
ACH-000237,-1.25230482779
ACH-000238,-1.1894281275799998
ACH-000243,-0.9802429968240001
ACH-000244,-1.13633237786
ACH-000246,-1.39376745898
ACH-000248,-1.36024216603
ACH-000250,-1.4037800655500001
ACH-000251,-1.30492526199
ACH-000253,-1.2964159741799999
ACH-000255,-1.09954856416
ACH-000256,-1.36439121406
ACH-000257,-1.4802036892500001
ACH-000258,-1.33175474943
ACH-000259,-1.21089910067
ACH-000260,-1.3061063661599999
ACH-000261,-1.06113130651
ACH-000262,-1.0585532178200001
ACH-000263,-0.965066839745
ACH-000264,-0.952257137906
ACH-000265,-1.17301936047
ACH-000266,-1.18907088691
ACH-000272,-1.3254764289899998
