,SLBP (7884)
ACH-000281,-0.388201871709
ACH-000288,-0.21568954255800002
ACH-000291,-0.385724586984
ACH-000293,-0.436397060802
ACH-000294,-0.272219869001
ACH-000295,-0.395529803691
ACH-000296,-0.47012590754699995
ACH-000302,-0.147167499165
ACH-000304,-0.541019136572
ACH-000307,-0.555844851473
ACH-000308,-0.580604783486
ACH-000310,-0.49124092693800003
ACH-000311,-0.282930239007
ACH-000312,-0.416625371269
ACH-000315,-0.539489979345
ACH-000316,-0.27549970314100003
ACH-000317,-0.228755224111
ACH-000318,-0.399035649427
ACH-000319,-0.333667883622
ACH-000320,-0.206912757188
ACH-000322,-0.63503489218
ACH-000323,-0.401588101034
ACH-000324,-0.512383350979
ACH-000329,-0.493978155757
ACH-000330,-0.465438966821
ACH-000331,-0.529052229167
ACH-000332,-0.461181256457
ACH-000334,-0.503589607823
ACH-000335,-0.160380024141
ACH-000336,-0.908866116257
ACH-000337,-0.691164199042
ACH-000339,-0.562016654557
ACH-000341,-0.535724519129
ACH-000348,-0.397508256175
ACH-000350,-0.472186072158
ACH-000352,-0.594294140049
ACH-000356,-0.704450991663
ACH-000361,-0.7328057001999999
ACH-000362,-0.28652618196199997
ACH-000363,-0.379519428414
ACH-000364,-0.566756079969
ACH-000365,-0.172706256062
ACH-000366,-0.416274015714
ACH-000368,-0.591398278511
ACH-000374,-0.470311528422
ACH-000375,-0.570304500471
ACH-000376,-0.509576260286
ACH-000381,-0.751802612086
ACH-000383,-0.219519600126
ACH-000387,-0.6111746398129999
ACH-000389,-0.67173071765
ACH-000390,-0.404484261149
ACH-000393,-0.404169133601
ACH-000395,-0.46626493645499995
ACH-000397,-0.558322952049
ACH-000401,-0.321316003673
ACH-000402,-0.23555188999
ACH-000403,-0.647369938025
ACH-000404,-0.786033328172
ACH-000406,-0.42375149719300004
ACH-000407,-0.552090467704
ACH-000408,-0.73409642968
ACH-000410,-0.6919731183969999
ACH-000411,-0.531394242549
ACH-000414,-0.43901500375
ACH-000415,-0.6446723112780001
ACH-000416,-0.522608586744
ACH-000420,-0.37412692472599995
ACH-000421,-0.682581399683
ACH-000424,-0.22470028414999998
ACH-000425,-0.19015216336100002
ACH-000426,-0.872754706406
ACH-000427,-0.931874525034
ACH-000433,-0.398563680121
ACH-000436,-0.506235959103
ACH-000444,-0.573928364196
ACH-000445,-0.66754725483
ACH-000448,-0.609674722019
ACH-000450,-0.154562440177
ACH-000452,-0.423243632122
ACH-000454,-0.336221030469
ACH-000458,-0.8347872517839999
ACH-000459,-0.158980205174
ACH-000460,-0.595959659308
ACH-000461,-0.34318844534500004
ACH-000463,-0.435522335938
ACH-000464,-0.487165619457
ACH-000466,-0.6853215927420001
ACH-000467,-0.5467930407980001
ACH-000468,-0.592274965259
ACH-000469,-0.734193855394
ACH-000470,-0.578076000691
ACH-000471,-0.41113671440800004
ACH-000472,-0.42234067119499996
ACH-000473,-0.570383249125
ACH-000475,-0.5852664100020001
ACH-000476,-0.580412723864
ACH-000477,-0.504890228172
ACH-000480,-0.40364714132
ACH-000481,-0.44911984853
ACH-000483,-0.19762680332600002
ACH-000484,-0.473564419379
ACH-000485,-0.514141679587
ACH-000486,-0.455859677726
ACH-000487,-0.768050752199
ACH-000488,-0.5526607085149999
ACH-000490,-0.6576798612020001
ACH-000491,-0.45671924665700003
ACH-000495,-0.443370070459
ACH-000496,-0.40591175601400004
ACH-000499,-0.324169703885
ACH-000500,-0.252924090737
ACH-000502,-0.5293169016529999
ACH-000503,-0.981049665691
ACH-000505,-0.473088623403
ACH-000507,-0.614330698138
ACH-000510,-0.345339032095
ACH-000511,-0.746884568868
ACH-000512,-0.510593352499
ACH-000516,-0.414717963735
ACH-000517,-0.743509831864
ACH-000518,-0.60216722929
ACH-000520,-0.535391450654
ACH-000521,-0.349268651025
ACH-000522,-0.59756434953
ACH-000524,-0.7199918384980001
ACH-000527,-0.360472316631
ACH-000528,-0.460071142095
ACH-000537,-0.280620180334
ACH-000541,-0.8058633170839999
ACH-000542,-0.35629463040700005
ACH-000544,-0.6751692419249999
ACH-000545,-0.5099722049459999
ACH-000547,-0.24621423425
ACH-000548,-0.6084783192809999
ACH-000549,-0.49054317539399994
ACH-000550,-0.6826193771150001
ACH-000552,-0.647375413384
ACH-000556,-0.646857078794
ACH-000557,-0.42252679716200003
ACH-000570,-0.35698836821
ACH-000571,-0.533940982525
ACH-000573,-0.312468484052
ACH-000576,-0.34590262739200006
ACH-000580,-0.548228780161
ACH-000584,-0.542489501472
ACH-000585,-0.624252834607
ACH-000588,-0.173748692624
ACH-000589,-0.55150387242
ACH-000591,-0.445789965588
ACH-000593,-0.839486489965
ACH-000600,-0.201083748226
ACH-000601,-0.45751445033200006
ACH-000604,-0.7225324205600001
ACH-000605,-0.337184111761
ACH-000606,-0.8798417062039999
ACH-000608,-0.47647643584700006
ACH-000614,-0.14935324369300002
ACH-000616,-0.508829810893
ACH-000618,-0.7528362086079999
ACH-000619,-0.836443185132
ACH-000620,-0.445444481808
ACH-000621,-0.43396856019100005
ACH-000622,-0.373149677729
ACH-000623,-0.453870877275
ACH-000624,-0.7553904349959999
ACH-000627,-0.551978060429
ACH-000630,-0.217796418364
ACH-000632,-0.354886862463
ACH-000633,-0.23703183866099997
ACH-000637,-0.560604552096
ACH-000638,-0.44063868938
ACH-000646,-0.743977498372
ACH-000647,-0.507909394441
ACH-000648,-0.556209188797
ACH-000649,-0.38311989166999993
ACH-000651,-0.48629033284699996
ACH-000652,-0.560646721736
ACH-000653,-0.665593820667
ACH-000657,-0.47371631938299996
ACH-000658,-0.531835960062
ACH-000661,-0.509954589253
ACH-000662,-0.298781528427
ACH-000663,-0.10500846272600001
ACH-000665,-0.36047053941699997
ACH-000671,-0.300903187189
ACH-000673,-0.534403185533
ACH-000676,-0.366137029939
ACH-000677,-0.539706823255
ACH-000681,-0.556668517625
ACH-000682,-0.6864341315070001
ACH-000683,-0.35445120942900005
ACH-000684,-0.368607613833
ACH-000688,-0.65349442823
ACH-000693,-0.397348781936
ACH-000694,-0.383550419115
ACH-000695,-0.47118480696599996
ACH-000696,-0.430073146962
ACH-000697,-0.656342868579
ACH-000699,-0.693085090052
ACH-000701,-0.730838363242
ACH-000706,-0.6898512160250001
ACH-000711,-0.390706207831
ACH-000713,-0.291369290853
ACH-000714,-0.717256855301
ACH-000718,-0.511871510188
ACH-000720,-0.774896503879
ACH-000721,-0.362737373375
ACH-000724,-0.8316842626700001
ACH-000725,-0.931369694245
ACH-000732,-0.5569464396580001
ACH-000734,-0.545385907259
ACH-000735,-0.21369609646999999
ACH-000736,-0.840199319851
ACH-000738,-0.219361815388
ACH-000746,-0.36832210987899994
ACH-000747,-0.296048089942
ACH-000748,-0.622350220618
ACH-000753,-0.392803772138
ACH-000756,-0.398929601894
ACH-000757,-0.0350109600151
ACH-000758,-0.617073189107
ACH-000760,-0.357595398392
ACH-000763,-0.555724795475
ACH-000764,-0.35387033934100004
ACH-000765,-0.35445334262100003
ACH-000766,-0.436089294625
ACH-000767,-0.344307055767
ACH-000768,-0.388087035598
ACH-000769,-0.586655977033
ACH-000770,-0.31993037704
ACH-000771,-0.290820638269
ACH-000773,-0.512897664482
ACH-000776,-0.285605304314
ACH-000777,-0.5237187184759999
ACH-000778,-0.34939740978399997
ACH-000781,-0.469870364753
ACH-000782,-0.49833251252099997
ACH-000783,-0.847853048543
ACH-000784,-0.270460526762
ACH-000785,-0.7851014229359999
ACH-000787,-0.644420113911
ACH-000788,-0.446225223995
ACH-000791,-0.27727614575
ACH-000792,-0.524133181022
ACH-000794,-0.537297755812
ACH-000796,-0.357635791638
ACH-000799,-0.963673365006
ACH-000800,-0.588913232213
ACH-000802,-0.506210447433
ACH-000804,-0.422499368239
ACH-000805,-0.427047204336
ACH-000809,-0.324165699014
ACH-000810,-0.14856923489
ACH-000811,-0.120192002784
ACH-000817,-0.631380860207
ACH-000819,-0.41363404914499996
ACH-000820,-0.533302511319
ACH-000821,-0.49231227723800003
ACH-000822,-0.365717985157
ACH-000823,-0.595019271036
ACH-000824,-0.555284972124
ACH-000827,-0.543361170871
ACH-000829,-0.394449670041
ACH-000831,-0.9281225371200001
ACH-000832,-0.958415794657
ACH-000833,-0.140041738285
ACH-000834,-0.229333419597
ACH-000835,-0.342899077716
ACH-000836,-0.08018727051169999
ACH-000837,-0.399137084445
ACH-000838,-0.34788382224500003
ACH-000839,-0.575254487856
ACH-000840,-0.5298803632760001
ACH-000841,-0.339986381882
ACH-000843,-0.7044197449930001
ACH-000846,-0.17759480065000002
ACH-000847,-0.456596711225
ACH-000848,-0.46393317225599995
ACH-000849,-0.295020538637
ACH-000851,-0.633801701919
ACH-000855,-0.546394028437
ACH-000856,-0.601574775118
ACH-000858,-0.781943617693
ACH-000859,-0.833901787935
ACH-000861,-0.474816653561
ACH-000862,-0.515786790436
ACH-000865,-0.339959726369
ACH-000866,-0.365062685433
ACH-000867,-0.427817125055
ACH-000869,-0.101108514269
ACH-000872,-0.5177790209709999
ACH-000873,-0.7181509908329999
ACH-000876,-0.479645833661
ACH-000878,-0.724873845267
ACH-000880,-0.251939439511
ACH-000881,-0.551515342471
ACH-000882,-0.24592305581999999
ACH-000884,-0.580990761397
ACH-000885,-0.6297437954899999
ACH-000887,-0.43480749467600005
ACH-000888,-0.716045717951
ACH-000889,-0.46469011308799996
ACH-000890,-0.349901733082
ACH-000896,-0.514915895176
ACH-000898,-0.5000692567530001
ACH-000900,-0.6237577961190001
ACH-000901,-0.463105259283
ACH-000905,-0.481830567663
ACH-000906,-0.550321607266
ACH-000907,-0.239410563198
ACH-000910,-0.417092572645
ACH-000911,-0.603165801399
ACH-000912,-0.633503618394
ACH-000913,-0.5161028149369999
ACH-000915,-0.267310617508
ACH-000916,-0.617027268077
ACH-000917,-0.546783233195
ACH-000921,-0.7183632931039999
ACH-000924,-0.5358005146399999
ACH-000926,-0.596264227381
ACH-000928,-0.7405153487170001
ACH-000929,-0.84326406287
ACH-000932,-0.124007661435
ACH-000935,-0.45624407817100004
ACH-000936,-0.37287610267800003
ACH-000937,-0.200270798683
ACH-000938,-0.314748134948
ACH-000939,-0.285606902854
ACH-000941,-0.802217656789
ACH-000943,-0.235787776318
ACH-000946,-0.530013404568
ACH-000947,-0.37781004101899995
ACH-000948,-0.729715007946
ACH-000950,-0.19426337234000002
ACH-000953,-0.407665574195
ACH-000957,-0.755750761122
ACH-000958,-0.588298784017
ACH-000960,-0.202426080347
ACH-000963,-0.620056308887
ACH-000968,-0.497177566427
ACH-000969,-0.695564602834
ACH-000973,-0.447032266871
ACH-000974,-0.58243719518
ACH-000975,-0.425242928511
ACH-000976,-0.656034953062
ACH-000978,-0.163289134091
ACH-000980,-0.35293048103200003
ACH-000984,-0.579520621466
ACH-000986,-0.600918022409
ACH-000988,-0.6195513077929999
ACH-000993,-0.549826644259
ACH-000994,-0.7383094589810001
ACH-000996,-0.6443380975140001
ACH-001001,-0.548834359394
ACH-001020,-0.000548715371835
ACH-001028,-0.398320762152
ACH-001031,-0.562545363353
ACH-001038,-0.334975175871
ACH-001048,-0.490786487213
ACH-001050,-0.35524843939499995
ACH-001053,-0.158578751976
ACH-001054,-0.45077774200599996
ACH-001061,-0.280327297905
ACH-001067,-0.589093720114
ACH-001075,-0.380545294871
ACH-001096,-0.471185157978
ACH-001128,0.633966820867
ACH-001134,-0.509450551323
ACH-001151,-0.494787207011
ACH-001163,-0.35735230630900006
ACH-001164,-0.6907672029780001
ACH-001173,-0.568995807887
ACH-001183,-0.31343622599599996
ACH-001184,-0.5492883491030001
ACH-001190,-0.683723164628
ACH-001192,-0.453220605651
ACH-001193,-0.514980051196
ACH-001196,-0.513927511983
ACH-001197,-0.44608932430500003
ACH-001205,-0.436638899485
ACH-001211,-0.11850106986400001
ACH-001212,-0.46224642613999994
ACH-001228,-0.7072758743369999
ACH-001232,-0.708796413814
ACH-001239,-0.406303588291
ACH-001274,-0.47821664338
ACH-001275,-0.385626320854
ACH-001277,-0.35266885906900003
ACH-001278,-0.571920770003
ACH-001280,-0.659403240178
ACH-001283,-0.415030930122
ACH-001289,-0.6727252627570001
ACH-001295,-0.435817431105
ACH-001300,-0.510747134087
ACH-001301,-0.38236555043799997
ACH-001302,-0.542949374797
ACH-001303,-0.230664899252
ACH-001306,-0.400544890329
ACH-001318,-0.208027291232
ACH-001322,-0.492982634586
ACH-001328,-0.451919934995
ACH-001332,-0.43053113683899996
ACH-001333,-0.353657809675
ACH-001336,-0.7425061343970001
ACH-001340,-0.456102180247
ACH-001346,-0.441286006794
ACH-001353,-0.432378157833
ACH-001354,-0.416209727331
ACH-001367,-0.713219859075
ACH-001368,-0.364634338732
ACH-001374,-0.595691356044
ACH-001375,-0.222943774875
ACH-001377,-0.552867702078
ACH-001380,-0.35188878784999994
ACH-001391,-0.463164464521
ACH-001407,-0.126323289117
ACH-001408,-0.43480835484200003
ACH-001413,-0.764681092595
ACH-001430,-0.420478893961
ACH-001431,-0.587932699379
ACH-001450,-0.224808069118
ACH-001496,-0.267618955255
ACH-001500,-0.36011727127
ACH-001521,-0.7486068183419999
ACH-001523,-0.560594977179
ACH-001532,-0.437107098272
ACH-001536,-0.438410231677
ACH-001550,-0.11956822527699999
ACH-001552,-0.423591298384
ACH-001554,-0.479725018741
ACH-001645,-0.309440472418
ACH-001654,-0.37949301696000004
ACH-001715,-0.519305012827
ACH-001735,-0.40692418361
ACH-001736,-0.354469934185
ACH-001737,0.129564686178
ACH-001740,-0.655212312813
ACH-001745,-0.7024771093019999
ACH-001750,-0.393787790169
ACH-001765,-0.331762619288
ACH-001956,-0.468208522602
ACH-001957,-0.375438628636
