,UBN2 (254048)
ACH-000243,-0.15056834692600002
ACH-000244,-0.173600339268
ACH-000246,-0.141944845235
ACH-000248,0.0103105896573
ACH-000250,-0.293847317991
ACH-000251,-0.217904220055
ACH-000253,-0.312689213107
ACH-000255,-0.160283242662
ACH-000256,-0.056744210135
ACH-000257,-0.252393276319
ACH-000258,-0.527557493738
ACH-000259,-0.286103529488
ACH-000260,-0.09614647259810001
ACH-000261,-0.14301154082800002
ACH-000262,-0.006073366118310001
ACH-000263,0.0757576867695
ACH-000264,-0.131000349629
ACH-000265,-0.108804502772
ACH-000266,-0.293739385596
ACH-000272,-0.24602066904800002
ACH-000273,-0.16964833152699998
ACH-000274,-0.179902056552
ACH-000277,-0.485292573776
ACH-000278,-0.18358335876499998
ACH-000279,-0.160709549266
ACH-000280,-0.084078612659
ACH-000281,-0.392788016758
ACH-000288,-0.041941978139999996
ACH-000291,-0.155783651549
ACH-000293,-0.20000210763300003
ACH-000294,-0.176995832684
ACH-000295,-0.0776701967462
ACH-000296,-0.284384750248
ACH-000302,-0.10030729280400001
ACH-000304,-0.21970502698600003
ACH-000307,-0.07513177729369999
ACH-000308,-0.24643987328000003
ACH-000310,-0.45403697291699996
ACH-000311,-0.263053305274
ACH-000312,-0.450694333851
ACH-000315,-0.30277904195
ACH-000316,-0.10377862740299999
ACH-000317,-0.162686325674
ACH-000318,-0.11452440487299999
ACH-000319,-0.294642366578
ACH-000320,-0.291148414938
ACH-000322,-0.271408814319
ACH-000323,-0.13910868338
ACH-000324,-0.116921813312
ACH-000329,-0.09591682814300001
ACH-000330,0.108152950449
ACH-000331,-0.19386759293900002
ACH-000332,-0.250867972652
ACH-000334,-0.288116768581
ACH-000335,-0.203877992694
ACH-000336,-0.296313414412
ACH-000337,-0.0444857473668
ACH-000339,-0.20305231292
ACH-000341,-0.27056712450599996
ACH-000348,-0.371323556925
ACH-000350,-0.152154772601
ACH-000352,-0.282548828952
ACH-000356,-0.232099910625
ACH-000361,-0.35109661600599995
ACH-000362,-0.19589425072299999
ACH-000363,-0.25845090989
ACH-000364,-0.303030334866
ACH-000365,-0.16736420063899998
ACH-000366,-0.154502114135
ACH-000368,-0.368425184202
ACH-000374,-0.309189503217
ACH-000375,-0.171082961361
ACH-000376,-0.060144210388799996
ACH-000381,-0.160299848327
ACH-000383,-0.17725299672699998
ACH-000387,-0.45662996644599996
ACH-000389,-0.326562318516
ACH-000390,-0.128919887935
ACH-000393,-0.152962543552
ACH-000395,-0.16247355267799998
ACH-000397,-0.212039960597
ACH-000401,-0.0736291303566
ACH-000402,-0.475673209764
ACH-000403,-0.153395746626
ACH-000404,0.101738641438
ACH-000406,-0.141857521466
ACH-000407,-0.020279319301700002
ACH-000408,-0.0915921647977
ACH-000410,-0.214478436299
ACH-000411,-0.292235077249
ACH-000414,-0.19274680117600002
ACH-000415,-0.127123466069
ACH-000416,-0.286426609121
ACH-000420,-0.106329264953
ACH-000421,-0.140139931058
ACH-000424,-0.050838219350699994
ACH-000425,-0.43247195279600004
ACH-000426,-0.11538089160800001
ACH-000427,-0.247650119148
ACH-000433,0.11170312642899999
ACH-000436,-0.40552545319899996
ACH-000444,-0.128867312637
ACH-000445,-0.191966371846
ACH-000448,-0.161920597337
ACH-000450,-0.188237263301
ACH-000452,-0.191743512537
ACH-000454,-0.182752643002
ACH-000458,-0.0562837599705
ACH-000459,-0.144018117272
ACH-000460,-0.40041019742600004
ACH-000461,-0.0289885017547
ACH-000463,-0.26951167110999996
ACH-000464,-0.16630276112700002
ACH-000466,-0.166781596208
ACH-000467,-0.130538152096
ACH-000468,-0.171277664386
ACH-000469,-0.266951893461
ACH-000470,-0.104210335813
ACH-000471,-0.508595948659
ACH-000472,-0.162473409549
ACH-000473,-0.272200477342
ACH-000475,-0.07426706643410001
ACH-000476,-0.272252194748
ACH-000477,-0.190160890933
ACH-000480,-0.199109037901
ACH-000481,-0.0214920204923
ACH-000483,-0.194337027701
ACH-000484,0.07712459489
ACH-000485,-0.439851758176
ACH-000486,-0.245859369324
ACH-000487,-0.112370538756
ACH-000488,-0.031395039190500004
ACH-000490,-0.0033439967257499997
ACH-000491,-0.154367964761
ACH-000495,-0.22643074956999998
ACH-000496,-0.312662122911
ACH-000499,0.147385009834
ACH-000500,-0.054271393441199994
ACH-000502,-0.29732251233
ACH-000503,0.00630327671769
ACH-000505,-0.171409338013
ACH-000507,-0.0850010404073
ACH-000510,-0.12215234742999999
ACH-000511,-0.198179992966
ACH-000512,-0.19408636139000002
ACH-000516,-0.23426207017499998
ACH-000517,-0.25297820188299996
ACH-000518,-0.0472487792263
ACH-000520,-0.206066617977
ACH-000521,-0.390603856729
ACH-000522,-0.0893513613498
ACH-000524,-0.207495722216
ACH-000527,-0.169863634815
ACH-000528,-0.147369154988
ACH-000537,-0.405566732403
ACH-000541,-0.239759714083
ACH-000542,-0.15528979966499998
ACH-000544,-0.144954919893
ACH-000545,-0.024356934051900002
ACH-000547,0.037290502976699995
ACH-000548,-0.235477336635
ACH-000549,0.0367430941178
ACH-000550,-0.222666502012
ACH-000552,-0.184348250165
ACH-000556,-0.104026030726
ACH-000557,-0.134722696038
ACH-000570,-0.206454867417
ACH-000571,-0.41400115612800004
ACH-000573,-0.190750315365
ACH-000576,0.10711929111400001
ACH-000580,-0.522150964604
ACH-000584,-0.23220780203400002
ACH-000585,-0.185993361834
ACH-000588,-0.24201482293600002
ACH-000589,-0.306213322161
ACH-000591,-0.228034640992
ACH-000593,-0.208252536645
ACH-000600,-0.136172172728
ACH-000601,-0.158025911871
ACH-000604,-0.0942105859692
ACH-000605,-0.35650531083000003
ACH-000606,-0.0848368317963
ACH-000608,-0.157889209852
ACH-000614,-0.173308634207
ACH-000616,-0.00652814913094
ACH-000618,-0.117301583104
ACH-000619,-0.203088553763
ACH-000620,-0.260661095747
ACH-000621,-0.272856271994
ACH-000622,-0.0774076928095
ACH-000623,-0.277674263255
ACH-000624,-0.316623653571
ACH-000627,-0.158019253398
ACH-000630,-0.147459262318
ACH-000632,-0.15744924139799998
ACH-000633,-0.37658195613000006
ACH-000637,0.0218564048163
ACH-000638,-0.287430911016
ACH-000646,-0.36751443828900004
ACH-000647,-0.10617092306399999
ACH-000648,-0.163873725586
ACH-000649,-0.274607634597
ACH-000651,-0.180654581351
ACH-000652,-0.24343818101700002
ACH-000653,-0.0744393799756
ACH-000657,-0.10703959463
ACH-000658,-0.226735692307
ACH-000661,-0.35782736469099996
ACH-000662,0.0651304176583
ACH-000663,-0.0356172216038
ACH-000665,-0.08712274677819999
ACH-000671,-0.220791233418
ACH-000673,-0.147604645221
ACH-000676,-0.40036358895999996
ACH-000677,0.0209476330158
ACH-000681,-0.121437565472
ACH-000682,-0.18042073559799998
ACH-000683,-0.23603769554600001
ACH-000684,-0.552316687568
ACH-000688,-0.38237919904
ACH-000693,-0.15063099781
ACH-000694,-0.00348257948003
ACH-000695,-0.0238154488589
ACH-000696,-0.264784323328
ACH-000697,-0.149720702366
ACH-000699,-0.129278456967
ACH-000701,-0.344255092121
ACH-000706,-0.0533594177168
ACH-000711,-0.214582070022
ACH-000713,-0.100245843178
ACH-000714,-0.190499573437
ACH-000718,-0.463483871872
ACH-000720,-0.132053846152
ACH-000721,-0.19202110000599998
ACH-000724,-0.18657059162099998
ACH-000725,-0.29203332192
ACH-000732,0.04998709697169999
ACH-000734,-0.13407405470699998
ACH-000735,-0.1761761113
ACH-000736,-0.170725689564
ACH-000738,-0.0814334466922
ACH-000746,-0.178736961635
ACH-000747,-0.12360063888900001
ACH-000748,-0.199509250766
ACH-000753,-0.10278857576400001
ACH-000756,-0.0235208495613
ACH-000757,-0.232233985192
ACH-000758,-0.147445380371
ACH-000760,-0.288853808114
ACH-000763,-0.295534027572
ACH-000764,0.07382887963719999
ACH-000765,-0.49283483689900004
ACH-000766,-0.099065688473
ACH-000767,-0.35115476166799997
ACH-000768,-0.173123732135
ACH-000769,-0.242907657898
ACH-000770,-0.148401077321
ACH-000771,-0.271935586989
ACH-000773,-0.144696104223
ACH-000776,-0.230566004116
ACH-000777,-0.15455630827
ACH-000778,-0.0825494191944
ACH-000781,-0.127254548154
ACH-000782,-0.0917085337418
ACH-000783,-0.357369080825
ACH-000784,-0.137358358861
ACH-000785,-0.272900488843
ACH-000787,-0.0428366267515
ACH-000788,-0.33156836452300004
ACH-000791,-0.197100015444
ACH-000792,-0.302737500482
ACH-000794,-0.216336032186
ACH-000796,-0.114677230558
ACH-000799,-0.44972090595299996
ACH-000800,-0.14683036917199999
ACH-000802,-0.261149630819
ACH-000804,-0.16518795973
ACH-000805,-0.497616911647
ACH-000809,-0.20793872685800002
ACH-000810,-0.374685563473
ACH-000811,-0.319939682881
ACH-000817,-0.0590559192665
ACH-000819,-0.313138130518
ACH-000820,-0.47564923527099995
ACH-000821,-0.527816002687
ACH-000822,-0.0168795657464
ACH-000823,-0.182959310445
ACH-000824,-0.101431047983
ACH-000827,-0.28096408697700004
ACH-000829,-0.133728630779
ACH-000831,-0.108016756367
ACH-000832,0.024885635483400004
ACH-000833,-0.11440034892300001
ACH-000834,-0.26652249586300003
ACH-000835,-0.227002040295
ACH-000836,-0.111506731585
ACH-000837,-0.137721042251
ACH-000838,-0.12525103295499998
ACH-000839,-0.20512550270100002
ACH-000840,-0.08342365795639999
ACH-000841,-0.33604099968699996
ACH-000843,-0.17534758608800002
ACH-000846,-0.199840397876
ACH-000847,-0.25271144302299997
ACH-000848,-0.21402269761300002
ACH-000849,0.0122732736735
ACH-000851,-0.265282796348
ACH-000855,-0.40905779574699996
ACH-000856,-0.184552797358
ACH-000858,-0.109680478928
ACH-000859,-0.20814578367199998
ACH-000861,-0.25930084959399996
ACH-000862,-0.315680831404
ACH-000865,-0.0690944191885
ACH-000866,-0.38901518303800003
ACH-000867,-0.0766923742666
ACH-000869,-0.14474608332900002
ACH-000872,-0.153357796198
ACH-000873,-0.181400833838
ACH-000876,-0.148309138285
ACH-000878,-0.166466603142
ACH-000880,-0.11224750777
ACH-000881,-0.283698403045
ACH-000882,-0.05212756127669999
ACH-000884,-0.162644954736
ACH-000885,-0.258211609728
ACH-000887,-0.08815815008539998
ACH-000888,-0.338024568735
ACH-000889,-0.252105933701
ACH-000890,-0.5605519685189999
ACH-000896,-0.021766601030900005
ACH-000898,-0.045377537149300005
ACH-000900,-0.344462437962
ACH-000901,-0.176250508524
ACH-000905,-0.430213031053
ACH-000906,-0.2877670954
ACH-000907,-0.347778453209
ACH-000910,-0.26311704996199997
ACH-000911,-0.0631096373909
ACH-000912,-0.319749066868
ACH-000913,-0.137246517905
ACH-000915,-0.0556167284222
ACH-000916,0.295106625841
ACH-000917,0.13022961698
ACH-000921,-0.220939347951
ACH-000924,-0.0735977479637
ACH-000926,-0.342016105467
ACH-000928,-0.17483147699299997
ACH-000929,0.021333644204599995
ACH-000932,-0.194956642382
ACH-000935,-0.48565816845299997
ACH-000936,-0.0532146749778
ACH-000937,-0.108812567563
ACH-000938,-0.133821273301
ACH-000939,-0.198361091318
ACH-000941,-0.1066708974
ACH-000943,-0.258611611567
ACH-000946,-0.11716801029400001
ACH-000947,-0.293759239901
ACH-000948,-0.227687705863
ACH-000950,-0.0261627775206
ACH-000953,-0.125187142645
ACH-000957,-0.0708296027613
ACH-000958,-0.22800239544599998
ACH-000960,-0.172086881666
ACH-000963,0.022840726839
ACH-000968,-0.417096033986
ACH-000969,-0.100906648009
ACH-000973,-0.15999932080999998
ACH-000974,-0.206739786453
ACH-000975,-0.235045077716
ACH-000976,-0.24379607037599998
ACH-000978,-0.0789423698037
ACH-000980,-0.129742416707
ACH-000984,-0.22415220249099999
ACH-000986,-0.196581401553
ACH-000988,-0.241461392477
ACH-000993,-0.0429330400959
ACH-000994,-0.304880054266
ACH-000996,-0.10901882252499999
ACH-001001,-0.147630735855
ACH-001020,-0.278701879499
ACH-001028,-0.144848638701
ACH-001031,-0.355439117501
ACH-001038,-0.115537054241
ACH-001048,-0.160597904762
ACH-001050,-0.394969588607
ACH-001053,-0.323032088092
ACH-001054,-0.36797614598399997
ACH-001061,-0.0526306984131
ACH-001067,-0.283938013713
ACH-001075,-0.24876441225499998
ACH-001096,-0.23747537435600002
ACH-001128,-0.049879372914899994
ACH-001134,-0.317979945403
ACH-001151,-0.22786682646899997
ACH-001163,-0.074987288668
ACH-001164,-0.254556447917
ACH-001173,-0.153441974896
ACH-001183,-0.379713884258
ACH-001184,-0.254844264945
ACH-001190,-0.308341788792
ACH-001192,-0.26677230938499996
ACH-001193,-0.09062935994820001
ACH-001196,-0.155237490633
ACH-001197,0.0260184057848
ACH-001205,-0.231114070863
ACH-001211,-0.222748578563
ACH-001212,0.20341802662300001
ACH-001228,-0.118332776053
ACH-001232,-0.13899247369200002
ACH-001239,-0.19457851652
ACH-001274,-0.18094260100900003
ACH-001275,-0.18922460984900003
ACH-001277,-0.209120754787
ACH-001278,-0.401143349719
ACH-001280,-0.250441337124
ACH-001283,-0.231618987391
ACH-001289,-0.293150271262
ACH-001295,-0.243028938486
ACH-001300,-0.255100386898
ACH-001301,-0.322355526323
ACH-001302,-0.0379071128294
ACH-001303,-0.20949612866999998
ACH-001306,-0.241025704103
ACH-001318,0.0117442920674
ACH-001322,-0.100861610818
ACH-001328,-0.156984191717
ACH-001332,0.126170394493
ACH-001333,-0.008833898438520001
ACH-001336,-0.0966455168017
ACH-001340,-0.29694142250300004
ACH-001346,-0.162878923631
ACH-001353,-0.09622262249939999
ACH-001354,-0.0607167551963
ACH-001367,0.0479575813758
ACH-001368,-0.208774126659
ACH-001374,-0.231938883141
ACH-001375,-0.237041046334
ACH-001377,-0.260970789198
ACH-001380,-0.1674240042
ACH-001391,-0.298883412609
ACH-001407,-0.230875216471
ACH-001408,-0.136115292827
ACH-001413,-0.423401170813
ACH-001430,-0.6176824545440001
ACH-001431,-0.0850476516055
ACH-001450,0.012463813236400001
ACH-001496,-0.11332895749800001
ACH-001500,-0.0993550200564
ACH-001521,-0.34038457144
ACH-001523,-0.119907333443
ACH-001532,-0.492952445669
ACH-001536,-0.27936232377799997
ACH-001550,0.0210323270019
ACH-001552,-0.169406166512
ACH-001554,-0.232238434387
ACH-001645,-0.413090686362
ACH-001654,-0.16587866381799998
ACH-001715,-0.121169821374
ACH-001735,-0.08820660046160002
ACH-001736,0.0019081319840399999
ACH-001737,-0.254663380443
ACH-001740,-0.167803753548
ACH-001745,-0.151163909336
ACH-001750,-0.192051519457
ACH-001765,-0.232775303311
ACH-001956,-0.270063782669
ACH-001957,-0.15869458743599998
