,PKLR (5313)
ACH-000004,-0.0168811226022
ACH-000007,-0.0408453894801
ACH-000009,-0.157490464569
ACH-000011,-0.0653925526853
ACH-000012,-0.107638301198
ACH-000013,-0.093571698585
ACH-000014,-0.184088502185
ACH-000015,-0.0652477186816
ACH-000017,-0.110944935825
ACH-000018,-0.569010613679
ACH-000019,-0.07485159743610001
ACH-000021,-0.264113270389
ACH-000022,-0.18170857500799997
ACH-000025,-0.13723171624299998
ACH-000028,-0.188870616431
ACH-000030,-0.0475098112144
ACH-000035,0.0323597942678
ACH-000036,-0.0721158857725
ACH-000037,-0.277996721263
ACH-000039,-0.0803786268904
ACH-000040,-0.057274741721800006
ACH-000041,-0.044983123617
ACH-000042,-0.0297323174262
ACH-000045,-0.0306111864521
ACH-000047,-0.13864365802
ACH-000052,-0.218993761337
ACH-000053,-0.116184859767
ACH-000054,-0.207886606142
ACH-000055,-0.254414418242
ACH-000060,-0.022366677506900003
ACH-000067,-0.163482150672
ACH-000070,-0.197059950953
ACH-000075,-0.0112936455131
ACH-000078,-0.09749677988199999
ACH-000082,-0.0618545350617
ACH-000085,-0.0515127830231
ACH-000086,-0.37950370064800004
ACH-000087,0.0526621006686
ACH-000092,-0.0448758815095
ACH-000095,-0.027916397873999996
ACH-000097,-0.147836832362
ACH-000098,-0.152944306415
ACH-000099,-0.08285807862860001
ACH-000108,-0.150080437857
ACH-000113,-0.018791719707599998
ACH-000115,-0.197133858809
ACH-000116,-0.223015078516
ACH-000118,-0.121508823123
ACH-000120,-0.157349652097
ACH-000123,-0.207769696648
ACH-000127,-0.124022283276
ACH-000128,0.0315077384719
ACH-000132,-0.00339626834287
ACH-000133,-0.184306887606
ACH-000137,-0.13939639813899998
ACH-000138,-0.111867338866
ACH-000142,-0.222451881118
ACH-000143,-0.172499111887
ACH-000146,0.0325273403902
ACH-000148,-0.123171629268
ACH-000150,-0.151172936064
ACH-000152,-0.14266380144500002
ACH-000153,-0.5646942408110001
ACH-000159,-0.35043530557999997
ACH-000160,-0.07546293100939999
ACH-000163,-0.221976288833
ACH-000167,-0.14427208036800002
ACH-000168,-0.06345693251109999
ACH-000169,-0.14954239570699998
ACH-000178,-0.192717047388
ACH-000182,-0.2104858961
ACH-000183,-0.099942736285
ACH-000188,-0.08000713788910001
ACH-000189,-0.476090407751
ACH-000190,-0.044725025558900004
ACH-000198,-0.06911115074
ACH-000204,-0.44581643897
ACH-000206,-0.128712778573
ACH-000207,0.0851759517681
ACH-000211,-0.163017806531
ACH-000215,-0.102922449734
ACH-000221,-0.05362710992869999
ACH-000222,-0.11738918512
ACH-000223,0.0137887366168
ACH-000226,-0.0489947456917
ACH-000227,-0.26217229009599996
ACH-000228,-0.131019638414
ACH-000231,-0.0171941325751
ACH-000232,-0.0425452467318
ACH-000233,-0.1540863508
ACH-000234,-0.10871664562000001
ACH-000235,-0.11795764978399999
ACH-000237,-0.43779785373700003
ACH-000238,-0.029946232394699998
ACH-000243,-0.13077883594599998
ACH-000244,-0.0569897116409
ACH-000246,-0.0896486518905
ACH-000248,0.018983779415799998
ACH-000250,-0.131093591913
ACH-000251,-0.362045009239
ACH-000253,-0.08368338030849999
ACH-000255,-0.045844220526800004
ACH-000256,-0.032468204875
ACH-000257,-0.055966441323300004
ACH-000258,-0.0540703175138
ACH-000259,-0.05919799808759999
ACH-000260,-0.13543035915999999
ACH-000261,-0.127857402421
ACH-000262,-0.19259155197500002
ACH-000263,0.121849259135
ACH-000264,-0.37365408565700003
ACH-000265,-0.0613327259086
ACH-000266,-0.0984394500082
ACH-000272,-0.241668425456
ACH-000273,-0.185882154707
ACH-000274,-0.026126238198599997
ACH-000277,-0.06382373309259999
ACH-000278,-0.317267127949
ACH-000279,-0.0556799176726
ACH-000280,-0.139050601873
ACH-000281,-0.0365437639228
ACH-000288,-0.23288172648299998
ACH-000291,-0.19005386386599998
ACH-000293,-0.299556974595
ACH-000294,0.0075254477926099995
ACH-000295,-0.307746205065
ACH-000296,-0.20913074459199998
ACH-000302,-0.17589062383499998
ACH-000304,-0.150096701007
ACH-000307,-0.0756559139187
ACH-000308,-0.18510611177900002
ACH-000310,0.0315713478386
ACH-000311,-0.183394083561
ACH-000312,-0.194476583242
ACH-000315,-0.33859853425700004
ACH-000316,-0.108826738863
ACH-000317,-0.08152201262839999
ACH-000318,-0.10614220419999999
ACH-000319,-0.330725215777
ACH-000320,-0.0591991184699
ACH-000322,-0.25251771699000003
ACH-000323,0.129942538483
ACH-000324,-0.0809188726518
ACH-000329,-0.231300032473
ACH-000330,-0.247609203329
ACH-000331,-0.006452283946850001
ACH-000332,-0.139691328441
ACH-000334,-0.026285282851800002
ACH-000335,-0.150561844532
ACH-000336,-0.31717555491599997
ACH-000337,-0.107150093156
ACH-000339,0.031199007297400005
ACH-000341,-0.284233672712
ACH-000348,-0.199077492532
ACH-000350,-0.154186481446
ACH-000352,-0.156374237216
ACH-000356,0.019961461972099998
ACH-000361,-0.0117931714106
ACH-000362,-0.04517573788049999
ACH-000363,-0.08077620771289999
ACH-000364,-0.0671475964403
ACH-000365,-0.110160729661
ACH-000366,-0.0615417500002
ACH-000368,-0.21967942629700002
ACH-000374,-0.019466337761
ACH-000375,-0.281720675453
ACH-000376,-0.120867808826
ACH-000381,0.0968233549972
ACH-000383,-0.144049034006
ACH-000387,-0.17955813215100003
ACH-000389,-0.306291699985
ACH-000390,-0.257685578528
ACH-000393,-0.0638613328863
ACH-000395,0.04723915995419999
ACH-000397,-0.23158069431699999
ACH-000401,-0.050807799986
ACH-000402,-0.300060188215
ACH-000403,-0.0240405321751
ACH-000404,-0.44763980332099995
ACH-000406,-0.21597047267499997
ACH-000407,0.0240182441564
ACH-000408,-0.210699722836
ACH-000410,-0.356384730959
ACH-000411,-0.124246990571
ACH-000414,-0.0372514889574
ACH-000415,-0.014390332520600001
ACH-000416,-0.267077966873
ACH-000420,-0.0660963207971
ACH-000421,-0.14416562778
ACH-000424,0.0753350539568
ACH-000425,-0.16921274181600002
ACH-000426,-0.31245650054699997
ACH-000427,-0.053791849058300006
ACH-000433,-0.16836814895399999
ACH-000436,-0.191179807512
ACH-000444,-0.131345866623
ACH-000445,-0.123997515145
ACH-000448,-0.204272804196
ACH-000450,0.0638021119158
ACH-000452,-0.140961103626
ACH-000454,-0.22220778597100002
ACH-000458,-0.223531110916
ACH-000459,0.25559415042100003
ACH-000460,-0.0316611665602
ACH-000461,-0.018549302540500003
ACH-000463,-0.262339165581
ACH-000464,-0.192458942668
ACH-000466,-0.266632892651
ACH-000467,-0.19613169231600003
ACH-000468,-0.288641777448
ACH-000469,-0.134149820336
ACH-000470,0.038859923249699994
ACH-000471,-0.21547548867400002
ACH-000472,-0.0193310122452
ACH-000473,-0.0184577158065
ACH-000475,-0.23793798172400002
ACH-000476,-0.21564072548799998
ACH-000477,0.0403440518312
ACH-000480,-0.062305152572800004
ACH-000481,-0.113498141732
ACH-000483,-0.152766793559
ACH-000484,-0.0799999317503
ACH-000485,-0.18555170262
ACH-000486,-0.283708464635
ACH-000487,-0.161883825597
ACH-000488,-0.195072840178
ACH-000490,-0.161479277818
ACH-000491,0.005259030713130001
ACH-000495,-0.219284359001
ACH-000496,0.0255574901236
ACH-000499,-0.11628169612
ACH-000500,-0.7069210004880001
ACH-000502,-0.0794906425236
ACH-000503,0.283713492541
ACH-000505,-0.20929177241799998
ACH-000507,-0.206148430326
ACH-000510,-0.28011401979899997
ACH-000511,-0.18687054726900001
ACH-000512,-0.0129818493439
ACH-000516,-0.0918743875723
ACH-000517,-0.18505182693
ACH-000518,-0.186190460895
ACH-000520,-0.159559100958
ACH-000521,-0.262104336109
ACH-000522,-0.10264441177000001
ACH-000524,-0.0716351382705
ACH-000527,-0.20356178366
ACH-000528,-0.177113750878
ACH-000537,-0.248569147333
ACH-000541,0.025466790453599997
ACH-000542,-0.060263122748600004
ACH-000544,-0.0927056715196
ACH-000545,-0.147909712047
ACH-000547,-0.103216399133
ACH-000548,-0.34630492789000006
ACH-000549,-0.0862297662591
ACH-000550,0.051549958283400005
ACH-000552,-0.07946635845710001
ACH-000556,-0.245054781715
ACH-000557,-0.185100918247
ACH-000570,-0.204653973191
ACH-000571,-0.31601561889
ACH-000573,-0.0397164213244
ACH-000576,-0.271725901913
ACH-000580,-0.040616150696400004
ACH-000584,-0.133784691377
ACH-000585,-0.105313778093
ACH-000588,-0.194407693041
ACH-000589,0.0024329842856
ACH-000591,0.211160934197
ACH-000593,-0.26207264185199997
ACH-000600,-0.0244507099878
ACH-000601,-0.201939261871
ACH-000604,-0.118876962064
ACH-000605,-0.23049280693799998
ACH-000606,-0.0518609250617
ACH-000608,-0.048349324270699996
ACH-000614,0.0743336946068
ACH-000616,-0.26270903684700003
ACH-000618,-0.197163914097
ACH-000619,-0.0651437478358
ACH-000620,-0.09350346353330001
ACH-000621,-0.045475417232099996
ACH-000622,-0.139208331838
ACH-000623,-0.271615172473
ACH-000624,-0.029849380288
ACH-000627,-0.200939766243
ACH-000630,-0.11494897762800001
ACH-000632,-0.19008334853199998
ACH-000633,-0.0323396458231
ACH-000637,-0.101506611711
ACH-000638,-0.200018553534
ACH-000646,-0.186879892676
ACH-000647,-0.298503615715
ACH-000648,-0.16495853366399998
ACH-000649,-0.010492194110600001
ACH-000651,-0.042249676505899995
ACH-000652,-0.254776923911
ACH-000653,-0.17501946203
ACH-000657,-0.0793786704196
ACH-000658,-0.244964828655
ACH-000661,-0.109288891386
ACH-000662,-0.437953259543
ACH-000663,0.0588267982754
ACH-000665,-0.126798726608
ACH-000671,-0.12766599771
ACH-000673,-0.203825224669
ACH-000676,-0.373454521421
ACH-000677,-0.143843527367
ACH-000681,-0.005196073710149999
ACH-000682,-0.145040484234
ACH-000683,-0.34089857775399995
ACH-000684,-0.140463894955
ACH-000688,-0.0357115024741
ACH-000693,-0.152442597855
ACH-000694,-0.174809521483
ACH-000695,-0.14266780079000002
ACH-000696,-0.166578726484
ACH-000697,-0.22048995924000003
ACH-000699,-0.0674970659828
ACH-000701,-0.155694269915
ACH-000706,-0.062818980863
ACH-000711,-0.208451321896
ACH-000713,-0.10670513316199999
ACH-000714,-0.34728284541599996
ACH-000718,-0.170737049546
ACH-000720,-0.00605904776247
ACH-000721,-0.0569026411483
ACH-000724,0.05611764529490001
ACH-000725,-0.234833081627
ACH-000732,-0.198857553983
ACH-000734,-0.233284149263
ACH-000735,-0.051076601786
ACH-000736,-0.136549682681
ACH-000738,-0.0426365448795
ACH-000746,-0.473807818983
ACH-000747,-0.118766904495
ACH-000748,-0.11514507194399999
ACH-000753,-0.254507717982
ACH-000756,-0.15666351088400002
ACH-000757,-0.0487861822891
ACH-000758,-0.257045104061
ACH-000760,-0.10998694264
ACH-000763,-0.152379486104
ACH-000764,-0.304559150638
ACH-000765,-0.308945896178
ACH-000766,-0.249401403892
ACH-000767,-0.286096919292
ACH-000768,-0.133619939267
ACH-000769,0.153336827816
ACH-000770,-0.0192916781492
ACH-000771,-0.0608609662495
ACH-000773,-0.0105268075838
ACH-000776,-0.061801869253699994
ACH-000777,-0.24333875194200003
ACH-000778,-0.113154551831
ACH-000781,-0.116188572232
ACH-000782,-0.325867624842
ACH-000783,-0.19044706755899998
ACH-000784,-0.305359982428
ACH-000785,-0.35186826061300003
ACH-000787,-0.130065912861
ACH-000788,-0.0689148217592
ACH-000791,-0.180677230666
ACH-000792,-0.14399944651
ACH-000794,0.046054216689800004
ACH-000796,-0.0457186000043
ACH-000799,-0.08776332611910001
ACH-000800,0.11092322636600001
ACH-000802,-0.32893165705
ACH-000804,-0.0977388941219
ACH-000805,-0.21788545802499998
ACH-000809,-0.110923224036
ACH-000810,0.270465786976
ACH-000811,-0.165166277861
ACH-000817,-0.23689562371999998
ACH-000819,-0.331214677135
ACH-000820,0.0258138074047
ACH-000821,0.0975430013403
ACH-000822,-0.271525376461
ACH-000823,-0.111728818797
ACH-000824,-0.111276540975
ACH-000827,-0.117301995104
ACH-000829,-0.0473642008702
ACH-000831,-0.0704670826825
ACH-000832,-0.19181484385400002
ACH-000833,-0.21659140696600002
ACH-000834,-0.16062678703400002
ACH-000835,-0.17467776044799999
ACH-000836,-0.144097163192
ACH-000837,-0.037591990987199994
ACH-000838,0.120368581516
ACH-000839,-0.199885249939
ACH-000840,-0.25836832572900004
ACH-000841,0.0874333815498
ACH-000843,-0.187810717159
ACH-000846,-0.0656975801024
ACH-000847,-0.23947911555399998
ACH-000848,-0.129204480502
ACH-000849,-0.21500109595199998
ACH-000851,-0.199991663561
ACH-000855,-0.16890948871300002
ACH-000856,-0.0992790564776
ACH-000858,-0.20400978214999999
ACH-000859,-0.18983216200300002
ACH-000861,-0.0787844730276
ACH-000862,-0.241287879613
ACH-000865,-0.169646386732
ACH-000866,-0.167584499941
ACH-000867,-0.115988808832
ACH-000869,-0.0605490827311
ACH-000872,-0.142338525285
ACH-000873,-0.003979484351409999
ACH-000876,-0.0183521949315
ACH-000878,-0.41594504423399997
ACH-000880,-0.0450403219431
ACH-000881,-0.046083143040199996
ACH-000882,-0.24657911765999999
ACH-000884,-0.0748073817003
ACH-000885,0.0015942611542000002
ACH-000887,-0.191529731446
ACH-000888,-0.157692300462
ACH-000889,-0.191949462117
ACH-000890,-0.222170216756
ACH-000896,0.098281073523
ACH-000898,-0.21293525126899998
ACH-000900,-0.156966954898
ACH-000901,-0.08744265461760001
ACH-000905,-0.41254571306800003
ACH-000906,0.014107884692799999
ACH-000907,-0.14426041846100002
ACH-000910,-0.14732770873099998
ACH-000911,-0.026769014940599998
ACH-000912,-0.182438865813
ACH-000913,-0.11007001504000001
ACH-000915,-0.203705844968
ACH-000916,0.24855209957
ACH-000917,-0.212071734848
ACH-000921,-0.0840278054009
ACH-000924,-0.0612145199674
ACH-000926,-0.290810936245
ACH-000928,0.00302473299512
ACH-000929,-0.153457252881
ACH-000932,-0.068817999705
ACH-000935,0.17272536772799998
ACH-000936,-0.205609243895
ACH-000937,-0.0748323714252
ACH-000938,-0.145583720743
ACH-000939,-0.17314795761500001
ACH-000941,-0.13473873499000003
ACH-000943,-0.224407438396
ACH-000946,-0.19442720447700002
ACH-000947,-0.183240047175
ACH-000948,-0.24356383549600003
ACH-000950,0.037880555631400005
ACH-000953,-0.153876128585
ACH-000957,-0.0947433234427
ACH-000958,0.202969473189
ACH-000960,-0.133251644092
ACH-000963,0.029385572021
ACH-000968,-0.0654603559486
ACH-000969,-0.0441123892156
ACH-000973,-0.241869047187
ACH-000974,-0.148086328059
ACH-000975,-0.261920154088
ACH-000976,0.0417745100985
ACH-000978,-0.22333847174899998
ACH-000980,-0.0325562859087
ACH-000984,-0.35628405282700004
ACH-000986,-0.0605715776134
