,RAB2B (84932)
ACH-000004,0.0917533552972
ACH-000007,-0.314140566126
ACH-000009,-0.19733304481800001
ACH-000011,0.058546164259
ACH-000012,-0.221155333807
ACH-000013,-0.00341505601144
ACH-000014,-0.224182684055
ACH-000015,0.036599718001900004
ACH-000017,-0.139435417005
ACH-000018,-0.0551162900984
ACH-000019,-0.21222638158399998
ACH-000021,-0.00892985934056
ACH-000022,-0.122326546984
ACH-000025,-0.0741516185591
ACH-000028,-0.039814323492300005
ACH-000030,-0.278092462171
ACH-000035,0.09525929164930001
ACH-000036,-0.0584080671646
ACH-000037,0.111224864298
ACH-000039,-0.398824545264
ACH-000040,-0.0672677230275
ACH-000041,-0.093623800468
ACH-000042,-0.0033387038918400004
ACH-000045,-0.249072135148
ACH-000047,-0.00578313286217
ACH-000052,-0.234759560642
ACH-000053,-0.17127926650699998
ACH-000054,-0.144849671048
ACH-000055,0.11966412524499999
ACH-000060,-0.188381758923
ACH-000067,-0.07102741439310001
ACH-000070,-0.12662624995400001
ACH-000075,0.065001102578
ACH-000078,-0.15085142081800001
ACH-000082,-0.10428787299900001
ACH-000085,-0.0752354819449
ACH-000086,-0.0685030014631
ACH-000087,-0.00435522571959
ACH-000092,-0.0812633113318
ACH-000095,-0.208433702648
ACH-000097,-0.0917269082116
ACH-000098,-0.107175862476
ACH-000099,-0.10905045035800001
ACH-000108,-0.0371372311516
ACH-000113,-0.120164096893
ACH-000115,-0.0122449104745
ACH-000116,-0.029674742549200002
ACH-000118,-0.254467785025
ACH-000120,-0.311832372683
ACH-000123,-0.206129420429
ACH-000127,-0.122247303702
ACH-000128,-0.0145026495236
ACH-000132,-0.15372696045499998
ACH-000133,-0.0513931973937
ACH-000137,-0.14375069176799998
ACH-000138,-0.0844438413012
ACH-000142,-0.0597207917282
ACH-000143,-0.05065726501159999
ACH-000146,-0.114334556817
ACH-000148,-0.08461203669600001
ACH-000150,0.10210875643799999
ACH-000152,-0.030517390351499998
ACH-000153,-0.171170964719
ACH-000159,-0.140528591219
ACH-000160,-0.424002604672
ACH-000163,0.13282512176300001
ACH-000167,0.128253345063
ACH-000168,-0.24098211027600003
ACH-000169,-0.0776835305483
ACH-000178,-0.0814737989381
ACH-000182,-0.023107540888700002
ACH-000183,-0.08864631733020001
ACH-000188,0.0167854301076
ACH-000189,-0.187396700398
ACH-000190,-0.22328190135499998
ACH-000198,-0.213765710002
ACH-000204,-0.0806093964167
ACH-000206,-0.34686158729999994
ACH-000207,-0.180345426254
ACH-000211,-0.13040649265999998
ACH-000215,-0.18915324506700001
ACH-000221,-0.0295103383049
ACH-000222,-0.0829178834209
ACH-000223,-0.150909978119
ACH-000226,-0.37580241376400003
ACH-000227,0.174990201259
ACH-000228,-0.201605366386
ACH-000231,-0.0997316210403
ACH-000232,-0.17656924212000003
ACH-000233,-0.0417878323248
ACH-000234,-0.00761689070955
ACH-000235,-0.141706356111
ACH-000237,0.18899986095
ACH-000238,-0.0389676163502
ACH-000243,-0.12330733996200001
ACH-000244,0.20128359502999998
ACH-000246,-0.138470652021
ACH-000248,-0.297614705211
ACH-000250,-0.09214546004619999
ACH-000251,0.255805492273
ACH-000253,-0.014888756429600001
ACH-000255,-0.054679458807199995
ACH-000256,-0.048652415286099995
