,HM13 (81502)
ACH-000624,-0.20184961748799998
ACH-000627,-0.31737673959
ACH-000630,0.019385323360299998
ACH-000632,-0.138565151439
ACH-000633,-0.585530718067
ACH-000637,-0.22487110220400003
ACH-000638,-0.332880894132
ACH-000646,-0.14929743306
ACH-000647,-0.20501195373599998
ACH-000648,-0.679942304692
ACH-000649,-0.252606372198
ACH-000651,-0.12323872123400001
ACH-000652,-0.18188722266899998
ACH-000653,-0.33992155467699997
ACH-000657,-0.215862594089
ACH-000658,-0.0750863190094
ACH-000661,-0.49080043551299996
ACH-000662,0.0400965345488
ACH-000663,-0.563813816712
ACH-000665,-0.513535147567
ACH-000671,-0.39783976848200003
ACH-000673,-0.156180068627
ACH-000676,-0.140457243699
ACH-000677,-0.38374652668000003
ACH-000681,-0.287602935598
ACH-000682,-0.242435876283
ACH-000683,-0.243753499067
ACH-000684,-0.38168545682300004
ACH-000688,-0.168032972205
ACH-000693,-0.12642324028
ACH-000694,-0.0621284418902
ACH-000695,0.148593228388
ACH-000696,-0.1181916119
ACH-000697,-0.041320174617199994
ACH-000699,-0.319066462529
ACH-000701,-0.127150682175
ACH-000706,-0.144936953968
ACH-000711,0.0224554194342
ACH-000713,-0.560677239915
ACH-000714,-0.053996338585099994
ACH-000718,-0.490742888625
ACH-000720,-0.247371435936
ACH-000721,-0.143651550664
ACH-000724,-0.262719272439
ACH-000725,-0.234099680553
ACH-000732,-0.17025797244399998
ACH-000734,-0.32338126406
ACH-000735,-0.412749590758
ACH-000736,-0.0634091321939
ACH-000738,0.037275641275499996
ACH-000746,-0.0654616538197
ACH-000747,-0.376351500427
ACH-000748,-0.329539384823
ACH-000753,-0.161685094647
ACH-000756,-0.241142935737
ACH-000757,0.142379111052
ACH-000758,-0.27469559449000003
ACH-000760,-0.38441474029399997
ACH-000763,-0.162755040914
ACH-000764,-0.322350298977
ACH-000765,0.141870191353
ACH-000766,-0.329435354156
ACH-000767,-0.16507454397
ACH-000768,-0.322029590579
ACH-000769,-0.8101807134379999
ACH-000770,-0.23130767325800003
ACH-000771,-0.152784833812
ACH-000773,-0.24214228785300002
ACH-000776,-0.313614867697
ACH-000777,0.0590122903103
ACH-000778,-0.21913418183699998
ACH-000781,-0.281653943298
ACH-000782,-0.12440255424100001
ACH-000783,-0.353910900851
ACH-000784,-0.20092469238
ACH-000785,-0.0968627687366
ACH-000787,-0.178884582656
ACH-000788,-0.117730803268
ACH-000791,-0.23631646887
ACH-000792,0.113080933132
ACH-000794,-0.152551654554
ACH-000796,-0.297856986127
ACH-000799,-0.33479083284899996
ACH-000800,-0.034495034138500004
ACH-000802,-0.0255341356486
ACH-000804,-0.28051031594000003
ACH-000805,-0.009048434483209999
ACH-000809,-0.255280566702
ACH-000810,-0.34265339973000003
ACH-000811,-0.08449882669980001
ACH-000817,-0.155608855098
ACH-000819,-0.0858556381539
ACH-000820,-0.16023538484000002
ACH-000821,0.284780480698
ACH-000822,-0.248071576418
ACH-000823,-0.381059699031
ACH-000824,-0.0707083282083
ACH-000827,-0.224674083419
ACH-000829,-0.290772435555
ACH-000831,-0.225301295363
ACH-000832,-0.270979528389
ACH-000833,0.318646621475
ACH-000834,-0.386542461721
ACH-000835,-0.0558720154748
ACH-000836,-0.344679744044
ACH-000837,-0.11478103662799999
ACH-000838,-0.188388161153
ACH-000839,-0.0770849470829
ACH-000840,-0.14090229221
ACH-000841,-0.103929944585
ACH-000843,-0.197220209898
ACH-000846,-0.405017607939
ACH-000847,-0.267104738451
ACH-000848,-0.370765746303
ACH-000849,-0.0520341460623
ACH-000851,-0.328723698864
ACH-000855,-0.0261928359894
ACH-000856,-0.210352887254
ACH-000858,-0.439416628722
ACH-000859,-0.337341498463
ACH-000861,-0.115737656774
ACH-000862,-0.09960311797969999
ACH-000865,-0.152587208826
ACH-000866,-0.140521466682
ACH-000867,-0.226953874128
ACH-000869,-0.422640540776
ACH-000872,-0.210198776672
ACH-000873,-0.18148105058400002
ACH-000876,-0.221580270365
ACH-000878,-0.574181556312
ACH-000880,-0.30112429043600003
ACH-000881,-0.0899424520771
ACH-000882,-0.32971365513
ACH-000884,0.148508871929
ACH-000885,-0.0962955844991
ACH-000887,-0.0575836119771
ACH-000888,-0.0939510754452
ACH-000889,0.0326697572257
ACH-000890,-0.561939823659
ACH-000896,-0.0638531052043
ACH-000898,-0.29250061461
ACH-000900,-0.258666353808
ACH-000901,-0.22846765732500002
ACH-000905,-0.0832145408048
ACH-000906,-0.204411602044
ACH-000907,-0.44268247610399997
ACH-000910,-0.09104052276910002
ACH-000911,-0.304256202243
ACH-000912,-0.214333729077
ACH-000913,-0.467965002948
ACH-000915,-0.18016815497699998
ACH-000916,0.20449963585
ACH-000917,-0.38641679085999997
ACH-000921,-0.380659065361
ACH-000924,-0.18684016917100002
ACH-000926,-0.37600861919399997
ACH-000928,-0.23590320899
ACH-000929,-0.471222870137
ACH-000932,-0.20083135258499998
ACH-000935,-0.19188349659499998
ACH-000936,-0.192260611073
ACH-000937,-0.09504476267169999
ACH-000938,-0.253986511497
ACH-000939,-0.290369672076
ACH-000941,-0.480178560386
ACH-000943,-0.052125667199
ACH-000946,-0.0817709237107
ACH-000947,-0.041319645879699995
ACH-000948,-0.130087675011
ACH-000950,-0.200244106337
ACH-000953,-0.346772151485
ACH-000957,-0.13537725237
ACH-000958,-0.373495344979
ACH-000960,-0.29256048237599996
ACH-000963,-0.43579680898
ACH-000968,-0.203902454674
ACH-000969,-0.346619913565
ACH-000973,-0.297783467352
ACH-000974,-0.230640164022
ACH-000975,-0.13958640752
ACH-000976,-0.078131512435
ACH-000978,-0.286198969888
ACH-000980,-0.148733983342
ACH-000984,-0.302533624676
ACH-000986,-0.19296334463599998
ACH-000988,0.116162368594
ACH-000993,-0.36635232756700004
ACH-000994,-0.24341945851
ACH-000996,-0.34399823286200004
ACH-001001,-0.116885590761
ACH-001020,0.0394358451913
ACH-001028,-0.19108729709000002
ACH-001031,-0.235097284287
ACH-001038,-0.294958753732
ACH-001048,-0.35218994107699997
ACH-001050,-0.20019048639400003
ACH-001053,-0.0344674191242
ACH-001054,-0.188846305905
ACH-001061,-0.284296839877
ACH-001067,-0.13850848940899999
ACH-001075,-0.288303753801
ACH-001096,-0.0036656517544099996
ACH-001128,-0.17595049442299998
ACH-001134,-0.323468418419
ACH-001151,-0.136484745504
ACH-001163,-0.493986199176
ACH-001164,-0.16812388223000002
ACH-001173,-0.294715221244
ACH-001183,-0.0757172692537
ACH-001184,0.0641443719184
ACH-001190,-0.27458768103500003
ACH-001192,-0.312621009175
ACH-001193,-0.272408039097
ACH-001196,-0.328830648261
ACH-001197,-0.344360524287
ACH-001205,-0.0601031005608
ACH-001211,0.0272959060915
ACH-001212,-0.34057508931999997
ACH-001228,-0.0485808529832
ACH-001232,-0.325146406911
ACH-001239,-0.14389377374
ACH-001274,-0.150548585378
ACH-001275,-0.355380844164
ACH-001277,-0.34034009656900005
ACH-001278,-0.21586318390099998
ACH-001280,-0.416690601455
ACH-001283,-0.0618676793251
ACH-001289,-0.256656601928
ACH-001295,-0.328585641412
ACH-001300,-0.14670941456599998
ACH-001301,-0.21552516819200002
ACH-001302,-0.234458197117
ACH-001303,-0.56053346138
ACH-001306,-0.279250193162
ACH-001318,-0.28309282978100003
ACH-001322,0.0271572182215
ACH-001328,-0.04739293906190001
ACH-001332,-0.00710816494993
ACH-001333,-0.24577917462499999
ACH-001336,-0.0942825171779
ACH-001340,-0.149203333473
ACH-001346,-0.123013026829
ACH-001353,-0.37214415410400004
ACH-001354,-0.240342777996
ACH-001367,0.048136356878000004
ACH-001368,-0.258173637113
ACH-001374,-0.401363675783
ACH-001375,-0.284140801792
ACH-001377,-0.349761209899
ACH-001380,-0.0764479410795
ACH-001391,-0.21318949069499998
ACH-001407,-0.34574005482000003
ACH-001408,-0.27418515559900003
ACH-001413,-0.36215018999
ACH-001430,-0.08475331659320001
ACH-001431,-0.0893975460687
ACH-001450,-0.15071268868100002
ACH-001496,-0.202044928841
ACH-001500,-0.499053725165
ACH-001521,0.04021507171
ACH-001523,-0.0949876583972
ACH-001532,-0.113583385111
ACH-001536,-0.319022567288
ACH-001550,-0.175394361168
ACH-001552,0.238376854049
ACH-001554,-0.295783071417
ACH-001645,-0.12281402834
ACH-001654,-0.19386731960200002
ACH-001715,-0.6285002055910001
ACH-001735,-0.193873941976
ACH-001736,-0.173067331897
ACH-001737,-0.411383815433
ACH-001740,-0.314383590689
ACH-001745,-0.341178917996
ACH-001750,-0.409596210437
ACH-001765,-0.0215264191615
ACH-001956,-0.307519676032
ACH-001957,-0.262284542172
