,TSR3 (115939)
ACH-000004,-0.125839863489
ACH-000007,0.045496648535900006
ACH-000009,0.0781065870542
ACH-000011,-0.507004232202
ACH-000012,0.0584733457503
ACH-000013,0.010374151582700001
ACH-000014,0.0911865281529
ACH-000015,-0.223692303371
ACH-000017,-0.00783895370999
ACH-000018,-0.0695224477734
ACH-000019,-0.194071554833
ACH-000021,-0.0343395095739
ACH-000022,-0.0239492509477
ACH-000025,-0.726290469445
ACH-000028,-0.14080078662999998
ACH-000030,0.120151997763
ACH-000035,-0.487272013667
ACH-000036,-0.0463399594345
ACH-000037,-0.103125413083
ACH-000039,0.0912031134833
ACH-000040,-0.0680502326087
ACH-000041,0.173791118809
ACH-000042,0.017087388837
ACH-000045,0.07662586714360001
ACH-000047,-0.138766103803
ACH-000052,-0.274678774776
ACH-000053,0.036885182929400004
ACH-000054,-0.0168607175088
ACH-000055,0.0241453999629
ACH-000060,0.129429269287
ACH-000067,0.108242291886
ACH-000070,-0.543915569949
ACH-000075,-0.612497176011
ACH-000078,0.00138305223302
ACH-000082,-0.20866562363299998
ACH-000085,-0.39256472888800004
ACH-000086,-0.27171062547499997
ACH-000087,-0.265509058301
ACH-000092,-0.118390890079
ACH-000095,-0.125433049573
ACH-000097,-0.126714685124
ACH-000098,-0.30360430082600004
ACH-000099,-0.10009522820800001
ACH-000108,0.160396902465
ACH-000113,-0.19851740734700002
ACH-000115,-0.0885926532636
ACH-000116,0.128201960315
ACH-000118,-0.0732372413277
ACH-000120,-0.246820261451
ACH-000123,0.0266709273898
ACH-000127,0.017571593715700003
ACH-000128,0.135903514301
ACH-000132,0.0206089273743
ACH-000133,-0.0752384771061
ACH-000137,0.0600646318676
ACH-000138,-0.17146228696600002
ACH-000142,-0.6407076268949999
ACH-000143,-0.14085423882099998
ACH-000146,0.00525494887496
ACH-000148,-0.0570199940506
ACH-000150,0.132405475159
ACH-000152,-0.21826632831700002
ACH-000153,-0.644046288077
ACH-000159,-0.281722282784
ACH-000160,0.21043871840199999
ACH-000163,-0.191543125482
ACH-000167,-0.263845305452
ACH-000168,-0.0340424215126
ACH-000169,-0.09227898232930001
