,POLI (11201)
ACH-000004,0.26624776654800003
ACH-000007,0.253627748435
ACH-000009,0.35309177016500004
ACH-000011,0.48387779506399997
ACH-000012,0.27580460009700003
ACH-000013,0.367754566351
ACH-000014,0.33349770394699996
ACH-000015,0.412734456425
ACH-000017,0.420487368174
ACH-000018,0.5297787460260001
ACH-000019,0.297981336492
ACH-000021,0.34536986930299995
ACH-000022,0.518188283811
ACH-000025,0.277295540961
ACH-000028,0.229329681697
ACH-000030,0.206555738028
ACH-000035,0.403508803342
ACH-000036,0.304784563576
ACH-000037,0.34998505373000005
ACH-000039,0.0264169165852
ACH-000040,0.29568294670699996
ACH-000041,0.299801540224
ACH-000042,0.31410685000599997
ACH-000045,0.484829969332
ACH-000047,0.266646200211
ACH-000052,0.316867164837
ACH-000053,0.225754305137
ACH-000054,0.32685443139000003
ACH-000055,0.45922502492
ACH-000060,0.24656010992600003
ACH-000067,0.43091549761799997
ACH-000070,0.396505164182
ACH-000075,0.5521842694100001
ACH-000078,0.195023555286
ACH-000082,0.149039834176
ACH-000085,0.224776499052
ACH-000086,0.294530745196
ACH-000087,0.408445430849
ACH-000092,0.306160933104
ACH-000095,0.21675591845800002
ACH-000097,0.16831791908100002
ACH-000098,0.250284962441
ACH-000099,0.304836509819
ACH-000108,0.36662127669100003
ACH-000113,0.248106646839
ACH-000115,0.418524129277
ACH-000116,0.281065956065
ACH-000118,0.314317515851
ACH-000120,0.23096067143399998
ACH-000123,0.119687005945
ACH-000127,0.434782171162
ACH-000128,0.358830496773
ACH-000132,0.220009610787
ACH-000133,0.401956001065
ACH-000137,0.38478751344000006
ACH-000138,0.153007066209
ACH-000142,0.243718161288
ACH-000143,0.31362234647799997
ACH-000146,0.186549975892
ACH-000148,0.34974481633
ACH-000150,0.635848063979
ACH-000152,0.37213580300300003
ACH-000153,0.22815038638500001
ACH-000159,0.27969964586999996
ACH-000160,0.17127993848
ACH-000163,0.383699008751
ACH-000167,0.31964466142299996
ACH-000168,0.161083588073
ACH-000169,0.491667061673
ACH-000178,0.44576563041699996
ACH-000182,0.155925973158
ACH-000183,0.334623230627
ACH-000188,0.5246900304950001
ACH-000189,0.342668860587
ACH-000190,0.22267303319600001
ACH-000198,0.323451723126
ACH-000204,0.09339678327189999
ACH-000206,0.30162303218000003
ACH-000207,0.633113791079
ACH-000211,0.383523932623
ACH-000215,0.21261597680799998
ACH-000221,0.386369959813
ACH-000222,0.139189888392
ACH-000223,0.17370690655
ACH-000226,0.363096141108
ACH-000227,0.6499152799979999
ACH-000228,0.35331842130900004
ACH-000231,0.35564214374700004
ACH-000232,0.28532583190099997
ACH-000233,0.262014531099
ACH-000234,0.271716233132
ACH-000235,0.31322128139899996
ACH-000237,0.414275089292
ACH-000238,0.306967526906
ACH-000243,0.27193746051999995
ACH-000244,0.537466009061
ACH-000246,0.30105303345199996
ACH-000248,0.482448065968
ACH-000250,0.345049702831
ACH-000251,0.456082088197
ACH-000253,0.324687197498
ACH-000255,0.330640757728
ACH-000256,0.268818746596
ACH-000257,0.211781953785
ACH-000258,0.0867461003867
ACH-000259,0.259599923272
ACH-000260,0.265716391377
ACH-000261,0.377016496534
ACH-000262,0.279522083906
ACH-000263,0.598655655455
ACH-000264,0.229827833785
ACH-000265,0.332983627871
ACH-000266,0.22996032158799998
ACH-000272,0.305203967034
ACH-000273,0.262906976881
ACH-000274,0.256967619072
ACH-000277,0.323324741355
ACH-000278,0.656021382134
ACH-000279,0.42438811579499996
ACH-000280,0.28269062760200003
ACH-000281,0.10798082685900001
ACH-000288,0.32518339049199996
ACH-000291,0.363428896722
ACH-000293,0.41227784695
ACH-000294,0.37888034777699997
ACH-000295,0.102767550605
ACH-000296,0.210085077654
ACH-000302,0.263208137927
ACH-000304,0.6841300484460001
ACH-000307,0.23373910142700002
ACH-000308,0.234510197728
ACH-000310,-0.0332630341074
ACH-000311,0.09025018573389999
ACH-000312,0.144346790378
ACH-000315,0.320176607971
ACH-000316,0.461054089899
ACH-000317,0.233986149373
ACH-000318,0.539057309189
ACH-000319,0.26495178928
ACH-000320,0.109932090988
ACH-000322,0.418390445502
ACH-000323,0.194071829534
ACH-000324,0.242920261745
ACH-000329,0.23792518401299997
ACH-000330,0.227979147792
ACH-000331,0.328379451243
ACH-000332,0.20500335652100002
ACH-000334,-0.030635294575200003
ACH-000335,0.26735885006099996
ACH-000336,0.14931906242
ACH-000337,0.22851943518000004
ACH-000339,0.226619000727
ACH-000341,0.146316948572
ACH-000348,0.242323012938
ACH-000350,0.15683053433
ACH-000352,0.259382227726
ACH-000356,0.23447958715999997
ACH-000361,0.35399571001999997
ACH-000362,0.18186558824000001
ACH-000363,0.100478706007
ACH-000364,0.267857312174
ACH-000365,0.214136264299
ACH-000366,0.348466332675
ACH-000368,0.261417859021
ACH-000374,0.354510851718
ACH-000375,0.21498839546700002
ACH-000376,0.438497905945
ACH-000381,0.517213707939
ACH-000383,0.28933980466
ACH-000387,0.19064703873
ACH-000389,0.32069500774
ACH-000390,0.28035554169300003
ACH-000393,0.317940114511
ACH-000395,0.13521213086
ACH-000397,0.223684342979
ACH-000401,0.160760821144
ACH-000402,0.400748742826
ACH-000403,0.403508714334
ACH-000404,0.218021324282
ACH-000406,0.253346057841
ACH-000407,0.377173714055
ACH-000408,0.148819366746
ACH-000410,0.280339059391
ACH-000411,0.37756174535
ACH-000414,0.242484749806
ACH-000415,0.47440683172700004
ACH-000416,0.37453823901199995
ACH-000420,0.329750887893
ACH-000421,0.434249272984
ACH-000424,0.18043037131200002
ACH-000425,0.424655328319
ACH-000426,0.45837057588299995
ACH-000427,0.48492904638400003
ACH-000433,0.0032782750184499995
ACH-000436,0.136123012992
ACH-000444,0.305000207564
ACH-000445,0.384826595148
ACH-000448,0.294489025192
ACH-000450,0.5620394353989999
ACH-000452,0.280871326835
ACH-000454,0.389710762779
ACH-000458,0.690944837293
ACH-000459,0.482988396669
ACH-000460,0.207838412004
ACH-000461,0.41182643094300003
ACH-000463,0.0731215385472
ACH-000464,0.450086594463
ACH-000466,0.17297282233300001
ACH-000467,0.319179868117
ACH-000468,-0.005079165090550001
ACH-000469,0.41860959449900004
ACH-000470,0.43563222239699995
ACH-000471,0.27050803985
ACH-000472,0.149855682904
ACH-000473,0.16826746476100002
ACH-000475,0.24665270000599998
ACH-000476,0.354634667422
ACH-000477,0.256009376878
ACH-000480,0.30399960484
ACH-000481,0.176333418276
ACH-000483,0.348031841759
ACH-000484,0.461763090559
ACH-000485,0.22576721486499998
ACH-000486,0.224957245736
ACH-000487,0.34363854622900003
ACH-000488,0.24840515304900002
ACH-000490,0.22907047479400003
ACH-000491,0.441204178239
ACH-000495,0.46270748983099996
ACH-000496,0.298741466996
ACH-000499,0.49276568146399996
ACH-000500,0.419097411023
ACH-000502,0.188455152893
ACH-000503,-0.222556867753
ACH-000505,0.240582023553
ACH-000507,0.475389890882
ACH-000510,0.400596378447
ACH-000511,0.46683771772200006
ACH-000512,0.31780101415600004
ACH-000516,0.310234094149
ACH-000517,0.26540222886500003
ACH-000518,0.237231628102
ACH-000520,0.48965845950900005
ACH-000521,0.317877312468
ACH-000522,0.326851086661
ACH-000524,0.183243232531
ACH-000527,0.345598809125
ACH-000528,0.203785951738
ACH-000537,0.34408109114600005
ACH-000541,0.0823266046667
ACH-000542,0.210938856883
ACH-000544,0.20620193688299998
ACH-000545,0.366926159735
ACH-000547,0.476461128292
ACH-000548,0.28582798974199997
ACH-000549,0.426040328913
ACH-000550,0.345804101824
ACH-000552,0.403659214233
ACH-000556,0.233468737192
ACH-000557,0.191653038553
ACH-000570,0.38121280614200004
ACH-000571,0.42408958519400003
ACH-000573,0.174892409948
ACH-000576,0.308278550229
