,KCND2 (3751)
ACH-000004,-0.013778548979499998
ACH-000007,-0.271758296971
ACH-000009,0.057628355412300006
ACH-000011,-0.0784823596626
ACH-000012,0.017134121958
ACH-000013,0.125652064552
ACH-000014,-0.0661174875747
ACH-000015,0.0845851917003
ACH-000017,-0.0816385225964
ACH-000018,0.0654539421371
ACH-000019,0.0181638417961
ACH-000021,-0.136693811142
ACH-000022,-0.0627350222769
ACH-000025,-0.0432796974732
ACH-000028,0.0481028339009
ACH-000030,0.0706899331932
ACH-000035,-0.11329795550899999
ACH-000036,-0.12211337151599999
ACH-000037,-0.134552333611
ACH-000039,0.0813568525974
ACH-000040,0.08837378051780001
ACH-000041,-0.0939155083624
ACH-000042,-0.010765347950799998
ACH-000045,0.13392729487299998
ACH-000047,0.0487400117469
ACH-000052,-0.08730343936979999
ACH-000053,-0.0385172277845
ACH-000054,-0.208887372557
ACH-000055,-0.23042164290300002
ACH-000060,-0.006703910409800001
ACH-000067,0.029784187431200003
ACH-000070,0.0115284374732
ACH-000075,-0.07837833061869999
ACH-000078,0.14871719906199998
ACH-000082,-0.0818591109209
ACH-000085,0.0421239682821
ACH-000086,0.176806269163
ACH-000087,-0.21693744538899998
ACH-000092,0.107114779405
ACH-000095,-0.022224639509700002
ACH-000097,0.00341526393584
ACH-000098,-0.0704325286086
ACH-000099,0.08627189796250001
ACH-000108,-0.0328333937218
ACH-000113,-0.0204706641033
ACH-000115,0.256426105471
ACH-000116,0.0928619008413
ACH-000118,0.0755609477404
ACH-000120,-0.021839585184299997
ACH-000123,-0.16863383608
ACH-000127,0.0388250306445
ACH-000128,-0.251534709529
ACH-000132,-0.0903307279483
ACH-000133,0.0295404385667
ACH-000137,0.00157694942583
ACH-000138,0.121406584522
ACH-000142,0.112599887158
ACH-000143,0.20007413194499998
ACH-000146,0.023905103384400002
ACH-000148,0.0215896499915
ACH-000150,0.101214268004
ACH-000152,0.0422081644955
ACH-000153,-0.00992094210216
ACH-000159,-0.038236867378099997
ACH-000160,0.0920055571046
ACH-000163,0.0404786958171
ACH-000167,0.0132614387435
ACH-000168,-0.0101788686011
ACH-000169,0.117155222055
ACH-000178,-0.07832426645889999
ACH-000182,-0.0952296719612
ACH-000183,0.0528708519955
ACH-000188,-0.0585390443982
ACH-000189,0.0186233558547
ACH-000190,-0.174709847467
ACH-000198,0.016767695718799998
ACH-000204,-0.214211562159
ACH-000206,0.144046116831
ACH-000207,0.308078047149
ACH-000211,0.0337119062038
ACH-000215,-0.0887088644925
ACH-000221,0.13943875140999998
ACH-000222,0.17959447590100003
ACH-000223,0.0617012534116
ACH-000226,-0.022770637311400003
ACH-000227,0.210693607647
ACH-000228,0.133766092822
ACH-000231,0.030177980594000002
ACH-000232,-0.25329028395
ACH-000233,0.09429709887360001
ACH-000234,-0.034467448866499995
ACH-000235,-0.035447746921
ACH-000237,-0.0421555729926
ACH-000238,0.06982140321000001
ACH-000243,-0.0509189918262
ACH-000244,-0.167354053589
ACH-000246,-0.130727134167
ACH-000248,-0.21348618472300002
ACH-000250,-0.0808460548245
ACH-000251,-0.07505696108280001
ACH-000253,0.040823070307
ACH-000255,0.11645517041200001
ACH-000256,0.162083237893
ACH-000257,0.151919301734
ACH-000258,0.0131965893354
ACH-000259,-0.028475355622299997
ACH-000260,-0.0321573644674
ACH-000261,0.10182710534499999
