,CCAR1 (55749)
ACH-000458,-0.795848343345
ACH-000459,-1.07716804436
ACH-000460,-0.944711577813
ACH-000461,-0.9090812120399999
ACH-000463,-0.983718413074
ACH-000464,-0.620238632383
ACH-000466,-0.6713921491689999
ACH-000467,-0.44452703903000007
ACH-000468,-1.12389846714
ACH-000469,-0.8265140264599999
ACH-000470,-1.1358831524700002
ACH-000471,-0.9285279674879999
ACH-000472,-0.90328834416
ACH-000473,-0.8618735417769999
ACH-000475,-0.576296202474
ACH-000476,-0.44500514694700005
ACH-000477,-0.335824458262
ACH-000480,-0.993609107355
ACH-000481,-0.7505386014480001
ACH-000483,-0.883463799343
ACH-000484,-0.618133845738
ACH-000485,-0.50272322353
ACH-000486,-0.653333988747
ACH-000487,-0.749214143266
ACH-000488,-1.0502677255700001
ACH-000490,-0.709859881327
ACH-000491,-0.768473472527
ACH-000495,-0.5088518457460001
ACH-000496,-0.918655620878
ACH-000499,-0.93882715558
ACH-000500,-0.8969059234540001
ACH-000502,-1.1008718114899998
ACH-000503,-1.10695921083
ACH-000505,-0.7466978051019999
ACH-000507,-1.10180107912
ACH-000510,-0.9906799806799998
ACH-000511,-0.9513483226799999
ACH-000512,-1.0964284129100001
ACH-000516,-0.656144909347
ACH-000517,-0.868605705698
ACH-000518,-0.857877831047
ACH-000520,-1.0423701782500001
ACH-000521,-1.14187643818
ACH-000522,-1.10119523399
ACH-000524,-0.606017519476
ACH-000527,-0.6315052476690001
ACH-000528,-0.560635415532
ACH-000537,-0.29273326643500003
ACH-000541,-0.934578577451
ACH-000542,-1.00092357968
ACH-000544,-1.2041350473299999
ACH-000545,-0.881417212991
ACH-000547,-1.20464280155
ACH-000548,-0.823395816338
ACH-000549,-1.02068246686
ACH-000550,-0.871044644189
ACH-000552,-0.884800224856
ACH-000556,-0.75681128016
ACH-000557,-0.40593493143200005
ACH-000570,-0.7652694515440001
ACH-000571,-0.625380713297
ACH-000573,-0.7565336445499999
ACH-000576,-0.968517763504
ACH-000580,-0.78101590706
ACH-000584,-1.0645623532600001
ACH-000585,-1.51010225805
ACH-000588,-0.922581790184
ACH-000589,-0.797119557525
ACH-000591,-1.09905484078
ACH-000593,-0.429325852658
ACH-000600,-1.0144875498700001
ACH-000601,-0.820802879947
ACH-000604,-0.778107311078
ACH-000605,-0.7935551586130001
ACH-000606,-1.10193591061
ACH-000608,-0.7641695900409999
ACH-000614,-0.407002756386
ACH-000616,-0.9263185218819999
ACH-000618,-0.940897344291
ACH-000619,-1.10094106496
ACH-000620,-1.17423767965
ACH-000621,-1.11189463786
ACH-000622,-0.56352019718
ACH-000623,-0.503542804859
ACH-000624,-0.8082564486480001
ACH-000627,-0.932505865271
ACH-000630,-0.8556827985780001
ACH-000632,-0.7518985712559999
ACH-000633,-0.925414731154
ACH-000637,-0.712786127043
ACH-000638,-0.92914001624
ACH-000646,-0.9209422261560001
ACH-000647,-0.550472602906
ACH-000648,-0.580934764629
ACH-000649,-0.859180882086
ACH-000651,-0.7498687288079999
ACH-000652,-0.600482695677
ACH-000653,-0.725340238238
ACH-000657,-1.0303443395
ACH-000658,-0.681490112343
ACH-000661,-1.23152035455
ACH-000662,-0.8961348744650001
ACH-000663,-0.9450503440639999
ACH-000665,-0.944696138818
ACH-000671,-1.3947910328100002
ACH-000673,-0.902506126503
ACH-000676,-0.958879342691
ACH-000677,-1.2421954661799999
ACH-000681,-0.616309273681
ACH-000682,-0.9951770403210001
ACH-000683,-0.710175042271
ACH-000684,-1.17906822329
ACH-000688,-0.35899808439099995
ACH-000693,-0.899040042302
ACH-000694,-0.8492287280480001
ACH-000695,-0.770462746532
ACH-000696,-0.8953026930299999
ACH-000697,-0.8522555771170001
ACH-000699,-0.7068381724349999
ACH-000701,-0.457566628613
ACH-000706,-0.9499905770229999
ACH-000711,-0.7196038544840001
ACH-000713,-1.2319189814
ACH-000714,-0.673720099026
ACH-000718,-0.776731011422
ACH-000720,-0.911188666869
ACH-000721,-0.551108255927
ACH-000724,-0.775567162607
ACH-000725,-0.692348569382
ACH-000732,-0.9136668797769999
ACH-000734,-0.54929315493
ACH-000735,-0.878052098958
ACH-000736,-0.905662322466
ACH-000738,-0.8285389359149999
ACH-000746,-0.669125837505
ACH-000747,-0.8997234971670001
ACH-000748,-0.776050446381
ACH-000753,-1.32815820164
ACH-000756,-0.9176175174269999
ACH-000757,-1.0984702341500001
ACH-000758,-0.7691446185519999
ACH-000760,-0.8044409401729999
ACH-000763,-0.311339792996
ACH-000764,-0.703060940319
ACH-000765,-0.914462736307
ACH-000766,-1.13825455599
ACH-000767,-0.615248407308
ACH-000768,-1.1552029529799999
ACH-000769,-0.626645977616
ACH-000770,-0.954432375547
ACH-000771,-0.698499010136
ACH-000773,-0.758481178952
ACH-000776,-0.7005055087559999
ACH-000777,-1.13236190679
ACH-000778,-0.716712044402
ACH-000781,-0.43251618119699997
ACH-000782,-0.895576777011
ACH-000783,-0.286184909869
ACH-000784,-0.49173972279399997
ACH-000785,-0.538641022794
ACH-000787,-0.851707831954
ACH-000788,-0.842113385154
ACH-000791,-0.669285898985
ACH-000792,-0.286223178669
ACH-000794,-1.07203090476
ACH-000796,-0.755625476927
ACH-000799,-0.481267381465
ACH-000800,-0.994537007909
ACH-000802,-0.937196564826
ACH-000804,-0.9163790987799999
ACH-000805,-0.5439714932109999
ACH-000809,-1.03386962376
ACH-000810,-0.5925649916879999
ACH-000811,-0.84896287276
ACH-000817,-0.542581854844
ACH-000819,-0.98396630089
ACH-000820,-0.8678621988740001
ACH-000821,-0.48983060315
ACH-000822,-1.2397271419
ACH-000823,-1.0676018433299999
ACH-000824,-0.39743782472499994
ACH-000827,-1.0531310812
ACH-000829,-0.9855231325980001
ACH-000831,-0.64240475872
ACH-000832,-1.1652568488500001
ACH-000833,-0.460216843411
ACH-000834,-0.9812901423929999
ACH-000835,-1.21320290861
ACH-000836,-0.490260529842
ACH-000837,-0.789389302728
ACH-000838,-0.224616360319
ACH-000839,-1.16991798584
ACH-000840,-0.742247192338
ACH-000841,-1.14221917729
ACH-000843,-0.847259160262
ACH-000846,-0.702246508994
ACH-000847,-1.1148689051
ACH-000848,-0.572684819021
ACH-000849,-0.557674058788
ACH-000851,-1.0569683650900001
ACH-000855,-0.44502216849699994
ACH-000856,-0.732381808236
ACH-000858,-0.424825506791
ACH-000859,-0.853681944004
ACH-000861,-0.862190013499
ACH-000862,-0.460647712111
ACH-000865,-0.531288343156
ACH-000866,-0.532197162434
ACH-000867,-0.32562049029
ACH-000869,-1.29074548163
ACH-000872,-0.799935599721
ACH-000873,-1.13184760138
ACH-000876,-0.48784440310099997
ACH-000878,-0.942357544083
ACH-000880,-0.903272830487
ACH-000881,-0.791173596171
ACH-000882,-1.50233060486
ACH-000884,-1.00624071798
ACH-000885,-0.596191530329
ACH-000887,-0.838915665959
ACH-000888,-0.7654663087479999
ACH-000889,-0.901868259066
ACH-000890,-0.5481434867880001
ACH-000896,-1.07686615334
ACH-000898,-0.721678728452
ACH-000900,-1.06271044071
ACH-000901,-0.897175777184
ACH-000905,-0.6277457713719999
ACH-000906,-0.873702602596
ACH-000907,-1.07267279434
ACH-000910,-0.8032376905490001
ACH-000911,-0.7160994929510001
ACH-000912,-1.33340692145
ACH-000913,-1.16347794117
ACH-000915,-0.74217988278
ACH-000916,-1.1050781096100002
ACH-000917,-1.1878124119700002
ACH-000921,-1.16628213109
ACH-000924,-0.66893621612
ACH-000926,-0.272293814027
ACH-000928,-0.907496104919
ACH-000929,-0.900786793912
ACH-000932,-0.455904173931
ACH-000935,-0.685402152757
ACH-000936,-1.00282167756
ACH-000937,-0.6944950003560001
ACH-000938,-0.8950269524179999
ACH-000939,-0.449347848514
ACH-000941,-0.570856979125
ACH-000943,-0.9544823756540001
ACH-000946,-0.710315173926
ACH-000947,-0.605652452489
ACH-000948,-1.00840457036
ACH-000950,-0.89613573625
ACH-000953,-0.44691607240500003
ACH-000957,-0.583930268705
ACH-000958,-1.03459178376
ACH-000960,-0.693332550202
ACH-000963,-0.62745346383
ACH-000968,-0.9306502160200001
ACH-000969,-0.7230800184110001
ACH-000973,-0.8702477160950001
ACH-000974,-0.978052157361
ACH-000975,-0.651096187016
ACH-000976,-0.761820826715
ACH-000978,-0.833141977958
ACH-000980,-0.550858033397
ACH-000984,-0.4750747492399999
ACH-000986,-0.614992567778
ACH-000988,-1.27884810276
ACH-000993,-0.7015370920300001
ACH-000994,-0.850668531566
ACH-000996,-0.582193814485
ACH-001001,-0.7667630116769999
ACH-001020,-0.755199087805
ACH-001028,-0.622296111647
ACH-001031,-0.808903797051
ACH-001038,-0.599015616588
ACH-001048,-1.02804422157
ACH-001050,-0.8551016536239999
ACH-001053,-1.0295515075900001
ACH-001054,-0.656585420984
ACH-001061,-0.9883805540449999
ACH-001067,-0.931825045299
ACH-001075,-0.9473218621449999
ACH-001096,-0.888809405547
ACH-001128,0.0626773968532
ACH-001134,-0.334600256679
ACH-001151,-0.6728851971500001
ACH-001163,-0.921143627637
ACH-001164,-0.916873137854
ACH-001173,-0.977776569775
ACH-001183,-0.981369996523
ACH-001184,-1.04158092884
ACH-001190,-1.01899225239
ACH-001192,-0.977122875552
ACH-001193,-0.8770881196960001
ACH-001196,-0.69655923138
ACH-001197,-1.10831086829
ACH-001205,-1.01431685465
ACH-001211,-0.784754443069
ACH-001212,-1.00480597315
ACH-001228,-0.6851830157909999
ACH-001232,-0.891855426612
ACH-001239,-0.991256155545
ACH-001274,-0.8788075034180001
ACH-001275,-1.00323994941
ACH-001277,-0.824127289803
ACH-001278,-0.980657221457
ACH-001280,-0.790084474576
ACH-001283,-0.626849117447
ACH-001289,-0.621999203984
ACH-001295,-0.282955245182
ACH-001300,-0.942281969263
ACH-001301,-0.7309929173880001
ACH-001302,-0.6957344472239999
ACH-001303,-1.04239592124
ACH-001306,-0.778099819755
ACH-001318,-0.923953950043
ACH-001322,-1.31685876655
ACH-001328,-0.971767832925
ACH-001332,-0.904257762375
ACH-001333,-0.691859685126
ACH-001336,-0.796524032623
ACH-001340,-1.28790953501
ACH-001346,-0.922870019442
ACH-001353,-0.906049820722
ACH-001354,-1.3097436582
ACH-001367,-1.2792667248899998
ACH-001368,-0.8158198445110001
ACH-001374,-1.1464107969600001
ACH-001375,-0.687596749815
ACH-001377,-0.543168944991
ACH-001380,-0.970566400835
ACH-001391,-0.78771924623
ACH-001407,-1.23400753947
ACH-001408,-0.820004256576
ACH-001413,-0.8287535404340001
ACH-001430,-0.996067209426
ACH-001431,-0.812826733889
ACH-001450,-0.477297337207
ACH-001496,-0.552481218323
ACH-001500,-1.0578293655500002
ACH-001521,0.07186861227460001
ACH-001523,-0.637702441732
ACH-001532,-1.05455120167
ACH-001536,-0.8266542565449999
ACH-001550,-0.40330315900200003
ACH-001552,-0.713470776215
ACH-001554,-0.882707286645
ACH-001645,-0.551351604122
ACH-001654,-1.1732206872700002
ACH-001715,-1.02677035337
ACH-001735,-0.701845172309
ACH-001736,-0.940109904189
ACH-001737,-0.571208581469
ACH-001740,-1.4103386336700001
ACH-001745,-1.28507141595
ACH-001750,-0.818484716629
ACH-001765,-0.831887792544
ACH-001956,-0.877138253027
ACH-001957,-0.804477823104
