,NIPSNAP3B (55335)
ACH-000281,-0.14021788951300002
ACH-000288,-0.0686032317961
ACH-000291,-0.138386339173
ACH-000293,-0.407603451227
ACH-000294,-0.0637290673128
ACH-000295,-0.34127180228799997
ACH-000296,-0.290032801545
ACH-000302,-0.10851330318499999
ACH-000304,-0.5020995469139999
ACH-000307,-0.0825031263392
ACH-000308,-0.190115068055
ACH-000310,-0.209297116113
ACH-000311,-0.19017307607500003
ACH-000312,-0.180767091125
ACH-000315,-0.0276773232664
ACH-000316,-0.24683391984
ACH-000317,-0.127973552701
ACH-000318,-0.14416739467599998
ACH-000319,-0.25572705822299996
ACH-000320,-0.5555698197119999
ACH-000322,-0.09231728590119999
ACH-000323,-0.450565962979
ACH-000324,-0.32318636274
ACH-000329,-0.34075786746799996
ACH-000330,-0.16916834875
ACH-000331,-0.270056085582
ACH-000332,-0.24430849764499998
ACH-000334,-0.218408096686
ACH-000335,-0.528436605041
ACH-000336,0.126924388448
ACH-000337,-0.0807335226047
ACH-000339,-0.256239141614
ACH-000341,-0.03877367707380001
ACH-000348,-0.33298322031
ACH-000350,-0.24366641311
ACH-000352,-0.243894795135
ACH-000356,-0.387183347847
ACH-000361,-0.007411583043870001
ACH-000362,-0.252637223542
ACH-000363,-0.102356441426
ACH-000364,-0.318990971335
ACH-000365,-0.16653816325999998
ACH-000366,-0.371565876562
ACH-000368,-0.13607757268600001
ACH-000374,-0.17495723460299997
ACH-000375,-0.185371909368
ACH-000376,-0.11787793351
ACH-000381,-0.332390031576
ACH-000383,-0.288660800599
ACH-000387,-0.250613923731
ACH-000389,-0.295633349447
ACH-000390,-0.417046698401
ACH-000393,-0.22156653991
ACH-000395,-0.447467443056
ACH-000397,-0.218769213699
ACH-000401,-0.11540050393899999
ACH-000402,-0.0977646075519
ACH-000403,-0.146848321966
ACH-000404,-0.37636355772299995
ACH-000406,-0.245863822411
ACH-000407,-0.202708440505
ACH-000408,-0.263163942105
ACH-000410,-0.304052666581
ACH-000411,-0.130719270255
ACH-000414,-0.280406475225
ACH-000415,-0.136819117068
ACH-000416,-0.214629761312
ACH-000420,-0.185461224878
ACH-000421,-0.182986000939
ACH-000424,-0.240980660396
ACH-000425,-0.191751860772
ACH-000426,-0.21305191274799998
ACH-000427,-0.168943345536
ACH-000433,-0.195524979855
ACH-000436,-0.41252782229699997
ACH-000444,-0.614308320161
ACH-000445,-0.6185030030399999
ACH-000448,-0.223386887927
ACH-000450,-0.23451887688200002
ACH-000452,0.019043626577299997
ACH-000454,-0.569831491177
ACH-000458,-0.18825357728
ACH-000459,-0.132581430218
ACH-000460,-0.23707957749699998
ACH-000461,-0.308076435343
ACH-000463,-0.180858760033
ACH-000464,-0.26258457473700003
ACH-000466,-0.0734234035126
ACH-000467,-0.437812632174
ACH-000468,-0.340425930705
ACH-000469,-0.245107490874
ACH-000470,-0.40629187326099997
ACH-000471,-0.134220610109
ACH-000472,-0.11206188426
ACH-000473,-0.116035419275
ACH-000475,-0.09550259575089999
ACH-000476,-0.135592827139
ACH-000477,-0.132212829526
ACH-000480,-0.34911786979500004
ACH-000481,-0.222887607711
ACH-000483,-0.314212416012
ACH-000484,-0.0736452629813
ACH-000485,-0.156655640591
ACH-000486,-0.195454996407
ACH-000487,-0.191505698891
ACH-000488,-0.33245766337
ACH-000490,-0.18852577778000001
ACH-000491,-0.195534977958
ACH-000495,-0.17161828372699997
ACH-000496,-0.141888510471
ACH-000499,-0.209861848929
ACH-000500,-0.27669114604
ACH-000502,-0.33128793282200003
ACH-000503,0.233256121409
ACH-000505,-0.162406138491
ACH-000507,-0.279758649106
ACH-000510,-0.132307067505
ACH-000511,-0.229490321274
ACH-000512,-0.161630954263
ACH-000516,-0.43599073304499997
ACH-000517,-0.290876141622
ACH-000518,-0.0941473162654
ACH-000520,-0.393110211341
ACH-000521,-0.161732972412
ACH-000522,-0.146362626962
ACH-000524,-0.181209868992
ACH-000527,-0.14082191249099998
ACH-000528,-0.149894033475
ACH-000537,-0.436352929582
ACH-000541,0.023754868483000003
ACH-000542,-0.24293139885200002
ACH-000544,-0.22931996545000002
ACH-000545,-0.18315841026299998
ACH-000547,-0.29769827465300003
ACH-000548,-0.18534487896200003
ACH-000549,-0.0188950528689
ACH-000550,-0.136897727884
ACH-000552,-0.32622463228500004
ACH-000556,-0.337159373224
ACH-000557,-0.42296246858099995
ACH-000570,-0.339275413727
ACH-000571,-0.0106614024382
ACH-000573,-0.246917484813
ACH-000576,0.0536925034497
ACH-000580,-0.251524593806
ACH-000584,-0.144254409234
ACH-000585,-0.0883504813628
ACH-000588,0.00779408811987
ACH-000589,-0.224771292456
ACH-000591,-0.339000869635
ACH-000593,-0.314327734491
ACH-000600,-0.236845706127
ACH-000601,-0.266984667703
ACH-000604,-0.000796229838268
ACH-000605,-0.0994078222223
ACH-000606,-0.171428303618
ACH-000608,-0.115451047589
ACH-000614,0.0514062488751
ACH-000616,-0.204797662201
ACH-000618,0.0213333314927
ACH-000619,-0.283884779215
ACH-000620,-0.0419640578719
ACH-000621,-0.278330987158
ACH-000622,-0.43189904227
ACH-000623,-0.13329437865399998
ACH-000624,-0.26322828268599996
ACH-000627,-0.26702926622900003
ACH-000630,-0.276324707161
ACH-000632,-0.028543516940900005
ACH-000633,-0.223076385417
ACH-000637,-0.18756106154399999
ACH-000638,-0.289585384725
ACH-000646,0.251312974461
ACH-000647,-0.101595339394
ACH-000648,-0.525549849205
ACH-000649,-0.252306713448
ACH-000651,-0.21708071003899998
ACH-000652,-0.287014266453
ACH-000653,-0.29362278375
ACH-000657,-0.11839181565300001
ACH-000658,-0.2079757375
ACH-000661,-0.455486131654
ACH-000662,0.0445478466099
ACH-000663,-0.35700251123300003
ACH-000665,-0.168192137099
ACH-000671,-0.35201160935500003
ACH-000673,-0.0693715794493
ACH-000676,-0.230041850993
ACH-000677,-0.14250955062999998
ACH-000681,-0.278410343367
ACH-000682,-0.18174188939199998
ACH-000683,-0.355382972684
ACH-000684,-0.37172354571800004
ACH-000688,-0.29216371998
ACH-000693,-0.210760332668
ACH-000694,-0.260355772936
ACH-000695,-0.5127766124300001
ACH-000696,-0.159837524396
ACH-000697,-0.324521061888
ACH-000699,-0.453954566272
ACH-000701,-0.031568299464
ACH-000706,-0.233597153937
ACH-000711,-0.208015555065
ACH-000713,0.025765032144299996
ACH-000714,-0.196601396275
ACH-000718,-0.44187624235699996
ACH-000720,-0.151184541702
ACH-000721,-0.317012909129
ACH-000724,-0.424170474094
ACH-000725,-0.227096585579
ACH-000732,-0.130397342856
ACH-000734,-0.249784534412
ACH-000735,0.0602233520355
ACH-000736,-0.358246553521
ACH-000738,-0.15622393394
ACH-000746,-0.167639444172
ACH-000747,-0.152661143027
ACH-000748,-0.11858734438799999
ACH-000753,-0.257898931445
ACH-000756,-0.288694500683
ACH-000757,-0.256651292057
ACH-000758,-0.0899300674749
ACH-000760,-0.241589031538
ACH-000763,-0.198812478427
ACH-000764,-0.222344285346
ACH-000765,-0.195449646064
ACH-000766,-0.10628458681299999
ACH-000767,-0.256194865684
ACH-000768,-0.341720074204
ACH-000769,-0.263952786145
ACH-000770,-0.426869144041
ACH-000771,-0.34395759905900003
ACH-000773,-0.291729634129
ACH-000776,-0.445423982034
ACH-000777,-0.283325416431
ACH-000778,-0.13961916630100002
ACH-000781,-0.194484276705
ACH-000782,-0.221327319302
ACH-000783,-0.420192753885
ACH-000784,-0.310793267662
ACH-000785,-0.14192008607599998
ACH-000787,-0.275541728653
ACH-000788,-0.126935131651
ACH-000791,-0.23702581942099998
ACH-000792,-0.39574569101199997
ACH-000794,-0.264551963257
ACH-000796,-0.21899427135400001
ACH-000799,-0.216609979375
ACH-000800,-0.463970447078
ACH-000802,-0.07552893701039999
ACH-000804,-0.636698655693
ACH-000805,-0.202015566336
ACH-000809,-0.303093277136
ACH-000810,-0.0330588691009
ACH-000811,-0.38820355284900004
ACH-000817,-0.06776208942959999
ACH-000819,-0.40747712568899996
ACH-000820,-0.283199475042
ACH-000821,-0.34524388707099996
ACH-000822,-0.185523293163
ACH-000823,-0.399416046187
ACH-000824,-0.222919756324
ACH-000827,-0.142605048944
ACH-000829,-0.28021058305999996
ACH-000831,-0.13848810143100002
ACH-000832,-0.395916673705
ACH-000833,-0.033297336553700006
ACH-000834,-0.40326994890699996
ACH-000835,-0.258582391817
ACH-000836,-0.23207437775400003
ACH-000837,-0.340145167738
ACH-000838,-0.288812754027
ACH-000839,-0.333406201437
ACH-000840,-0.293201656057
ACH-000841,-0.280215950529
ACH-000843,0.022725796744900002
ACH-000846,-0.05399714659469999
ACH-000847,-0.165987448523
ACH-000848,-0.180380685774
ACH-000849,-0.191333886558
ACH-000851,-0.456114095215
ACH-000855,-0.374985037538
ACH-000856,-0.125179665426
ACH-000858,-0.219467683321
ACH-000859,-0.243129824056
ACH-000861,-0.42868053655199995
ACH-000862,-0.196801696079
ACH-000865,-0.17943844543200002
ACH-000866,-0.308167430011
ACH-000867,-0.167540416538
ACH-000869,0.134241307858
ACH-000872,-0.295471300195
ACH-000873,-0.0402874092351
ACH-000876,-0.18675221982299997
ACH-000878,-0.406505244906
ACH-000880,-0.204385742224
ACH-000881,-0.450994714324
ACH-000882,-0.213756918392
ACH-000884,-0.179463813812
ACH-000885,-0.208785981818
ACH-000887,-0.25942957321
ACH-000888,-0.412740852878
ACH-000889,-0.18116623351599997
ACH-000890,-0.10101720627
ACH-000896,-0.22178712832800002
ACH-000898,-0.30970773795699996
ACH-000900,-0.24975435690699999
ACH-000901,-0.1006347556
ACH-000905,-0.165577026717
ACH-000906,-0.12323538383400001
ACH-000907,-0.25460871816999997
ACH-000910,-0.302360607201
ACH-000911,-0.269971951732
ACH-000912,-0.0099738437766
ACH-000913,-0.286897016877
ACH-000915,-0.048613838765699996
ACH-000916,-0.714142800882
ACH-000917,0.060457463616000004
ACH-000921,-0.227198571634
ACH-000924,-0.290275824049
ACH-000926,-0.31613025118099997
ACH-000928,-0.34075084770900005
ACH-000929,-0.589295988951
ACH-000932,-0.11040958653899999
ACH-000935,-0.287853451837
ACH-000936,-0.043199342358800005
ACH-000937,-0.289322432314
ACH-000938,-0.23893637981899998
ACH-000939,-0.242917742501
ACH-000941,-0.427787812742
ACH-000943,-0.148532058607
ACH-000946,-0.19665899199700002
ACH-000947,-0.16637007826
ACH-000948,-0.128057165448
ACH-000950,-0.139532808673
ACH-000953,-0.354938812696
ACH-000957,-0.159727040089
ACH-000958,-0.38699683506099997
ACH-000960,-0.270629724835
ACH-000963,-0.200579048147
ACH-000968,-0.393031541853
ACH-000969,-0.450982464262
ACH-000973,-0.315639208355
ACH-000974,-0.34529929764
ACH-000975,-0.0682468287042
ACH-000976,-0.045635547249499996
ACH-000978,-0.0732063413639
ACH-000980,-0.253764923124
ACH-000984,-0.187083919115
ACH-000986,-0.293765497793
ACH-000988,-0.242874777617
ACH-000993,-0.43593848596600004
ACH-000994,-0.130510373936
ACH-000996,-0.647822339803
ACH-001001,-0.182271146151
ACH-001020,-0.17027448474399998
ACH-001028,-0.207788180174
ACH-001031,-0.315423213458
ACH-001038,-0.20832409723900003
ACH-001048,0.020968487991099998
ACH-001050,0.022672225041799998
ACH-001053,-0.254792271131
ACH-001054,-0.044673659601
ACH-001061,-0.143921073826
ACH-001067,-0.233156724239
ACH-001075,-0.45107279598899996
ACH-001096,-0.25637624755399996
ACH-001128,-0.559603291105
ACH-001134,-0.268486582712
ACH-001151,-0.149853871866
ACH-001163,-0.30000690938200003
ACH-001164,-0.083828691967
ACH-001173,-0.135321563074
ACH-001183,-0.35027163913500003
ACH-001184,-0.16744769531099998
ACH-001190,-0.095469176023
ACH-001192,-0.39804659526600006
ACH-001193,0.0132367350725
ACH-001196,-0.0999298899206
ACH-001197,-0.121977559628
ACH-001205,-0.193336417325
ACH-001211,-0.47770230324900004
ACH-001212,0.17828470443799999
ACH-001228,-0.513132418544
ACH-001232,-0.11992755024900001
ACH-001239,-0.029502262993600002
ACH-001274,-0.523970277078
ACH-001275,-0.460604934969
ACH-001277,-0.114489297301
ACH-001278,-0.252843497615
ACH-001280,-0.25673729908000004
ACH-001283,-0.179926248761
ACH-001289,-0.115103908265
ACH-001295,-0.286930647965
ACH-001300,-0.184482863719
ACH-001301,-0.418924100864
ACH-001302,-0.39548284979099996
ACH-001303,-0.008829779577879998
ACH-001306,-0.129705048902
ACH-001318,-0.235207321496
ACH-001322,0.10269736008300001
ACH-001328,-0.225441855778
ACH-001332,-0.422423843636
ACH-001333,-0.255675670236
ACH-001336,-0.162192939328
ACH-001340,-0.254137483908
ACH-001346,-0.214300147152
ACH-001353,-0.165908992705
ACH-001354,-0.307140793789
ACH-001367,-0.45182414391500003
ACH-001368,-0.20742423990400002
ACH-001374,-0.0863216878851
ACH-001375,-0.0796606230811
ACH-001377,-0.16806274594999998
ACH-001380,-0.283333829236
ACH-001391,-0.27452157194800003
ACH-001407,-0.21290221990400002
ACH-001408,0.00934078409657
ACH-001413,-0.18191427201
ACH-001430,-0.09040374356039999
ACH-001431,-0.24537176133299998
ACH-001450,0.116281732263
ACH-001496,-0.15334992222899999
ACH-001500,0.337932628385
ACH-001521,-0.30631592702599997
ACH-001523,-0.27740751202799996
ACH-001532,-0.32628466952
ACH-001536,-0.356190743759
ACH-001550,-0.24042333882800002
ACH-001552,0.0666125195934
ACH-001554,-0.135416875045
ACH-001645,0.134581470831
ACH-001654,-0.18325268586100002
ACH-001715,-0.431801810938
ACH-001735,-0.305948082088
ACH-001736,-0.25451618798799996
ACH-001737,0.355398264319
ACH-001740,-0.0520267160006
ACH-001745,-0.135787873814
ACH-001750,-0.262046920422
ACH-001765,-0.171651512924
ACH-001956,-0.275055440157
ACH-001957,-0.245908283546
