,RAPSN (5913)
ACH-000004,0.115847507423
ACH-000007,-0.112335498187
ACH-000009,0.14019147509299998
ACH-000011,0.173195509102
ACH-000012,-0.0276497047804
ACH-000013,-0.0963239363557
ACH-000014,0.0410304399169
ACH-000015,-0.00567918507901
ACH-000017,0.013911867964700002
ACH-000018,0.142162882664
ACH-000019,-0.162238369623
ACH-000021,-0.12936071537799998
ACH-000022,-0.021317184788
ACH-000025,0.0008368485855410001
ACH-000028,-0.155033477006
ACH-000030,-0.08999140696239999
ACH-000035,0.166031230871
ACH-000036,0.202817603505
ACH-000037,0.0983234827366
ACH-000039,0.09952055630510001
ACH-000040,0.150914390347
ACH-000041,-0.00290993294574
ACH-000042,-0.0422740344936
ACH-000045,0.018660057697700003
ACH-000047,0.013942623163999999
ACH-000052,-0.10237065601199999
ACH-000053,0.006854293627159999
ACH-000054,0.108515792774
ACH-000055,0.373451359825
ACH-000060,0.224699095097
ACH-000067,0.12084920094
ACH-000070,-0.234377234657
ACH-000075,-0.0389620437341
ACH-000078,0.0245268732596
ACH-000082,0.07201056789810001
ACH-000085,0.06671566708240001
ACH-000086,-0.0869329276503
ACH-000087,0.014413593141100002
ACH-000092,0.135278947553
ACH-000095,0.165624380342
ACH-000097,0.0282737859797
ACH-000098,0.045765908183800004
ACH-000099,0.017777008847199998
ACH-000108,0.00202257594628
ACH-000113,-0.102843975705
ACH-000115,0.27539181669199997
ACH-000116,-0.00040186651199
ACH-000118,-0.0137712996403
ACH-000120,-0.08937451378660001
ACH-000123,0.013356122727299998
ACH-000127,0.059343010803199994
ACH-000128,0.200297140051
ACH-000132,-0.0600363479237
ACH-000133,0.00833645721531
ACH-000137,-0.0290571453177
ACH-000138,0.0131765687451
ACH-000142,0.120873541612
ACH-000143,0.343394825164
ACH-000146,0.0363421380754
ACH-000148,-0.0122430222415
ACH-000150,0.052985204061400004
ACH-000152,0.304265232067
ACH-000153,0.18643122744600002
ACH-000159,0.042463268843300005
ACH-000160,0.09604653450230001
ACH-000163,0.17271891842
ACH-000167,-0.06487517487700001
ACH-000168,-0.0082130172685
ACH-000169,0.203323018365
ACH-000178,0.097469093511
ACH-000182,-0.00525103598218
ACH-000183,0.129510511688
ACH-000188,0.05011842569490001
ACH-000189,-0.276223840196
ACH-000190,0.160516014714
ACH-000198,-0.040260156965900004
ACH-000204,0.142835138631
ACH-000206,0.144384491684
ACH-000207,0.13587880839299998
ACH-000211,0.163413719893
ACH-000215,0.0137797807938
ACH-000221,0.012161724999599999
ACH-000222,0.264963399983
ACH-000223,0.0210705988747
ACH-000226,0.28606617737100004
ACH-000227,0.16564461528
ACH-000228,0.265979975961
ACH-000231,-0.0387561149397
ACH-000232,0.0293004330395
ACH-000233,0.08562707619650001
ACH-000234,0.0890673099605
ACH-000235,0.0277404031201
ACH-000237,0.0553782674016
ACH-000238,0.060247642399599996
ACH-000243,0.0578384120455
ACH-000244,0.279943116054
ACH-000246,-0.0281150181401
ACH-000248,0.20291989205
ACH-000250,0.114844736199
ACH-000251,-0.0302254290004
ACH-000253,0.20043753656399999
ACH-000255,0.0352598616507
ACH-000256,-0.031266403318099996
ACH-000257,0.0468320523195
ACH-000258,0.0352840279555
ACH-000259,0.0189705752157
ACH-000260,-0.00346268036356
ACH-000261,0.0064643363683700005
ACH-000262,0.45446533726899996
ACH-000263,0.0380208991014
ACH-000264,0.0276566734572
ACH-000265,0.0808892379349
ACH-000266,0.0954964911739
ACH-000272,0.0694347631663
ACH-000273,0.133290600941
ACH-000274,-0.026481104361200002
ACH-000277,0.10209959258300001
ACH-000278,0.09997190626790001
ACH-000279,0.187935127018
ACH-000280,0.06219260751630001
ACH-000281,0.17998711753
ACH-000288,0.0616621655102
ACH-000291,0.077476240362
ACH-000293,-0.14632752953199998
ACH-000294,0.123732583895
ACH-000295,-0.0247954133568
ACH-000296,0.033251170162299996
ACH-000302,0.147545489442
ACH-000304,0.281708938125
ACH-000307,0.041949076852299996
ACH-000308,0.00439141866689
ACH-000310,0.044658067478
ACH-000311,-0.10052160453299999
ACH-000312,0.06495379302780001
ACH-000315,0.118162084685
ACH-000316,0.0168720262988
ACH-000317,0.142424356654
ACH-000318,-0.0357758171242
ACH-000319,-0.13635612922700002
ACH-000320,0.105780171263
ACH-000322,-0.10875927604499999
ACH-000323,-0.09360235476019999
ACH-000324,0.09762653104939999
ACH-000329,0.0822664467318
ACH-000330,0.10694363719200001
ACH-000331,0.146219349465
ACH-000332,0.118499690559
ACH-000334,-0.148161440652
ACH-000335,0.112952327709
ACH-000336,-0.157842139911
ACH-000337,-0.10693161560900001
ACH-000339,0.10168269470699999
ACH-000341,0.194044777929
ACH-000348,0.048490735855300005
ACH-000350,0.142267845511
ACH-000352,0.00336425036239
ACH-000356,-0.18178560847300002
ACH-000361,0.0670993521162
ACH-000362,0.10147701670800001
ACH-000363,0.053283184724900005
ACH-000364,0.047075726975300006
ACH-000365,-0.0413757227336
ACH-000366,0.018300577130599998
ACH-000368,-0.0797363510294
ACH-000374,-0.0938734691134
ACH-000375,-0.17631632159699998
ACH-000376,0.167112713391
ACH-000381,0.111430860792
ACH-000383,0.0827030904351
ACH-000387,-0.0705617930546
ACH-000389,0.177387557824
ACH-000390,-0.031286676956
ACH-000393,-0.124125931125
ACH-000395,0.177260736102
ACH-000397,0.149044250268
ACH-000401,0.123851184455
ACH-000402,-0.010450728930200002
ACH-000403,0.271590137083
ACH-000404,-0.223906825115
ACH-000406,0.102706452155
ACH-000407,-0.00963799090622
ACH-000408,0.17029656694000003
ACH-000410,0.0137041664324
ACH-000411,0.111385115484
ACH-000414,0.0759028046828
ACH-000415,-0.123917601126
ACH-000416,0.130253334397
ACH-000420,0.11297325832499999
ACH-000421,0.0149054886488
ACH-000424,0.13277386757999998
ACH-000425,-0.13393294027799998
ACH-000426,0.0254877506239
ACH-000427,-0.04280881861880001
ACH-000433,-0.168052588197
ACH-000436,0.432728191231
ACH-000444,0.16208142294199998
ACH-000445,0.0549244450301
ACH-000448,0.061367450330199996
ACH-000450,0.14867680294900001
ACH-000452,0.0731154202206
ACH-000454,0.0985058050678
ACH-000458,-0.036209600338
ACH-000459,-0.234938881622
ACH-000460,-0.042371683406
ACH-000461,-0.034018386854
ACH-000463,0.102771427433
ACH-000464,-0.20876579007100002
ACH-000466,-4.22580120435e-05
ACH-000467,0.222155224875
ACH-000468,-0.115913818665
ACH-000469,0.022582249275
ACH-000470,0.0106964475481
ACH-000471,-0.06693771830180001
ACH-000472,0.0472481430858
ACH-000473,-0.0982950099085
ACH-000475,0.0775094774099
ACH-000476,0.07014769695
ACH-000477,0.0314365790487
ACH-000480,0.09441292809730001
ACH-000481,0.219639845462
ACH-000483,0.0671434642629
ACH-000484,0.24532337439
ACH-000485,-0.027923512458700003
ACH-000486,-0.035232559309199996
ACH-000487,-0.0747006952483
ACH-000488,0.015570371107999999
ACH-000490,0.07802625691380001
ACH-000491,0.030829157821299996
ACH-000495,-0.104888591981
ACH-000496,0.08216826027030001
ACH-000499,-0.0454759920127
ACH-000500,0.108875786042
ACH-000502,0.0625505514749
ACH-000503,0.507031262497
ACH-000505,0.130038817259
ACH-000507,0.203835459274
ACH-000510,-0.062113096588500005
ACH-000511,0.0387643908462
ACH-000512,0.0341577294157
ACH-000516,0.022581570694200002
ACH-000517,-0.016674705771099998
ACH-000518,0.045312077673500005
ACH-000520,0.14826423983200002
ACH-000521,0.08443568690349999
ACH-000522,0.0805658447602
ACH-000524,0.10980624422299999
ACH-000527,0.029302234268900003
ACH-000528,0.005925032181319999
ACH-000537,0.125639271543
ACH-000541,0.126356153325
ACH-000542,0.15977296509000002
ACH-000544,-0.07955651491
ACH-000545,0.0814394772893
ACH-000547,0.150978985428
ACH-000548,0.23892471820500003
ACH-000549,0.211528705499
ACH-000550,0.009966536808209999
ACH-000552,0.22676707333
ACH-000556,0.09612754378689999
ACH-000557,0.0177715425899
ACH-000570,-0.0603433222214
ACH-000571,-0.038826924853199996
ACH-000573,0.105694857672
ACH-000576,0.0763362683258
ACH-000580,-0.163649242818
ACH-000584,-0.0522403717188
ACH-000585,0.06480556284080001
ACH-000588,-0.035670981192000004
ACH-000589,0.14652911942500002
ACH-000591,-0.0845790480827
ACH-000593,-0.0225052308445
ACH-000600,-0.026717700244900004
ACH-000601,0.049139873255
ACH-000604,-0.0895354194964
ACH-000605,0.199923016008
ACH-000606,0.0248304264428
ACH-000608,0.0110227573649
ACH-000614,-0.10200134438899999
ACH-000616,0.07222715903810001
ACH-000618,-0.0754979175998
ACH-000619,0.11040731811799999
ACH-000620,0.192519561779
ACH-000621,0.04454945233080001
ACH-000622,0.14007081265000002
ACH-000623,-0.11177434871400001
ACH-000624,0.062782067152
