,SQSTM1 (8878)
ACH-000315,-0.11362424519000001
ACH-000316,-0.7103990241779999
ACH-000317,-0.281303459179
ACH-000318,-0.12409990552200001
ACH-000319,-0.0873095828355
ACH-000320,-0.17296208755800002
ACH-000322,-0.35144418011600004
ACH-000323,0.0185068661284
ACH-000324,-0.365185701199
ACH-000329,0.0230624100869
ACH-000330,-0.137088437751
ACH-000331,-0.165621386659
ACH-000332,-0.4184847779
ACH-000334,-0.307028465872
ACH-000335,-0.146343987852
ACH-000336,-0.406195189288
ACH-000337,-0.285691630966
ACH-000339,-0.11168333977
ACH-000341,-0.146413532171
ACH-000348,-0.13051363434399998
ACH-000350,-0.491684593493
ACH-000352,0.045897469730500004
ACH-000356,-0.0263378379852
ACH-000361,-0.14142817717800002
ACH-000362,-0.237064976047
ACH-000363,-0.2549646543
ACH-000364,-0.00770418479267
ACH-000365,-0.23318895454799998
ACH-000366,-0.341501812381
ACH-000368,-0.185953858889
ACH-000374,0.06217348035619999
ACH-000375,-0.260278943702
ACH-000376,-0.308367050415
ACH-000381,-0.232231977557
ACH-000383,-0.310172945942
ACH-000387,-0.110255992247
ACH-000389,-0.263937437637
ACH-000390,-0.238166623149
ACH-000393,-0.24402044545499998
ACH-000395,-0.282284716413
ACH-000397,-0.349457275862
ACH-000401,-0.043376581026099995
ACH-000402,0.13209673452
ACH-000403,-0.254110842353
ACH-000404,-0.487325190589
ACH-000406,-0.15318367255
ACH-000407,-0.179264036618
ACH-000408,-0.048069734352
ACH-000410,-0.012333332941399999
ACH-000411,-0.211258492832
ACH-000414,-0.0876950621923
ACH-000415,0.0595447031639
ACH-000416,-0.208232974717
ACH-000420,-0.314330704021
ACH-000421,-0.18392117270599997
ACH-000424,0.06762500628069999
ACH-000425,-0.235994235723
ACH-000426,-0.24936548555799998
ACH-000427,-0.0735087523609
ACH-000433,-0.549684119753
ACH-000436,-0.123417065788
ACH-000444,-0.281645960308
ACH-000445,0.118133187146
ACH-000448,-0.122361364377
ACH-000450,-0.532227908829
ACH-000452,-0.101494403128
ACH-000454,-0.41695809203699996
ACH-000458,-0.19272948312
ACH-000459,-0.5174424778660001
ACH-000460,-0.255915587317
ACH-000461,0.0597414843702
ACH-000463,-0.125208774641
ACH-000464,-0.130341468365
ACH-000466,-0.130889311827
ACH-000467,-0.160862873707
ACH-000468,-0.235338039333
ACH-000469,-0.235030154691
ACH-000470,-0.186404007456
ACH-000471,-0.914565030985
ACH-000472,-0.11211573439099999
ACH-000473,0.05994102388230001
ACH-000475,-0.580759619767
ACH-000476,0.0235284150001
ACH-000477,-0.320362435671
ACH-000480,-0.22645643497200002
ACH-000481,-0.0335858793473
ACH-000483,-0.077729206061
ACH-000484,-0.200644777908
ACH-000485,-0.08935225457250001
ACH-000486,-0.166583848391
ACH-000487,-0.109620269593
ACH-000488,-0.132411212411
ACH-000490,-0.21956511517900001
ACH-000491,0.09029147925230001
ACH-000495,-0.351988698772
ACH-000496,-0.0387352824449
ACH-000499,-0.18167623801199997
ACH-000500,-0.0943709810159
ACH-000502,-0.073062377099
ACH-000503,-0.119835275938
ACH-000505,-0.0281359106691
ACH-000507,-0.258094822511
ACH-000510,-0.152660680169
ACH-000511,-0.188784938076
ACH-000512,-0.41162327877300003
ACH-000516,0.0347693692228
ACH-000517,-0.146222486458
ACH-000518,-0.187462332421
ACH-000520,-0.15645585158199998
ACH-000521,-0.042867268145000005
ACH-000522,-0.21579288621599998
ACH-000524,-0.20837141838
ACH-000527,-0.0878136767911
ACH-000528,-0.242760269089
ACH-000537,-0.10123209712799999
ACH-000541,0.031725892639799996
ACH-000542,-0.23698607350200002
ACH-000544,-0.09530881431289999
ACH-000545,-0.189803057718
ACH-000547,0.012973132629200001
ACH-000548,-0.12407333746200001
ACH-000549,-0.213329521641
ACH-000550,-0.187344627682
ACH-000552,-0.128152371143
ACH-000556,-0.054987435747600004
ACH-000557,-0.0128000174244
ACH-000570,-0.266089551702
ACH-000571,-0.41508745258900004
ACH-000573,-0.414181066787
ACH-000576,-0.171225383872
ACH-000580,-0.18251850241999998
ACH-000584,-0.26692259988899997
ACH-000585,-0.156815124099
ACH-000588,-0.0815696077775
ACH-000589,-0.36662892694
ACH-000591,-0.39835162596
ACH-000593,-0.17236329183
ACH-000600,-0.230125712519
ACH-000601,-0.346847681195
ACH-000604,0.0346546714525
ACH-000605,-0.0827459109678
ACH-000606,-0.0814997706953
ACH-000608,0.0197039486819
ACH-000614,-0.252661691016
ACH-000616,-0.162720681684
ACH-000618,-0.156609695854
ACH-000619,-0.0844478264263
ACH-000620,-0.189633056873
ACH-000621,-0.160313347793
ACH-000622,-0.160612727825
ACH-000623,-0.287630113406
ACH-000624,-0.111552460735
ACH-000627,-0.348687132225
ACH-000630,-0.173215292731
ACH-000632,-0.386413860376
ACH-000633,-0.334208959902
ACH-000637,-0.018471829419
ACH-000638,-0.162224009635
ACH-000646,-0.346753828397
ACH-000647,-0.0684933191616
ACH-000648,-1.2314452310200001
ACH-000649,-0.11866980269300001
ACH-000651,-0.005878022676939999
ACH-000652,-0.363481455529
ACH-000653,0.139569514079
ACH-000657,-0.212577099676
ACH-000658,-0.0752550568889
ACH-000661,-0.219711112843
ACH-000662,-0.390676081338
ACH-000663,-0.187023285476
ACH-000665,-0.11321648800999999
ACH-000671,-0.292623105746
ACH-000673,-0.0444257765025
ACH-000676,-0.171571270154
ACH-000677,-0.0429220020634
ACH-000681,-0.28765466992
ACH-000682,-0.10975098581800001
ACH-000683,-0.1137550566
ACH-000684,-0.09696304353260002
ACH-000688,-0.194767699509
ACH-000693,-0.0575120798994
ACH-000694,-0.0951904524034
ACH-000695,-0.519165381821
ACH-000696,-0.17808868281100002
ACH-000697,-0.0578508870861
ACH-000699,-0.09306913282089999
ACH-000701,-0.248139653605
ACH-000706,-0.298020893336
ACH-000711,-0.0943148412866
ACH-000713,-0.507394308208
ACH-000714,-0.316675961823
ACH-000718,-0.19511879120900003
ACH-000720,-0.16258472934
ACH-000721,-0.131094644006
ACH-000724,0.0633265658796
ACH-000725,-0.07605308668119999
ACH-000732,-0.132540040759
ACH-000734,-0.17394382611900003
ACH-000735,-0.180211967295
ACH-000736,-0.18227840196800002
ACH-000738,-0.0247102119844
ACH-000746,-0.259279427286
ACH-000747,-0.191865639802
ACH-000748,-0.211589113807
ACH-000753,-0.158119295514
ACH-000756,-0.329319649502
ACH-000757,-0.06404288715169999
ACH-000758,-0.277834359156
ACH-000760,-0.146749251374
ACH-000763,-0.0768845927823
ACH-000764,0.0120301598195
ACH-000765,-0.248974236212
ACH-000766,-0.277456353761
ACH-000767,-0.193861353131
ACH-000768,-0.17801463794199998
ACH-000769,-0.336435172373
ACH-000770,-0.211432304714
ACH-000771,-0.0748930723956
ACH-000773,-0.311662615832
ACH-000776,-0.279405792848
ACH-000777,-0.106675202512
ACH-000778,0.109410312754
ACH-000781,-0.0842583199739
ACH-000782,-0.175997786891
ACH-000783,-0.52057443544
ACH-000784,-0.27975280969099997
ACH-000785,-0.25492308926199997
ACH-000787,-0.130162421452
ACH-000788,-0.0909218858003
ACH-000791,-0.329125203349
ACH-000792,-0.122715893834
ACH-000794,-0.180428937445
ACH-000796,-0.12372194779100001
ACH-000799,-0.330864718073
ACH-000800,-0.100468803147
ACH-000802,-0.23742877221099998
ACH-000804,-0.165409205908
ACH-000805,-0.41622570197700004
ACH-000809,-0.193919573587
ACH-000810,-0.35896783103200003
ACH-000811,0.021849682999400002
ACH-000817,-0.0647244482345
ACH-000819,-0.11113853775900001
ACH-000820,-0.25247878433800003
ACH-000821,0.10308582620300001
ACH-000822,0.202577713004
ACH-000823,-0.171323317734
ACH-000824,-0.20627213718600002
ACH-000827,-0.180439348165
ACH-000829,-0.349211409437
ACH-000831,-0.153887718131
ACH-000832,-0.0956656744176
ACH-000833,-0.28572239283000006
ACH-000834,-0.138369724162
ACH-000835,-0.13176737032
ACH-000836,-0.123540408219
ACH-000837,-0.239138313361
ACH-000838,-0.168866473946
ACH-000839,-0.25051124565099997
ACH-000840,-0.20587554838199998
ACH-000841,-0.44853963918399997
ACH-000843,-0.209525903216
ACH-000846,-0.208080700901
ACH-000847,-0.21547439116999997
ACH-000848,-0.279148753345
ACH-000849,-0.344237357943
ACH-000851,-0.288742461284
ACH-000855,-0.156691493469
ACH-000856,-0.33626517992
ACH-000858,-0.272476647324
ACH-000859,-0.258644720613
ACH-000861,-0.200790558875
ACH-000862,-0.119449564396
ACH-000865,-0.11791738059599999
ACH-000866,-0.11400498073200001
ACH-000867,-0.112702469779
ACH-000869,-0.023880206988300002
ACH-000872,-0.22394260067
ACH-000873,0.0105292188274
ACH-000876,0.056451594281900004
ACH-000878,-0.05442315147480001
ACH-000880,-0.0754747159413
ACH-000881,-0.411917605172
ACH-000882,-0.30811303617400004
ACH-000884,-0.286111874777
ACH-000885,-0.18996980729000001
ACH-000887,-0.121879746694
ACH-000888,-0.217258974316
ACH-000889,-0.181933946164
ACH-000890,-0.0918058185158
ACH-000896,-0.047073260316500005
ACH-000898,-0.158516791442
ACH-000900,-0.234593604816
ACH-000901,-0.0870726515918
ACH-000905,-0.10598541409199999
ACH-000906,-0.14130408715
ACH-000907,-0.17615767480900002
ACH-000910,-0.191488248486
ACH-000911,-0.0856325966429
ACH-000912,-0.057966099309800005
ACH-000913,-0.27536310204500003
ACH-000915,-0.13135768962400002
ACH-000916,-0.12362754103
ACH-000917,-0.0785600457105
ACH-000921,-0.0989481691993
ACH-000924,-0.0559013808507
ACH-000926,-0.08127473826960001
ACH-000928,-0.284735694699
ACH-000929,-0.0861702770933
ACH-000932,-0.07861032952489999
ACH-000935,-0.408111919274
ACH-000936,-0.10533231593699999
ACH-000937,-0.0983594176386
ACH-000938,-0.08116451628039999
ACH-000939,-0.19698589651999998
ACH-000941,-0.107788190846
ACH-000943,-0.147155301141
ACH-000946,-0.32783053396699996
ACH-000947,-0.17573124169100002
ACH-000948,-0.219113377282
ACH-000950,0.0769219383527
ACH-000953,-0.241766157328
ACH-000957,-0.38021177099500003
ACH-000958,-0.255745365894
ACH-000960,-0.056050233245099994
ACH-000963,-0.00405073973584
ACH-000968,-0.237415898008
ACH-000969,-0.18709431682100003
ACH-000973,-0.090066282406
ACH-000974,-0.188232118528
ACH-000975,-0.23706278540800002
ACH-000976,-0.09193615241450001
ACH-000978,-0.0960234026502
ACH-000980,-0.20700801700899998
ACH-000984,-0.316618050585
ACH-000986,-0.247845513008
ACH-000988,0.0130186713016
ACH-000993,-0.34197535040700006
ACH-000994,-0.306584024427
ACH-000996,-0.11394790307
ACH-001001,-0.166608949781
ACH-001020,0.0418361737749
ACH-001028,-0.130901721893
ACH-001031,-0.14604196031199998
ACH-001038,-0.156874919102
ACH-001048,-0.111793708836
ACH-001050,-0.224980465596
ACH-001053,-0.0403962007682
ACH-001054,-0.2409633676
ACH-001061,0.0213205912172
ACH-001067,-0.274888029491
ACH-001075,-0.27333920876699996
ACH-001096,-0.149739477748
ACH-001128,-0.19248454460099998
ACH-001134,-0.328039066466
ACH-001151,-0.286230053258
ACH-001163,-0.308199160176
ACH-001164,-0.397675836231
ACH-001173,-0.334499597566
ACH-001183,-0.0816074945054
ACH-001184,-0.20792740018300002
ACH-001190,-0.398495594079
ACH-001192,-0.256518010197
ACH-001193,-0.142368441757
ACH-001196,-0.217405374623
ACH-001197,-0.16424718146700001
ACH-001205,-0.236936522556
ACH-001211,-0.191683904061
ACH-001212,0.170400635019
ACH-001228,0.0198315171627
ACH-001232,-0.327532142359
ACH-001239,-0.263977632645
ACH-001274,-0.300250524311
ACH-001275,-0.120576623672
ACH-001277,-0.149099510686
ACH-001278,0.00047027068575800004
ACH-001280,-0.524152698
ACH-001283,-0.161367091736
ACH-001289,-0.23717047095600002
ACH-001295,-0.23174722873000003
ACH-001300,-0.263686471851
ACH-001301,-0.373920570492
ACH-001302,-0.49807257098200003
ACH-001303,-0.0135724312931
ACH-001306,-0.063224202674
ACH-001318,-0.45509534567500004
ACH-001322,0.118263343513
ACH-001328,-0.07510088198289999
ACH-001332,0.0656015307496
ACH-001333,-0.284532964673
ACH-001336,-0.13594472573799998
ACH-001340,-0.25939664100000004
ACH-001346,-0.0828969519405
ACH-001353,-0.10726207613399999
ACH-001354,0.0703063860436
ACH-001367,-0.141772506679
ACH-001368,-0.09571864460889999
ACH-001374,-0.09783961911039998
ACH-001375,0.00477791637165
ACH-001377,-0.347885421961
ACH-001380,-0.21959137395300002
ACH-001391,-0.221996222203
ACH-001407,-0.14460375303300002
ACH-001408,-0.23481711993700002
ACH-001413,-0.257687986671
ACH-001430,-0.113444627292
ACH-001431,-0.346845547857
ACH-001450,0.0812956325536
ACH-001496,-0.130580895761
ACH-001500,-0.336808743927
ACH-001521,-0.119889785722
ACH-001523,-0.15248373505100002
ACH-001532,-0.26530687431
ACH-001536,-0.458423795239
ACH-001550,-0.0662348188393
ACH-001552,0.0944261626681
ACH-001554,-0.191495040786
ACH-001645,-0.234888047658
ACH-001654,-0.0278563382615
ACH-001715,0.0898768553348
ACH-001735,-0.120224382803
ACH-001736,0.0119106380495
ACH-001737,-0.384208245745
ACH-001740,-0.31371627625
ACH-001745,-0.0950533166167
ACH-001750,-0.163943207657
ACH-001765,-0.23430573334199997
ACH-001956,-0.242769371363
ACH-001957,-0.40460505753700005
