,RNASE9 (390443)
ACH-000004,-0.042431896874500004
ACH-000007,-0.22636553693300002
ACH-000009,-0.188056524623
ACH-000011,-0.135057966536
ACH-000012,-0.167487009174
ACH-000013,-0.032887722006
ACH-000014,-0.330888402876
ACH-000015,-0.0226257206072
ACH-000017,-0.190634144111
ACH-000018,-0.236589202371
ACH-000019,0.08128470682019999
ACH-000021,-0.121823248776
ACH-000022,-0.004756241694439999
ACH-000025,0.009767119208240001
ACH-000028,-0.135984819767
ACH-000030,-0.161161321182
ACH-000035,-0.250477879377
ACH-000036,-0.04638089389069999
ACH-000037,-0.011190601341600001
ACH-000039,-0.267810496442
ACH-000040,-0.17942391570500002
ACH-000041,-0.101962562809
ACH-000042,0.004246780224469999
ACH-000045,-0.18181444653099998
ACH-000047,-0.220246413032
ACH-000052,-0.278781494644
ACH-000053,-0.18027281049000002
ACH-000054,-0.13233419215999997
ACH-000055,-0.307096934059
ACH-000060,0.050293754087300004
ACH-000067,-0.126876885992
ACH-000070,0.023140408126500003
ACH-000075,-0.12141280449200001
ACH-000078,-0.13151429852399998
ACH-000082,-0.063892487282
ACH-000085,0.09240795908189998
ACH-000086,-0.149537532984
ACH-000087,-0.21511367052900002
ACH-000092,-0.120910552608
ACH-000095,-0.185137512125
ACH-000097,-0.254649242311
ACH-000098,-0.10697017469900001
ACH-000099,-0.044550227841
ACH-000108,-0.16328135234000002
ACH-000113,-0.105146390105
ACH-000115,-0.06576399615209999
ACH-000116,-0.00464308422132
ACH-000118,-0.29255421039900004
ACH-000120,-0.0767196208583
ACH-000123,-0.26435921257100004
ACH-000127,-0.233142267981
ACH-000128,-0.164234829056
ACH-000132,-0.038181653341900004
ACH-000133,-0.03516737183219999
ACH-000137,-0.293945913242
ACH-000138,-0.159695462875
ACH-000142,0.0603638216249
ACH-000143,-0.0985550732999
ACH-000146,-0.173866745221
ACH-000148,-0.1231340083
ACH-000150,0.159207490961
ACH-000152,-0.095806726934
ACH-000153,-0.315811064226
ACH-000159,-0.116411080384
ACH-000160,-0.39068521891900004
ACH-000163,-0.0809880008955
ACH-000167,-0.397290356466
ACH-000168,-0.12597748648600002
ACH-000169,-0.168616739283
ACH-000178,0.0303901053974
ACH-000182,-0.252152801549
ACH-000183,-0.27009503951999997
ACH-000188,0.0071062250678100005
ACH-000189,-0.042564310322400004
ACH-000190,-0.021579011574400002
ACH-000198,-0.07429997154339998
ACH-000204,-0.157189845923
ACH-000206,-0.0616263031515
ACH-000207,-0.031948103681600004
ACH-000211,-0.268987297573
ACH-000215,-0.13387945993699998
ACH-000221,-0.19932150489199998
ACH-000222,-0.313551263526
ACH-000223,-0.027875181907599998
ACH-000226,-0.08189449725760001
ACH-000227,-0.0769444260353
ACH-000228,-0.155310747331
ACH-000231,-0.0997738818862
ACH-000232,-0.15984064871099998
ACH-000233,-0.0985283264539
ACH-000234,-0.0314554580327
ACH-000235,-0.13238623330600002
ACH-000237,0.0607359814286
ACH-000238,-0.137067990907
ACH-000243,-0.182923311748
ACH-000244,0.10556364789999999
ACH-000246,-0.300233899559
ACH-000248,-0.269078460881
ACH-000250,-0.139753181108
ACH-000251,-0.24097814283900001
ACH-000253,-0.0953996694755
ACH-000255,0.07264574609510001
ACH-000256,0.057685298300400006
ACH-000257,-0.269098751257
ACH-000258,0.0716924590258
ACH-000259,-0.187526118323
ACH-000260,-0.087473313774
ACH-000261,-0.213928739916
ACH-000262,-0.173568651426
ACH-000263,-0.272284924245
ACH-000264,-0.185515329377
ACH-000265,-0.25391009326999997
ACH-000266,-0.08974001321010001
ACH-000272,-0.37249033037199997
ACH-000273,0.014581620444799999
ACH-000274,0.0247257231898
ACH-000277,-0.0182573522419
ACH-000278,-0.125342559621
ACH-000279,-0.103710634748
ACH-000280,-0.0627668295665
ACH-000281,-0.124583239717
ACH-000288,-0.145887187543
ACH-000291,-0.15454324438
ACH-000293,0.0795291842436
ACH-000294,-0.251452328032
ACH-000295,-0.0886630300936
ACH-000296,-0.314189910545
ACH-000302,-0.08717258957669999
ACH-000304,0.20275799879700002
ACH-000307,-0.133586942236
ACH-000308,-0.07149517156360001
ACH-000310,-0.09231472557499999
ACH-000311,-0.0654926110294
ACH-000312,-0.00885472870198
ACH-000315,-0.09658399518760001
ACH-000316,-0.0583493026975
ACH-000317,-0.18374812018599998
ACH-000318,-0.184008625495
ACH-000319,-0.117697879352
ACH-000320,-0.24820709576900002
ACH-000322,0.0365679022214
ACH-000323,-0.08690625854910002
ACH-000324,-0.0893428577464
ACH-000329,-0.21301676478599998
ACH-000330,0.0
ACH-000331,0.04114020511869999
ACH-000332,-0.017152995671999998
ACH-000334,-0.086315517728
ACH-000335,-0.233987269857
ACH-000336,-0.0335572918865
ACH-000337,-0.278178679567
ACH-000339,-0.134531995491
ACH-000341,-0.269893366224
ACH-000348,-0.158881617072
ACH-000350,-0.163578136245
ACH-000352,-0.202068090816
ACH-000356,-0.31006242792800004
ACH-000361,-0.0552139951853
ACH-000362,-0.141761612502
ACH-000363,0.050852956930400005
ACH-000364,-0.143962992297
ACH-000365,-0.142218880297
ACH-000366,-0.123318241877
ACH-000368,-0.047766051078699995
ACH-000374,-0.03746041862940001
ACH-000375,-0.0187505980253
ACH-000376,-0.32062656445
ACH-000381,-0.152439208509
ACH-000383,-0.151675088491
ACH-000387,-0.157632496112
ACH-000389,-0.121145838179
ACH-000390,-0.296534343793
ACH-000393,-0.21619088239999998
ACH-000395,-0.11449807709799999
ACH-000397,-0.124958130557
ACH-000401,-0.24338139522799998
ACH-000402,-0.360868694895
ACH-000403,-0.168677357692
ACH-000404,-0.06949282506360001
ACH-000406,-0.0601616205133
ACH-000407,-0.0412220824348
ACH-000408,-0.04632266173499999
ACH-000410,-0.24404120146400002
ACH-000411,-0.06884922906489999
ACH-000414,-0.0540614881125
ACH-000415,-0.172805040143
ACH-000416,-0.13243706091600002
ACH-000420,-0.280913366173
ACH-000421,-0.09753613370200001
ACH-000424,-0.218305394342
ACH-000425,-0.18145475319600002
ACH-000426,0.0
ACH-000427,0.09413119705010001
ACH-000433,-0.19002823696499999
ACH-000436,-0.09762732610889999
ACH-000444,-0.165693989289
ACH-000445,-0.151412496648
ACH-000448,-0.0612034977561
ACH-000450,-0.122583148829
ACH-000452,-0.00171730787957
ACH-000454,-0.15692710255
ACH-000458,0.09191537184689999
ACH-000459,-0.257201282271
ACH-000460,-0.169875866613
ACH-000461,0.206314083295
ACH-000463,-0.178495071263
ACH-000464,-0.208563305775
ACH-000466,-0.08458311453400001
ACH-000467,-0.174667605592
ACH-000468,0.061957618822
ACH-000469,-0.09240565567539999
ACH-000470,-0.0436124614225
ACH-000471,-0.34146797661300005
ACH-000472,-0.165363127463
ACH-000473,-0.06394352506090001
ACH-000475,-0.11706216030300001
ACH-000476,-0.21531856831500001
ACH-000477,-0.330716589188
ACH-000480,0.021023156991
ACH-000481,-0.35148147375
ACH-000483,-0.164426897024
ACH-000484,-0.208273595295
ACH-000485,-0.0461590550915
ACH-000486,-0.292492893655
ACH-000487,-0.0157661716115
ACH-000488,-0.06656678479719999
ACH-000490,-0.0999899300781
ACH-000491,-0.0520313104084
ACH-000495,-0.5032468167949999
ACH-000496,-0.025931119076900003
ACH-000499,-0.06841597357969999
ACH-000500,0.312320311867
ACH-000502,-0.0270676411039
ACH-000503,0.0383300444558
ACH-000505,-0.0680899734975
ACH-000507,-0.137738623086
ACH-000510,-0.15788064124600001
ACH-000511,-0.082745748687
ACH-000512,-0.34205926755800004
ACH-000516,-0.215897184231
ACH-000517,-0.122579049647
ACH-000518,-0.276484412936
ACH-000520,-0.0553351918011
ACH-000521,-0.08272107539639999
ACH-000522,-0.25138667779
ACH-000524,-0.147897184731
ACH-000527,-0.11004439885
ACH-000528,-0.0913724180817
ACH-000537,-0.010290154964700001
ACH-000541,-0.06583723198819999
ACH-000542,-0.0375524217055
ACH-000544,-0.228528579211
ACH-000545,-0.0585831721535
ACH-000547,0.0121472628021
ACH-000548,0.105379706361
ACH-000549,0.00926725868261
ACH-000550,-0.036933637052800006
ACH-000552,-0.219063258831
ACH-000556,-0.011701769646700002
