,ORC6 (23594)
ACH-000004,-1.1448273952899999
ACH-000007,-1.76795069129
ACH-000009,-1.3871679744999998
ACH-000011,-1.57218314471
ACH-000012,-0.879517477266
ACH-000013,-2.0091210518200002
ACH-000014,-1.61092165695
ACH-000015,-1.2040451428
ACH-000017,-1.20705686104
ACH-000018,-1.3854322001100001
ACH-000019,-1.8378057316599998
ACH-000021,-1.84044690121
ACH-000022,-1.62468889875
ACH-000025,-1.44141528572
ACH-000028,-1.58094034271
ACH-000030,-1.38578610895
ACH-000035,-1.17338882287
ACH-000036,-1.40641708687
ACH-000037,-0.716478830052
ACH-000039,-1.5536031708700002
ACH-000040,-1.21961035627
ACH-000041,-1.67981507051
ACH-000042,-0.951433072957
ACH-000045,-1.45264930917
ACH-000047,-1.54534188016
ACH-000052,-1.35988067389
ACH-000053,-1.32254208989
ACH-000054,-1.4904867587200001
ACH-000055,-1.48579217004
ACH-000060,-0.88658199169
ACH-000067,-1.30319270467
ACH-000070,-1.17455371292
ACH-000075,-1.28007272917
ACH-000078,-1.89682128407
ACH-000082,-1.4738986969699999
ACH-000085,-1.20669202604
ACH-000086,-1.4802280270500001
ACH-000087,-1.41134645076
ACH-000092,-1.43015346378
ACH-000095,-1.62341396102
ACH-000097,-1.67867363255
ACH-000098,-1.56741956034
ACH-000099,-1.63237843981
ACH-000108,-1.29943368417
ACH-000113,-1.5023977477200001
ACH-000115,-2.2195194032799996
ACH-000116,-1.53856721937
ACH-000118,-1.39663612933
ACH-000120,-1.3320810275
ACH-000123,-1.3567178337399999
ACH-000127,-1.58578001704
ACH-000128,-1.1509113687799999
ACH-000132,-1.4136076453600002
ACH-000133,-1.65033919544
ACH-000137,-1.69563206299
ACH-000138,-1.28687181221
ACH-000142,-1.2370560802700001
ACH-000143,-1.54186024357
ACH-000146,-1.92758134039
ACH-000148,-1.9000315037200002
ACH-000150,-1.6077110750999999
ACH-000152,-2.10984442906
ACH-000153,-1.16433283448
ACH-000159,-1.70375055741
ACH-000160,-0.8901121433570001
ACH-000163,-1.2974306472900001
ACH-000167,-1.7864293552700001
ACH-000168,-1.53456107182
ACH-000169,-1.5092617858300001
ACH-000178,-1.5492830435799998
ACH-000182,-1.2926366814599999
ACH-000183,-1.41732863194
ACH-000188,-1.35429569625
ACH-000189,-1.7794078646400002
ACH-000190,-1.70936858665
ACH-000198,-1.4933246956200001
ACH-000204,-1.47926132719
ACH-000206,-1.7059918285100002
ACH-000207,-1.35874276683
ACH-000211,-1.54814899991
ACH-000215,-1.6967888953
ACH-000221,-1.6363794812399999
ACH-000222,-1.39155890292
ACH-000223,-1.3550077897100001
ACH-000226,-1.31329469297
ACH-000227,-2.6382981558200003
ACH-000228,-0.904114529292
ACH-000231,-1.70840475629
ACH-000232,-1.4695654384399999
ACH-000233,-1.72140381746
ACH-000234,-1.16049310068
ACH-000235,-1.3811638207299999
ACH-000237,-1.6718227861100001
ACH-000238,-1.2778609175799998
ACH-000243,-1.4955166220700002
ACH-000244,-1.27262629115
ACH-000246,-1.30685307375
ACH-000248,-1.16693392397
