,NBEA (26960)
ACH-000004,-0.0963138605851
ACH-000007,-0.261316141962
ACH-000009,0.061666829053699995
ACH-000011,0.0953796225749
ACH-000012,-0.0753997551649
ACH-000013,0.0512749273217
ACH-000014,0.12420688298699999
ACH-000015,0.040458571067900004
ACH-000017,-0.0381007393115
ACH-000018,-0.116460113755
ACH-000019,-0.165263215087
ACH-000021,-0.0317021982545
ACH-000022,-0.020429042811900004
ACH-000025,0.044386245515
ACH-000028,-0.0349996018765
ACH-000030,0.00816391847849
ACH-000035,-0.10484316012700001
ACH-000036,0.0135347486175
ACH-000037,-0.0401731788939
ACH-000039,-0.0667885605039
ACH-000040,-0.120333403857
ACH-000041,0.0309791453713
ACH-000042,-0.0722735968738
ACH-000045,0.07132683420239999
ACH-000047,0.07531233922910001
ACH-000052,-0.132350777035
ACH-000053,-0.022035307975599997
ACH-000054,0.08291163558910002
ACH-000055,-0.06651798182350001
ACH-000060,0.165791056326
ACH-000067,-0.117714319483
ACH-000070,0.12539533444
ACH-000075,-0.183304318092
ACH-000078,-0.47374006446999994
ACH-000082,0.11549183130999999
ACH-000085,0.0165172407087
ACH-000086,-0.05000358208240001
ACH-000087,-0.138800587812
ACH-000092,-0.07803871334689999
ACH-000095,-0.0228536268468
ACH-000097,-0.137515847057
ACH-000098,0.038189244400999994
ACH-000099,-0.114052473168
ACH-000108,-0.124231231626
ACH-000113,0.10839764967700001
ACH-000115,-0.0189593433133
ACH-000116,0.0317238283185
ACH-000118,-0.09122649635410002
ACH-000120,0.08577839742839999
ACH-000123,-0.00684964105973
ACH-000127,0.0233445254092
ACH-000128,-0.146755492784
ACH-000132,-0.0197562776229
ACH-000133,0.00183508970798
ACH-000137,-0.123276783966
ACH-000138,0.0642382769172
ACH-000142,0.130290453215
ACH-000143,-0.11314227307399999
ACH-000146,0.0974769526691
ACH-000148,-0.0275478581628
ACH-000150,0.026105054611400003
ACH-000152,0.0645456118495
ACH-000153,-0.04945390303169999
ACH-000159,-0.18472959695799998
ACH-000160,-0.231112528773
ACH-000163,-0.026961239427
ACH-000167,-0.341014865562
ACH-000168,0.0194312226923
ACH-000169,0.138503267459
ACH-000178,0.0158218066129
ACH-000182,-0.0313929137224
ACH-000183,0.134667440558
ACH-000188,-0.0760941026628
ACH-000189,-0.12069008192399999
ACH-000190,0.152651453815
ACH-000198,0.0401457798892
ACH-000204,0.160417362769
ACH-000206,0.29767002836
ACH-000207,0.12402706017899999
ACH-000211,0.07980821482850001
ACH-000215,0.0679096811885
ACH-000221,-0.0134593690866
ACH-000222,0.04735352614630001
ACH-000223,-0.04289880285069999
ACH-000226,-0.0978543193707
ACH-000227,-0.0215620858073
ACH-000228,0.031011462170099997
ACH-000231,0.0774794438317
ACH-000232,-0.053279084697000004
ACH-000233,0.118834136596
ACH-000234,0.11070898958799999
ACH-000235,-0.0663138280057
ACH-000237,0.00973563319499
ACH-000238,0.124472469036
ACH-000243,0.020118731733799997
ACH-000244,0.145535130508
ACH-000246,0.10287566509500001
ACH-000248,0.00145842291144
ACH-000250,0.0550161245194
ACH-000251,0.289429260092
ACH-000253,-0.008185588949859999
ACH-000255,0.0034240825578200004
ACH-000256,0.117163445623
ACH-000257,0.188344213395
ACH-000258,-0.0955385526496
ACH-000259,0.022849384589100002
ACH-000260,-0.0680170035829
ACH-000261,-0.0188122065265
ACH-000262,0.0803419813271
ACH-000263,-0.0169229541954
ACH-000264,-0.024463736057299998
