,KSR2 (283455)
ACH-000004,-0.00429678986452
ACH-000007,0.0671496135113
ACH-000009,-0.100082717798
ACH-000011,-0.00664821335591
ACH-000012,0.024230960100099997
ACH-000013,-0.017205400884099997
ACH-000014,0.0505107562629
ACH-000015,-0.025577031042299997
ACH-000017,-0.0171719745774
ACH-000018,-0.0172623606389
ACH-000019,-0.12187006023199999
ACH-000021,0.0018570055721
ACH-000022,-0.0522643536785
ACH-000025,-0.0717103527507
ACH-000028,0.0698470955895
ACH-000030,0.058194707111
ACH-000035,-0.0537073212273
ACH-000036,-0.21194672755199997
ACH-000037,0.04716909098759999
ACH-000039,0.0275866507633
ACH-000040,-0.176090228988
ACH-000041,-0.0877247324288
ACH-000042,-0.18315808706599998
ACH-000045,0.0465805065704
ACH-000047,-0.07202941568969999
ACH-000052,-0.0337080898856
ACH-000053,0.0273203248833
ACH-000054,0.0102445917999
ACH-000055,0.0148002720135
ACH-000060,-0.166826878787
ACH-000067,-0.141552910698
ACH-000070,-0.282300102565
ACH-000075,-0.47798414528000005
ACH-000078,0.031732227958
ACH-000082,-0.026345650120900004
ACH-000085,-0.122065924569
ACH-000086,-0.0303605191938
ACH-000087,0.119474889817
ACH-000092,-0.0232135066221
ACH-000095,0.05735803862930001
ACH-000097,-0.138618180601
ACH-000098,0.0557800926891
ACH-000099,-0.038644666304699996
ACH-000108,0.099361325565
ACH-000113,-0.160938275708
ACH-000115,-0.23576664175599998
ACH-000116,-0.0171084293398
ACH-000118,-0.033228991450799994
ACH-000120,0.013132435869
ACH-000123,0.0063635224913599995
ACH-000127,-0.032711498758
ACH-000128,0.0523914153388
ACH-000132,0.034405405701300004
ACH-000133,-0.100422759016
ACH-000137,-0.0361679535583
ACH-000138,0.105767435351
ACH-000142,-0.0985329785942
ACH-000143,0.056871866052599994
ACH-000146,0.0978435482066
ACH-000148,-0.0668717099414
ACH-000150,-0.234358966175
ACH-000152,-0.12625259636299999
ACH-000153,0.265090583455
ACH-000159,-0.100342325361
ACH-000160,-0.23978583293000003
ACH-000163,-0.198866326816
ACH-000167,-0.0434615987047
ACH-000168,-0.22174367950100002
ACH-000169,-0.08830902925730001
ACH-000178,-0.0510451048151
ACH-000182,0.005673866062340001
ACH-000183,-0.000863648316353
ACH-000188,-0.0389631596611
ACH-000189,-0.0438666101772
ACH-000190,-0.17209544913199998
ACH-000198,-0.066433537982
ACH-000204,0.153650095233
ACH-000206,-0.165246037042
ACH-000207,0.22193316631499999
ACH-000211,-0.0509528186219
ACH-000215,-0.20156310665999996
ACH-000221,-0.129751859059
ACH-000222,0.0065019789676
ACH-000223,-0.103552627051
ACH-000226,0.0612468919565
ACH-000227,-0.174047581592
ACH-000228,0.140572633018
ACH-000231,0.06251515418890001
ACH-000232,-0.22014803732500002
ACH-000233,0.025454520903300002
ACH-000234,-0.0956036106869
ACH-000235,-0.056761156405
ACH-000237,-0.07788967250239999
ACH-000238,-0.10955933356799999
ACH-000243,0.100927719209
ACH-000244,0.179480802354
ACH-000246,-0.004017314920679999
ACH-000248,-0.0322575468605
ACH-000250,-0.0613071114278
ACH-000251,-0.190406155923
ACH-000253,0.0732574453884
ACH-000255,0.061722132399000006
ACH-000256,-0.018142289907299998
ACH-000257,-0.32423941616
ACH-000258,-0.0315867225177
ACH-000259,0.0253433827676
ACH-000260,0.029570381752900003
ACH-000261,0.0407177237088
ACH-000262,-0.0477444175679
ACH-000263,-0.227378767108
ACH-000264,0.143562951854
ACH-000265,-0.0062453481432299994
ACH-000266,-0.031164230115900002
ACH-000272,-0.027590249997799996
ACH-000273,-0.08356525203760001
ACH-000274,-0.15428109048
ACH-000277,-0.013377058184799999
ACH-000278,-0.0213354812012
ACH-000279,0.00709462995579
ACH-000280,0.116313273201
ACH-000281,-0.055187364276
ACH-000288,-0.012998266884200001
ACH-000291,-0.14997372998400002
ACH-000293,-0.11725161034199999
ACH-000294,-0.062358939214
ACH-000295,0.133068081317
ACH-000296,0.0169709523726
ACH-000302,-0.125677741845
ACH-000304,-0.120788652414
ACH-000307,0.10314233849099999
ACH-000308,-0.0684185327725
ACH-000310,0.005977596748640001
ACH-000311,-0.122507152646
ACH-000312,0.113488676676
ACH-000315,0.119395769507
ACH-000316,-0.164126580305
ACH-000317,0.141689306055
ACH-000318,0.100827304428
ACH-000319,0.0132916987626
ACH-000320,0.230147655983
ACH-000322,-0.118265775403
ACH-000323,-0.0828935684075
ACH-000324,-0.000316258722403
ACH-000329,-0.12277123217000001
ACH-000330,-0.130919211363
ACH-000331,-0.07151089133939999
ACH-000332,-0.00534722315233
ACH-000334,0.139640377982
ACH-000335,0.0803757119863
ACH-000336,-0.17930961158300002
ACH-000337,-0.35432462075000004
ACH-000339,0.106267374516
ACH-000341,0.16618635703600002
ACH-000348,-0.0746940935998
ACH-000350,-0.243489249616
ACH-000352,0.0238263348991
ACH-000356,-0.016773650544799998
ACH-000361,0.0860286464054
ACH-000362,-0.12819351848
ACH-000363,-0.243213469787
ACH-000364,-0.0264971867062
ACH-000365,-0.0427213727057
ACH-000366,-0.19324415749899998
ACH-000368,-0.24658590202599998
ACH-000374,-0.0091061754111
ACH-000375,-0.10367465666000002
ACH-000376,-0.118198462415
ACH-000381,-0.0051487811723900006
ACH-000383,0.052914172100999995
ACH-000387,-0.04244533649
ACH-000389,-0.173898982221
ACH-000390,-0.024890480315099998
ACH-000393,-0.138193166701
ACH-000395,0.154526761909
ACH-000397,-0.0973873646125
ACH-000401,-0.027247001569999995
ACH-000402,0.053687607242
ACH-000403,-0.05696020889140001
ACH-000404,-0.067991667497
ACH-000406,-0.0393072167365
ACH-000407,-0.19757987752999998
ACH-000408,-0.104645578541
ACH-000410,-0.0699158243248
ACH-000411,0.102601995925
ACH-000414,0.293479943429
ACH-000415,0.0804117056109
ACH-000416,-0.0788452375213
ACH-000420,-0.162077856205
ACH-000421,-0.12883814712000002
ACH-000424,-0.249198837273
ACH-000425,0.05356013792500001
ACH-000426,-0.06626987490450001
ACH-000427,-0.24516056638300002
ACH-000433,-0.154064912524
ACH-000436,0.11947134332800001
ACH-000444,-0.0022594847042399996
ACH-000445,-0.12299028455800001
ACH-000448,-0.0356855867993
ACH-000450,-0.316576777861
ACH-000452,-0.17922972975
ACH-000454,-0.143770824253
ACH-000458,0.00178638778563
ACH-000459,0.203587260282
ACH-000460,0.104845639421
ACH-000461,-0.325874184965
ACH-000463,-0.107387927191
ACH-000464,-0.265546148273
ACH-000466,-0.0815648307917
ACH-000467,0.0577330609577
ACH-000468,0.107340971341
ACH-000469,0.0985506248618
ACH-000470,0.10732240701199999
ACH-000471,0.0143194329162
ACH-000472,0.00568300649217
ACH-000473,0.00543748745067
ACH-000475,-0.0177749216271
ACH-000476,-0.228717598296
ACH-000477,-0.21847635056499998
ACH-000480,0.0310461955142
ACH-000481,-0.0728018615726
ACH-000483,0.0115067904103
ACH-000484,0.023094015406400003
ACH-000485,-0.175834334304
ACH-000486,-0.0036743937851300003
ACH-000487,-0.0948257969313
ACH-000488,-0.18525060655099998
ACH-000490,-0.183779108349
ACH-000491,0.0327676883509
ACH-000495,0.084108287657
ACH-000496,0.0989725044995
ACH-000499,0.0063576494677399994
ACH-000500,-0.0592480579466
ACH-000502,0.0672211022584
ACH-000503,0.350036944929
ACH-000505,0.0116334474087
ACH-000507,0.020874213508599998
ACH-000510,0.0177788745728
ACH-000511,-0.0709339444665
ACH-000512,-0.10702475480599999
ACH-000516,0.0290172034854
ACH-000517,-0.16478318967299999
ACH-000518,-0.06887494559349999
ACH-000520,-0.00119370038982
ACH-000521,0.0612568645299
ACH-000522,-0.08996870582630001
ACH-000524,-0.038044534103900005
ACH-000527,-0.0755233868728
ACH-000528,-0.136328422275
ACH-000537,0.0559227377429
ACH-000541,-0.0314261445928
ACH-000542,0.0031803425646
ACH-000544,-0.025222742821400003
ACH-000545,0.0336707110049
ACH-000547,0.201892191543
ACH-000548,-0.0301215837265
ACH-000549,-0.277372277859
ACH-000550,-0.0335668650677
ACH-000552,0.081041706802
ACH-000556,-0.12170873722200001
ACH-000557,-0.19115267410999998
ACH-000570,0.09193033316169999
ACH-000571,-0.127333749016
ACH-000573,0.004875319712020001
ACH-000576,-0.182790662811
ACH-000580,0.19813544355999999
ACH-000584,-0.08567913968039999
ACH-000585,0.0282570072136
ACH-000588,0.11919037431500001
ACH-000589,0.06465371040330001
ACH-000591,-0.189849235601
ACH-000593,-0.08100857408869999
ACH-000600,-0.0708392125468
ACH-000601,-0.0059308063957200004
ACH-000604,0.0996412061693
ACH-000605,-0.153786096084
ACH-000606,-0.146912827662
ACH-000608,-0.062133704317699996
ACH-000614,0.0018545433288199998
ACH-000616,-0.058544328346699995
ACH-000618,-0.053638624004
ACH-000619,0.08800176114420001
ACH-000620,-0.251619300777
ACH-000621,-0.19837134515299998
ACH-000622,0.028946422043300002
ACH-000623,0.0781503746753
ACH-000624,-0.0159512536032
ACH-000627,-0.06177544397390001
ACH-000630,-0.0243525334148
ACH-000632,0.07640572636080001
ACH-000633,-0.0311417204127
ACH-000637,0.061109329899900006
ACH-000638,-0.0036874514041399997
ACH-000646,-0.142600908656
ACH-000647,0.0964604554815
ACH-000648,-0.097561348309
ACH-000649,-0.0496090634805
ACH-000651,-0.137878931163
ACH-000652,-0.06585378438680001
ACH-000653,0.10912746502699999
ACH-000657,-0.011806746909600001
ACH-000658,0.10008597045
ACH-000661,-0.114013012318
ACH-000662,0.0283987356759
ACH-000663,-0.0733706188363
ACH-000665,-0.0229218135918
ACH-000671,0.0232248136143
ACH-000673,-0.0664502539867
ACH-000676,-0.025432103618700002
ACH-000677,-0.0268476771535
ACH-000681,0.24399529145999999
ACH-000682,-0.0284627109168
ACH-000683,-0.173025169686
ACH-000684,-0.20677158961800002
ACH-000688,-0.0833861317411
ACH-000693,-0.17090703788699999
ACH-000694,-0.09684978046589998
ACH-000695,-0.0030022509993800003
ACH-000696,0.0692286795393
ACH-000697,-0.0180744368853
ACH-000699,0.051760034975500004
ACH-000701,-0.13493434813400002
ACH-000706,0.0934378187246
ACH-000711,-0.0288474352447
ACH-000713,-0.143115223534
