,ATP11AUN (400165)
ACH-000243,-0.113318891936
ACH-000244,0.033579516694299996
ACH-000246,-0.193481951676
ACH-000248,-0.22829152038400002
ACH-000250,-0.047165572644300005
ACH-000251,-0.0970558178871
ACH-000253,-0.236707704278
ACH-000255,0.013027727444
ACH-000256,-0.0592948523173
ACH-000257,-0.0820210770674
ACH-000258,-0.24996213785100002
ACH-000259,-0.0297019016072
ACH-000260,-0.16624263759500002
ACH-000261,-0.07845990182439999
ACH-000262,-0.186432994807
ACH-000263,-0.00511893809034
ACH-000264,-0.00770687314032
ACH-000265,-0.057775502331400004
ACH-000266,-0.141478625581
ACH-000272,-0.09735103171779999
ACH-000273,-0.288356102628
ACH-000274,-0.167003121939
ACH-000277,-0.120268639558
ACH-000278,-0.21261023003899998
ACH-000279,-0.130208354453
ACH-000280,-0.115271531984
ACH-000281,-0.424355052717
ACH-000288,-0.23640684918699997
ACH-000291,-0.168476001672
ACH-000293,-0.0425105874565
ACH-000294,-0.25979108406
ACH-000295,-0.491942922249
ACH-000296,-0.024644078816
ACH-000302,0.00126423648135
ACH-000304,-0.303485264416
ACH-000307,-0.209951686397
ACH-000308,-0.005409962931850001
ACH-000310,-0.403923567093
ACH-000311,-0.138229845356
ACH-000312,-0.114567559042
ACH-000315,-0.10511480491
ACH-000316,-0.091803306161
ACH-000317,-0.123999480918
ACH-000318,0.019234422296500003
ACH-000319,-0.177625418096
ACH-000320,-0.142965015111
ACH-000322,-0.115890781994
ACH-000323,-0.15474615696799998
ACH-000324,-0.291755308867
ACH-000329,-0.136034337311
ACH-000330,-0.0864472749199
ACH-000331,-0.00762783416675
ACH-000332,-0.025416594746
ACH-000334,0.143115739641
ACH-000335,-0.245159481453
ACH-000336,-0.130458017973
ACH-000337,-0.015006883405599998
ACH-000339,-0.13753639128200001
ACH-000341,-0.310316136602
ACH-000348,0.0489049689558
ACH-000350,-0.297779277246
ACH-000352,-0.188571802938
ACH-000356,0.020368512879400003
ACH-000361,-0.0281597970168
ACH-000362,-0.245760319389
ACH-000363,-0.22850651295899999
ACH-000364,-0.114837058969
ACH-000365,-0.20498796984099998
ACH-000366,-0.10193835343299999
ACH-000368,-0.011723098681399998
ACH-000374,-0.0292034669675
ACH-000375,-0.0560668457354
ACH-000376,-0.10042300178500001
ACH-000381,-0.223986202123
ACH-000383,-0.08817872471169999
ACH-000387,-0.19457504864100003
ACH-000389,-0.0902643175449
ACH-000390,-0.10585600618100001
ACH-000393,-0.181122716421
ACH-000395,-0.11409556864800001
ACH-000397,-0.011359205504700001
ACH-000401,-0.109478711151
ACH-000402,0.101816217124
ACH-000403,-0.151856793757
ACH-000404,-0.119017336319
ACH-000406,-0.18970551333799998
ACH-000407,-0.042734410868
ACH-000408,-0.0434144186281
ACH-000410,-0.0101909222456
ACH-000411,-0.136097011845
ACH-000414,-0.0573772352592
ACH-000415,-0.0390884823231
ACH-000416,-0.10567155514799999
ACH-000420,-0.153079790869
ACH-000421,-0.0983687244851
ACH-000424,-0.274182552567
ACH-000425,-0.173911738541
ACH-000426,-0.137443822205
ACH-000427,-0.061850974541499994
ACH-000433,-0.065553642999
ACH-000436,-0.162413843304
ACH-000444,-0.308700603167
ACH-000445,-0.0815984682746
ACH-000448,-0.12443021787900001
ACH-000450,-0.0787719154912
ACH-000452,-0.038067227036399996
ACH-000454,-0.152036754422
ACH-000458,0.023754854791099997
ACH-000459,0.028050711472800003
ACH-000460,-0.169985734995
ACH-000461,-0.049081136131499996
ACH-000463,-0.0654962958298
ACH-000464,0.135944886012
ACH-000466,-0.09661751406039999
ACH-000467,-0.26070481591
ACH-000468,-0.11351978109000001
ACH-000469,0.039826315748
ACH-000470,-0.13534264529999998
ACH-000471,-0.00863165175699
ACH-000472,-0.049130676418699996
ACH-000473,-0.231672322647
ACH-000475,-0.047768661634900005
ACH-000476,0.0804753936892
ACH-000477,0.131746762116
ACH-000480,0.0173677465252
ACH-000481,-0.052619165919000004
ACH-000483,0.00856789916262
ACH-000484,-0.057157220226099995
ACH-000485,-0.218502547707
ACH-000486,-0.07868942680489999
ACH-000487,-0.048785379821899996
ACH-000488,-0.109141354011
ACH-000490,-0.128574901513
ACH-000491,-0.125662114097
ACH-000495,-0.142880224386
ACH-000496,-0.126524531272
ACH-000499,-0.07635908273139999
ACH-000500,-0.459409933713
ACH-000502,-0.129247552686
ACH-000503,-0.0303410464905
ACH-000505,-0.0503271220666
ACH-000507,0.0296073258275
ACH-000510,-0.040042012080900004
ACH-000511,-0.014938258678299999
ACH-000512,-0.17634300660500002
ACH-000516,-0.0358706368021
ACH-000517,-0.0573165273785
ACH-000518,-0.123616365211
ACH-000520,-0.12744147449999998
ACH-000521,-0.15543307099
ACH-000522,-0.10924117700899999
ACH-000524,-0.177657820982
ACH-000527,-0.162076815771
ACH-000528,-0.09147237746589999
ACH-000537,-0.0640162173009
ACH-000541,-0.279722923792
ACH-000542,-0.161508490908
ACH-000544,-0.185208785917
ACH-000545,-0.0240863690687
ACH-000547,-0.0371027226759
ACH-000548,-0.131795756191
ACH-000549,-0.18903811162700002
ACH-000550,-0.0893461510477
ACH-000552,0.00109506831848
ACH-000556,-0.116733678637
ACH-000557,-0.394473905255
ACH-000570,-0.049332374623099993
ACH-000571,-0.0211308220635
ACH-000573,-0.24404423074999998
ACH-000576,-0.19029147735399998
ACH-000580,-0.013088221189700001
ACH-000584,-0.20798023685699998
ACH-000585,-0.0949307735093
ACH-000588,-0.04679236418549999
ACH-000589,0.0635250589415
ACH-000591,-0.0550844464743
ACH-000593,-0.0151189867634
ACH-000600,-0.170619283393
ACH-000601,-0.16493521003699999
ACH-000604,-0.12673483785700002
ACH-000605,-0.150259052146
ACH-000606,0.135052672137
ACH-000608,-0.0376329548035
ACH-000614,-0.049220439795500004
ACH-000616,-0.133244907908
ACH-000618,-0.036767807061900006
ACH-000619,-0.122718467434
ACH-000620,-0.029963941720699997
ACH-000621,-0.17308856298500003
ACH-000622,-0.235150520036
ACH-000623,-0.145542402229
ACH-000624,-0.10137263084100001
ACH-000627,-0.22825183226100001
ACH-000630,-0.0241933947229
ACH-000632,-0.0328709452828
ACH-000633,-0.08046437153989999
ACH-000637,-0.31206839025899996
ACH-000638,-0.0510437202759
ACH-000646,-0.30771986939
ACH-000647,-0.028808217801900002
ACH-000648,-0.07763106616510002
ACH-000649,-0.062297892432699994
ACH-000651,-0.359745169998
ACH-000652,-0.412691322497
ACH-000653,-0.210582777276
ACH-000657,0.00414551344675
ACH-000658,-0.136633604007
ACH-000661,-0.0505735378541
ACH-000662,0.20727882819200003
ACH-000663,-0.05300533547180001
ACH-000665,-0.17248158434799998
ACH-000671,-0.031790336479599994
ACH-000673,-0.0401034271088
ACH-000676,0.0918979105992
ACH-000677,0.0360857244845
ACH-000681,-0.12047790386
ACH-000682,-0.164174082895
ACH-000683,-0.0650141015081
ACH-000684,-0.0685632745325
ACH-000688,-0.091628374303
ACH-000693,-0.185644420086
ACH-000694,-0.09946592101610001
ACH-000695,-0.500375820884
ACH-000696,-0.113862759038
ACH-000697,-0.09812931583550001
ACH-000699,-0.104540095237
ACH-000701,-0.026108288453900005
ACH-000706,0.007561017223149999
ACH-000711,-0.052347436778100005
ACH-000713,0.0405049573377
ACH-000714,0.125002842122
ACH-000718,-0.137854987325
ACH-000720,-0.0983517339123
ACH-000721,0.0390163741431
ACH-000724,-0.393296485392
ACH-000725,0.024070689983099997
ACH-000732,-0.10423527390000001
ACH-000734,-0.21040465175999998
ACH-000735,-0.00929825239656
ACH-000736,-0.0926772860214
ACH-000738,-0.102311384654
ACH-000746,-0.0664249826023
ACH-000747,-0.054474207357
ACH-000748,-0.03549797865880001
ACH-000753,-0.175851769061
ACH-000756,-0.291974322761
ACH-000757,-0.0455396899691
ACH-000758,-0.0618687845419
ACH-000760,-0.0943604254259
ACH-000763,-0.15535783262
ACH-000764,0.0394520208546
ACH-000765,-0.141868073415
ACH-000766,-0.0796239043256
ACH-000767,-0.23059675008699998
ACH-000768,0.031353393168599995
ACH-000769,-0.0890149101901
ACH-000770,-0.355390543645
ACH-000771,-0.09988364360030001
ACH-000773,0.0416175144067
ACH-000776,0.0339126480877
ACH-000777,-0.139133874015
ACH-000778,-0.0621911168564
ACH-000781,-0.0286966560255
ACH-000782,-0.05174415718119999
ACH-000783,-0.0926264027585
ACH-000784,-0.06032045726390001
ACH-000785,-0.235393481418
ACH-000787,-0.135297858833
ACH-000788,-0.0719599191273
ACH-000791,-0.0878855458601
ACH-000792,-0.06748689762519999
ACH-000794,-0.031093816339199998
ACH-000796,-0.11834858227499999
ACH-000799,0.144746355207
ACH-000800,-0.185311775133
ACH-000802,-0.107724944616
ACH-000804,-0.124335780199
ACH-000805,-0.14632041247400002
ACH-000809,-0.0538534333603
ACH-000810,-0.152731859837
ACH-000811,-0.15830067530300002
ACH-000817,0.0695004982274
ACH-000819,-0.061680270598800005
ACH-000820,-0.23482590963199998
ACH-000821,0.0547852139815
ACH-000822,-0.128713911274
ACH-000823,-0.16068511096899998
ACH-000824,-0.111004841878
ACH-000827,-0.0449498500586
ACH-000829,0.0345308972179
ACH-000831,-0.0245169767937
ACH-000832,0.053680772504199996
ACH-000833,-0.067442448391
ACH-000834,-0.0059689079266599995
ACH-000835,-0.145945739711
ACH-000836,-0.123680606489
ACH-000837,-0.08785231466389999
ACH-000838,-0.042716066721
ACH-000839,-0.183627334641
ACH-000840,-0.474593431016
ACH-000841,0.185134297383
ACH-000843,-0.110525913928
ACH-000846,0.0347688848624
ACH-000847,0.225745218006
ACH-000848,0.042083650508
ACH-000849,-0.21290867911400002
ACH-000851,0.0339350436603
ACH-000855,-0.0951721277197
ACH-000856,-0.167561556749
ACH-000858,-0.09185222251810002
ACH-000859,-0.025322120547599997
ACH-000861,-0.0603423407755
ACH-000862,-0.301515844254
ACH-000865,-0.0668716714109
ACH-000866,-0.123846606346
ACH-000867,-0.022429552671500003
ACH-000869,-0.0962183934679
ACH-000872,-0.115440755874
ACH-000873,-0.04360134616980001
ACH-000876,0.0975256835317
ACH-000878,0.39587192240099994
ACH-000880,-0.09898697265720001
ACH-000881,0.0770277428462
ACH-000882,-0.202469056762
ACH-000884,-0.07197485376969999
ACH-000885,-0.155859519178
ACH-000887,-0.015441585416600002
ACH-000888,-0.039728530215199995
ACH-000889,-0.0714505833211
ACH-000890,-0.12958066610400001
ACH-000896,0.10622859448699999
ACH-000898,-0.0168527431467
ACH-000900,0.0672863447082
ACH-000901,-0.0229584661665
ACH-000905,-0.22752686010499998
ACH-000906,-0.19586606229400003
ACH-000907,-0.21329277708299998
ACH-000910,-0.0887444637664
ACH-000911,-0.016741777546099998
ACH-000912,-0.0369890802484
ACH-000913,-0.029172657355700002
ACH-000915,-0.165392137262
ACH-000916,0.060802586816999994
ACH-000917,-0.10077345227399999
ACH-000921,-0.0342969178957
ACH-000924,-0.0755039322689
ACH-000926,-0.15534719357899998
ACH-000928,-0.17948841682799999
ACH-000929,-0.292556986302
ACH-000932,-0.142764569346
ACH-000935,-0.11470775571799999
ACH-000936,-0.111280294388
ACH-000937,-0.022397182729099997
ACH-000938,-0.041707120085300003
ACH-000939,0.006332109605439999
ACH-000941,-0.046884999264699995
ACH-000943,-0.09620817662080001
ACH-000946,-0.022136722208500003
ACH-000947,-0.122390423035
ACH-000948,-0.0028699049123600004
ACH-000950,0.000264443467536
ACH-000953,-0.21553179942499998
ACH-000957,-0.133403458989
ACH-000958,-0.212486911317
ACH-000960,-0.0156389069823
ACH-000963,0.108404524664
ACH-000968,-0.141642571813
ACH-000969,0.0159886103992
ACH-000973,-0.07356415646860001
ACH-000974,-0.20496488145
ACH-000975,-0.0394545319176
ACH-000976,-0.143242272498
ACH-000978,-0.0174164787248
ACH-000980,-0.12386815432800001
ACH-000984,0.0051672394217700006
ACH-000986,-0.137058304721
ACH-000988,-0.13280143910800002
ACH-000993,-0.26755569556
ACH-000994,0.039301139025500004
ACH-000996,0.017568905796099998
ACH-001001,-0.0193964683655
ACH-001020,-0.09047254449819998
ACH-001028,-0.120002433485
ACH-001031,-0.125508649941
ACH-001038,-0.12156072156600001
ACH-001048,-0.0977754427552
ACH-001050,-0.12369202869200001
ACH-001053,0.182753411194
ACH-001054,-0.0515112281774
ACH-001061,0.0033098443465000003
ACH-001067,-0.174244408523
ACH-001075,-0.11957203785000001
ACH-001096,-0.15403227716499998
ACH-001128,0.07244166936089999
ACH-001134,-0.12793661326
ACH-001151,-0.119451121472
ACH-001163,-0.10600408653400001
ACH-001164,-0.200242972859
ACH-001173,-0.05527854778030001
ACH-001183,-0.164751583597
ACH-001184,-0.08465261324
ACH-001190,-0.07281843393
ACH-001192,-0.215103769234
ACH-001193,-0.111719378311
ACH-001196,0.115437816985
ACH-001197,0.0264591882063
ACH-001205,-0.122655047111
ACH-001211,-0.131545617476
ACH-001212,-0.0679746969347
ACH-001228,-0.159328937468
ACH-001232,-0.13310160854699998
ACH-001239,-0.0136523519222
ACH-001274,-0.126885437985
ACH-001275,-0.0621805250229
ACH-001277,0.0475979076403
ACH-001278,-0.136246273539
ACH-001280,-0.172618309809
ACH-001283,-0.166284826179
ACH-001289,-0.22293631143000003
ACH-001295,-0.11177640345100001
ACH-001300,-0.120799376851
ACH-001301,-0.00220814145306
ACH-001302,-0.244756166094
ACH-001303,0.000626635120395
ACH-001306,0.012707254843099999
ACH-001318,-0.0399415739069
ACH-001322,-0.0736554283742
ACH-001328,-0.21901523938099998
ACH-001332,0.302095390372
ACH-001333,-0.117435725007
ACH-001336,-0.0013561553721099999
ACH-001340,-0.042914425256000005
ACH-001346,-0.104687659923
ACH-001353,-0.07809878283489999
ACH-001354,0.17849122008499999
ACH-001367,0.018135610040900002
ACH-001368,-0.085744712862
ACH-001374,-0.0338387393384
ACH-001375,0.0290588885745
ACH-001377,-0.14522074463600002
ACH-001380,-0.158860410582
ACH-001391,0.0957859117345
ACH-001407,-0.173262846675
ACH-001408,-0.00476608619368
ACH-001413,-0.0906699249722
ACH-001430,0.0026922660842900003
ACH-001431,-0.11183219298699999
ACH-001450,-0.22468029426199998
ACH-001496,-0.17028737287
ACH-001500,-0.107507821556
ACH-001521,-0.21651411112799998
ACH-001523,0.0794675622719
ACH-001532,-0.09446992660919999
ACH-001536,-0.153402702315
ACH-001550,-0.034325255255
ACH-001552,-0.129795800608
ACH-001554,-0.187478463616
ACH-001645,-0.285851872929
ACH-001654,-0.14455528695
ACH-001715,-0.0347824314206
ACH-001735,-0.06946474769689999
ACH-001736,-0.10395761523399999
ACH-001737,0.203725973428
ACH-001740,0.170689615194
ACH-001745,-0.019791308962299997
ACH-001750,0.0257213302396
ACH-001765,-0.021172066164
ACH-001956,-0.114467890285
ACH-001957,-0.0213470889092
