,LYSMD4 (145748)
ACH-000004,0.0749315672358
ACH-000007,0.0928081580931
ACH-000009,0.24675233134100003
ACH-000011,0.285924745321
ACH-000012,0.183777039389
ACH-000013,0.11689477749000002
ACH-000014,0.114037335779
ACH-000015,0.09322970568649999
ACH-000017,0.101322276876
ACH-000018,0.313185719528
ACH-000019,0.18350628160000002
ACH-000021,0.204700495388
ACH-000022,0.07224904905469999
ACH-000025,0.270142029578
ACH-000028,0.316041995844
ACH-000030,0.2337698082
ACH-000035,0.151719493623
ACH-000036,0.199852462856
ACH-000037,0.174977771184
ACH-000039,0.162637394146
ACH-000040,0.23493752755800001
ACH-000041,0.225450385848
ACH-000042,0.09502629733
ACH-000045,0.0569620014792
ACH-000047,-0.044028951281000005
ACH-000052,0.144413155706
ACH-000053,0.19722662213599998
ACH-000054,0.120286089101
ACH-000055,0.157298372949
ACH-000060,0.164758345437
ACH-000067,0.279770757675
ACH-000070,0.299314058745
ACH-000075,0.23212263345400003
ACH-000078,0.277478428209
ACH-000082,0.24491670918400002
ACH-000085,0.20392959139400002
ACH-000086,0.19254898113299998
ACH-000087,0.20514841591400002
ACH-000092,0.236751461944
ACH-000095,0.218245417049
ACH-000097,0.187036758959
ACH-000098,0.26897374434300003
ACH-000099,0.159039746472
ACH-000108,0.10835556143
ACH-000113,0.21819831766399997
ACH-000115,0.253376679783
ACH-000116,0.236419046104
ACH-000118,0.158196582973
ACH-000120,-0.0806563638912
ACH-000123,0.17518476593899998
ACH-000127,0.18668214389199997
ACH-000128,0.116824502957
ACH-000132,0.13739525021
ACH-000133,0.482426161117
ACH-000137,0.29186564920499997
ACH-000138,0.158646429212
ACH-000142,0.22508059441
ACH-000143,0.0746060329581
ACH-000146,0.15950250868
ACH-000148,0.17819331043900002
ACH-000150,0.177119826347
ACH-000152,0.245819340608
ACH-000153,0.04976436057730001
ACH-000159,0.19090075930599998
ACH-000160,0.142793507595
ACH-000163,0.185744566289
ACH-000167,0.372621315818
ACH-000168,0.127104178719
ACH-000169,0.175615248094
ACH-000178,0.0865564137425
ACH-000182,0.115644748561
ACH-000183,0.116434088664
ACH-000188,0.306455617419
ACH-000189,0.048958012879099996
ACH-000190,0.091098590095
ACH-000198,0.166971670934
ACH-000204,-0.05158925026819999
ACH-000206,0.16742117918
ACH-000207,0.12318270050899999
ACH-000211,0.179597728001
ACH-000215,0.192596663713
ACH-000221,0.136314627235
ACH-000222,0.00682858232342
ACH-000223,0.210790377575
ACH-000226,0.255124599871
ACH-000227,0.195608278031
ACH-000228,0.220335467364
ACH-000231,0.21214828302299998
ACH-000232,0.165822071825
ACH-000233,0.188220191171
