,ARNTL2 (56938)
ACH-000861,-0.145796275278
ACH-000862,0.051302436977300005
ACH-000865,-0.146317594564
ACH-000866,0.00265157890705
ACH-000867,-0.09938866114560001
ACH-000869,-0.208890747324
ACH-000872,-0.041975301600500003
ACH-000873,-0.062112337576599994
ACH-000876,-0.34534015150200004
ACH-000878,-0.198840790904
ACH-000880,-0.0482066324524
ACH-000881,-0.0972168401407
ACH-000882,-0.16471089475099998
ACH-000884,0.0371971266012
ACH-000885,-0.153246080703
ACH-000887,0.003666519253
ACH-000888,-0.235789419199
ACH-000889,-0.19314199518300001
ACH-000890,0.0442174803493
ACH-000896,-0.18426698974
ACH-000898,-0.00677399868335
ACH-000900,-0.09290957986410002
ACH-000901,-0.0720525881412
ACH-000905,-0.18291959610300002
ACH-000906,-0.0796314965474
ACH-000907,-0.195437500139
ACH-000910,-0.159504262891
ACH-000911,-0.136058190804
ACH-000912,-0.0557808349148
ACH-000913,-0.0868886612062
ACH-000915,-0.333632854795
ACH-000916,0.0683570594111
ACH-000917,-0.10157062702299999
ACH-000921,-0.211535779495
ACH-000924,-0.150156965787
ACH-000926,-0.184311671074
ACH-000928,-0.256546019607
ACH-000929,-0.0806816931758
ACH-000932,-0.196684107065
ACH-000935,0.016345607568
ACH-000936,-0.057166139281400005
ACH-000937,-0.0216655455386
ACH-000938,0.0336210857647
ACH-000939,-0.127255654962
ACH-000941,-0.0238129924854
ACH-000943,-0.228272727315
ACH-000946,-0.31714872323300003
ACH-000947,-0.112457823182
ACH-000948,-0.138585641481
ACH-000950,-0.347922317766
ACH-000953,-0.0451865480934
ACH-000957,-0.25972897730300004
ACH-000958,-0.37170451178
ACH-000960,0.082426259243
ACH-000963,-0.0247843296848
ACH-000968,-0.12490828121099999
ACH-000969,-0.09234381530619999
ACH-000973,-0.12868688643600001
ACH-000974,-0.104721714699
ACH-000975,-0.166392149602
ACH-000976,-0.142730010598
ACH-000978,0.29417104594099996
ACH-000980,-0.20576702767000002
ACH-000984,-0.14650206364
ACH-000986,-0.20015078369800002
ACH-000988,0.166669081416
ACH-000993,-0.42142687268
ACH-000994,-0.194831185099
ACH-000996,-0.08915116157269999
ACH-001001,-0.25605378754700003
ACH-001020,0.311926550382
ACH-001028,-0.127124417111
ACH-001031,-0.258374346701
ACH-001038,-0.032694979936099995
ACH-001048,-0.302066218582
ACH-001050,-0.11764492171700001
ACH-001053,-0.15329760230699999
ACH-001054,0.015174970844299997
ACH-001061,-0.11357658295
ACH-001067,-0.229330887929
ACH-001075,-0.0689941005111
ACH-001096,0.021233337557599995
ACH-001128,0.011066991983700002
ACH-001134,-0.0391637919441
ACH-001151,-0.146140324641
ACH-001163,-0.158303008109
ACH-001164,0.209247300342
ACH-001173,-0.093960741205
ACH-001183,-0.19494524828600002
ACH-001184,-0.20253406188099998
ACH-001190,-0.299508675237
ACH-001192,-0.111395106515
ACH-001193,-0.11653674848500001
ACH-001196,-0.233812526933
ACH-001197,-0.257075857465
ACH-001205,0.0648994177726
ACH-001211,-0.0949581001615
ACH-001212,-0.2589189336
ACH-001228,-0.113258932533
ACH-001232,-0.165615207774
ACH-001239,-0.144416914929
ACH-001274,-0.109255904346
ACH-001275,0.0683363918957
ACH-001277,-0.11954571839099999
ACH-001278,-0.141168459328
ACH-001280,-0.20358079761300002
ACH-001283,-0.06919476842330001
ACH-001289,-0.053670966716
ACH-001295,-0.09113969300750001
ACH-001300,-0.16083198732999998
ACH-001301,-0.181178753367
ACH-001302,0.012344926745
ACH-001303,-0.15971057554
ACH-001306,-0.045208013931200004
ACH-001318,-0.10389523823899999
ACH-001322,-0.170095617081
ACH-001328,-0.184112155011
ACH-001332,0.179038815242
ACH-001333,-0.0019177723143800002
ACH-001336,-0.11432066423699999
ACH-001340,-0.19574076542
ACH-001346,-0.19597383280699998
ACH-001353,-0.11705360876700001
ACH-001354,0.09821280283230001
ACH-001367,-0.24039202449900002
ACH-001368,-0.09001228790439998
ACH-001374,-0.344206095318
ACH-001375,-0.326337026276
ACH-001377,-0.330333027244
ACH-001380,0.105996473249
ACH-001391,-0.0385990615084
ACH-001407,-0.0628834496132
ACH-001408,0.00221260511238
ACH-001413,-0.290939312498
ACH-001430,-0.319689585487
ACH-001431,-0.000312923622989
ACH-001450,-0.149729720718
ACH-001496,-0.0890258448442
ACH-001500,-0.142954468797
ACH-001521,-0.149265163574
ACH-001523,-0.0019299132434399998
ACH-001532,-0.218250037414
ACH-001536,0.056722376167199995
ACH-001550,-0.167709840572
ACH-001552,-0.126846458744
ACH-001554,-0.137395538622
ACH-001645,-0.0885470688964
ACH-001654,0.0150637771178
ACH-001715,-0.289575836716
ACH-001735,-0.10017060533
ACH-001736,0.0214511253742
ACH-001737,-0.370610733746
ACH-001740,-0.0777312073317
ACH-001745,0.055011765006300006
ACH-001750,-0.133377815128
ACH-001765,-0.164570586785
ACH-001956,-0.0405371869562
ACH-001957,-0.120145959389
