,EIF4G3 (8672)
ACH-000004,-0.26103667759599997
ACH-000007,0.04738606968069999
ACH-000009,-0.418645625547
ACH-000011,-0.147097303244
ACH-000012,-0.158107962037
ACH-000013,-0.12108505986099999
ACH-000014,-0.38136035629500004
ACH-000015,-0.23898264285100002
ACH-000017,0.0722771518201
ACH-000018,-0.379113774683
ACH-000019,-0.153754834101
ACH-000021,-0.11114550237700001
ACH-000022,-0.16756391953400002
ACH-000025,-0.52209206342
ACH-000028,-0.028236630928000002
ACH-000030,-0.247111960262
ACH-000035,-0.11512333991399999
ACH-000036,-0.08835565815749999
ACH-000037,0.034412860685400004
ACH-000039,-0.442791697066
ACH-000040,-0.182237547375
ACH-000041,0.0123971878038
ACH-000042,-0.166494280114
ACH-000045,-0.0905350425994
ACH-000047,-0.19232105359299997
ACH-000052,0.14409490126
ACH-000053,-0.2433290557
ACH-000054,-0.223927948539
ACH-000055,-0.250461961924
ACH-000060,-0.297262847976
ACH-000067,-0.136340269671
ACH-000070,-0.19819723500300002
ACH-000075,-0.34855661206
ACH-000078,-0.562139256423
ACH-000082,-0.174857329188
ACH-000085,-0.349262150575
ACH-000086,-0.0983703647081
ACH-000087,-0.216478339755
ACH-000092,-0.299337725044
ACH-000095,-0.358351074627
ACH-000097,-0.190434469939
ACH-000098,-0.399398149923
ACH-000099,-0.31526263078
ACH-000108,-0.229290830994
ACH-000113,-0.46375869195
ACH-000115,-0.17191297116300003
ACH-000116,-0.17639717948699998
ACH-000118,-0.07411346994080001
ACH-000120,-0.040897981020900004
ACH-000123,-0.26187831089
ACH-000127,-0.113836032886
ACH-000128,-0.36966561192599995
ACH-000132,0.021391062500499998
ACH-000133,-0.530051015123
ACH-000137,-0.320097735818
ACH-000138,-0.130368522649
ACH-000142,-0.264749469274
ACH-000143,-0.0073726073505400004
ACH-000146,-0.13369930251599998
ACH-000148,-0.151202356469
ACH-000150,-0.0874791077912
ACH-000152,-0.208660552986
ACH-000153,0.026920161434
ACH-000159,-0.0954057599475
ACH-000160,-0.15423617036599999
ACH-000163,-0.176359555776
ACH-000167,-0.416377023292
ACH-000168,-0.12278465521500001
ACH-000169,-0.0169172882822
ACH-000178,-0.174096302834
ACH-000182,-0.10372762477700001
ACH-000183,-0.10452081722
ACH-000188,-0.266930172116
ACH-000189,-0.029977025176400003
ACH-000190,-0.364438488685
ACH-000198,-0.0640288714775
ACH-000204,-0.595770288763
ACH-000206,-0.21608973490699998
ACH-000207,-0.215960025541
ACH-000211,-0.0117930154486
ACH-000215,-0.19427861990400003
ACH-000221,0.06581294111449999
ACH-000222,-0.19966266011
ACH-000223,-0.261409304283
ACH-000226,-0.0674995051284
ACH-000227,-0.32375043743799997
ACH-000228,0.08783986685930001
ACH-000231,-0.155419279557
ACH-000232,-0.2471910789
ACH-000233,-0.065528185144
ACH-000234,-0.170627416248
ACH-000235,-0.20387883927
ACH-000237,-0.21537127337200002
ACH-000238,-0.13658611736
ACH-000243,-0.22554938442699998
ACH-000244,-0.057336663162099996
ACH-000246,-0.232197393989
ACH-000248,-0.222877968634
ACH-000250,-0.187339109355
ACH-000251,-0.42579887089900004
ACH-000253,-0.293622994618
ACH-000255,-0.0379146058379
ACH-000256,-0.247172975332
ACH-000257,-0.10908237674799999
ACH-000258,-0.0575115826394
ACH-000259,-0.17080674554000003
ACH-000260,-0.141908166208
ACH-000261,-0.20544116465300002
ACH-000262,0.0542058614332
ACH-000263,0.137962707804
ACH-000264,-0.0955818873511
ACH-000265,-0.151282546161
ACH-000266,-0.351616899615
ACH-000272,-0.295043812687
ACH-000273,-0.100900274826
ACH-000274,-0.42482109339199997
ACH-000277,-0.124049000852
ACH-000278,-0.18616029325199998
ACH-000279,-0.28337914125
ACH-000280,-0.110708469487
ACH-000281,-0.137693527028
ACH-000288,-0.219817839118
ACH-000291,-0.17515520245299998
ACH-000293,-0.153016557248
ACH-000294,-0.26225238724
ACH-000295,-0.0585072904154
ACH-000296,-0.358571362374
ACH-000302,-0.24255505051399998
ACH-000304,-0.452110212095
ACH-000307,-0.221010243614
ACH-000308,-0.0586105402905
ACH-000310,-0.24424035669100003
ACH-000311,-0.258879470349
ACH-000312,-0.25879316063499996
ACH-000315,0.039996032390800004
ACH-000316,-0.106415505438
ACH-000317,-0.202450398492
ACH-000318,-0.00267412360142
ACH-000319,0.0595099364765
ACH-000320,-0.234129756654
ACH-000322,-0.169880736644
ACH-000323,-0.233661828048
ACH-000324,-0.203589407899
ACH-000329,-0.19804441085299998
ACH-000330,-0.266253931971
ACH-000331,-0.22070625375300001
ACH-000332,-0.217467554417
ACH-000334,-0.250539986952
ACH-000335,-0.123289122329
ACH-000336,0.218498101551
ACH-000337,-0.15985426532
ACH-000339,-0.241823414043
ACH-000341,-0.011567418598200001
ACH-000348,-0.19273430917800002
ACH-000350,-0.22161754263300001
ACH-000352,0.0121752959913
ACH-000356,-0.026943073081400003
ACH-000361,0.0147854798658
ACH-000362,-0.274028668712
ACH-000363,-0.07912920295039999
ACH-000364,-0.146824850471
ACH-000365,-0.280063529009
ACH-000366,-0.357272784372
ACH-000368,-0.09622561476880001
ACH-000374,-0.055279001986
ACH-000375,-0.130461032403
ACH-000376,-0.256105950677
ACH-000381,-0.252242117139
ACH-000383,-0.27374433272300003
ACH-000387,-0.23079920170899998
ACH-000389,-0.142586419263
ACH-000390,-0.30877908469
ACH-000393,-0.20040141500599998
ACH-000395,-0.279258124571
ACH-000397,-0.127527989165
ACH-000401,-0.19816158700999997
ACH-000402,-0.252478189882
ACH-000403,-0.195302383412
ACH-000404,-0.548623456293
ACH-000406,-0.20032973558699999
ACH-000407,-0.105365681746
ACH-000408,-0.145667586875
ACH-000410,-0.296586327755
ACH-000411,-0.22713950380800002
ACH-000414,-0.19861600775199997
ACH-000415,-0.162980984593
ACH-000416,-0.330414239676
ACH-000420,0.128158107689
ACH-000421,-0.0737224905057
ACH-000424,-0.39335810130099996
ACH-000425,-0.138727683895
ACH-000426,-0.36242832019
ACH-000427,0.044089862894
ACH-000433,-0.228710105171
ACH-000436,-0.17729910387000003
ACH-000444,-0.192130300684
ACH-000445,-0.0303506546015
ACH-000448,-0.051991542736800005
ACH-000450,0.140010362716
ACH-000452,-0.19832625598099998
ACH-000454,-0.224325913471
ACH-000458,-0.283264462251
ACH-000459,-0.34439568278000005
ACH-000460,-0.09611093529060001
ACH-000461,-0.17337099334199998
ACH-000463,-0.06515304465789999
ACH-000464,0.10528731586300001
ACH-000466,-0.209631486572
ACH-000467,-0.122142314112
ACH-000468,-0.05161073836
ACH-000469,-0.07077736414869999
ACH-000470,0.0152337045812
ACH-000471,-0.198945725003
ACH-000472,-0.37819917773
ACH-000473,-0.11056233125800001
ACH-000475,-0.19843971250599998
ACH-000476,-0.388198895779
ACH-000477,-0.445694384183
ACH-000480,-0.20748839287
ACH-000481,-0.217775961509
ACH-000483,-0.206902057856
ACH-000484,-0.159059436275
ACH-000485,-0.059092903844400003
ACH-000486,-0.317467530103
ACH-000487,-0.304330473745
ACH-000488,-0.188714770836
ACH-000490,-0.100664210036
ACH-000491,-0.378585259375
ACH-000495,0.024959374010900003
ACH-000496,-0.29024656142
ACH-000499,-0.18598520318700001
ACH-000500,-0.326733188794
ACH-000502,-0.177761920387
ACH-000503,-0.35907446431400003
ACH-000505,-0.21637952137400002
ACH-000507,-0.174426147496
ACH-000510,-0.111051588579
ACH-000511,-0.27616655818700003
ACH-000512,-0.22773723865200002
ACH-000516,-0.125080240935
ACH-000517,-0.236391904516
ACH-000518,-0.21000453754999998
ACH-000520,-0.23857422088000002
ACH-000521,-0.307552909271
ACH-000522,-0.412084883213
ACH-000524,-0.34045087783100003
ACH-000527,-0.17780610275400002
ACH-000528,-0.195606666067
ACH-000537,-0.28270480763300004
ACH-000541,0.308210626847
ACH-000542,-0.18384585927799998
ACH-000544,-0.20342206745799998
ACH-000545,-0.118275733008
ACH-000547,-0.594368158322
ACH-000548,-0.0547673601296
