,RPL8 (6132)
ACH-000004,-1.34961751873
ACH-000007,-1.80273849181
ACH-000009,-1.41173721144
ACH-000011,-1.91775956992
ACH-000012,-1.62237032402
ACH-000013,-1.72976638681
ACH-000014,-1.88599979901
ACH-000015,-1.3702252581299998
ACH-000017,-1.5259003957600001
ACH-000018,-1.7023812789500001
ACH-000019,-1.5644309168900001
ACH-000021,-1.59266438386
ACH-000022,-1.67460138731
ACH-000025,-1.5139147314599999
ACH-000028,-1.60903593204
ACH-000030,-1.5323808334600002
ACH-000035,-1.39733777199
ACH-000036,-1.7551913553299998
ACH-000037,-1.64213749732
ACH-000039,-1.2859025934000001
ACH-000040,-1.49958664278
ACH-000041,-1.4399615248700002
ACH-000042,-1.8405463054900002
ACH-000045,-1.73062542625
ACH-000047,-1.6005677465200001
ACH-000052,-1.67141937958
ACH-000053,-1.37631241446
ACH-000054,-1.82932742224
ACH-000055,-1.9381460854599997
ACH-000060,-1.60112242132
ACH-000067,-1.95895529868
ACH-000070,-1.8126070328900001
ACH-000075,-1.9199017204900002
ACH-000078,-1.5919371317200002
ACH-000082,-1.89575381057
ACH-000085,-1.41785327877
ACH-000086,-1.41144499331
ACH-000087,-1.60424259419
ACH-000092,-1.72679910273
ACH-000095,-1.6745707549200002
ACH-000097,-1.55184846766
ACH-000098,-1.69300026224
ACH-000099,-1.57570597617
ACH-000108,-1.6257967619
ACH-000113,-1.6894438735100001
ACH-000115,-1.9965630623599997
ACH-000116,-1.37254918867
ACH-000118,-1.3737793257
ACH-000120,-1.8405229150599998
ACH-000123,-1.39901980755
ACH-000127,-1.8028089317900002
ACH-000128,-1.7264653160499999
ACH-000132,-1.64726104532
ACH-000133,-1.8137956904199999
ACH-000137,-1.7330415793
ACH-000138,-1.6510262609600002
ACH-000142,-1.86827430538
ACH-000143,-1.79701190792
ACH-000146,-1.7887677135
ACH-000148,-1.6203051732
ACH-000150,-1.7080818745
ACH-000152,-1.73645434851
ACH-000153,-1.73970698259
ACH-000159,-1.98896458183
ACH-000160,-1.7238946848299999
ACH-000163,-1.8397619885299998
ACH-000167,-0.8494936061830001
ACH-000168,-1.62283399849
ACH-000169,-1.70402678234
ACH-000178,-1.67833988683
ACH-000182,-1.6671453302500001
ACH-000183,-1.7845039253200001
ACH-000188,-1.56149042974
ACH-000189,-1.93260400292
ACH-000190,-1.6995918722799999
ACH-000198,-1.66725431157
ACH-000204,-1.62523275591
ACH-000206,-1.53690666874
ACH-000207,-1.47043523311
ACH-000211,-1.7849188268599998
ACH-000215,-1.68800193431
ACH-000221,-1.7793832551
ACH-000222,-1.50272113903
ACH-000223,-1.28514094792
ACH-000226,-1.59930476104
ACH-000227,-1.8788110172099999
ACH-000228,-1.62122443241
ACH-000231,-1.70345125921
ACH-000232,-1.80677253085
ACH-000233,-1.97989167312
ACH-000234,-1.74173159366
ACH-000235,-1.5175264024500001
ACH-000237,-1.62368677886
ACH-000238,-1.48542516933
ACH-000243,-1.41616269416
ACH-000244,-1.5991101044999998
ACH-000246,-1.7474575659
ACH-000248,-1.77218999018
ACH-000250,-1.72237074398
ACH-000251,-1.8065086641299999
ACH-000253,-1.7713177679499998
ACH-000255,-1.29355747751
ACH-000256,-2.04468849162
ACH-000257,-1.62557248042
ACH-000258,-1.8151617922599999
ACH-000259,-1.7085872746899997
ACH-000260,-1.6119281718599998
ACH-000261,-1.55245232307
ACH-000262,-1.65631764177
ACH-000263,-1.75871248557
ACH-000264,-1.4729469627399998
ACH-000265,-1.53008289619
ACH-000266,-1.5918517119799998
ACH-000272,-1.7395846701400002
ACH-000273,-1.6260753732299997
ACH-000274,-1.95051163437
ACH-000277,-0.891950956697
ACH-000278,-1.53481006461
ACH-000279,-1.5301590701199999
ACH-000280,-1.34228954794
ACH-000281,-1.5931193178100003
ACH-000288,-1.5269033471
ACH-000291,-1.78693250977
ACH-000293,-1.9255561210699998
ACH-000294,-1.98712504217
ACH-000295,-1.8960137839099998
ACH-000296,-1.33747568209
ACH-000302,-1.58535053207
ACH-000304,-2.31752440491
ACH-000307,-1.83470307259
ACH-000308,-1.56644009498
ACH-000310,-1.51935969166
ACH-000311,-1.46841548826
ACH-000312,-1.5553019178100003
ACH-000315,-1.57251353191
ACH-000316,-1.8257082245700003
ACH-000317,-1.27787161775
ACH-000318,-1.42985244958
ACH-000319,-1.8245227334799998
ACH-000320,-1.62951458312
ACH-000322,-1.5469620333
ACH-000323,-1.67893284857
ACH-000324,-1.49404689773
ACH-000329,-1.8113906689
ACH-000330,-1.22650470205
ACH-000331,-1.46545564888
ACH-000332,-1.60750232882
ACH-000334,-2.2468520865599997
ACH-000335,-1.6667927199
ACH-000336,-2.2519817998
ACH-000337,-1.6268151243
ACH-000339,-1.7118029424799999
ACH-000341,-2.15171718124
ACH-000348,-1.90314795845
ACH-000350,-1.8047079229400003
ACH-000352,-1.95061311003
ACH-000356,-1.58256546635
ACH-000361,-2.06470679658
ACH-000362,-1.3291991265
ACH-000363,-1.6853130779700003
ACH-000364,-1.58802858153
ACH-000365,-1.5354738663999998
ACH-000366,-1.8080275489099997
ACH-000368,-1.7500790764400003
ACH-000374,-1.08811500879
ACH-000375,-1.66927121104
ACH-000376,-1.7306053584099998
ACH-000381,-1.4714216090099999
ACH-000383,-1.82338286932
ACH-000387,-1.29185111767
ACH-000389,-2.03525615179
ACH-000390,-1.7406668251599997
ACH-000393,-1.75091664396
ACH-000395,-1.44274408113
ACH-000397,-1.28130470265
ACH-000401,-1.55842491956
ACH-000402,-2.16051991023
ACH-000403,-1.87757018852
ACH-000404,-1.73339352129
ACH-000406,-1.68294084782
ACH-000407,-2.24692574978
ACH-000408,-1.32509706292
ACH-000410,-1.5320725510100002
ACH-000411,-1.66081921143
ACH-000414,-1.26021576667
ACH-000415,-1.4773402245299998
ACH-000416,-1.66544721758
ACH-000420,-1.7732310821200001
ACH-000421,-1.76027474238
ACH-000424,-1.66230258436
ACH-000425,-1.77625389283
ACH-000426,-1.85320743534
ACH-000427,-1.5468186770899999
ACH-000433,-1.30517430529
ACH-000436,-1.83817561645
ACH-000444,-1.3524628708000002
ACH-000445,-1.538422646
ACH-000448,-1.7422996401400004
ACH-000450,-1.9059568480200002
ACH-000452,-1.2765358297299998
ACH-000454,-1.83104847023
ACH-000458,-1.8527664498199998
ACH-000459,-1.68533070319
ACH-000460,-1.49608499351
ACH-000461,-1.6285325894799998
ACH-000463,-1.75518842843
ACH-000464,-1.59838827801
ACH-000466,-1.7510112189200002
ACH-000467,-1.60454679497
ACH-000468,-1.60823468088
ACH-000469,-1.85556284793
ACH-000470,-1.55169323329
ACH-000471,-1.5912027868599998
ACH-000472,-2.09457752682
ACH-000473,-1.8315688632700002
ACH-000475,-1.8639911876900002
ACH-000476,-1.5601069038100002
